iter  res_double64      res_float32      res_posit32q      res_posit32n      res_float32fma      pAp_dynrange      pAp_mag      sat_frac_pq      sat_frac_pn      pAp_double        pAp_naive        cond_pAp          n_eff
  10  1.0053625228e+03  1.0052247572e+03  1.0053635226e+03  1.0053646105e+03  1.0052262805e+03  5.869349e+07  3.296002e-03  0.000000e+00  0.000000e+00  3.2959970257e-03  3.2960047247e-03  5.122414e+15  1766
  11  8.4905172529e+02  8.4900198763e+02  8.4905259702e+02  8.4905348035e+02  8.4900544757e+02  5.556512e+07  3.900712e-03  0.000000e+00  0.000000e+00  3.9007035237e-03  3.9007172454e-03  1.965131e+16  1766
  12  8.2519763016e+02  8.2516816468e+02  8.2519853672e+02  8.2519959707e+02  8.2517047481e+02  8.153334e+07  2.930579e-03  0.000000e+00  0.000000e+00  2.9305742672e-03  2.9305863427e-03  1.052516e+16  1766
  13  8.4967174435e+02  8.4953266565e+02  8.4967254722e+02  8.4967320924e+02  8.4953498309e+02  4.280138e+07  2.695349e-03  0.000000e+00  0.000000e+00  2.6953435221e-03  2.6953555061e-03  3.065155e+15  1765
  14  8.5647501053e+02  8.5651021593e+02  8.5647628397e+02  8.5647726911e+02  8.5651240505e+02  1.012753e+09  3.324794e-03  0.000000e+00  0.000000e+00  3.3247875693e-03  3.3248042455e-03  2.214795e+18  1765
  15  1.0273465106e+03  1.0271743401e+03  1.0273480423e+03  1.0273486507e+03  1.0271770782e+03  1.328749e+09  2.176818e-03  0.000000e+00  0.000000e+00  2.1768132902e-03  2.1768230363e-03  1.377081e+17  1766
  16  1.0797109633e+03  1.0795246639e+03  1.0797129248e+03  1.0797136194e+03  1.0795294114e+03  6.803849e+07  4.365211e-03  0.000000e+00  0.000000e+00  4.3651983472e-03  4.3652178720e-03  5.178575e+15  1766
  17  9.7201542122e+02  9.7207137084e+02  9.7201739311e+02  9.7201816470e+02  9.7207397481e+02  1.275770e+08  4.549948e-03  0.000000e+00  0.000000e+00  4.5499289994e-03  4.5499523403e-03  1.304473e+16  1765
  18  9.8491835959e+02  9.8458147834e+02  9.8492065036e+02  9.8492195122e+02  9.8458195444e+02  4.279558e+07  2.722930e-03  0.000000e+00  0.000000e+00  2.7229181739e-03  2.7229344705e-03  8.832152e+15  1766
  19  8.0447450926e+02  8.0443493366e+02  8.0447642134e+02  8.0447750901e+02  8.0443625447e+02  4.093522e+07  2.037836e-03  0.000000e+00  0.000000e+00  2.0378274293e-03  2.0378401969e-03  4.982272e+15  1766
  20  6.1087994649e+02  6.1078607139e+02  6.1088150958e+02  6.1088209787e+02  6.1078642953e+02  1.188885e+08  1.419240e-03  0.000000e+00  0.000000e+00  1.4192332879e-03  1.4192430826e-03  1.128915e+16  1766
  21  6.5218913824e+02  6.5181235317e+02  6.5219099484e+02  6.5219128233e+02  6.5181278466e+02  5.037795e+07  1.445356e-03  0.000000e+00  0.000000e+00  1.4453489425e-03  1.4453599870e-03  2.288589e+16  1766
  22  6.6974418422e+02  6.6975039660e+02  6.6974636057e+02  6.6974701380e+02  6.6975081654e+02  1.394406e+09  1.483929e-03  0.000000e+00  0.000000e+00  1.4839211842e-03  1.4839315845e-03  6.258238e+15  1766
  23  8.0121634129e+02  8.0079460538e+02  8.0121903216e+02  8.0122004624e+02  8.0079561999e+02  8.697397e+08  9.078803e-04  0.000000e+00  0.000000e+00  9.0787502192e-04  9.0788102534e-04  1.344483e+16  1766
  24  6.5360161727e+02  6.5354839148e+02  6.5360342525e+02  6.5360402290e+02  6.5354984986e+02  5.320519e+07  1.196957e-03  0.000000e+00  0.000000e+00  1.1969490704e-03  1.1969581246e-03  1.543271e+16  1766
  25  6.7361181364e+02  6.7348668324e+02  6.7361320504e+02  6.7361441122e+02  6.7349136966e+02  1.641153e+08  9.710976e-04  0.000000e+00  0.000000e+00  9.7109012570e-04  9.7109591297e-04  4.831676e+15  1766
  26  5.4006000427e+02  5.3961459047e+02  5.4006047115e+02  5.4006212027e+02  5.3961861532e+02  1.245888e+08  9.103848e-04  0.000000e+00  0.000000e+00  9.1037330990e-04  9.1037477250e-04  1.405938e+16  1764
  27  3.9724928685e+02  3.9741608784e+02  3.9725051133e+02  3.9725098332e+02  3.9741730665e+02  3.068492e+08  1.089249e-03  0.000000e+00  0.000000e+00  1.0892183421e-03  1.0892071878e-03  1.454240e+17  1765
  28  4.3110684409e+02  4.3076978698e+02  4.3110461317e+02  4.3111146326e+02  4.3077796630e+02  8.160649e+08  5.712349e-04  0.000000e+00  0.000000e+00  5.7120559866e-04  5.7119062694e-04  2.008358e+16  1766
  29  4.3690412553e+02  4.3644433351e+02  4.3690345043e+02  4.3690742011e+02  4.3644925607e+02  3.516529e+08  5.560048e-04  0.000000e+00  0.000000e+00  5.5598003412e-04  5.5596807215e-04  8.335920e+15  1766
  30  3.7229142995e+02  3.7233727570e+02  3.7229835146e+02  3.7228785906e+02  3.7231650262e+02  2.741598e+09  5.956518e-04  0.000000e+00  0.000000e+00  5.9565855649e-04  5.9566955315e-04  3.543188e+15  1766
  31  3.6690159519e+02  3.6646706452e+02  3.6690408743e+02  3.6690097864e+02  3.6646297136e+02  1.223001e+09  4.371270e-04  0.000000e+00  0.000000e+00  4.3714884052e-04  4.3716866639e-04  4.446455e+15  1766
  32  2.8566210511e+02  2.8536395347e+02  2.8566292144e+02  2.8566237447e+02  2.8536310477e+02  6.743564e+07  3.412239e-04  0.000000e+00  0.000000e+00  3.4122975481e-04  3.4123608202e-04  1.358645e+15  1764
  33  3.1492955677e+02  3.1488855916e+02  3.1493027502e+02  3.1492987811e+02  3.1488860878e+02  3.098626e+08  2.317812e-04  0.000000e+00  0.000000e+00  2.3178156656e-04  2.3178266565e-04  2.425876e+15  1765
  34  3.6118811609e+02  3.6043901183e+02  3.6118875995e+02  3.6118776497e+02  3.6044186208e+02  4.522055e+08  2.080556e-04  0.000000e+00  0.000000e+00  2.0805528968e-04  2.0805551321e-04  3.230732e+15  1766
  35  3.2355448530e+02  3.2365393121e+02  3.2355535896e+02  3.2355323412e+02  3.2366134163e+02  3.643998e+08  2.642316e-04  0.000000e+00  0.000000e+00  2.6423124460e-04  2.6423142117e-04  1.715430e+15  1766
  36  3.1528388634e+02  3.1482413245e+02  3.1528512641e+02  3.1528190511e+02  3.1483598160e+02  4.102254e+08  2.365336e-04  0.000000e+00  0.000000e+00  2.3653369426e-04  2.3653375683e-04  6.821840e+15  1766
  37  2.5459205277e+02  2.5431961160e+02  2.5459263571e+02  2.5459103234e+02  2.5432496437e+02  1.252936e+08  2.327414e-04  0.000000e+00  0.000000e+00  2.3274320636e-04  2.3274299019e-04  6.422342e+16  1766
  38  2.5890070888e+02  2.5898722519e+02  2.5890161621e+02  2.5890410568e+02  2.5897437434e+02  1.200644e+09  1.806959e-04  0.000000e+00  0.000000e+00  1.8070027518e-04  1.8069921498e-04  4.828018e+15  1766
  39  2.4688958062e+02  2.4627727482e+02  2.4690064345e+02  2.4690318668e+02  2.4623527875e+02  1.190605e+09  1.214743e-04  0.000000e+00  0.000000e+00  1.2148473401e-04  1.2148262613e-04  1.998246e+15  1766
  40  2.1804781893e+02  2.1799931909e+02  2.1809180890e+02  2.1809312984e+02  2.1786620572e+02  1.872840e+08  1.336731e-04  0.000000e+00  0.000000e+00  1.3374642103e-04  1.3373266120e-04  9.429591e+15  1766
  41  2.2565936393e+02  2.2482136138e+02  2.2592581228e+02  2.2577512319e+02  2.2470199884e+02  4.176603e+08  1.233293e-04  0.000000e+00  0.000000e+00  1.2367745379e-04  1.2361165864e-04  9.468674e+15  1766
  42  2.0282028269e+02  2.0247221067e+02  2.0265969783e+02  2.0282709404e+02  2.0220006723e+02  2.454637e+08  1.597793e-04  0.000000e+00  0.000000e+00  1.6094798542e-04  1.6072906146e-04  2.761000e+15  1765
  43  2.0546044129e+02  2.0422680024e+02  2.0681014845e+02  2.0563290258e+02  2.0524993339e+02  8.643490e+08  1.164171e-04  0.000000e+00  0.000000e+00  1.1830736651e-04  1.1796140097e-04  2.335432e+15  1765
  44  2.1216571017e+02  2.1260785866e+02  2.1117910700e+02  2.1188010226e+02  2.1251292240e+02  1.484961e+09  1.361654e-04  0.000000e+00  0.000000e+00  1.3749730458e-04  1.3728263730e-04  1.718900e+15  1765
  45  1.8978342853e+02  1.9003183327e+02  1.8942008539e+02  1.8969482070e+02  1.8997105043e+02  3.387065e+08  1.344676e-04  0.000000e+00  0.000000e+00  1.3171799083e-04  1.3221219706e-04  3.937891e+15  1766
  46  1.9495565419e+02  1.9488800871e+02  1.9486181001e+02  1.9496004699e+02  1.9477825934e+02  2.192711e+09  9.731378e-05  0.000000e+00  0.000000e+00  9.6374514705e-05  9.6536601632e-05  2.476438e+16  1765
  47  1.9752711643e+02  1.9656800469e+02  1.9748029471e+02  1.9755949460e+02  1.9640858441e+02  2.066209e+09  8.253321e-05  0.000000e+00  0.000000e+00  8.2263150711e-05  8.2309212303e-05  1.651555e+17  1766
  48  1.7681197124e+02  1.7700726614e+02  1.7679182287e+02  1.7684605273e+02  1.7686930203e+02  1.987000e+08  9.533475e-05  0.000000e+00  0.000000e+00  9.5250765464e-05  9.5265328127e-05  4.177047e+15  1766
  49  1.8416782581e+02  1.8337517042e+02  1.8416448787e+02  1.8416760051e+02  1.8333753665e+02  2.691440e+08  8.642355e-05  0.000000e+00  0.000000e+00  8.6392589535e-05  8.6399031716e-05  2.438396e+15  1766
  50  1.6549515524e+02  1.6494977929e+02  1.6551535581e+02  1.6543091222e+02  1.6506917347e+02  1.799630e+08  6.792968e-05  0.000000e+00  0.000000e+00  6.7922470597e-05  6.7927750933e-05  3.465992e+15  1765
  51  1.8325220471e+02  1.8309433404e+02  1.8328994811e+02  1.8311890988e+02  1.8341763095e+02  9.785893e+08  7.321716e-05  0.000000e+00  0.000000e+00  7.3213450480e-05  7.3229428381e-05  5.897434e+15  1766
  52  1.8726549802e+02  1.8540280262e+02  1.8734409143e+02  1.8690452839e+02  1.8617601299e+02  1.329936e+09  6.342580e-05  0.000000e+00  0.000000e+00  6.3420151988e-05  6.3465904532e-05  1.736669e+15  1766
  53  1.8113407535e+02  1.7990306635e+02  1.8117449397e+02  1.8075197473e+02  1.8053747880e+02  2.468603e+08  8.858730e-05  0.000000e+00  0.000000e+00  8.8561621086e-05  8.8790140580e-05  6.801353e+15  1766
  54  2.3275998078e+02  2.2989413324e+02  2.3259755178e+02  2.3228356441e+02  2.2902092904e+02  1.438738e+09  6.262378e-05  0.000000e+00  0.000000e+00  6.2558246644e-05  6.3138872065e-05  6.506904e+15  1766
  55  2.4913350590e+02  2.4488578333e+02  2.4847039877e+02  2.4903353815e+02  2.4080253191e+02  1.194029e+09  1.145187e-04  0.000000e+00  0.000000e+00  1.1417348068e-04  1.1712605192e-04  9.470859e+15  1766
  56  2.5075923487e+02  2.3908797250e+02  2.4825317061e+02  2.4633856275e+02  2.3244238197e+02  2.463035e+08  1.274366e-04  0.000000e+00  0.000000e+00  1.2620675441e-04  1.3578771905e-04  7.794688e+15  1766
  57  2.0996892720e+02  2.1105022914e+02  2.0295481813e+02  2.0476442734e+02  2.1381385194e+02  8.527381e+08  1.211717e-04  0.000000e+00  0.000000e+00  1.1437245641e-04  1.5663677914e-04  5.650577e+15  1766
  58  1.8771400933e+02  1.8107570283e+02  1.6807226752e+02  1.7536278523e+02  1.8381327567e+02  7.235986e+08  1.241713e-04  0.000000e+00  0.000000e+00  9.3153732578e-05  1.7396332987e-04  1.388113e+16  1766
  59  1.8986836341e+02  1.9354499235e+02  1.8657040917e+02  1.9120137249e+02  1.9535258589e+02  2.552356e+09  1.200995e-04  0.000000e+00  0.000000e+00  7.7501739326e-05  9.0510940936e-05  6.037892e+15  1766
  60  1.7434205639e+02  1.8551284491e+02  1.8582314761e+02  1.8547840908e+02  1.8629339889e+02  1.753969e+09  1.101724e-04  0.000000e+00  0.000000e+00  8.2278484361e-05  8.5851992480e-05  7.246767e+15  1765
  61  1.4245338112e+02  1.5917424857e+02  1.5874474954e+02  1.5838921540e+02  1.5943576048e+02  2.041406e+08  8.378968e-05  0.000000e+00  0.000000e+00  6.7248831365e-05  7.7978966146e-05  2.935851e+15  1766
  62  1.3356725145e+02  1.3912419278e+02  1.4036414347e+02  1.4022659536e+02  1.3922451938e+02  2.395737e+08  5.974478e-05  0.000000e+00  0.000000e+00  5.6206328521e-05  5.8770174292e-05  1.312880e+16  1766
  63  1.1143827548e+02  1.1516529815e+02  1.1561495522e+02  1.1564243112e+02  1.1517052574e+02  1.810782e+08  4.471089e-05  0.000000e+00  0.000000e+00  5.8919280382e-05  4.4574670028e-05  9.086083e+15  1764
  64  1.2409015361e+02  1.2331931051e+02  1.2356894307e+02  1.2359289467e+02  1.2312233103e+02  3.160811e+08  3.699898e-05  0.000000e+00  0.000000e+00  3.7256989922e-05  3.7011206587e-05  2.382046e+15  1766
  65  1.2123136938e+02  1.1598250053e+02  1.1739347523e+02  1.1736527349e+02  1.1534566342e+02  6.708948e+08  3.793841e-05  0.000000e+00  0.000000e+00  3.2507776256e-05  3.8028720155e-05  5.996522e+15  1766
  66  1.1737293682e+02  1.1410615603e+02  1.1404589562e+02  1.1391645188e+02  1.1366717881e+02  2.794416e+08  3.767060e-05  0.000000e+00  0.000000e+00  3.4155971746e-05  3.7882600736e-05  4.818435e+15  1766
  67  1.1266486595e+02  1.0649192128e+02  1.0932243380e+02  1.0877765453e+02  1.0792585979e+02  2.075882e+09  3.599096e-05  0.000000e+00  0.000000e+00  2.7078786909e-05  3.6647454181e-05  4.128077e+15  1765
  68  1.1610771850e+02  1.0057788105e+02  1.1034867723e+02  1.0737063664e+02  1.0477102545e+02  1.826831e+09  3.019245e-05  0.000000e+00  0.000000e+00  3.0071757237e-05  3.1915215004e-05  1.940062e+16  1766
  69  1.0423815104e+02  1.0697251125e+02  1.1726161406e+02  1.0754247662e+02  1.0689890997e+02  2.788380e+08  2.594255e-05  0.000000e+00  0.000000e+00  2.5657089860e-05  3.3701147913e-05  1.257996e+17  1766
  70  1.0606498981e+02  1.0196014463e+02  1.0322619088e+02  9.6795433555e+01  9.9841456351e+01  3.334043e+08  2.647452e-05  0.000000e+00  0.000000e+00  2.4358007227e-05  4.2162862883e-05  3.558784e+15  1766
  71  1.0021181953e+02  1.0652048750e+02  1.0066221168e+02  1.0534947654e+02  1.0562618343e+02  1.416472e+08  2.336086e-05  0.000000e+00  0.000000e+00  2.4497838640e-05  3.2921599995e-05  7.237613e+15  1765
  72  9.3484139321e+01  9.8016879127e+01  9.6263305696e+01  9.7886570896e+01  9.7717370873e+01  2.483122e+09  2.384940e-05  0.000000e+00  0.000000e+00  1.9178882005e-05  2.6071819775e-05  1.465641e+17  1766
  73  7.9367926971e+01  9.1134398092e+01  8.1700927191e+01  9.2078298670e+01  9.1028905952e+01  5.302618e+09  2.412954e-05  0.000000e+00  0.000000e+00  1.8914959351e-05  1.9332605007e-05  2.894085e+15  1766
  74  6.9244677495e+01  7.9103475671e+01  7.3284428236e+01  7.9533196194e+01  7.9100401612e+01  5.808740e+08  2.734849e-05  0.000000e+00  0.000000e+00  1.4154387391e-05  1.9113171220e-05  1.257938e+16  1766
  75  7.3962334840e+01  6.8809211008e+01  6.9254237517e+01  7.0636121566e+01  6.8736340973e+01  1.870448e+09  1.683621e-05  0.000000e+00  0.000000e+00  1.1404501789e-05  1.2754869203e-05  6.952750e+15  1766
  76  7.3116380973e+01  7.1343103233e+01  7.4133546488e+01  7.4449060422e+01  7.1011707469e+01  9.095286e+08  1.137378e-05  0.000000e+00  0.000000e+00  1.0280140371e-05  1.0313149687e-05  2.409428e+15  1766
  77  6.4451768594e+01  6.7745268371e+01  6.9940311815e+01  6.9669499147e+01  6.7273121316e+01  3.115287e+08  1.043891e-05  0.000000e+00  0.000000e+00  9.3114388860e-06  1.0875516637e-05  2.696098e+15  1766
  78  4.7116173943e+01  6.4275108330e+01  5.9509541235e+01  6.0588239902e+01  6.4421679829e+01  7.352883e+08  1.155373e-05  0.000000e+00  0.000000e+00  8.4336848430e-06  1.2878787857e-05  1.382300e+15  1766
  79  4.4805022409e+01  4.6178423288e+01  4.5105000383e+01  4.5401184766e+01  4.6819268953e+01  4.402484e+08  1.148027e-05  0.000000e+00  0.000000e+00  6.4187849757e-06  1.1723035641e-05  1.335739e+15  1766
  80  3.8090720634e+01  4.3579102602e+01  4.4753134847e+01  4.4593906715e+01  4.4013531078e+01  4.826022e+08  8.015411e-06  0.000000e+00  0.000000e+00  4.8772730010e-06  7.4057406891e-06  2.601791e+15  1766
  81  3.7306358526e+01  3.9383003899e+01  3.8860490943e+01  3.8949358413e+01  3.9276235571e+01  3.900789e+08  4.965199e-06  0.000000e+00  0.000000e+00  4.0000871086e-06  4.7176322369e-06  7.386340e+15  1766
  82  3.2101230314e+01  3.8051268676e+01  3.7680032930e+01  3.7475423262e+01  3.7900171156e+01  1.226561e+08  3.726498e-06  0.000000e+00  0.000000e+00  3.2402442783e-06  3.7413558402e-06  2.971696e+15  1766
  83  3.1080050782e+01  3.4026704959e+01  3.3250153735e+01  3.3083321085e+01  3.3934012611e+01  5.044292e+08  2.625922e-06  0.000000e+00  0.000000e+00  3.7795026240e-06  2.7764326660e-06  8.575867e+15  1766
  84  3.1885967587e+01  3.2317025493e+01  3.2698881600e+01  3.1994588156e+01  3.2327679431e+01  5.959154e+08  2.608226e-06  0.000000e+00  0.000000e+00  2.9088118295e-06  2.9563977932e-06  5.547420e+15  1766
  85  2.8591735590e+01  3.1706987697e+01  2.9380521215e+01  3.0485545751e+01  3.1690182063e+01  3.458059e+08  2.208131e-06  0.000000e+00  0.000000e+00  2.1693143707e-06  2.4767352897e-06  3.704993e+15  1766
  86  2.6286814376e+01  2.6385297022e+01  2.6074581575e+01  2.6675770668e+01  2.6384877168e+01  4.788782e+08  2.421103e-06  0.000000e+00  0.000000e+00  1.9278022014e-06  2.3102031719e-06  2.709574e+15  1766
  87  2.8966278151e+01  2.9149651961e+01  2.8733776790e+01  2.9181518203e+01  2.9123623140e+01  1.385153e+08  1.926194e-06  0.000000e+00  0.000000e+00  1.8232958729e-06  1.6689648419e-06  1.627093e+15  1766
  88  2.9264731077e+01  3.0505135526e+01  3.1237281836e+01  3.1046737386e+01  3.0273382056e+01  6.039134e+08  1.568585e-06  0.000000e+00  0.000000e+00  1.6619683030e-06  1.4632056491e-06  2.117359e+15  1766
  89  2.3178120866e+01  2.7162717692e+01  2.7575031641e+01  2.7456363806e+01  2.6807308237e+01  5.362731e+08  1.565214e-06  0.000000e+00  0.000000e+00  1.5028032419e-06  1.5415098460e-06  1.148138e+15  1766
  90  1.7854166758e+01  1.9979402999e+01  1.9956489727e+01  1.9973540733e+01  2.0080173777e+01  1.443738e+08  1.486645e-06  0.000000e+00  0.000000e+00  1.0208377679e-06  1.4793058654e-06  2.887778e+15  1766
  91  1.7192458150e+01  1.6717426569e+01  1.7021737730e+01  1.7036412008e+01  1.6844737404e+01  2.354155e+08  9.616015e-07  0.000000e+00  0.000000e+00  6.5079483364e-07  9.6116843906e-07  9.403262e+15  1766
  92  1.7436708797e+01  1.7362218313e+01  1.7722352538e+01  1.7646647045e+01  1.7184829338e+01  1.100780e+08  6.418290e-07  0.000000e+00  0.000000e+00  5.6414997415e-07  6.5092024215e-07  1.580218e+15  1766
  93  1.2028044658e+01  1.5694794802e+01  1.6565046007e+01  1.6207903990e+01  1.5678764921e+01  4.350194e+09  5.718093e-07  0.000000e+00  0.000000e+00  4.1495465624e-07  6.0883064634e-07  1.584376e+15  1766
  94  1.0892907347e+01  1.2001202841e+01  1.1085257619e+01  1.1063294980e+01  1.2783017360e+01  9.026525e+09  4.199010e-07  0.000000e+00  0.000000e+00  4.2001743369e-07  5.1752283525e-07  2.133993e+15  1766
  95  1.1150693859e+01  1.1183499266e+01  1.1767825545e+01  1.1006199304e+01  1.0885347552e+01  1.368419e+08  3.430494e-07  0.000000e+00  0.000000e+00  3.7579912018e-07  4.9293987558e-07  2.931366e+17  1765
  96  1.1748478715e+01  1.1807709222e+01  1.1130702068e+01  1.1693628754e+01  1.1866887263e+01  4.274650e+08  2.358270e-07  0.000000e+00  0.000000e+00  2.9141723713e-07  3.1114308285e-07  1.147921e+15  1765
  97  1.0990026951e+01  1.0974368664e+01  1.1174755573e+01  1.1067462519e+01  1.0924928252e+01  7.355429e+08  2.642150e-07  0.000000e+00  0.000000e+00  2.2013953707e-07  2.6426545219e-07  1.187709e+15  1766
  98  1.0095858209e+01  1.0957626920e+01  1.0180811787e+01  1.0948591919e+01  1.1285393881e+01  1.011693e+09  2.695297e-07  0.000000e+00  0.000000e+00  2.2717056339e-07  2.1457225330e-07  1.144650e+15  1765
  99  1.0133081040e+01  1.0064509789e+01  1.0216586103e+01  1.0450520326e+01  1.0151577200e+01  1.678314e+09  2.869550e-07  0.000000e+00  0.000000e+00  1.9587643312e-07  2.3107423885e-07  2.993230e+15  1766
 100  9.6644991983e+00  1.0155275269e+01  9.8699542808e+00  9.9736336253e+00  1.0254090772e+01  5.633742e+08  2.576822e-07  0.000000e+00  0.000000e+00  1.9403011299e-07  2.2054192073e-07  1.480090e+15  1766
 101  8.2440736223e+00  9.8031844123e+00  9.3497530430e+00  9.4547693761e+00  9.8648103703e+00  3.205232e+09  2.253633e-07  0.000000e+00  0.000000e+00  1.8395761734e-07  1.9374581939e-07  2.139103e+15  1766
 102  8.7488191293e+00  8.2179660206e+00  8.0507755048e+00  8.0847112196e+00  8.2337310365e+00  1.237921e+09  1.813219e-07  0.000000e+00  0.000000e+00  1.3049406490e-07  1.7315934997e-07  1.014184e+15  1766
 103  7.9293111770e+00  8.5684833644e+00  8.7477288160e+00  8.7575228913e+00  8.5447220959e+00  1.137373e+08  1.284088e-07  0.000000e+00  0.000000e+00  9.9169935082e-08  1.2703068819e-07  1.383163e+15  1765
 104  6.9161051225e+00  7.7435706757e+00  8.1501885468e+00  8.1340264872e+00  7.7564773563e+00  1.523928e+08  1.069438e-07  0.000000e+00  0.000000e+00  1.1515502470e-07  1.0684509277e-07  1.420192e+16  1766
 105  5.5062660735e+00  7.1064116957e+00  7.3450045873e+00  7.2611041371e+00  7.1340010155e+00  1.481486e+08  1.199764e-07  0.000000e+00  0.000000e+00  1.1201893123e-07  1.2177326880e-07  1.894646e+15  1765
 106  5.6613819013e+00  5.7105640962e+00  5.2665675421e+00  5.1913231928e+00  5.7072287649e+00  4.215271e+08  9.740084e-08  0.000000e+00  0.000000e+00  9.5930235714e-08  1.0566341757e-07  3.064413e+15  1765
 107  6.0301326327e+00  5.6193712682e+00  5.5961415384e+00  5.7368394093e+00  5.5732441553e+00  1.104487e+09  1.111947e-07  0.000000e+00  0.000000e+00  1.0556654688e-07  1.2535113569e-07  1.081104e+15  1766
 108  6.7689568764e+00  5.7464449300e+00  6.2422132432e+00  6.2959385405e+00  5.7527741084e+00  2.392108e+08  8.849933e-08  0.000000e+00  0.000000e+00  7.3056548988e-08  8.3318226984e-08  1.225756e+15  1765
 109  7.8049734219e+00  6.4399972165e+00  6.5147704884e+00  6.5234979136e+00  6.4490702824e+00  3.198907e+09  7.388006e-08  0.000000e+00  0.000000e+00  8.7102885273e-08  7.2167168241e-08  1.512877e+15  1766
 110  8.5985899449e+00  7.4542153639e+00  7.0903320144e+00  7.0840912320e+00  7.4212047395e+00  1.707546e+09  1.051365e-07  0.000000e+00  0.000000e+00  7.9571897396e-08  1.0020832519e-07  1.212366e+15  1766
 111  9.0456351255e+00  7.9862724782e+00  7.8049372269e+00  7.7279118207e+00  7.8303913787e+00  2.863885e+08  1.031363e-07  0.000000e+00  0.000000e+00  9.1972595161e-08  1.0168427877e-07  5.489855e+15  1763
 112  9.0890490784e+00  8.8097629490e+00  9.4155004392e+00  9.2210065246e+00  8.3919538018e+00  4.448993e+08  1.089268e-07  0.000000e+00  0.000000e+00  1.3293026580e-07  1.1076770079e-07  1.116004e+15  1766
 113  1.0564744909e+01  7.7816333600e+00  8.0417502074e+00  7.7953771402e+00  8.2122433511e+00  2.196734e+08  1.450489e-07  0.000000e+00  0.000000e+00  1.4331334517e-07  1.5649294483e-07  1.465729e+16  1766
 114  1.0741681261e+01  9.5301937331e+00  9.9397775691e+00  9.7288301942e+00  9.6206607698e+00  5.381915e+08  1.401471e-07  0.000000e+00  0.000000e+00  1.7382104143e-07  1.7052585122e-07  5.527611e+15  1766
 115  1.2891301823e+01  9.9754409578e+00  1.0811375466e+01  1.0384160192e+01  1.0036634100e+01  3.821762e+08  1.777679e-07  0.000000e+00  0.000000e+00  1.8701726951e-07  2.0874890083e-07  1.547274e+15  1766
 116  1.3007049145e+01  1.1383516247e+01  1.2603243598e+01  1.1272806067e+01  1.1430164757e+01  2.064418e+08  1.869030e-07  0.000000e+00  0.000000e+00  2.4490598837e-07  2.2633707886e-07  4.934507e+14  1766
 117  1.3867918135e+01  1.2996797607e+01  1.1901182763e+01  1.2780544569e+01  1.3033172539e+01  1.241668e+09  2.277924e-07  0.000000e+00  0.000000e+00  2.5644755881e-07  2.5662734515e-07  1.836799e+15  1766
 118  1.3476842748e+01  1.2500765357e+01  1.3592854578e+01  1.2575009243e+01  1.2516125463e+01  5.330452e+08  3.005137e-07  0.000000e+00  0.000000e+00  2.9456615815e-07  2.9356380082e-07  5.112833e+14  1765
