iter  res_double64      res_float32      res_posit32q      res_posit32n      res_float32fma      pAp_dynrange      pAp_mag      sat_frac_pq      sat_frac_pn      pAp_double        pAp_naive        cond_pAp          n_eff
  14  6.1543645946e+01  6.1543768962e+01  6.1543979705e+01  6.1543961854e+01  6.1543209620e+01  6.060988e+03  7.435835e-06  0.000000e+00  0.000000e+00  7.4357492334e-06  7.4358322308e-06  9.177932e+14  48
  15  3.5604506642e+01  3.5604885700e+01  3.5604561708e+01  3.5604629850e+01  3.5604391997e+01  3.142201e+03  4.976308e-06  0.000000e+00  0.000000e+00  4.9762477264e-06  4.9763011702e-06  4.322751e+14  48
  16  4.2360920015e+01  4.2361592470e+01  4.2360787048e+01  4.2360923567e+01  4.2362050646e+01  1.595631e+03  1.509639e-06  0.000000e+00  0.000000e+00  1.5096371950e-06  1.5096385368e-06  6.471112e+14  48
  17  9.2590776591e+01  9.2592009771e+01  9.2590340703e+01  9.2590522640e+01  9.2593565432e+01  1.767836e+03  1.128101e-06  0.000000e+00  0.000000e+00  1.1281009396e-06  1.1281059642e-06  5.535569e+14  48
  18  1.1753462233e+02  1.1753557889e+02  1.1753475841e+02  1.1753463793e+02  1.1753694150e+02  1.377549e+04  4.778971e-06  0.000000e+00  0.000000e+00  4.7790175913e-06  4.7789931159e-06  3.662212e+14  48
  19  7.5361161246e+01  7.5356561281e+01  7.5362643771e+01  7.5362148119e+01  7.5376593578e+01  1.358073e+03  7.474096e-06  0.000000e+00  0.000000e+00  7.4741247587e-06  7.4740878517e-06  4.294804e+14  48
  20  3.7473860738e+01  3.7469308730e+01  3.7475026271e+01  3.7474636198e+01  3.7487997754e+01  1.676590e+03  9.240339e-06  0.000000e+00  0.000000e+00  9.2403680822e-06  9.2402442533e-06  4.472269e+14  48
  21  3.6619444894e+01  3.6622291855e+01  3.6618885142e+01  3.6619060569e+01  3.6611727344e+01  7.130288e+03  2.034812e-06  0.000000e+00  0.000000e+00  2.0348145779e-06  2.0347874852e-06  1.359632e+15  48
  22  3.0645045337e+01  3.0654493929e+01  3.0642872356e+01  3.0643621272e+01  3.0618857005e+01  4.633856e+02  1.668086e-06  0.000000e+00  0.000000e+00  1.6680823546e-06  1.6680924091e-06  6.725531e+14  48
  23  4.0552514493e+01  4.0564791622e+01  4.0549687929e+01  4.0550823582e+01  4.0515790710e+01  5.098187e+03  1.005002e-06  0.000000e+00  0.000000e+00  1.0049906277e-06  1.0050072206e-06  9.488489e+14  48
  24  8.7332850448e+01  8.7345396340e+01  8.7329665401e+01  8.7331038040e+01  8.7263648422e+01  2.769994e+03  7.871400e-07  0.000000e+00  0.000000e+00  7.8712785091e-07  7.8715197560e-07  8.487280e+14  48
  25  8.0817709588e+01  8.0870438555e+01  8.0803839624e+01  8.0807753752e+01  8.0635718764e+01  1.475365e+04  2.707691e-06  0.000000e+00  0.000000e+00  2.7075662385e-06  2.7076871447e-06  1.434391e+15  48
  26  2.5848573701e+01  2.5925936334e+01  2.5832269593e+01  2.5836690508e+01  2.5785482607e+01  1.930272e+04  7.485402e-06  0.000000e+00  0.000000e+00  7.4846252413e-06  7.4850768215e-06  2.409089e+14  48
  27  1.1429864369e+01  1.1316599741e+01  1.1465074912e+01  1.1455034167e+01  1.1983575389e+01  6.552812e+03  1.641642e-06  0.000000e+00  0.000000e+00  1.6403798972e-06  1.6410522221e-06  6.141802e+14  48
  28  2.7463353156e+01  2.7289902336e+01  2.7487705048e+01  2.7482042865e+01  2.7214501453e+01  7.353001e+04  4.793893e-07  0.000000e+00  0.000000e+00  4.7917210440e-07  4.7928392632e-07  1.237709e+15  48
  29  6.7164233254e+01  6.6855294264e+01  6.7125447362e+01  6.7142599459e+01  6.4679041567e+01  2.217390e+03  2.558822e-07  0.000000e+00  0.000000e+00  2.5593872111e-07  2.5590878749e-07  7.246571e+14  48
  30  4.3754810571e+01  4.3326468369e+01  4.4004794813e+01  4.3931337361e+01  4.7259731037e+01  5.182742e+03  3.886778e-06  0.000000e+00  0.000000e+00  3.8763373888e-06  3.8818070607e-06  3.977713e+14  48
  31  1.9645482207e+01  2.1688295729e+01  1.9547383961e+01  1.9553184753e+01  2.3939621316e+01  4.089481e+04  2.836292e-06  0.000000e+00  0.000000e+00  2.7879064824e-06  2.8130662031e-06  2.095943e+14  48
  32  6.0078142281e+00  8.9534236732e+00  5.7063319139e+00  5.6439276033e+00  1.0002850698e+01  3.338731e+03  5.147074e-07  0.000000e+00  0.000000e+00  4.4672157094e-07  4.8273830089e-07  1.163477e+14  48
  33  2.0152102036e+00  2.6503789307e+00  2.2936521418e+00  1.9845798492e+00  2.8454356804e+00  6.108126e+03  1.224085e-07  0.000000e+00  0.000000e+00  5.0772491457e-08  9.4599414524e-08  2.022703e+14  48
  34  5.8901684884e+00  3.3700765797e+00  3.5788328062e+00  3.6371495763e+00  3.4328174950e+00  3.491859e+03  1.476802e-08  0.000000e+00  0.000000e+00  3.5132425472e-09  1.4818468230e-08  9.901368e+14  48
  35  7.6367657677e+00  8.6110448308e+00  8.5639651082e+00  8.5421972219e+00  8.6027035212e+00  1.687303e+04  4.610621e-09  0.000000e+00  0.000000e+00  3.0248506949e-08  5.4347513156e-09  1.518581e+15  48
  36  1.9248380681e+01  1.8489847233e+01  1.8404669028e+01  1.8381579616e+01  1.8487920993e+01  1.323982e+03  1.693591e-08  0.000000e+00  0.000000e+00  3.2762713047e-08  1.7091664972e-08  1.867089e+15  48
  37  1.6589352971e+01  1.3437803185e+01  1.3471295464e+01  1.3487697294e+01  1.3427268884e+01  2.735492e+05  1.470972e-07  0.000000e+00  0.000000e+00  1.6014556466e-07  1.4727754660e-07  5.864729e+14  48
  38  1.4735066430e+01  1.2447288763e+01  1.2486433525e+01  1.2492557370e+01  1.2452900156e+01  1.743785e+04  3.430166e-07  0.000000e+00  0.000000e+00  1.2258304132e-07  3.4269010030e-07  2.798710e+14  48
  39  5.5970007189e+00  9.9901959997e+00  9.9861166902e+00  9.9843807310e+00  9.9876919342e+00  4.057864e+03  2.344914e-07  0.000000e+00  0.000000e+00  1.4027877775e-07  2.3492145829e-07  2.756188e+14  48
  40  1.5906493896e+00  3.1511570092e+00  3.1487641177e+00  3.1481543194e+00  3.1427460905e+00  5.992590e+03  5.985154e-08  0.000000e+00  0.000000e+00  2.4598089305e-08  5.9858180634e-08  1.231823e+14  48
  41  1.5933588566e-01  7.6983578460e-01  7.6923549362e-01  7.6901281873e-01  7.6716967871e-01  4.088508e+04  8.983161e-09  0.000000e+00  0.000000e+00  1.6248263430e-09  8.9834237826e-09  5.085207e+13  48
  42  5.0337486643e-02  1.1244076901e-01  1.1228818513e-01  1.1227831946e-01  1.1307850321e-01  2.523114e+04  4.017950e-10  0.000000e+00  0.000000e+00  1.1365568028e-11  4.0182768224e-10  1.012526e+14  48
  43  7.0826644668e-03  2.2919927836e-02  1.8556632980e-02  1.8445928296e-02  3.6047139605e-02  2.561590e+03  5.513728e-12  0.000000e+00  0.000000e+00  2.2877937165e-12  5.5221105466e-12  9.176043e+13  48
  44  2.2332206983e-04  5.4942611751e-03  4.6625596706e-03  4.6873279893e-03  6.1864484636e-03  3.975043e+03  2.998973e-13  0.000000e+00  0.000000e+00  2.7147084343e-14  3.2867632227e-13  1.615104e+13  48
  45  3.6399782798e-05  2.0783460502e-03  3.9672668880e-04  1.0474597316e-03  2.2202238583e-03  1.484493e+04  1.424555e-14  0.000000e+00  0.000000e+00  5.0274777536e-17  1.6400943104e-14  1.587482e+14  48
  46  9.4571793855e-06  1.1676682644e-04  3.9860414010e-05  4.8268042278e-05  4.4723957460e-04  2.169312e+03  1.633242e-15  0.000000e+00  0.000000e+00  7.5063519806e-19  2.9915306343e-15  5.421424e+14  48
  47  8.7948636828e-07  4.2968136384e-04  2.2044896926e-05  4.4362255975e-05  1.3866590993e-03  2.355354e+03  2.443055e-18  0.000000e+00  0.000000e+00  4.4997110871e-19  1.3909975060e-17  2.803139e+13  48
  48  1.3260729688e-11  4.0155832767e-04  5.3253389526e-05  1.2886411166e-04  4.1929489701e-04  1.032543e+05  7.734470e-19  0.000000e+00  0.000000e+00  3.5541763131e-22  3.4796113473e-18  2.907971e+09  48
  49  7.7652836536e-14  2.2657888612e-04  5.7316428906e-05  1.4256436754e-04  1.7834515517e-04  7.632646e+03  1.051697e-18  0.000000e+00  0.000000e+00  7.6291840854e-31  6.2396682059e-18  3.221215e+13  48
  50  1.3544365344e-13  1.8988719909e-04  3.6796805679e-05  1.6587622463e-04  2.9554987003e-04  1.311222e+03  3.711698e-18  0.000000e+00  0.000000e+00  3.2539254139e-34  3.2153370678e-17  3.595158e+15  48
  51  8.3300164013e-14  1.4090166121e-04  5.1549489771e-05  1.7449072188e-04  2.4220753530e-04  5.287737e+03  1.810321e-18  0.000000e+00  0.000000e+00  3.0170621162e-35  1.9976425028e-17  4.785104e+13  48
  52  2.1272624681e-13  2.5415088058e-05  9.7930676242e-06  1.0904769129e-05  1.6010473853e-04  2.163751e+04  1.340959e-18  0.000000e+00  0.000000e+00  5.1722114553e-35  2.3950703617e-17  1.730884e+15  48
  53  3.2150273700e-14  9.2960781546e-05  1.6733008811e-05  1.6430076012e-05  3.5805688398e-04  1.457675e+03  5.286015e-20  0.000000e+00  0.000000e+00  1.3020752858e-34  8.8594352327e-20  3.650521e+14  48
  54  1.7583554819e-13  9.7469145769e-05  2.8318989405e-05  2.5964511208e-05  1.6184806901e-04  2.191876e+04  3.910645e-19  0.000000e+00  0.000000e+00  1.3174959884e-35  5.3267784470e-19  1.409857e+16  48
  55  4.2783752317e-14  2.1056004480e-05  2.1295849994e-05  1.3982816470e-05  3.3403886883e-05  8.454369e+03  1.248050e-19  0.000000e+00  0.000000e+00  3.8287461896e-35  1.4298974941e-19  1.320748e+14  48
  56  8.3210227177e-14  1.0028455882e-05  1.5689231584e-05  1.3526930734e-05  3.4072675669e-05  1.581717e+04  2.512723e-18  0.000000e+00  0.000000e+00  2.6027803341e-36  2.5834504891e-18  3.590625e+15  48
  57  6.9226481832e-14  1.5263273122e-05  3.4789863614e-06  9.1434683464e-06  1.1166106966e-04  3.796819e+03  1.557747e-19  0.000000e+00  0.000000e+00  1.5034702824e-35  1.7560051788e-19  1.683360e+15  48
  58  1.3081818209e-13  1.9677437552e-05  3.6532165251e-06  1.2378300518e-05  1.1268605691e-04  2.569901e+04  5.663209e-20  0.000000e+00  0.000000e+00  8.0441271827e-36  8.4756234285e-20  6.056509e+15  48
  59  1.8284467171e-13  1.1860332480e-04  2.5054830333e-05  2.8431501466e-05  1.1932057164e-04  2.946635e+04  1.857848e-21  0.000000e+00  0.000000e+00  1.3972210542e-35  1.2480501082e-19  1.880904e+15  48
  60  9.3929267606e-14  8.1766379704e-05  1.4435972410e-05  3.2065623157e-05  4.6026821416e-05  1.550163e+05  2.711564e-19  0.000000e+00  0.000000e+00  6.5132602410e-35  5.2251344934e-19  1.728498e+15  48
  61  4.3808883687e-14  6.6338476824e-05  6.9714465941e-06  3.6663082997e-05  2.4856433319e-05  8.792594e+03  1.465049e-18  0.000000e+00  0.000000e+00  4.0781832809e-36  1.0893902493e-18  1.334559e+15  48
  62  9.4771787190e-15  2.2783388176e-05  1.1285522098e-05  1.0308884587e-05  1.3971842185e-05  2.864851e+03  1.167053e-19  0.000000e+00  0.000000e+00  3.5263154362e-36  1.8694017146e-18  1.086929e+15  48
  63  7.2552227223e-14  4.9554049036e-06  4.5805318769e-06  2.8871264187e-06  5.1015876767e-06  1.283472e+04  2.573921e-19  0.000000e+00  0.000000e+00  5.6805700456e-38  1.7491230361e-19  2.744359e+16  48
  64  1.4752824357e-13  1.2692056940e-05  7.6039699902e-06  5.8495172087e-06  1.4852443700e-05  8.254279e+03  6.166135e-20  0.000000e+00  0.000000e+00  1.0677832455e-36  3.5866551360e-20  3.301077e+16  48
  65  8.7095035400e-14  3.1447567122e-05  2.1349214555e-05  2.2483230314e-05  4.5215402500e-05  2.066015e+03  3.745474e-20  0.000000e+00  0.000000e+00  3.1578491959e-35  1.1153703380e-20  2.137747e+14  48
  66  2.5275815258e-14  4.4113646353e-05  2.6938909213e-05  2.5957335214e-05  8.5614997377e-05  3.891512e+03  3.309781e-19  0.000000e+00  0.000000e+00  1.3520036896e-35  1.1691701650e-19  1.167194e+14  48
  67  1.9324510370e-14  1.9573230398e-05  3.8805975507e-06  9.5749903925e-06  2.7078020747e-05  2.279470e+02  7.123547e-19  0.000000e+00  0.000000e+00  1.3208410007e-36  1.0363448110e-18  1.268987e+14  48
  68  1.1152754196e-14  1.2212975488e-05  1.0974126052e-06  2.2278637597e-06  9.3214951995e-06  2.084305e+02  1.825091e-20  0.000000e+00  0.000000e+00  3.8913717211e-37  1.0090279984e-19  6.532544e+13  48
  69  8.3702679457e-15  7.7651386466e-06  4.9383286211e-07  1.7585994291e-06  9.4417987868e-06  9.275024e+03  1.459974e-21  0.000000e+00  0.000000e+00  1.2577448706e-37  1.0015502857e-20  5.632093e+13  48
  70  3.6769891297e-14  5.8260044726e-06  4.0176396642e-07  2.4037823548e-06  1.4333869081e-06  1.429988e+03  4.586716e-22  0.000000e+00  0.000000e+00  1.5813886851e-38  3.6114705544e-21  2.683662e+14  48
  71  8.1185699365e-14  9.1885057377e-06  3.4524694368e-07  1.6984831882e-06  2.1324208085e-06  5.166000e+02  2.853773e-22  0.000000e+00  0.000000e+00  6.8256541401e-37  3.6528295850e-21  2.061837e+14  48
  72  6.0450437265e-14  1.7400098432e-05  5.0360530866e-07  3.1143426895e-06  8.2566397469e-06  1.698008e+04  6.793221e-23  0.000000e+00  0.000000e+00  3.7241715732e-36  5.7753750368e-21  1.629574e+15  48
  73  3.2368199487e-14  3.4122165732e-05  8.9620334680e-07  1.3264728792e-05  1.3068701191e-05  9.249724e+03  1.406207e-22  0.000000e+00  0.000000e+00  4.6409647703e-36  3.1085447420e-21  6.504846e+14  48
  74  7.6456819766e-15  1.4910190425e-05  1.9467448943e-06  1.1838116823e-05  1.4049791482e-05  6.257775e+05  3.221868e-22  0.000000e+00  0.000000e+00  1.8648149667e-36  7.3255115048e-20  7.868181e+13  48
  75  1.6770963938e-15  3.4101234191e-06  1.4054469217e-06  5.6172486192e-06  4.6226503476e-06  1.645605e+03  1.943874e-21  0.000000e+00  0.000000e+00  7.4279764587e-38  8.5775320799e-20  1.323495e+14  48
  76  3.2669079564e-16  1.0706492784e-06  5.2226523958e-07  2.0164731766e-06  1.3711451758e-06  4.977529e+03  2.011703e-21  0.000000e+00  0.000000e+00  3.2805333329e-39  6.3686289722e-20  2.385819e+14  48
  77  3.7324593130e-16  9.7051699595e-07  1.4317626953e-07  1.1962083492e-06  5.0604118806e-07  1.652739e+02  3.608575e-22  0.000000e+00  0.000000e+00  1.2491203071e-39  9.5456642689e-21  2.980924e+14  48
  78  1.1916959919e-15  2.0606778418e-06  1.2878544620e-07  8.4141476958e-07  2.7746995466e-07  2.295827e+03  3.303553e-23  0.000000e+00  0.000000e+00  1.1899427602e-40  2.3773170805e-21  2.604833e+14  48
  79  2.7437402895e-15  6.7807797561e-06  1.1385251826e-07  6.5018589861e-07  9.1820453614e-07  2.271551e+05  2.145500e-23  0.000000e+00  0.000000e+00  3.0838703285e-40  8.1684085490e-22  3.129163e+14  48
  80  2.1101156791e-15  5.1647939126e-06  1.0895429320e-07  5.2827420834e-07  8.5196305393e-07  5.959311e+03  2.049857e-23  0.000000e+00  0.000000e+00  2.5589874264e-39  4.6198037211e-22  4.400081e+14  48
  81  2.6035484026e-15  3.1516002711e-06  1.1855676018e-07  1.2766323092e-06  5.8715904593e-07  4.228512e+03  1.101184e-23  0.000000e+00  0.000000e+00  3.9612383681e-39  3.3976443661e-22  4.631882e+14  48
  82  1.4184392622e-15  1.2582536784e-06  1.1792314719e-07  3.1571126477e-06  5.6028753300e-07  4.248473e+04  1.235601e-23  0.000000e+00  0.000000e+00  7.6859209262e-39  5.6082845531e-22  1.472471e+14  48
  83  3.6315733556e-16  6.1751014807e-07  1.0925489572e-07  2.0764609060e-06  6.0672178984e-07  2.006175e+04  2.667657e-23  0.000000e+00  0.000000e+00  1.4544569113e-39  3.6362859728e-21  8.583131e+13  48
  84  8.7777603335e-17  3.9725629649e-07  3.7056297124e-08  8.1666741417e-07  7.3690637563e-07  6.374230e+02  1.540624e-23  0.000000e+00  0.000000e+00  1.2663936647e-40  2.9050583113e-21  7.946202e+13  48
  85  2.5970452646e-17  4.3311530009e-07  1.2840034768e-08  4.6631368742e-07  7.6918548257e-07  1.753176e+03  1.324781e-24  0.000000e+00  0.000000e+00  6.1500882184e-42  8.0732827785e-22  1.470117e+14  48
  86  5.1275800904e-18  9.8802193216e-07  1.3010681782e-08  1.3002197099e-06  1.4049415450e-06  2.027975e+04  1.874081e-25  0.000000e+00  0.000000e+00  7.7773553955e-43  7.7031194544e-23  9.381150e+13  48
  87  1.1210958427e-18  7.6914643716e-07  2.6469833801e-08  1.7057762171e-06  6.1585635202e-07  4.844560e+03  6.583518e-26  0.000000e+00  0.000000e+00  1.8606503873e-44  4.5825805935e-22  6.134058e+13  48
  88  5.8508766971e-20  3.3386364698e-07  7.4545812995e-08  1.3900874700e-06  2.0032067348e-07  3.408047e+03  4.119747e-25  0.000000e+00  0.000000e+00  1.2570654617e-45  2.9728871215e-21  1.275952e+13  48
  89  1.8554100255e-20  1.0843123697e-07  6.0968739108e-08  6.3317196587e-07  4.5926602943e-08  1.831674e+03  1.925780e-24  0.000000e+00  0.000000e+00  2.7684203654e-48  2.2813641294e-21  1.796536e+14  48
  90  2.0164327355e-21  2.6997920901e-08  2.2364471092e-08  2.6206596455e-07  2.1224147951e-08  4.705610e+02  3.108390e-24  0.000000e+00  0.000000e+00  1.9838085439e-49  4.1007478867e-22  4.617515e+13  48
  91  3.7229945870e-22  7.6188144798e-09  1.1950587064e-08  1.6847030739e-07  1.3929898286e-08  4.052173e+02  1.276314e-24  0.000000e+00  0.000000e+00  1.9886347743e-51  9.2127240723e-23  6.048574e+13  48
  92  6.5063947065e-23  7.2668021098e-09  1.1962488631e-08  1.3238628372e-07  8.1393802394e-09  3.659535e+04  1.567120e-25  0.000000e+00  0.000000e+00  1.7185288508e-52  8.2821458832e-23  1.169506e+14  48
  93  2.8187423457e-23  3.7640589506e-09  1.1434805726e-08  1.3562739730e-07  4.6583615457e-09  1.293515e+03  1.938705e-25  0.000000e+00  0.000000e+00  3.5962897671e-54  1.4139618596e-23  2.835717e+14  48
  94  8.4059465209e-25  2.9074669384e-09  1.7311862567e-08  2.1866454484e-07  2.7221275183e-09  1.391589e+04  1.195534e-25  0.000000e+00  0.000000e+00  1.0084204093e-54  2.0782912890e-23  4.824597e+13  48
  95  1.0603562889e-25  7.5191011205e-09  2.2929090387e-08  1.7259143712e-07  1.1054172062e-08  3.323939e+03  3.489668e-25  0.000000e+00  0.000000e+00  1.2784264295e-56  4.3788873677e-23  7.514066e+13  48
  96  5.8814264878e-25  3.7488010209e-09  1.7126510013e-08  9.9281454516e-08  4.0660919503e-09  2.775603e+03  2.972680e-25  0.000000e+00  0.000000e+00  1.2256486655e-59  2.1506695926e-23  2.241575e+14  48
  97  7.3852680756e-26  1.7292651628e-09  7.8327702913e-09  3.8544548732e-08  2.4421745737e-09  4.006115e+03  2.601095e-25  0.000000e+00  0.000000e+00  5.8466181681e-59  1.3751877684e-23  2.920910e+13  48
  98  4.4561018880e-26  2.1501390428e-10  3.8302233155e-09  1.9474442737e-08  3.1157030592e-10  2.724901e+03  1.074365e-25  0.000000e+00  0.000000e+00  6.0960388002e-59  3.1730131310e-24  8.684610e+13  48
  99  3.7989280951e-27  7.2370203243e-11  2.1620248193e-09  1.0602425972e-08  1.5546581573e-09  8.901056e+02  2.443576e-26  0.000000e+00  0.000000e+00  1.0865429854e-60  9.1442231778e-25  2.202330e+13  48
 100  2.2060578153e-26  3.0545171915e-11  1.3552826075e-09  5.3500408740e-09  1.9884566186e-09  3.315143e+03  4.846761e-27  0.000000e+00  0.000000e+00  5.4705725173e-63  1.6317430052e-25  1.379822e+14  48
 101  8.6417562445e-27  1.8505781704e-11  2.9311184186e-09  4.9119989314e-09  1.9183191309e-09  1.010147e+04  8.582807e-28  0.000000e+00  0.000000e+00  9.6739350761e-62  2.9888361977e-26  4.470526e+14  48
 102  4.7955624200e-27  6.9065048604e-12  5.0296606250e-09  2.4388245848e-09  8.7287664213e-10  3.323282e+03  1.413639e-27  0.000000e+00  0.000000e+00  7.6988654209e-61  4.8871510800e-26  1.708839e+14  48
 103  6.6331165139e-27  1.7818563824e-11  2.0161624721e-09  6.8013354068e-09  4.2744367248e-10  7.203517e+03  4.725592e-26  0.000000e+00  0.000000e+00  3.9835068312e-62  8.9867034323e-27  3.136360e+14  48
 104  1.3032551283e-28  2.0817759923e-11  1.1764123243e-09  1.8987121290e-08  9.9751596292e-11  4.455653e+03  8.178910e-27  0.000000e+00  0.000000e+00  1.5584174580e-61  3.0292258760e-26  1.461290e+13  48
 105  1.4743515643e-28  4.9056957274e-11  7.8815784440e-10  1.0238428074e-08  5.0085191262e-11  4.802542e+03  4.745787e-27  0.000000e+00  0.000000e+00  1.2386021327e-63  3.2634860105e-25  4.676750e+14  48
 106  2.7361784460e-29  6.7455971039e-11  5.7383277899e-10  3.0541000008e-09  5.1447162836e-12  1.911615e+03  6.815758e-28  0.000000e+00  0.000000e+00  2.3075796516e-65  7.2701421025e-26  4.657465e+11  48
 107  2.0976636059e-29  1.3405141510e-11  4.2382062760e-10  9.9715134306e-10  5.9470254249e-12  1.655631e+03  5.048710e-28  0.000000e+00  0.000000e+00  4.8150204289e-65  3.7158504080e-26  9.433577e+13  48
 108  1.3253129675e-29  2.8412009977e-12  9.2195312385e-10  5.6878446170e-09  2.6539327029e-12  1.257190e+02  1.451504e-28  0.000000e+00  0.000000e+00  2.6375052075e-66  5.8060162624e-28  3.567630e+13  48
 109  1.5057560240e-29  7.1123005327e-12  2.1789033180e-09  4.3773941258e-09  1.5536291919e-11  1.535693e+04  2.461246e-28  0.000000e+00  0.000000e+00  1.0326506249e-66  1.8781200432e-26  1.894276e+14  48
 110  1.0822725680e-28  1.4013806889e-11  3.7192600153e-09  3.4484047829e-09  5.5582762196e-11  7.448407e+03  1.918510e-27  0.000000e+00  0.000000e+00  5.8186869370e-68  2.2416271483e-26  6.088531e+13  48
 111  1.6737233481e-28  5.6158051462e-12  1.2947934047e-09  3.4883341755e-09  1.0219488503e-11  4.672013e+02  1.938705e-26  0.000000e+00  0.000000e+00  1.2713602403e-66  2.3627961833e-26  4.972577e+14  48
 112  8.3885140669e-29  3.6497647258e-12  1.1135781224e-09  3.2506516296e-09  1.7726736886e-11  3.699744e+02  1.590344e-27  0.000000e+00  0.000000e+00  6.1385010971e-65  2.4031858617e-26  1.170638e+15  48
 113  5.4844380225e-30  9.9562409631e-12  9.5162182601e-10  1.8447673631e-09  4.0529789901e-11  8.715664e+02  2.170945e-27  0.000000e+00  0.000000e+00  1.0538323931e-65  1.2116903504e-26  4.103067e+14  48
 114  1.9116861010e-29  1.4937944767e-11  8.3588055508e-10  3.1585366949e-09  1.2612929643e-11  5.414766e+02  6.689540e-28  0.000000e+00  0.000000e+00  4.7176522592e-68  3.4836097575e-27  2.851299e+15  48
 115  7.4192405339e-29  1.3771941867e-11  8.0871213321e-10  6.0540164872e-09  2.6943951875e-12  1.761308e+03  1.034986e-27  0.000000e+00  0.000000e+00  2.0407551404e-68  5.0991968913e-27  2.018189e+15  48
 116  2.9310363749e-29  3.1597990546e-12  1.5894928510e-09  5.6966241122e-09  3.9928647391e-12  1.096575e+03  3.849641e-28  0.000000e+00  0.000000e+00  3.4372349023e-66  2.7464981276e-26  1.160063e+14  48
 117  3.0369836451e-29  2.4244920975e-12  1.1531417294e-09  4.1277194350e-09  1.4959706479e-12  2.216517e+02  1.716561e-27  0.000000e+00  0.000000e+00  1.3143280889e-66  5.3314375418e-26  5.289550e+14  48
 118  1.4517990978e-29  3.1948001220e-12  4.6252433313e-10  1.7479872994e-09  4.2037814527e-13  5.724745e+02  1.161203e-27  0.000000e+00  0.000000e+00  1.3789076790e-66  2.5041600575e-26  1.713730e+14  48
 119  4.1529685917e-30  2.3509811818e-12  2.1144138135e-10  1.3918965869e-09  3.0354389841e-13  3.344603e+03  4.670057e-28  0.000000e+00  0.000000e+00  3.7678232917e-67  7.5730646901e-27  1.350149e+14  48
