iter  res_double64      res_float32      res_posit32q      res_posit32n      res_float32fma      pAp_dynrange      pAp_mag      sat_frac_pq      sat_frac_pn      pAp_double        pAp_naive        cond_pAp          n_eff
  38  2.3579539429e+04  2.3561879721e+04  2.3579538248e+04  2.3574663009e+04  2.3561859349e+04  1.559131e+10  1.795538e+03  0.000000e+00  0.000000e+00  1.7955380458e+03  1.7951509705e+03  9.835694e+16  24982
  39  2.4924895496e+04  2.4906858814e+04  2.4924898395e+04  2.4919505613e+04  2.4906947465e+04  1.233314e+11  1.607122e+03  0.000000e+00  0.000000e+00  1.6071218635e+03  1.6067627258e+03  2.579898e+15  24893
  40  2.7061434727e+04  2.7040355027e+04  2.7061435291e+04  2.7055332931e+04  2.7040381062e+04  5.438893e+10  1.899588e+03  0.000000e+00  0.000000e+00  1.8995875495e+03  1.8991632690e+03  5.670408e+15  25084
  41  2.5657772003e+04  2.5640292042e+04  2.5657774806e+04  2.5651757679e+04  2.5640829940e+04  6.225204e+09  1.859397e+03  0.000000e+00  0.000000e+00  1.8593963441e+03  1.8590324097e+03  5.667228e+15  25062
  42  2.8306289424e+04  2.8274130084e+04  2.8306292728e+04  2.8299825583e+04  2.8272065648e+04  2.702439e+10  2.152235e+03  0.000000e+00  0.000000e+00  2.1522347196e+03  2.1518038330e+03  3.560725e+17  25103
  43  2.9356419336e+04  2.9301134449e+04  2.9356420490e+04  2.9349138045e+04  2.9294879279e+04  7.013041e+09  1.718363e+03  0.000000e+00  0.000000e+00  1.7183627803e+03  1.7183489685e+03  7.266861e+16  25061
  44  2.9907151643e+04  2.9801561301e+04  2.9907145902e+04  2.9898370792e+04  2.9787515237e+04  4.740431e+09  2.197374e+03  0.000000e+00  0.000000e+00  2.1973734200e+03  2.1984882202e+03  1.372475e+16  25087
  45  3.1024708917e+04  3.0898548833e+04  3.1024697259e+04  3.1015611037e+04  3.0885380878e+04  1.262935e+10  2.621838e+03  0.000000e+00  0.000000e+00  2.6218390267e+03  2.6261572876e+03  4.783923e+15  25147
  46  3.0649666674e+04  3.0533969018e+04  3.0649652788e+04  3.0638742533e+04  3.0533166230e+04  4.390744e+09  2.496907e+03  0.000000e+00  0.000000e+00  2.4969076912e+03  2.5058643188e+03  3.720895e+15  25088
  47  2.8428178371e+04  2.8359346678e+04  2.8428141550e+04  2.8395983941e+04  2.8390000493e+04  1.668618e+09  2.179130e+03  0.000000e+00  0.000000e+00  2.1791292883e+03  2.2152033691e+03  1.969120e+15  25160
  48  2.9236341874e+04  2.8719645680e+04  2.9236330276e+04  2.9070833218e+04  2.8727508768e+04  9.582395e+09  2.230097e+03  0.000000e+00  0.000000e+00  2.2300951152e+03  2.3490101929e+03  4.460826e+15  25130
  49  2.7054311301e+04  2.7918953562e+04  2.7054377243e+04  2.7031070715e+04  2.7935946163e+04  4.353011e+09  1.828379e+03  0.000000e+00  0.000000e+00  1.8283695220e+03  2.2191458130e+03  1.093632e+16  25181
  50  3.1782082814e+04  3.0052958057e+04  3.1782025612e+04  3.0528343814e+04  3.0050271480e+04  1.867601e+09  2.214512e+03  0.000000e+00  0.000000e+00  2.2144858181e+03  2.5936623535e+03  1.234285e+16  25193
  51  3.0336855614e+04  3.1511513578e+04  3.0336978887e+04  3.1210385964e+04  3.1512978913e+04  7.784695e+08  2.086614e+03  0.000000e+00  0.000000e+00  2.0864928086e+03  2.8943638306e+03  4.768759e+15  25202
  52  3.1849150674e+04  3.0830708847e+04  3.1848625967e+04  3.0855940887e+04  3.0830377747e+04  5.381360e+09  2.370523e+03  0.000000e+00  0.000000e+00  2.3701658344e+03  2.3840423584e+03  3.625847e+15  25239
  53  3.1269034712e+04  3.2027064555e+04  3.1268626065e+04  3.2023087671e+04  3.2026955647e+04  5.607332e+09  2.436339e+03  0.000000e+00  0.000000e+00  2.4351095584e+03  2.5573661499e+03  1.850578e+16  25204
  54  3.2142216348e+04  3.1341350577e+04  3.2137679817e+04  3.1361926471e+04  3.1341224992e+04  4.560312e+09  2.513188e+03  0.000000e+00  0.000000e+00  2.5103744317e+03  2.2671336670e+03  3.177526e+15  25226
  55  3.2051928714e+04  3.2037540979e+04  3.2037154430e+04  3.2058314865e+04  3.2037281283e+04  1.506683e+09  2.292677e+03  0.000000e+00  0.000000e+00  2.2809296534e+03  2.7372917480e+03  2.205943e+15  25219
  56  3.4960953963e+04  3.4355936430e+04  3.4920328979e+04  3.4379767073e+04  3.4355548955e+04  1.904783e+09  2.600368e+03  0.000000e+00  0.000000e+00  2.5711790762e+03  2.2206354370e+03  4.190207e+15  25276
  57  3.4377539080e+04  3.4681877688e+04  3.4329542729e+04  3.4706327262e+04  3.4681512308e+04  4.118682e+09  2.816478e+03  0.000000e+00  0.000000e+00  2.7302793679e+03  2.6609222412e+03  4.580832e+15  25258
  58  3.3911800685e+04  3.3693815694e+04  3.3635881793e+04  3.3717630284e+04  3.3693477588e+04  5.724223e+09  2.777307e+03  0.000000e+00  0.000000e+00  2.5166636067e+03  2.7693881226e+03  1.114442e+17  25280
  59  3.3660202189e+04  3.3653376651e+04  3.3276261328e+04  3.3677579010e+04  3.3652971578e+04  2.854919e+09  3.392274e+03  0.000000e+00  0.000000e+00  2.6415967514e+03  2.8808602905e+03  1.061478e+16  25263
  60  3.4456999174e+04  3.4105387727e+04  3.3956342795e+04  3.4131401612e+04  3.4104689648e+04  6.786293e+09  3.514681e+03  0.000000e+00  0.000000e+00  2.5248578452e+03  2.6412214355e+03  2.752771e+15  25303
  61  3.6220906568e+04  3.5370284477e+04  3.5353222880e+04  3.5401271842e+04  3.5368607097e+04  5.341309e+08  3.026687e+03  0.000000e+00  0.000000e+00  2.4929443229e+03  2.5047741089e+03  8.758984e+15  25282
  62  3.5016717221e+04  3.6077410107e+04  3.6079130810e+04  3.6110039823e+04  3.6074851961e+04  2.703064e+09  3.062249e+03  0.000000e+00  0.000000e+00  2.8711229359e+03  2.8509192505e+03  2.311004e+15  25274
  63  3.5014748383e+04  3.4626290128e+04  3.4699083100e+04  3.4694242981e+04  3.4613602875e+04  6.670405e+09  2.809124e+03  0.000000e+00  0.000000e+00  3.0801411470e+03  2.7553770142e+03  1.162649e+16  25230
  64  3.5009899123e+04  3.4860825923e+04  3.4983772238e+04  3.4975429090e+04  3.4836269835e+04  8.154306e+10  2.752538e+03  0.000000e+00  0.000000e+00  2.6813704958e+03  2.7422282715e+03  1.191930e+16  25284
  65  3.5913487524e+04  3.5402559004e+04  3.5710594954e+04  3.5693213697e+04  3.5349281633e+04  7.844671e+09  2.993043e+03  0.000000e+00  0.000000e+00  2.9810263071e+03  2.9938096924e+03  1.324906e+16  25299
  66  3.4705075971e+04  3.5052730108e+04  3.5262562584e+04  3.5236969677e+04  3.5058333104e+04  2.650152e+10  2.637469e+03  0.000000e+00  0.000000e+00  2.6547858858e+03  2.6517762451e+03  7.436953e+15  25280
  67  3.8055432603e+04  3.5646569092e+04  3.6987266133e+04  3.6839742019e+04  3.5611446250e+04  1.266862e+10  2.690085e+03  0.000000e+00  0.000000e+00  3.2507145410e+03  2.7322087402e+03  2.036540e+16  25303
  68  3.8660759632e+04  3.8929431951e+04  3.8891771058e+04  3.8765038269e+04  3.8959862012e+04  2.090345e+09  3.208269e+03  0.000000e+00  0.000000e+00  3.1161687630e+03  3.3707785645e+03  6.184883e+15  25286
  69  3.9519334656e+04  3.8656230132e+04  3.9023786797e+04  3.8684982513e+04  3.8689091796e+04  4.311387e+10  3.268937e+03  0.000000e+00  0.000000e+00  3.3565115882e+03  3.5425759277e+03  2.667767e+15  25321
  70  3.9188221076e+04  3.9290758608e+04  3.9062511542e+04  3.8972282253e+04  3.9350296365e+04  1.774277e+11  3.463696e+03  0.000000e+00  0.000000e+00  3.1590824246e+03  3.9296146851e+03  2.185330e+16  25337
  71  4.0977009512e+04  3.9761590310e+04  4.0881249296e+04  4.0211893166e+04  4.0048329204e+04  7.618262e+09  3.538680e+03  0.000000e+00  0.000000e+00  3.7531426080e+03  3.8579273071e+03  2.586150e+15  25330
  72  4.2300684004e+04  4.0790077225e+04  4.1129399704e+04  4.0766806890e+04  4.0821887462e+04  2.438964e+11  3.195577e+03  0.000000e+00  0.000000e+00  3.2130406205e+03  3.8376221924e+03  4.760958e+15  25315
  73  4.2322420186e+04  4.2315774458e+04  4.3025603540e+04  4.2984839002e+04  4.2678166783e+04  5.510745e+09  4.171736e+03  0.000000e+00  0.000000e+00  3.7221692873e+03  4.2006364746e+03  2.118267e+16  25336
  74  4.1317063885e+04  4.1462344555e+04  4.0491571469e+04  4.0765839817e+04  4.0959917187e+04  1.226433e+09  3.512244e+03  0.000000e+00  0.000000e+00  3.2550509865e+03  3.7204515991e+03  2.601495e+16  25358
  75  4.2083379092e+04  4.1020318088e+04  4.2872656088e+04  4.2062548472e+04  4.1164732089e+04  3.720037e+11  3.772578e+03  0.000000e+00  0.000000e+00  3.6552751891e+03  3.8779605103e+03  5.184264e+15  25363
  76  4.0571894145e+04  4.2178383848e+04  4.0735987431e+04  4.1204768656e+04  4.1966911156e+04  3.314642e+10  3.072187e+03  0.000000e+00  0.000000e+00  3.6998930612e+03  3.7534437866e+03  6.559560e+15  25306
  77  4.0071139952e+04  4.0271755263e+04  4.0595944625e+04  4.0658112499e+04  4.0298726134e+04  2.278033e+09  3.682325e+03  0.000000e+00  0.000000e+00  3.7788067756e+03  4.0605692749e+03  3.458886e+15  25370
  78  4.2763844405e+04  4.0149778779e+04  4.0601808827e+04  3.9898841687e+04  4.0099469922e+04  2.138045e+09  3.184854e+03  0.000000e+00  0.000000e+00  3.1948288071e+03  3.5541810913e+03  1.652119e+15  25370
  79  4.4653284679e+04  4.2279042562e+04  4.4596991468e+04  4.3250187144e+04  4.2356063273e+04  3.079120e+10  4.533927e+03  0.000000e+00  0.000000e+00  3.7832299180e+03  4.2769846191e+03  3.534604e+15  25353
  80  4.5995903036e+04  4.5071493075e+04  4.4468579829e+04  4.4674338048e+04  4.5038476706e+04  3.317189e+09  4.196031e+03  0.000000e+00  0.000000e+00  3.8428704982e+03  5.1361394043e+03  1.410449e+16  25329
  81  4.3454745826e+04  4.5182767689e+04  4.5496708277e+04  4.5790870706e+04  4.5194071116e+04  2.409986e+10  5.059499e+03  0.000000e+00  0.000000e+00  4.2465034988e+03  4.4450378418e+03  1.159567e+16  25361
  82  4.3220608239e+04  4.3915279892e+04  4.1627474005e+04  4.3245108301e+04  4.3874746814e+04  2.704327e+09  4.216071e+03  0.000000e+00  0.000000e+00  3.8841776523e+03  4.2155085449e+03  6.259384e+15  25385
  83  4.2851094123e+04  4.2086566788e+04  4.3944284725e+04  4.3012202176e+04  4.2069443543e+04  9.499169e+09  4.620009e+03  0.000000e+00  0.000000e+00  4.1875644321e+03  3.8154813843e+03  1.713473e+16  25308
  84  4.3626088759e+04  4.3942905502e+04  4.3004154590e+04  4.3138267003e+04  4.3933890700e+04  1.880034e+10  3.693600e+03  0.000000e+00  0.000000e+00  5.2372728400e+03  4.2937365723e+03  7.471504e+15  25348
  85  4.3514166992e+04  4.3728228320e+04  4.4111474788e+04  4.3836694766e+04  4.3676427693e+04  1.673170e+09  4.448077e+03  0.000000e+00  0.000000e+00  4.8577369771e+03  4.4925915527e+03  6.592426e+15  25346
  86  4.5230283451e+04  4.3616117388e+04  4.4461820745e+04  4.3545239740e+04  4.3594964847e+04  2.087754e+09  3.655223e+03  0.000000e+00  0.000000e+00  4.3220296957e+03  4.2629409180e+03  2.339525e+16  25368
  87  4.5174905047e+04  4.4972493638e+04  4.5345524322e+04  4.5475726800e+04  4.4904704787e+04  4.887078e+09  4.014114e+03  0.000000e+00  0.000000e+00  3.7819169338e+03  4.3329863281e+03  1.577945e+16  25370
  88  4.7558100222e+04  4.4894035595e+04  4.5896947524e+04  4.5113599546e+04  4.4951799964e+04  2.398012e+09  4.043255e+03  0.000000e+00  0.000000e+00  3.8916900472e+03  3.9689033813e+03  3.690435e+16  25369
  89  4.8647425963e+04  4.6768749908e+04  4.7984594861e+04  4.7418061706e+04  4.6780672932e+04  2.312590e+09  4.763369e+03  0.000000e+00  0.000000e+00  3.8015248261e+03  4.5174802246e+03  4.198371e+15  25366
  90  5.2405569425e+04  4.8679710106e+04  4.9382024260e+04  4.8550633693e+04  4.8700948656e+04  1.301698e+09  4.981447e+03  0.000000e+00  0.000000e+00  4.3128886701e+03  4.6574572754e+03  3.422700e+16  25386
  91  5.4501927129e+04  5.1684220261e+04  5.3608605876e+04  5.2179549711e+04  5.1685069720e+04  3.227055e+09  6.219412e+03  0.000000e+00  0.000000e+00  5.2934503988e+03  5.2721916504e+03  1.841162e+16  25366
  92  5.4652839772e+04  5.4611262721e+04  5.4369101813e+04  5.4387104354e+04  5.4613981507e+04  6.744549e+08  6.200875e+03  0.000000e+00  0.000000e+00  5.5106993304e+03  6.1544306641e+03  1.201314e+16  25350
  93  5.4403497382e+04  5.4061483220e+04  5.4672409715e+04  5.3913894016e+04  5.4061277232e+04  5.359579e+08  5.709443e+03  0.000000e+00  0.000000e+00  5.3972226142e+03  6.3440817871e+03  8.776582e+15  25364
  94  5.3085092820e+04  5.4179444663e+04  5.3789154000e+04  5.4075133509e+04  5.4177686920e+04  2.370480e+09  5.384378e+03  0.000000e+00  0.000000e+00  5.2920279972e+03  6.4869504395e+03  4.727029e+15  25377
  95  5.1057742011e+04  5.2837993603e+04  5.2068887294e+04  5.2807175270e+04  5.2834340348e+04  1.747578e+10  5.640120e+03  0.000000e+00  0.000000e+00  5.1461969656e+03  6.0841289062e+03  6.820036e+15  25371
  96  5.0396274803e+04  5.1132475473e+04  5.0018978798e+04  5.1121419699e+04  5.1126649959e+04  4.628949e+09  6.173317e+03  0.000000e+00  0.000000e+00  4.7694231436e+03  5.8963310547e+03  5.991068e+15  25365
  97  5.1054527045e+04  4.9925415091e+04  5.0012079181e+04  4.9958938660e+04  4.9914245822e+04  7.646016e+09  6.489175e+03  0.000000e+00  0.000000e+00  4.8539673256e+03  5.4117617188e+03  2.640820e+16  25347
  98  4.8602544927e+04  5.0940891865e+04  5.0591524349e+04  5.1051163669e+04  5.0918423228e+04  9.684220e+08  6.211807e+03  0.000000e+00  0.000000e+00  4.5606169278e+03  5.0250251465e+03  7.817726e+15  25364
  99  4.8945834091e+04  4.9359343918e+04  4.8582155078e+04  4.9547657543e+04  4.9331796156e+04  1.746982e+10  5.271979e+03  0.000000e+00  0.000000e+00  4.5997224924e+03  4.5971643066e+03  5.032015e+15  25381
 100  4.7808110399e+04  4.7565392461e+04  4.8602827901e+04  4.8245579777e+04  4.7551308205e+04  1.523537e+09  4.644123e+03  0.000000e+00  0.000000e+00  3.8404369720e+03  4.2379274902e+03  1.158616e+16  25399
 101  4.8705025719e+04  4.7733465326e+04  4.7376969933e+04  4.7792554399e+04  4.7688340210e+04  1.037579e+10  4.278628e+03  0.000000e+00  0.000000e+00  4.2343304302e+03  4.5301210938e+03  2.128174e+16  25396
 102  5.1101122647e+04  4.7549165461e+04  4.8939854679e+04  4.8330552490e+04  4.7625480239e+04  5.318217e+10  4.619790e+03  0.000000e+00  0.000000e+00  4.0464762769e+03  4.3203134766e+03  3.588206e+16  25378
 103  5.1791982280e+04  4.9578139699e+04  4.9752189741e+04  4.9236136323e+04  4.9603024424e+04  5.570862e+09  4.485993e+03  0.000000e+00  0.000000e+00  4.8494129755e+03  4.6891374512e+03  4.690180e+15  25371
 104  5.5630500221e+04  5.1880959128e+04  5.2986936956e+04  5.2377499902e+04  5.2381522238e+04  1.007300e+09  5.941623e+03  0.000000e+00  0.000000e+00  6.0415700913e+03  5.4829697266e+03  1.721884e+16  25345
 105  5.8840779117e+04  5.3242249690e+04  5.5105746778e+04  5.3431529868e+04  5.3580032102e+04  1.463145e+09  5.022817e+03  0.000000e+00  0.000000e+00  7.5081867426e+03  5.5041254883e+03  8.124974e+15  25328
 106  5.8033452779e+04  5.7513308095e+04  5.9750247129e+04  5.9419683203e+04  5.8960010855e+04  1.023038e+09  6.166423e+03  0.000000e+00  0.000000e+00  5.8779353681e+03  6.2021276855e+03  5.265351e+15  25396
 107  5.7559228846e+04  5.8411595561e+04  5.7010243009e+04  5.7495816891e+04  5.7406035641e+04  4.194432e+09  5.545692e+03  0.000000e+00  0.000000e+00  6.0587581321e+03  5.6009819336e+03  2.448868e+16  25382
 108  5.8705892600e+04  5.7290890585e+04  5.7995213044e+04  5.8584912734e+04  5.7169652369e+04  8.989001e+08  6.986565e+03  0.000000e+00  0.000000e+00  5.4624431146e+03  6.0885139160e+03  9.876029e+15  25393
 109  6.0062865602e+04  5.7737952579e+04  5.7335106453e+04  5.7091999860e+04  5.7422684855e+04  1.388752e+10  6.045388e+03  0.000000e+00  0.000000e+00  6.7027854730e+03  5.4904936523e+03  1.729275e+16  25397
 110  5.8688350433e+04  5.9652094280e+04  6.0224935168e+04  6.0511619248e+04  5.9629376921e+04  2.763232e+09  7.895865e+03  0.000000e+00  0.000000e+00  5.7298818400e+03  6.4518771973e+03  3.638891e+16  25391
 111  5.7581671476e+04  5.9511059544e+04  5.7858884884e+04  5.8063239455e+04  5.9490364665e+04  2.410299e+09  7.328365e+03  0.000000e+00  0.000000e+00  6.0522380654e+03  6.9746342773e+03  8.381794e+15  25392
 112  5.6866603703e+04  5.8002367952e+04  5.8389522348e+04  5.7623124247e+04  5.7998825919e+04  1.223477e+10  6.696706e+03  0.000000e+00  0.000000e+00  5.4851929011e+03  7.9796828613e+03  2.858873e+16  25381
 113  5.5128309837e+04  5.7055661244e+04  5.5879348887e+04  5.6662269069e+04  5.7054090826e+04  3.443831e+09  5.803635e+03  0.000000e+00  0.000000e+00  6.6546819052e+03  7.9829028320e+03  7.978574e+15  25389
 114  5.2401510415e+04  5.6577696807e+04  5.6797809535e+04  5.6585664333e+04  5.6580207988e+04  3.872721e+08  6.169139e+03  0.000000e+00  0.000000e+00  6.3038625433e+03  6.0045910645e+03  5.875713e+17  25369
 115  5.4312383309e+04  5.3856109328e+04  5.2844742255e+04  5.3869412471e+04  5.3853972630e+04  1.161600e+09  4.897957e+03  0.000000e+00  0.000000e+00  6.6733461099e+03  5.8122390137e+03  1.014782e+16  25394
 116  5.5108031306e+04  5.3430954923e+04  5.5043404546e+04  5.3516457880e+04  5.3437640666e+04  7.362225e+09  4.771697e+03  0.000000e+00  0.000000e+00  5.1363763265e+03  5.0216406250e+03  4.114991e+15  25413
 117  5.7651649777e
