matrix=data/matrices/bcsstk03.mtx n=112 seed=4
iter res_d res_f res_ffma res_p8q res_p8n res_p16q res_p16n res_p32q res_p32n res_p64q res_p64n solerr_d solerr_f solerr_p32q solerr_p32n pAp_d pAp_p8q pAp_p8n pAp_p16q pAp_p16n pAp_p32q pAp_p32n pAp_p64q pAp_p64n rz_d rz_p32q rz_p32n guard_p8q guard_p8n guard_p16q guard_p16n guard_p32q guard_p32n guard_p64q guard_p64n
10 4.5607368085e+08 4.5607389044e+08 4.5607396578e+08 4.0960000000e+03 4.0960000000e+03 2.6843545600e+08 2.6843545600e+08 4.5604256755e+08 4.5606185502e+08 4.5607368085e+08 4.5607368085e+08 1.7583241266e+00 1.7583270685e+00 1.7583409214e+00 1.7583382850e+00 3.6468434782e+07 1.0000000000e+00 1.0000000000e+00 1.5032385536e+10 2.5165824000e+08 3.6467408000e+07 3.6467872000e+07 3.6468434782e+07 3.6468434782e+07 4.0030042629e+07 4.0028672000e+07 4.0029488000e+07 1 1 0 0 0 0 0 0
11 5.0633595214e+08 5.0632876089e+08 5.0632893054e+08 4.0960000000e+03 4.0960000000e+03 2.6843545600e+08 2.6843545600e+08 5.0633084759e+08 5.0617447343e+08 5.0633595214e+08 5.0633595214e+08 1.7473219050e+00 1.7473257595e+00 1.7473384588e+00 1.7473375190e+00 1.9025243533e+07 1.6777216000e+07 1.0000000000e+00 1.0000000000e+00 2.6424115200e+08 1.9024376000e+07 1.9024808000e+07 1.9025243533e+07 1.9025243533e+07 2.7744883954e+07 2.7743416000e+07 2.7744248000e+07 0 1 1 0 0 0 0 0
12 3.5391523359e+08 3.5392546755e+08 3.5392583161e+08 4.0960000000e+03 4.0960000000e+03 2.6843545600e+08 2.6843545600e+08 3.5387847682e+08 3.5407727101e+08 3.5391523359e+08 3.5391523359e+08 1.6207130834e+00 1.6207175807e+00 1.6207313615e+00 1.6207284885e+00 1.6937381380e+07 1.6777216000e+07 1.0000000000e+00 7.2057594038e+16 2.6424115200e+08 1.6936320000e+07 1.6936984000e+07 1.6937381380e+07 1.6937381380e+07 2.8477692900e+07 2.8475824000e+07 2.8476952000e+07 0 1 0 0 0 0 0 0
13 3.2864130255e+08 3.2862012843e+08 3.2861999774e+08 4.0960000000e+03 4.0960000000e+03 2.6843545600e+08 2.6843545600e+08 3.2867129234e+08 3.2855083864e+08 3.2864130255e+08 3.2864130255e+08 1.4653230784e+00 1.4653279900e+00 1.4653432075e+00 1.4653404991e+00 2.6339711067e+07 1.6777216000e+07 1.0000000000e+00 7.2057594038e+16 2.5165824000e+08 2.6338080000e+07 2.6339152000e+07 2.6339711067e+07 2.6339711067e+07 2.7267925417e+07 2.7266016000e+07 2.7267104000e+07 0 1 0 0 0 0 0 0
14 3.9479425073e+08 3.9480109198e+08 3.9480165767e+08 4.0960000000e+03 4.0960000000e+03 2.6843545600e+08 2.6843545600e+08 3.9475509367e+08 3.9495558441e+08 3.9479425073e+08 3.9479425073e+08 1.3641682821e+00 1.3641726417e+00 1.3641874744e+00 1.3641844405e+00 1.3521199939e+07 1.6777216000e+07 1.0000000000e+00 7.2057594038e+16 1.9293798400e+08 1.3520146000e+07 1.3520704000e+07 1.3521199939e+07 1.3521199939e+07 1.7369351816e+07 1.7367792000e+07 1.7368512000e+07 0 1 0 0 0 0 0 0
15 3.4789730972e+08 3.4789071869e+08 3.4789124956e+08 4.0960000000e+03 4.0960000000e+03 2.6843545600e+08 2.6843545600e+08 3.4789975566e+08 3.4792503815e+08 3.4789730972e+08 3.4789730972e+08 1.3546519826e+00 1.3546546443e+00 1.3546540589e+00 1.3546597314e+00 1.2548180718e+07 1.6777216000e+07 1.0000000000e+00 7.2057594038e+16 2.0132659200e+08 1.2546848000e+07 1.2547350000e+07 1.2548180718e+07 1.2548180718e+07 1.9361613797e+07 1.9359472000e+07 1.9360216000e+07 0 1 0 0 0 0 0 0
16 3.3429736410e+08 3.3428278693e+08 3.3428251712e+08 4.0960000000e+03 4.0960000000e+03 2.6843545600e+08 2.6843545600e+08 3.3430997284e+08 3.3423102995e+08 3.3429736410e+08 3.3429736410e+08 1.3588723748e+00 1.3588726748e+00 1.3588566978e+00 1.3588691619e+00 1.5088686869e+07 1.0000000000e+00 1.0000000000e+00 7.2057594038e+16 2.6004684800e+08 1.5086826000e+07 1.5087410000e+07 1.5088686869e+07 1.5088686869e+07 2.2195003897e+07 2.2192376000e+07 2.2193064000e+07 1 1 0 0 0 0 0 0
17 1.9980369571e+08 1.9982586263e+08 1.9982661490e+08 4.0960000000e+03 4.0960000000e+03 2.6843545600e+08 2.6843545600e+08 1.9969248287e+08 1.9970349462e+08 1.9980369571e+08 1.9980369571e+08 1.2128970573e+00 1.2128976660e+00 1.2128866628e+00 1.2128974579e+00 1.1427790027e+07 1.0000000000e+00 1.0000000000e+00 1.0000000000e+00 3.0198988800e+08 1.1426528000e+07 1.1426758000e+07 1.1427790027e+07 1.1427790027e+07 1.5922262690e+07 1.5920508000e+07 1.5920702000e+07 1 1 1 0 0 0 0 0
18 2.0106971538e+08 2.0103718933e+08 2.0103709319e+08 4.0960000000e+03 4.0960000000e+03 2.6843545600e+08 2.6843545600e+08 2.0115721942e+08 2.0101505496e+08 2.0106971538e+08 2.0106971538e+08 1.1583932772e+00 1.1583952018e+00 1.1583790600e+00 1.1583924657e+00 7.4116478569e+06 1.0000000000e+00 1.0000000000e+00 7.2057594038e+16 1.0000000000e+00 7.4108680000e+06 7.4108690000e+06 7.4116478569e+06 7.4116478569e+06 8.7914549936e+06 8.7904300000e+06 8.7904000000e+06 1 1 0 1 0 0 0 0
19 1.6412466908e+08 1.6421533385e+08 1.6421889082e+08 4.0960000000e+03 4.0960000000e+03 2.6843545600e+08 2.6843545600e+08 1.6384314570e+08 1.6443597523e+08 1.6412466908e+08 1.6412466908e+08 1.1507274966e+00 1.1507293679e+00 1.1507109743e+00 1.1507137757e+00 3.2662281304e+06 1.0000000000e+00 1.0000000000e+00 7.2057594038e+16 7.2057594038e+16 3.2658020000e+06 3.2657840000e+06 3.2662281304e+06 3.2662281304e+06 5.1653243179e+06 5.1645590000e+06 5.1645020000e+06 1 1 0 0 0 0 0 0
20 1.3892455149e+08 1.3856656198e+08 1.3855439563e+08 4.0960000000e+03 4.0960000000e+03 2.6843545600e+08 2.6843545600e+08 1.3987783747e+08 1.3741947536e+08 1.3892455149e+08 1.3892455149e+08 1.1712878665e+00 1.1712912429e+00 1.1712561831e+00 1.1712720210e+00 1.4298796304e+06 1.0000000000e+00 1.0000000000e+00 1.0000000000e+00 7.2057594038e+16 1.4296435000e+06 1.4296482500e+06 1.4298796304e+06 1.4298796304e+06 2.9033813237e+06 2.9028030000e+06 2.9027590000e+06 1 1 1 0 0 0 0 0
21 1.3087452358e+08 1.3143752118e+08 1.3145667252e+08 4.0960000000e+03 4.0960000000e+03 2.6843545600e+08 2.6843545600e+08 1.2926437331e+08 1.3307829947e+08 1.3087452358e+08 1.3087452357e+08 1.1751135055e+00 1.1751104754e+00 1.1750933987e+00 1.1750737040e+00 2.1980492379e+06 1.0000000000e+00 1.0000000000e+00 7.2057594038e+16 1.0000000000e+00 2.1975980000e+06 2.1977300000e+06 2.1980492379e+06 2.1980492379e+06 3.0558438940e+06 3.0550910000e+06 3.0550795000e+06 1 1 0 1 0 0 0 0
22 1.0140519479e+08 1.0036818074e+08 1.0033467426e+08 4.0960000000e+03 4.0960000000e+03 2.6843545600e+08 2.6843545600e+08 1.0438467431e+08 9.7858042705e+07 1.0140519479e+08 1.0140519479e+08 1.1684616086e+00 1.1684673665e+00 1.1684220117e+00 1.1684592575e+00 1.4679275589e+06 1.0000000000e+00 1.0000000000e+00 7.2057594038e+16 1.0000000000e+00 1.4676300000e+06 1.4680775000e+06 1.4679275589e+06 1.4679275589e+06 2.0791281561e+06 2.0785097500e+06 2.0786517500e+06 1 1 0 1 0 0 0 0
23 1.1897887433e+08 1.2034119715e+08 1.2038154230e+08 4.0960000000e+03 4.0960000000e+03 2.6843545600e+08 2.6843545600e+08 1.1509285962e+08 1.2441211734e+08 1.1897887433e+08 1.1897887433e+08 1.1634475070e+00 1.1634381870e+00 1.1634410164e+00 1.1633937128e+00 1.1947941589e+06 1.0000000000e+00 1.0000000000e+00 1.0000000000e+00 7.2057594038e+16 1.1945617500e+06 1.1952617500e+06 1.1947941589e+06 1.1947941589e+06 1.8768788295e+06 1.8762030000e+06 1.8764425000e+06 1 1 1 0 0 0 0 0
24 1.1142568541e+08 1.0872424869e+08 1.0866851993e+08 4.0960000000e+03 4.0960000000e+03 2.6843545600e+08 2.6843545600e+08 1.2012718410e+08 1.0829815573e+08 1.1142568542e+08 1.1142568542e+08 1.1594347893e+00 1.1594541770e+00 1.1593789202e+00 1.1594734323e+00 1.0273370501e+06 1.0000000000e+00 1.0000000000e+00 7.2057594038e+16 1.0000000000e+00 1.0275604375e+06 1.0296766250e+06 1.0273370501e+06 1.0273370501e+06 1.7627148436e+06 1.7621155000e+06 1.7629222500e+06 1 1 0 1 0 0 0 0
25 1.2164142404e+08 1.2879513984e+08 1.2897155118e+08 4.0960000000e+03 4.0960000000e+03 2.6843545600e+08 2.6843545600e+08 1.0610065882e+08 1.6341982110e+08 1.2164142403e+08 1.2164142401e+08 1.1505891663e+00 1.1505252414e+00 1.1506553189e+00 1.1504607007e+00 7.2109106475e+05 1.0000000000e+00 1.0000000000e+00 7.2057594038e+16 1.0000000000e+00 7.2437393750e+05 7.3371993750e+05 7.2109106476e+05 7.2109106476e+05 1.8748372360e+06 1.8750182500e+06 1.8781530000e+06 1 1 0 1 0 0 0 0
26 1.0002487105e+08 8.8697628493e+07 8.8645425705e+07 4.0960000000e+03 4.0960000000e+03 2.6843545600e+08 2.6843545600e+08 1.4183322862e+08 1.4036042657e+08 1.0002487107e+08 1.0002487111e+08 1.1292650759e+00 1.1294036224e+00 1.1294917351e+00 1.1303642747e+00 2.4094284478e+06 1.0000000000e+00 1.0000000000e+00 1.0000000000e+00 1.0000000000e+00 2.4499300000e+06 2.5210760000e+06 2.4094284478e+06 2.4094284478e+06 3.4953628349e+06 3.5114295000e+06 3.5468925000e+06 1 1 1 1 0 0 0 0
27 1.4471669099e+08 1.7253339991e+08 1.7290890864e+08 4.0960000000e+03 4.0960000000e+03 2.6843545600e+08 2.6843545600e+08 1.2764878600e+08 2.6543681943e+08 1.4471669098e+08 1.4471669092e+08 1.0995499274e+00 1.0994121983e+00 1.1017945148e+00 1.1031501418e+00 1.2144538749e+06 1.0000000000e+00 1.0000000000e+00 7.2057594038e+16 7.2057594038e+16 1.3898250000e+06 1.5637622500e+06 1.2144538749e+06 1.2144538749e+06 2.4155939453e+06 2.4813495000e+06 2.5587120000e+06 1 1 0 0 0 0 0 0
28 1.2693815498e+08 1.4895116745e+08 1.5415341226e+08 4.0960000000e+03 4.0960000000e+03 2.6843545600e+08 2.6843545600e+08 2.2191693448e+08 3.0605488820e+08 1.2693815493e+08 1.2693815501e+08 1.0493689594e+00 1.0513399949e+00 1.0613532619e+00 1.0633307241e+00 1.9351512448e+06 1.0000000000e+00 1.0000000000e+00 7.2057594038e+16 7.2057594038e+16 2.6566525000e+06 2.5061750000e+06 1.9351512448e+06 1.9351512448e+06 3.4409867118e+06 3.7320595000e+06 3.6948275000e+06 1 1 0 0 0 0 0 0
29 1.1652600913e+08 2.0767174417e+08 2.2784027507e+08 4.0960000000e+03 4.0960000000e+03 2.6843545600e+08 2.6843545600e+08 1.1750836897e+08 1.5426545197e+08 1.1652600920e+08 1.1652600924e+08 9.9458515379e-01 9.9801249620e-01 1.0130448879e+00 1.0103326085e+00 1.8652515465e+06 1.0000000000e+00 1.0000000000e+00 1.0000000000e+00 1.0000000000e+00 3.4888005000e+06 2.7434200000e+06 1.8652515465e+06 1.8652515465e+06 3.5227883051e+06 4.2768860000e+06 3.9556295000e+06 1 1 1 1 0 0 0 0
30 1.1245757034e+08 2.2265375446e+08 3.0912717793e+08 4.0960000000e+03 4.0960000000e+03 2.6843545600e+08 2.6843545600e+08 1.7976580946e+08 1.3695462335e+08 1.1245757007e+08 1.1245756982e+08 9.3973233072e-01 9.4840807727e-01 9.5806032256e-01 9.5329374484e-01 2.2817959347e+06 1.0000000000e+00 1.0000000000e+00 7.2057594038e+16 1.0000000000e+00 2.6716055000e+06 2.3247665000e+06 2.2817959347e+06 2.2817959347e+06 4.4818396360e+06 4.4359320000e+06 4.2522580000e+06 1 1 0 1 0 0 0 0
31 6.4989142786e+07 7.1027102282e+07 6.6776378363e+07 4.0960000000e+03 4.0960000000e+03 2.6843545600e+08 2.6843545600e+08 2.0147945130e+08 7.6140987223e+07 6.4989142907e+07 6.4989142826e+07 9.4688706747e-01 9.4606041391e-01 9.4302155286e-01 9.4538768315e-01 6.5133966756e+06 1.0000000000e+00 1.0000000000e+00 7.2057594038e+16 7.2057594038e+16 4.2070790000e+06 4.3285460000e+06 6.5133966756e+06 6.5133966756e+06 4.9480281503e+06 5.4398860000e+06 5.3555360000e+06 1 1 0 0 0 0 0 0
32 7.6497051874e+07 1.5760783965e+08 1.1253568392e+08 4.0960000000e+03 4.0960000000e+03 2.6843545600e+08 2.6843545600e+08 1.4241731284e+08 8.8426110063e+07 7.6497051843e+07 7.6497051906e+07 9.5291129801e-01 9.5145842577e-01 9.5106849649e-01 9.5024001038e-01 1.5644429530e+06 1.0000000000e+00 1.0000000000e+00 1.0000000000e+00 7.2057594038e+16 3.0354095000e+06 2.6465405000e+06 1.5644429530e+06 1.5644429530e+06 1.9339054565e+06 2.6129490000e+06 2.3241550000e+06 1 1 1 0 0 0 0 0
33 8.1022228887e+07 1.4736905178e+08 1.2782940017e+08 4.0960000000e+03 4.0960000000e+03 2.6843545600e+08 2.6843545600e+08 1.5197842204e+08 7.9021524992e+07 8.1022229198e+07 8.1022229454e+07 9.8158120939e-01 9.6829566104e-01 9.6259708877e-01 9.6333959751e-01 9.3106880585e+05 1.0000000000e+00 1.0000000000e+00 7.2057594038e+16 1.0000000000e+00 1.0074418125e+06 1.2714415000e+06 9.3106880585e+05 9.3106880585e+05 1.7380747857e+06 1.6811815000e+06 1.8521335000e+06 1 1 0 1 0 0 0 0
34 5.9508316276e+07 1.1956030214e+08 1.2143521941e+08 4.0960000000e+03 4.0960000000e+03 2.6843545600e+08 2.6843545600e+08 6.6764942732e+07 7.5858875432e+07 5.9508315833e+07 5.9508315609e+07 1.0160713216e+00 1.0014170679e+00 1.0007899191e+00 1.0008165399e+00 8.6383169226e+05 1.0000000000e+00 1.0000000000e+00 1.0000000000e+00 1.0000000000e+00 1.2572365000e+06 1.3014877500e+06 8.6383169226e+05 8.6383169226e+05 1.5305087249e+06 1.8859690000e+06 1.9150115000e+06 1 1 1 1 0 0 0 0
35 5.8563144579e+07 6.1054562167e+07 6.1320945550e+07 4.0960000000e+03 4.0960000000e+03 2.6843545600e+08 2.6843545600e+08 6.2181750362e+07 6.0618780749e+07 5.8563145183e+07 5.8563145952e+07 1.0223415331e+00 1.0246741753e+00 1.0238740868e+00 1.0243316417e+00 1.1074362476e+06 1.0000000000e+00 1.0000000000e+00 7.2057594038e+16 7.2057594038e+16 7.6842912500e+05 7.4916937500e+05 1.1074362476e+06 1.1074362476e+06 1.6563117948e+06 1.4714155000e+06 1.4648170000e+06 1 1 0 0 0 0 0 0
36 5.3773379653e+07 6.1506679465e+07 5.9784948845e+07 4.0960000000e+03 4.0960000000e+03 2.6843545600e+08 2.6843545600e+08 7.0379683738e+07 6.1009193880e+07 5.3773382383e+07 5.3773379038e+07 9.9679444200e-01 1.0144789129e+00 1.0164706100e+00 1.0150599702e+00 4.8801667345e+05 1.0000000000e+00 1.0000000000e+00 7.2057594038e+16 7.2057594038e+16 1.3385115000e+06 1.1570972500e+06 4.8801667344e+05 4.8801667344e+05 1.0810633262e+06 1.5172802500e+06 1.4396815000e+06 1 1 0 0 0 0 0 0
37 3.5015358503e+07 8.1065333297e+07 7.6445243872e+07 4.0960000000e+03 4.0960000000e+03 2.6843545600e+08 2.6843545600e+08 4.9852180255e+07 5.0691492320e+07 3.5015347386e+07 3.5015358870e+07 9.5921941713e-01 9.8910287939e-01 9.9323214790e-01 9.9140152468e-01 3.8067436867e+05 1.0000000000e+00 1.0000000000e+00 7.2057594038e+16 1.0000000000e+00 1.1547367500e+06 1.1117720000e+06 3.8067436842e+05 3.8067436849e+05 6.6046770458e+05 1.3709510000e+06 1.3331712500e+06 1 1 0 1 0 0 0 0
38 4.7673918074e+07 5.2490234726e+07 5.2437782271e+07 4.0960000000e+03 4.0960000000e+03 2.6843545600e+08 2.6843545600e+08 4.1898779847e+07 4.0498066516e+07 4.7673918409e+07 4.7673902489e+07 9.3695091223e-01 9.6853432089e-01 9.7021159544e-01 9.6964361393e-01 4.8660027548e+05 1.0000000000e+00 1.0000000000e+00 7.2057594038e+16 1.0000000000e+00 1.0631217500e+06 1.1250995000e+06 4.8660027382e+05 4.8660027429e+05 6.8134519877e+05 1.0308083125e+06 1.0153516875e+06 1 1 0 1 0 0 0 0
39 3.5473030326e+07 5.3570747037e+07 5.4010225651e+07 4.0960000000e+03 4.0960000000e+03 2.6843545600e+08 2.6843545600e+08 5.2684422601e+07 5.1903188024e+07 3.5473063239e+07 3.5473128559e+07 9.0050164298e-01 9.2906205743e-01 9.2979983784e-01 9.2957919412e-01 3.3207223005e+05 1.0000000000e+00 1.0000000000e+00 7.2057594038e+16 7.2057594038e+16 2.4428801562e+05 2.6350321875e+05 3.3207222595e+05 3.3207222711e+05 6.9828013843e+05 5.5662475000e+05 5.7690843750e+05 1 1 0 0 0 0 0 0
40 3.0233943557e+07 4.5059498593e+07 4.1690220441e+07 4.0960000000e+03 4.0960000000e+03 2.6843545600e+08 2.6843545600e+08 4.9794941104e+07 5.1539137107e+07 3.0233893918e+07 3.0233731482e+07 8.8634266019e-01 8.9974375070e-01 9.0397130027e-01 9.0290075874e-01 2.8782818856e+05 1.0000000000e+00 1.0000000000e+00 7.2057594038e+16 7.2057594038e+16 3.5451006250e+05 3.3262981250e+05 2.8782810494e+05 2.8782812849e+05 4.1880420720e+05 6.2525018750e+05 6.1748350000e+05 1 1 0 0 0 0 0 0
41 2.4926747179e+07 2.8665661032e+07 3.0242560744e+07 4.0960000000e+03 4.0960000000e+03 2.6843545600e+08 2.6843545600e+08 3.3458037540e+07 3.0643389007e+07 2.4926770782e+07 2.4927033969e+07 8.7641480699e-01 8.8939266261e-01 8.9040420512e-01 8.9038113497e-01 2.2817541933e+05 1.0000000000e+00 1.0000000000e+00 7.2057594038e+16 1.0000000000e+00 1.1890077500e+06 1.1973302500e+06 2.2817504734e+05 2.2817515209e+05 3.2381127948e+05 8.9654731250e+05 8.6483618750e+05 1 1 0 1 0 0 0 0
42 4.1517497507e+07 2.6676477906e+07 2.6665462086e+07 4.0960000000e+03 4.0960000000e+03 2.6843545600e+08 2.6843545600e+08 2.3021892934e+07 2.4388199011e+07 4.1517399478e+07 4.1517280117e+07 8.5662160112e-01 8.7848572514e-01 8.7834735134e-01 8.7839932945e-01 8.8133703295e+04 1.0000000000e+00 1.0000000000e+00 7.2057594038e+16 1.0000000000e+00 1.5582464062e+05 1.6268664062e+05 8.8131970252e+04 8.8132458241e+04 2.3733231694e+05 2.8676643750e+05 2.9208500000e+05 1 1 0 1 0 0 0 0
43 3.4919968911e+07 3.0538987114e+07 3.0520068629e+07 4.0960000000e+03 4.0960000000e+03 2.6843545600e+08 2.6843545600e+08 3.1247410856e+07 3.0764807054e+07 3.4920093909e+07 3.4920160589e+07 8.3649362011e-01 8.6661989981e-01 8.6643692217e-01 8.6651616963e-01 3.2603259464e+05 1.0000000000e+00 1.0000000000e+00 1.0000000000e+00 7.2057594038e+16 1.9147107812e+05 1.9245446875e+05 3.2600842681e+05 3.2601523227e+05 5.1248736872e+05 2.8320071875e+05 2.8376465625e+05 1 1 1 0 0 0 0 0
44 1.8567905447e+07 3.8589307927e+07 3.8626226021e+07 4.0960000000e+03 4.0960000000e+03 2.6843545600e+08 2.6843545600e+08 3.8320575392e+07 3.8364933370e+07 1.8567780107e+07 1.8568194383e+07 8.2768230675e-01 8.4095238909e-01 8.4062133740e-01 8.4070523813e-01 9.6286002747e+05 1.0000000000e+00 1.0000000000e+00 1.0000000000e+00 7.2057594038e+16 1.2459662500e+05 1.2488360938e+05 9.6290355692e+05 9.6289130064e+05 7.1100260319e+05 3.4338300000e+05 3.4375853125e+05 1 1 1 0 0 0 0 0
45 1.8914394417e+07 1.9498639632e+07 1.9459462752e+07 4.0960000000e+03 4.0960000000e+03 2.6843545600e+08 2.6843545600e+08 1.9755381248e+07 1.9655993439e+07 1.8913638788e+07 1.8912361596e+07 8.2740451150e-01 8.2772881349e-01 8.2738938033e-01 8.2747814570e-01 9.7218608128e+04 1.0000000000e+00 1.0000000000e+00 7.2057594038e+16 1.0000000000e+00 4.1461871875e+05 4.1471112500e+05 9.7220452749e+04 9.7219933292e+04 1.4345241290e+05 5.3328718750e+05 5.3334887500e+05 1 1 0 1 0 0 0 0
46 2.6987775654e+07 1.9010217772e+07 1.9010059797e+07 4.0960000000e+03 4.0960000000e+03 2.6843545600e+08 2.6843545600e+08 1.8864580573e+07 1.8939337071e+07 2.6990282678e+07 2.6993500630e+07 8.2236788120e-01 8.2657046599e-01 8.2621992132e-01 8.2631045020e-01 5.7950369400e+04 1.0000000000e+00 1.0000000000e+00 1.0000000000e+00 1.0000000000e+00 1.7404082812e+05 1.7405209375e+05 5.7950680387e+04 5.7950592921e+04 1.5132780007e+05 1.8684046875e+05 1.8685262500e+05 1 1 1 1 0 0 0 0
