matrix=data/matrices/bcsstk03.mtx n=112 seed=8
iter res_d res_f res_ffma res_p8q res_p8n res_p16q res_p16n res_p32q res_p32n res_p64q res_p64n solerr_d solerr_f solerr_p32q solerr_p32n pAp_d pAp_p8q pAp_p8n pAp_p16q pAp_p16n pAp_p32q pAp_p32n pAp_p64q pAp_p64n rz_d rz_p32q rz_p32n guard_p8q guard_p8n guard_p16q guard_p16n guard_p32q guard_p32n guard_p64q guard_p64n
10 9.3786550339e+08 9.3786481135e+08 9.3786136755e+08 4.0960000000e+03 4.0960000000e+03 2.6843545600e+08 2.6843545600e+08 9.3806244245e+08 9.3757471823e+08 9.3786550339e+08 9.3786550338e+08 2.4226914476e+00 2.4226940459e+00 2.4226834986e+00 2.4227001048e+00 1.1307196812e+08 1.0000000000e+00 1.0000000000e+00 4.8318382080e+09 4.8318382080e+09 1.1307500800e+08 1.1307436800e+08 1.1307196812e+08 1.1307196812e+08 1.4900691835e+08 1.4901152000e+08 1.4901024000e+08 1 1 0 0 0 0 0 0
11 1.2271406071e+09 1.2271290206e+09 1.2271320446e+09 4.0960000000e+03 4.0960000000e+03 2.6843545600e+08 2.6843545600e+08 1.2271475565e+09 1.2269181617e+09 1.2271406071e+09 1.2271406071e+09 2.3567265255e+00 2.3567302387e+00 2.3567166844e+00 2.3567315815e+00 8.1152095461e+07 1.0000000000e+00 1.0000000000e+00 5.9055800320e+09 4.2949672960e+09 8.1154816000e+07 8.1153824000e+07 8.1152095461e+07 8.1152095461e+07 1.2501832754e+08 1.2502278400e+08 1.2502070400e+08 1 1 0 0 0 0 0 0
12 9.1683506091e+08 9.1683566387e+08 9.1682873071e+08 0.0000000000e+00 4.0960000000e+03 2.6843545600e+08 2.6843545600e+08 9.1685605083e+08 9.1581933909e+08 9.1683506091e+08 9.1683506091e+08 2.4088031695e+00 2.4088092466e+00 2.4088027491e+00 2.4088262964e+00 7.9476560304e+07 1.0000000000e+00 1.0000000000e+00 1.0737418240e+10 4.8318382080e+09 7.9479776000e+07 7.9477952000e+07 7.9476560304e+07 7.9476560304e+07 1.3760004722e+08 1.3760537600e+08 1.3760217600e+08 1 1 0 0 0 0 0 0
13 7.9935214153e+08 7.9934785496e+08 7.9934931644e+08 4.0960000000e+03 4.0960000000e+03 2.6843545600e+08 2.6843545600e+08 7.9938636833e+08 7.9965041008e+08 7.9935214153e+08 7.9935214153e+08 2.4131469412e+00 2.4131540586e+00 2.4131470526e+00 2.4131647907e+00 1.6293845951e+08 1.0000000000e+00 1.0000000000e+00 2.7917287424e+10 4.0265318400e+09 1.6294476800e+08 1.6294112000e+08 1.6293845951e+08 1.6293845951e+08 1.4898550747e+08 1.4899123200e+08 1.4898758400e+08 1 1 0 0 0 0 0 0
14 7.9267218253e+08 7.9266706356e+08 7.9266489621e+08 0.0000000000e+00 4.0960000000e+03 2.6843545600e+08 2.6843545600e+08 7.9271235988e+08 7.9235720199e+08 7.9267218253e+08 7.9267218253e+08 2.3133122556e+00 2.3133194626e+00 2.3132955627e+00 2.3133313579e+00 5.5249315738e+07 1.0000000000e+00 1.0000000000e+00 2.0615843021e+11 2.9527900160e+09 5.5251296000e+07 5.5249776000e+07 5.5249315738e+07 5.5249315738e+07 8.6134712783e+07 8.6138144000e+07 8.6135296000e+07 1 1 0 0 0 0 0 0
15 8.3664636126e+08 8.3665195012e+08 8.3664870573e+08 4.0960000000e+03 4.0960000000e+03 2.6843545600e+08 2.6843545600e+08 8.3671897064e+08 8.3634043136e+08 8.3664636126e+08 8.3664636126e+08 2.3146748214e+00 2.3146812335e+00 2.3146434189e+00 2.3146910605e+00 7.1968596015e+07 1.0000000000e+00 1.0000000000e+00 3.8654705664e+10 2.9527900160e+09 7.1971616000e+07 7.1968704000e+07 7.1968596015e+07 7.1968596015e+07 1.1341722847e+08 1.1342208000e+08 1.1341776000e+08 1 1 0 0 0 0 0 0
16 4.2345794716e+08 4.2344756566e+08 4.2345028393e+08 4.0960000000e+03 4.0960000000e+03 2.6843545600e+08 2.6843545600e+08 4.2343778783e+08 4.2391529867e+08 4.2345794716e+08 4.2345794716e+08 2.2926663968e+00 2.2926734278e+00 2.2926293534e+00 2.2926770593e+00 1.0171905464e+08 1.0000000000e+00 1.0000000000e+00 1.4073748836e+14 2.1474836480e+09 1.0172332800e+08 1.0171996800e+08 1.0171905464e+08 1.0171905464e+08 1.0466776132e+08 1.0467228800e+08 1.0466886400e+08 1 1 0 0 0 0 0 0
17 3.5465815990e+08 3.5466355148e+08 3.5465651552e+08 4.0960000000e+03 4.0960000000e+03 2.6843545600e+08 2.6843545600e+08 3.5474737895e+08 3.5404000560e+08 3.5465815990e+08 3.5465815990e+08 2.2663594502e+00 2.2663670310e+00 2.2663197715e+00 2.2663768976e+00 2.5515528098e+07 1.0000000000e+00 1.0000000000e+00 1.0000000000e+00 1.1408506880e+09 2.5516632000e+07 2.5515920000e+07 2.5515528098e+07 2.5515528098e+07 3.2664833581e+07 3.2666352000e+07 3.2665160000e+07 1 1 1 0 0 0 0 0
18 2.9774862387e+08 2.9772918967e+08 2.9774038384e+08 4.0960000000e+03 4.0960000000e+03 2.6843545600e+08 2.6843545600e+08 2.9779558400e+08 2.9945979423e+08 2.9774862387e+08 2.9774862387e+08 2.2771295112e+00 2.2771382842e+00 2.2770945374e+00 2.2771332275e+00 1.2445942335e+07 1.0000000000e+00 1.0000000000e+00 7.2057594038e+16 8.7241523200e+08 1.2446578000e+07 1.2446052000e+07 1.2445942335e+07 1.2445942335e+07 1.9675245678e+07 1.9676408000e+07 1.9675200000e+07 1 1 0 0 0 0 0 0
19 3.4040288877e+08 3.4043071196e+08 3.4040068390e+08 4.0960000000e+03 4.0960000000e+03 2.6843545600e+08 2.6843545600e+08 3.4083720534e+08 3.3736130130e+08 3.4040288877e+08 3.4040288876e+08 2.2871466352e+00 2.2871558834e+00 2.2871106024e+00 2.2871821196e+00 1.0414975304e+07 1.0000000000e+00 1.0000000000e+00 7.2057594038e+16 1.0737418240e+09 1.0415704000e+07 1.0414986000e+07 1.0414975304e+07 1.0414975304e+07 1.6133729981e+07 1.6134974000e+07 1.6133466000e+07 1 1 0 0 0 0 0 0
20 2.5930590063e+08 2.5918542640e+08 2.5929190649e+08 4.0960000000e+03 4.0960000000e+03 2.6843545600e+08 2.6843545600e+08 2.5720695096e+08 2.6848460350e+08 2.5930590063e+08 2.5930590066e+08 2.2771338624e+00 2.2771435589e+00 2.2770971121e+00 2.2770942971e+00 6.1836918371e+06 1.0000000000e+00 1.0000000000e+00 7.2057594038e+16 9.7307852800e+08 6.1843710000e+06 6.1841840000e+06 6.1836918371e+06 6.1836918371e+06 1.2161902760e+07 1.2163166000e+07 1.2161740000e+07 1 1 0 0 0 0 0 0
21 3.2718051512e+08 3.2732729203e+08 3.2718540665e+08 4.0960000000e+03 4.0960000000e+03 2.6843545600e+08 2.6843545600e+08 3.2820261295e+08 3.0922860030e+08 3.2718051513e+08 3.2718051507e+08 2.2575849819e+00 2.2575938075e+00 2.2575247666e+00 2.2577189741e+00 7.6418838049e+06 1.0000000000e+00 1.0000000000e+00 7.2057594038e+16 8.3886080000e+08 7.6437410000e+06 7.6464700000e+06 7.6418838049e+06 7.6418838049e+06 1.2791041647e+07 1.2792986000e+07 1.2792454000e+07 1 1 0 0 0 0 0 0
22 2.8757940578e+08 2.8720489342e+08 2.8754475464e+08 4.0960000000e+03 4.0960000000e+03 2.6843545600e+08 2.6843545600e+08 2.8453337269e+08 3.2707504236e+08 2.8757940577e+08 2.8757940590e+08 2.2788942036e+00 2.2789003312e+00 2.2788509193e+00 2.2786839548e+00 9.0954002470e+06 1.0000000000e+00 1.0000000000e+00 7.2057594038e+16 9.3952409600e+08 9.1003400000e+06 9.1133460000e+06 9.0954002470e+06 9.0954002470e+06 1.2001170839e+07 1.2004568000e+07 1.2009138000e+07 1 1 0 0 0 0 0 0
23 3.6824184247e+08 3.6875960564e+08 3.6826747992e+08 4.0960000000e+03 4.0960000000e+03 2.6843545600e+08 2.6843545600e+08 3.7946283451e+08 3.3142964512e+08 3.6824184247e+08 3.6824184232e+08 2.3183705566e+00 2.3183803795e+00 2.3182716961e+00 2.3185073669e+00 6.3757671496e+06 1.0000000000e+00 1.0000000000e+00 1.0000000000e+00 1.0066329600e+09 6.3811480000e+06 6.3970410000e+06 6.3757671496e+06 6.3757671496e+06 9.6701919560e+06 9.6736920000e+06 9.6794040000e+06 1 1 1 0 0 0 0 0
24 2.6847424034e+08 2.6749763378e+08 2.6835290731e+08 4.0960000000e+03 4.0960000000e+03 2.6843545600e+08 2.6843545600e+08 2.6293552847e+08 3.9662239928e+08 2.6847424033e+08 2.6847424059e+08 2.2727268959e+00 2.2727149420e+00 2.2730308215e+00 2.2730842660e+00 3.3182436640e+06 1.0000000000e+00 1.0000000000e+00 7.2057594038e+16 1.0401873920e+09 3.3301775000e+06 3.3726415000e+06 3.3182436640e+06 3.3182436640e+06 1.0014193158e+07 1.0018482000e+07 1.0025786000e+07 1 1 0 0 0 0 0 0
25 3.6281351101e+08 3.6619745831e+08 3.6308372988e+08 4.0960000000e+03 4.0960000000e+03 2.6843545600e+08 2.6843545600e+08 5.7857075285e+08 6.9786967154e+08 3.6281351102e+08 3.6281351056e+08 2.1573342252e+00 2.1574683257e+00 2.1579809581e+00 2.1645756414e+00 8.6630396874e+06 1.0000000000e+00 1.0000000000e+00 7.2057594038e+16 9.0596966400e+08 8.9111000000e+06 9.7916460000e+06 8.6630396874e+06 8.6630396874e+06 1.9470081952e+07 1.9568040000e+07 1.9905920000e+07 1 1 0 0 0 0 0 0
26 2.4670262569e+08 2.3985084604e+08 2.4647624344e+08 4.0960000000e+03 4.0960000000e+03 2.6843545600e+08 2.6843545600e+08 2.9325654550e+08 6.0856445888e+08 2.4670262568e+08 2.4670262715e+08 2.1379580506e+00 2.1378459928e+00 2.1384192435e+00 2.1370393392e+00 2.1054428633e+07 1.0000000000e+00 1.0000000000e+00 1.0000000000e+00 1.0401873920e+09 2.2896176000e+07 2.6890048000e+07 2.1054428633e+07 2.1054428633e+07 2.6070740871e+07 2.6995824000e+07 2.9335792000e+07 1 1 1 0 0 0 0 0
27 2.7826689146e+08 2.8291530651e+08 2.7810829965e+08 4.0960000000e+03 4.0960000000e+03 2.6843545600e+08 2.6843545600e+08 6.0891125221e+08 3.6120970059e+08 2.7826689148e+08 2.7826688935e+08 2.0718866019e+00 2.0738688023e+00 2.0870395493e+00 2.1006593803e+00 8.0522572955e+06 1.0000000000e+00 1.0000000000e+00 7.2057594038e+16 7.3819750400e+08 1.1331270000e+07 1.4303194000e+07 8.0522572954e+06 8.0522572954e+06 1.2979734894e+07 1.4467888000e+07 1.6275860000e+07 1 1 0 0 0 0 0 0
28 3.4868115103e+08 3.5203314978e+08 3.4725409618e+08 4.0960000000e+03 4.0960000000e+03 2.6843545600e+08 2.6843545600e+08 6.1291397503e+08 4.5414842198e+08 3.4868115103e+08 3.4868115179e+08 2.0099470102e+00 2.0097309377e+00 2.0131782606e+00 2.0140328833e+00 7.4786915575e+06 1.0000000000e+00 1.0000000000e+00 7.2057594038e+16 7.3819750400e+08 8.5229740000e+06 6.6345180000e+06 7.4786915574e+06 7.4786915574e+06 1.6888628739e+07 1.6525528000e+07 1.4580252000e+07 1 1 0 0 0 0 0 0
29 2.2081627789e+08 2.1231543076e+08 2.1856756112e+08 4.0960000000e+03 4.0960000000e+03 2.6843545600e+08 2.6843545600e+08 2.4786349411e+08 2.1494017674e+08 2.2081627788e+08 2.2081627882e+08 2.0395813741e+00 2.0372990900e+00 2.0371322452e+00 2.0352296100e+00 3.0895521929e+07 1.0000000000e+00 1.0000000000e+00 1.0000000000e+00 8.0530636800e+08 2.1070776000e+07 1.7686624000e+07 3.0895521929e+07 3.0895521929e+07 3.1555097485e+07 2.9189952000e+07 2.7219112000e+07 1 1 1 0 0 0 0 0
30 1.9513966023e+08 1.9364582781e+08 1.9314030713e+08 4.0960000000e+03 4.0960000000e+03 2.6843545600e+08 2.6843545600e+08 1.9564865910e+08 2.4038247458e+08 1.9513966023e+08 1.9513966018e+08 2.0564740088e+00 2.0563657021e+00 2.0556769455e+00 2.0549692474e+00 1.6625689291e+07 1.0000000000e+00 1.0000000000e+00 7.2057594038e+16 1.0066329600e+09 1.4007886000e+07 1.7296240000e+07 1.6625689291e+07 1.6625689291e+07 1.8623838918e+07 1.7549352000e+07 1.8854432000e+07 1 1 0 0 0 0 0 0
31 1.6378819262e+08 1.6878608817e+08 1.6828454238e+08 4.0960000000e+03 4.0960000000e+03 2.6843545600e+08 2.6843545600e+08 2.5733516339e+08 2.4138665912e+08 1.6378819261e+08 1.6378819305e+08 2.0665239316e+00 2.0652651571e+00 2.0649137380e+00 2.0614174699e+00 8.7209639526e+06 1.0000000000e+00 1.0000000000e+00 7.2057594038e+16 8.0530636800e+08 1.0319528000e+07 1.3958988000e+07 8.7209639527e+06 8.7209639527e+06 1.2555803221e+07 1.3047728000e+07 1.4962996000e+07 1 1 0 0 0 0 0 0
32 1.6523039321e+08 1.8168108782e+08 1.5221758511e+08 4.0960000000e+03 4.0960000000e+03 2.6843545600e+08 2.6843545600e+08 2.1435109494e+08 1.2937277826e+08 1.6523039333e+08 1.6523038675e+08 2.0760669203e+00 2.0735891111e+00 2.0718102969e+00 2.0729552379e+00 5.2006978062e+06 1.0000000000e+00 1.0000000000e+00 1.0000000000e+00 1.2750684160e+09 1.0543700000e+07 9.8617440000e+06 5.2006978062e+06 5.2006978062e+06 8.3086820513e+06 1.0820718000e+07 1.1333234000e+07 1 1 1 0 0 0 0 0
33 1.9100642190e+08 1.8410945093e+08 1.9979407114e+08 4.0960000000e+03 4.0960000000e+03 2.6843545600e+08 2.6843545600e+08 2.0666259862e+08 2.0219307937e+08 1.9100642148e+08 1.9100644100e+08 2.0824234263e+00 2.0776828618e+00 2.0786832814e+00 2.0780570201e+00 3.5306685968e+06 1.0000000000e+00 1.0000000000e+00 1.0000000000e+00 1.6106127360e+09 6.0595150000e+06 4.6872670000e+06 3.5306685968e+06 3.5306685968e+06 6.9219562869e+06 8.3894980000e+06 7.5988920000e+06 1 1 1 0 0 0 0 0
34 1.7706040107e+08 1.8018693856e+08 1.7668322069e+08 4.0960000000e+03 4.0960000000e+03 2.6843545600e+08 2.6843545600e+08 1.8539642121e+08 1.9671911766e+08 1.7706040218e+08 1.7706035022e+08 2.0827865085e+00 2.0860250047e+00 2.0851213622e+00 2.0853545838e+00 2.9734090054e+06 1.0000000000e+00 1.0000000000e+00 7.2057594038e+16 1.0066329600e+09 4.4163630000e+06 4.2369750000e+06 2.9734090054e+06 2.9734090054e+06 7.1009954026e+06 7.6376210000e+06 7.4476540000e+06 1 1 0 0 0 0 0 0
35 1.2231112691e+08 2.0171139758e+08 1.7061138063e+08 4.0960000000e+03 4.0960000000e+03 2.6843545600e+08 2.6843545600e+08 2.1316288966e+08 1.8843759715e+08 1.2231112578e+08 1.2231118090e+08 2.0583846689e+00 2.0720397265e+00 2.0752723000e+00 2.0773388879e+00 7.6731031385e+06 1.0000000000e+00 1.0000000000e+00 7.2057594038e+16 1.0737418240e+09 5.4167910000e+06 5.9586320000e+06 7.6731031385e+06 7.6731031385e+06 9.0246558766e+06 8.8374620000e+06 9.0253920000e+06 1 1 0 0 0 0 0 0
36 1.2656182425e+08 1.4675802078e+08 7.8039914097e+07 4.0960000000e+03 4.0960000000e+03 2.6843545600e+08 2.6843545600e+08 1.2447396556e+08 1.2779513278e+08 1.2656182527e+08 1.2656174273e+08 2.0174701236e+00 2.0415257258e+00 2.0534337971e+00 2.0545629690e+00 2.5180669148e+06 1.0000000000e+00 1.0000000000e+00 1.0000000000e+00 1.1408506880e+09 1.2548924000e+07 1.2457854000e+07 2.5180669148e+06 2.5180669149e+06 4.3474701024e+06 9.7601500000e+06 1.0402430000e+07 1 1 1 0 0 0 0 0
37 7.2321786703e+07 1.7370591564e+08 1.2657541671e+08 4.0960000000e+03 4.0960000000e+03 2.6843545600e+08 2.6843545600e+08 1.1429959388e+08 1.1127511041e+08 7.2321784946e+07 7.2322187817e+07 2.0018171994e+00 2.0113407990e+00 2.0137821160e+00 2.0144627579e+00 1.6771556750e+06 1.0000000000e+00 1.0000000000e+00 1.0000000000e+00 1.0737418240e+09 2.7507880000e+06 2.4810255000e+06 1.6771556759e+06 1.6771556761e+06 2.7218477471e+06 4.2545450000e+06 4.0835790000e+06 1 1 1 0 0 0 0 0
38 1.1167133344e+08 9.2655085009e+07 7.9116804120e+07 4.0960000000e+03 4.0960000000e+03 2.6843545600e+08 2.6843545600e+08 9.2576553514e+07 9.0536507471e+07 1.1167133132e+08 1.1167093952e+08 1.9883882201e+00 1.9978867786e+00 1.9985375387e+00 1.9980722260e+00 1.8206201551e+06 1.0000000000e+00 1.0000000000e+00 7.2057594038e+16 1.2079595520e+09 2.3303885000e+06 2.2522180000e+06 1.8206201596e+06 1.8206201606e+06 2.6935424474e+06 3.0557960000e+06 3.0256795000e+06 1 1 0 0 0 0 0 0
39 7.3069283973e+07 1.3444557460e+08 1.1844041082e+08 4.0960000000e+03 4.0960000000e+03 2.6843545600e+08 2.6843545600e+08 1.0515601952e+08 1.1555526368e+08 7.3069293350e+07 7.3070731713e+07 1.9615772733e+00 1.9895637027e+00 1.9884932894e+00 1.9896324338e+00 1.4361470533e+06 1.0000000000e+00 1.0000000000e+00 7.2057594038e+16 8.7241523200e+08 1.5355440000e+06 1.3813910000e+06 1.4361470681e+06 1.4361470713e+06 2.7441479325e+06 2.5527875000e+06 2.4912270000e+06 1 1 0 0 0 0 0 0
40 9.9948040912e+07 2.6698279741e+08 7.9055637013e+07 4.0960000000e+03 4.0960000000e+03 2.6843545600e+08 2.6843545600e+08 1.1805913412e+08 9.9961801070e+07 9.9948060573e+07 9.9942351686e+07 1.9484927158e+00 1.9614437012e+00 1.9701228208e+00 1.9650953350e+00 9.6929645245e+05 1.0000000000e+00 1.0000000000e+00 1.0000000000e+00 6.7108864000e+08 2.7885695000e+06 2.2065710000e+06 9.6929667601e+05 9.6929672444e+05 1.6328175595e+06 3.1147865000e+06 2.8377665000e+06 1 1 1 0 0 0 0 0
41 7.6853521439e+07 9.6030401946e+07 6.6170278465e+07 4.0960000000e+03 4.0960000000e+03 0.0000000000e+00 2.6843545600e+08 6.2677638170e+07 6.8046442541e+07 7.6853526835e+07 7.6872399906e+07 1.9241544089e+00 1.9528422750e+00 1.9529713784e+00 1.9535898303e+00 7.2580994545e+05 1.0000000000e+00 1.0000000000e+00 1.0000000000e+00 2.0132659200e+09 2.8112285000e+06 3.5800575000e+06 7.2581159503e+05 7.2581195143e+05 1.4582308002e+06 3.0641115000e+06 3.2228325000e+06 1 1 1 0 0 0 0 0
42 1.0306002005e+08 1.5701291124e+08 1.4439213158e+08 4.0960000000e+03 4.0960000000e+03 2.6843545600e+08 2.6843545600e+08 1.0215950455e+08 1.0032960158e+08 1.0305925839e+08 1.0304835070e+08 1.9037436060e+00 1.9331287670e+00 1.9337364815e+00 1.9337370401e+00 9.8910438466e+05 1.0000000000e+00 1.0000000000e+00 7.2057594038e+16 2.0132659200e+09 5.5799356250e+05 5.9576243750e+05 9.8912048482e+05 9.8912395617e+05 1.8446394030e+06 1.2580467500e+06 1.2953282500e+06 1 1 0 0 0 0 0 0
43 9.5595886570e+07 6.7009907040e+07 1.8544714868e+08 4.0960000000e+03 4.0960000000e+03 2.6843545600e+08 2.6843545600e+08 7.1054081634e+07 7.2035721189e+07 9.5596835443e+07 9.5606079024e+07 1.8815036220e+00 1.9090946676e+00 1.9089526250e+00 1.9093549497e+00 2.0153673418e+06 1.0000000000e+00 1.0000000000e+00 7.2057594038e+16 8.0530636800e+09 1.0208715000e+06 1.0285996875e+06 2.0154390112e+06 2.0154544247e+06 2.6633053584e+06 1.7670970000e+06 1.7723865000e+06 1 1 0 0 0 0 0 0
44 5.0341964141e+07 1.1504245609e+08 2.7278841808e+08 4.0960000000e+03 4.0960000000e+03 2.6843545600e+08 2.6843545600e+08 1.1219763200e+08 1.1215597522e+08 5.0341997695e+07 5.0354014064e+07 1.8775597373e+00 1.8838469837e+00 1.8837945087e+00 1.8840564802e+00 3.8062148585e+06 1.0000000000e+00 1.0000000000e+00 1.0000000000e+00 1.9327352832e+10 1.2384365000e+06 1.2408780000e+06 3.8060538229e+06 3.8060191115e+06 3.3380412845e+06 2.2603520000e+06 2.2618375000e+06 1 1 1 0 0 0 0 0
45 5.6111351500e+07 4.5944509015e+07 7.9007606292e+07 4.0960000000e+03 4.0960000000e+03 2.6843545600e+08 2.6843545600e+08 4.6814911212e+07 4.8097530756e+07 5.6112070091e+07 5.6047490364e+07 1.8699385802e+00 1.8767498190e+00 1.8765924607e+00 1.8769020311e+00 3.4412792452e+05 1.0000000000e+00 1.0000000000e+00 1.0000000000e+00 1.7179869184e+10 1.5588577500e+06 1.5589047500e+06 3.4412587459e+05 3.4412546981e+05 7.3587646138e+05 2.3951205000e+06 2.3946900000e+06 1 1 1 0 0 0 0 0
46 9.7974554842e+07 6.3523525371e+07 8.6483744418e+07 4.0960000000e+03 4.0960000000e+03 2.6843545600e+08 2.6843545600e+08 6.3231610730e+07 6.0807237770e+07 9.7973230237e+07 9.8062798272e+07 1.8375688542e+00 1.8740526947e+00 1.8739097345e+00 1.8742273962e+00 4.9037088763e+05 1.0000000000e+00 1.0000000000e+00 7.2057594038e+16 5.3687091200e+09 6.9858593750e+05 6.9850937500e+05 4.9037007368e+05 4.9037008613e+05 1.5012119807e+06 9.4353262500e+05 9.4326725000e+05 1 1 0 0 0 0 0 0
