matrix=data/matrices/bcsstk14.mtx n=1806 seed=5
iter res_d res_f res_ffma res_p8q res_p8n res_p16q res_p16n res_p32q res_p32n res_p64q res_p64n solerr_d solerr_f solerr_p32q solerr_p32n pAp_d pAp_p8q pAp_p8n pAp_p16q pAp_p16n pAp_p32q pAp_p32n pAp_p64q pAp_p64n rz_d rz_p32q rz_p32n guard_p8q guard_p8n guard_p16q guard_p16n guard_p32q guard_p32n guard_p64q guard_p64n
10 9.4277276310e+07 9.4277436872e+07 9.4277377079e+07 4.0960000000e+03 4.0960000000e+03 2.6843545600e+08 2.6843545600e+08 9.4277129364e+07 9.4237760041e+07 9.4277276310e+07 9.4277276310e+07 5.9481367935e-01 5.9481288703e-01 5.9481246794e-01 5.9481291617e-01 1.8689067842e+07 1.0000000000e+00 1.0000000000e+00 4.7185920000e+07 4.2949672960e+09 1.8689024000e+07 1.8689432000e+07 1.8689067842e+07 1.8689067842e+07 1.8458698316e+07 1.8458680000e+07 1.8459144000e+07 1 1 0 0 0 0 0 0
11 7.8684063030e+07 7.8684296036e+07 7.8684244862e+07 4.0960000000e+03 4.0960000000e+03 2.6843545600e+08 2.6843545600e+08 7.8685131861e+07 7.8646695176e+07 7.8684063030e+07 7.8684063030e+07 5.5344409620e-01 5.5344314488e-01 5.5344258680e-01 5.5344273947e-01 1.3958884895e+07 1.6777216000e+07 1.0000000000e+00 4.9283072000e+07 4.2949672960e+09 1.3958880000e+07 1.3959354000e+07 1.3958884895e+07 1.3958884895e+07 1.3373389115e+07 1.3373408000e+07 1.3373836000e+07 0 1 0 0 0 0 0 0
12 6.0322138338e+07 6.0322559491e+07 6.0322477166e+07 4.0960000000e+03 4.0960000000e+03 2.6843545600e+08 2.6843545600e+08 6.0322746391e+07 6.0305086256e+07 6.0322138338e+07 6.0322138338e+07 5.1898948627e-01 5.1898830746e-01 5.1898772472e-01 5.1898819236e-01 9.6248191530e+06 1.6777216000e+07 1.0000000000e+00 5.3477376000e+07 3.7580963840e+09 9.6248640000e+06 9.6251600000e+06 9.6248191530e+06 9.6248191530e+06 9.1946020506e+06 9.1946660000e+06 9.1949180000e+06 0 1 0 0 0 0 0 0
13 5.4619492239e+07 5.4620009951e+07 5.4619914117e+07 4.0960000000e+03 4.0960000000e+03 2.6843545600e+08 2.6843545600e+08 5.4620393289e+07 5.4602147377e+07 5.4619492239e+07 5.4619492239e+07 4.8611007304e-01 4.8610867737e-01 4.8610830383e-01 4.8610898368e-01 5.0301715011e+06 1.0000000000e+00 1.0000000000e+00 4.8234496000e+07 4.0265318400e+09 5.0302200000e+06 5.0303420000e+06 5.0301715011e+06 5.0301715011e+06 5.5698164566e+06 5.5698990000e+06 5.5700230000e+06 1 1 0 0 0 0 0 0
14 4.6484667239e+07 4.6485150124e+07 4.6485124138e+07 4.0960000000e+03 4.0960000000e+03 2.6843545600e+08 2.6843545600e+08 4.6486048073e+07 4.6469784129e+07 4.6484667239e+07 4.6484667239e+07 4.5240949432e-01 4.5240784779e-01 4.5240797096e-01 4.5240851754e-01 3.2865868292e+06 1.6777216000e+07 1.0000000000e+00 4.0894464000e+07 4.2949672960e+09 3.2866545000e+06 3.2867250000e+06 3.2865868292e+06 3.2865868292e+06 3.9679425871e+06 3.9680450000e+06 3.9681150000e+06 0 1 0 0 0 0 0 0
15 3.7661627610e+07 3.7662071183e+07 3.7662072965e+07 4.0960000000e+03 4.0960000000e+03 2.6843545600e+08 2.6843545600e+08 3.7662621776e+07 3.7647565760e+07 3.7661627610e+07 3.7661627610e+07 4.2586275000e-01 4.2586088950e-01 4.2586165575e-01 4.2586236206e-01 2.9495989306e+06 1.6777216000e+07 1.0000000000e+00 4.4040192000e+07 4.2949672960e+09 2.9496905000e+06 2.9497170000e+06 2.9495989306e+06 2.9495989306e+06 3.1709732228e+06 3.1710895000e+06 3.1711130000e+06 0 1 0 0 0 0 0 0
16 2.9219795614e+07 2.9220246206e+07 2.9220227833e+07 4.0960000000e+03 4.0960000000e+03 2.6843545600e+08 2.6843545600e+08 2.9221120071e+07 2.9209359175e+07 2.9219795614e+07 2.9219795614e+07 4.0484030490e-01 4.0483829172e-01 4.0483941417e-01 4.0484015234e-01 1.8317090902e+06 1.0000000000e+00 1.0000000000e+00 3.5651584000e+07 3.8923141120e+09 1.8317867500e+06 1.8318032500e+06 1.8317090902e+06 1.8317090902e+06 1.9917712736e+06 1.9918740000e+06 1.9918827500e+06 1 1 0 0 0 0 0 0
17 2.8503370634e+07 2.8503962468e+07 2.8503960114e+07 4.0960000000e+03 4.0960000000e+03 2.6843545600e+08 2.6843545600e+08 2.8505372701e+07 2.8492411945e+07 2.8503370634e+07 2.8503370634e+07 3.8475499260e-01 3.8475277011e-01 3.8475398529e-01 3.8475507562e-01 1.1841145041e+06 1.6777216000e+07 1.0000000000e+00 3.6700160000e+07 4.2949672960e+09 1.1841860000e+06 1.1841865000e+06 1.1841145041e+06 1.1841145041e+06 1.4119059012e+06 1.4120117500e+06 1.4120032500e+06 0 1 0 0 0 0 0 0
18 2.7069953694e+07 2.7070574007e+07 2.7070569049e+07 4.0960000000e+03 4.0960000000e+03 2.6843545600e+08 2.6843545600e+08 2.7072317951e+07 2.7061845162e+07 2.7069953694e+07 2.7069953694e+07 3.6422679990e-01 3.6422425635e-01 3.6422516880e-01 3.6422686654e-01 9.6480149728e+05 1.6777216000e+07 1.0000000000e+00 4.7185920000e+07 4.2949672960e+09 9.6488818750e+05 9.6487468750e+05 9.6480149728e+05 9.6480149728e+05 1.1604603566e+06 1.1605855000e+06 1.1605597500e+06 0 1 0 0 0 0 0 0
19 2.3339031495e+07 2.3339742652e+07 2.3339739777e+07 4.0960000000e+03 4.0960000000e+03 2.6843545600e+08 2.6843545600e+08 2.3341490771e+07 2.3333209046e+07 2.3339031495e+07 2.3339031495e+07 3.4117361461e-01 3.4117061036e-01 3.4117082347e-01 3.4117334457e-01 8.2294361413e+05 1.0000000000e+00 1.0000000000e+00 5.9768832000e+07 4.2949672960e+09 8.2304837500e+05 8.2302162500e+05 8.2294361413e+05 8.2294361413e+05 1.0264308592e+06 1.0265809375e+06 1.0265382500e+06 1 1 0 0 0 0 0 0
20 2.3405556082e+07 2.3406429919e+07 2.3406449272e+07 4.0960000000e+03 4.0960000000e+03 2.6843545600e+08 2.6843545600e+08 2.3408373024e+07 2.3402317402e+07 2.3405556082e+07 2.3405556082e+07 3.1781349277e-01 3.1780989637e-01 3.1780922252e-01 3.1781277725e-01 7.9305972195e+05 1.6777216000e+07 1.0000000000e+00 8.1788928000e+07 4.1607495680e+09 7.9319318750e+05 7.9314543750e+05 7.9305972195e+05 7.9305972195e+05 9.3622713346e+05 9.3640193750e+05 9.3634106250e+05 0 1 0 0 0 0 0 0
21 2.2099044721e+07 2.2099986125e+07 2.2099999030e+07 4.0960000000e+03 4.0960000000e+03 2.6843545600e+08 2.6843545600e+08 2.2102252832e+07 2.2096228010e+07 2.2099044721e+07 2.2099044721e+07 2.9412662564e-01 2.9412229730e-01 2.9412047910e-01 2.9412538557e-01 6.3526234859e+05 1.6777216000e+07 1.0000000000e+00 7.5497472000e+07 4.2949672960e+09 6.3539806250e+05 6.3533737500e+05 6.3526234859e+05 6.3526234859e+05 8.0418514776e+05 8.0437106250e+05 8.0429862500e+05 0 1 0 0 0 0 0 0
22 2.1078729960e+07 2.1079600693e+07 2.1079583183e+07 4.0960000000e+03 4.0960000000e+03 2.6843545600e+08 2.6843545600e+08 2.1082229381e+07 2.1073875020e+07 2.1078729960e+07 2.1078729960e+07 2.7033479680e-01 2.7032977649e-01 2.7032679813e-01 2.7033229165e-01 6.4637225205e+05 1.0000000000e+00 1.0000000000e+00 7.7594624000e+07 3.4896609280e+09 6.4654706250e+05 6.4645000000e+05 6.4637225205e+05 6.4637225205e+05 7.7899401062e+05 7.7921362500e+05 7.7911818750e+05 1 1 0 0 0 0 0 0
23 2.0788393095e+07 2.0789381863e+07 2.0789368144e+07 4.0960000000e+03 4.0960000000e+03 2.6843545600e+08 2.6843545600e+08 2.0792374037e+07 2.0780389839e+07 2.0788393095e+07 2.0788393095e+07 2.4734745423e-01 2.4734164359e-01 2.4733796749e-01 2.4734491878e-01 7.9614574306e+05 1.6777216000e+07 1.0000000000e+00 9.2274688000e+07 2.9527900160e+09 7.9639093750e+05 7.9627462500e+05 7.9614574306e+05 7.9614574306e+05 8.6322239161e+05 8.6350562500e+05 8.6338300000e+05 0 1 0 0 0 0 0 0
24 2.2221145469e+07 2.2222257524e+07 2.2222249974e+07 4.0960000000e+03 4.0960000000e+03 2.6843545600e+08 2.6843545600e+08 2.2225884876e+07 2.2214094006e+07 2.2221145469e+07 2.2221145469e+07 2.2553555945e-01 2.2552906244e-01 2.2552536453e-01 2.2553334292e-01 7.3030340811e+05 1.6777216000e+07 1.0000000000e+00 1.2582912000e+08 4.0265318400e+09 7.3054768750e+05 7.3047468750e+05 7.3030340811e+05 7.3030340811e+05 8.3577022401e+05 8.3607912500e+05 8.3596450000e+05 0 1 0 0 0 0 0 0
25 2.2990243640e+07 2.2991470820e+07 2.2991494171e+07 4.0960000000e+03 4.0960000000e+03 2.6843545600e+08 2.6843545600e+08 2.2995759683e+07 2.2986606027e+07 2.2990243640e+07 2.2990243640e+07 2.0508700928e-01 2.0508020505e-01 2.0507811446e-01 2.0508644188e-01 6.7678008763e+05 1.0000000000e+00 1.0000000000e+00 1.4260633600e+08 2.5501368320e+09 6.7704193750e+05 6.7696381250e+05 6.7678008763e+05 6.7678008763e+05 8.1961081830e+05 8.1995668750e+05 8.1983037500e+05 1 1 0 0 0 0 0 0
26 2.2010506417e+07 2.2011680678e+07 2.2011733269e+07 4.0960000000e+03 4.0960000000e+03 2.6843545600e+08 2.6843545600e+08 2.2016194702e+07 2.2007999725e+07 2.2010506417e+07 2.2010506417e+07 1.8778234463e-01 1.8777596278e-01 1.8777900901e-01 1.8778559308e-01 6.4095918375e+05 1.6777216000e+07 1.0000000000e+00 1.8035507200e+08 2.1474836480e+09 6.4124525000e+05 6.4114493750e+05 6.4095918375e+05 6.4095918375e+05 8.2419669659e+05 8.2458825000e+05 8.2443862500e+05 0 1 0 0 0 0 0 0
27 2.1784531299e+07 2.1785751879e+07 2.1785774982e+07 4.0960000000e+03 4.0960000000e+03 2.6843545600e+08 2.6843545600e+08 2.1790498261e+07 2.1780838084e+07 2.1784531299e+07 2.1784531299e+07 1.7700396882e-01 1.7699899357e-01 1.7701115248e-01 1.7701373435e-01 6.4717645241e+05 1.6777216000e+07 1.0000000000e+00 2.1390950400e+08 1.3421772800e+09 6.4750000000e+05 6.4737650000e+05 6.4717645241e+05 6.4717645241e+05 8.2483489037e+05 8.2526687500e+05 8.2509793750e+05 0 1 0 0 0 0 0 0
28 2.3212145310e+07 2.3213449692e+07 2.3213454028e+07 4.0960000000e+03 4.0960000000e+03 2.6843545600e+08 2.6843545600e+08 2.3218989531e+07 2.3207333086e+07 2.3212145310e+07 2.3212145310e+07 1.7417114657e-01 1.7416840451e-01 1.7419409598e-01 1.7419041220e-01 6.0119666564e+05 1.0000000000e+00 1.0000000000e+00 1.8454937600e+08 1.2079595520e+09 6.0152625000e+05 6.0139975000e+05 6.0119666564e+05 6.0119666564e+05 7.9461212646e+05 7.9506475000e+05 7.9488962500e+05 1 1 0 0 0 0 0 0
29 2.1598507650e+07 2.1599721517e+07 2.1599676467e+07 4.0960000000e+03 4.0960000000e+03 2.6843545600e+08 2.6843545600e+08 2.1605222416e+07 2.1592893732e+07 2.1598507650e+07 2.1598507650e+07 1.7709593938e-01 1.7709579899e-01 1.7713683657e-01 1.7712548408e-01 5.4330803382e+05 1.6777216000e+07 1.0000000000e+00 2.6843545600e+08 5.7042534400e+08 5.4363006250e+05 5.4352393750e+05 5.4330803382e+05 5.4330803382e+05 7.5469465298e+05 7.5515750000e+05 7.5499018750e+05 0 1 0 0 0 0 0 0
30 2.2029594551e+07 2.2030747900e+07 2.2030770746e+07 4.0960000000e+03 4.0960000000e+03 2.6843545600e+08 2.6843545600e+08 2.2036863711e+07 2.2026726621e+07 2.2029594551e+07 2.2029594551e+07 1.8570692705e-01 1.8570921502e-01 1.8576618469e-01 1.8574670920e-01 6.5430326150e+05 1.6777216000e+07 1.0000000000e+00 3.1876710400e+08 5.7042534400e+08 6.5472087500e+05 6.5461887500e+05 6.5430326150e+05 6.5430326150e+05 8.1982122758e+05 8.2035687500e+05 8.2018125000e+05 0 1 0 0 0 0 0 0
31 2.2006947557e+07 2.2007776363e+07 2.2008140755e+07 4.0960000000e+03 4.0960000000e+03 2.6843545600e+08 2.6843545600e+08 2.2014829084e+07 2.2011121981e+07 2.2006947557e+07 2.2006947557e+07 1.9913897382e-01 1.9914343603e-01 1.9921713066e-01 1.9918995324e-01 6.6015289853e+05 1.0000000000e+00 1.0000000000e+00 4.0265318400e+08 3.0198988800e+08 6.6059775000e+05 6.6052875000e+05 6.6015289853e+05 6.6015289853e+05 8.5217831303e+05 8.5276012500e+05 8.5258725000e+05 1 1 0 0 0 0 0 0
32 2.2533386105e+07 2.2533845351e+07 2.2534623375e+07 4.0960000000e+03 4.0960000000e+03 2.6843545600e+08 2.6843545600e+08 2.2541907213e+07 2.2543240901e+07 2.2533386105e+07 2.2533386105e+07 2.1470593844e-01 2.1471177557e-01 2.1480069849e-01 2.1476425252e-01 6.5275451359e+05 1.6777216000e+07 1.0000000000e+00 4.1943040000e+08 3.1876710400e+08 6.5321006250e+05 6.5330787500e+05 6.5275451359e+05 6.5275451359e+05 8.2784696975e+05 8.2842868750e+05 8.2832362500e+05 0 1 0 0 0 0 0 0
33 2.1647561783e+07 2.1647686670e+07 2.1648701137e+07 4.0960000000e+03 4.0960000000e+03 2.6843545600e+08 2.6843545600e+08 2.1656053632e+07 2.1653276884e+07 2.1647561783e+07 2.1647561783e+07 2.3230840948e-01 2.3231498889e-01 2.3241765345e-01 2.3236846206e-01 6.2921764008e+05 1.6777216000e+07 1.0000000000e+00 1.2079595520e+09 2.8521267200e+08 6.2967600000e+05 6.3012293750e+05 6.2921764008e+05 6.2921764008e+05 8.1584911688e+05 8.1643793750e+05 8.1646006250e+05 0 1 0 0 0 0 0 0
34 2.1841001375e+07 2.1841611886e+07 2.1841969832e+07 4.0960000000e+03 4.0960000000e+03 2.6843545600e+08 2.6843545600e+08 2.1848762781e+07 2.1819649969e+07 2.1841001375e+07 2.1841001375e+07 2.4899106340e-01 2.4899795273e-01 2.4911104309e-01 2.4903051833e-01 5.6284455183e+05 1.0000000000e+00 1.0000000000e+00 1.3421772800e+09 3.0198988800e+08 5.6328656250e+05 5.6522050000e+05 5.6284455183e+05 5.6284455183e+05 7.4784384829e+05 7.4839818750e+05 7.4895431250e+05 1 1 0 0 0 0 0 0
35 2.1245210420e+07 2.1248236777e+07 2.1245815782e+07 4.0960000000e+03 4.0960000000e+03 2.6843545600e+08 2.6843545600e+08 2.1248828955e+07 2.1082636826e+07 2.1245210420e+07 2.1245210420e+07 2.6505201863e-01 2.6505906374e-01 2.6517897526e-01 2.6500202073e-01 5.4845043225e+05 1.6777216000e+07 1.0000000000e+00 1.2750684160e+09 4.5298483200e+08 5.4896162500e+05 5.5562912500e+05 5.4845043225e+05 5.4845043225e+05 7.3866748220e+05 7.3924218750e+05 7.4144931250e+05 0 1 0 0 0 0 0 0
36 2.0918637824e+07 2.0927300581e+07 2.0918476919e+07 4.0960000000e+03 4.0960000000e+03 2.6843545600e+08 2.6843545600e+08 2.0913070548e+07 2.0471583448e+07 2.0918637824e+07 2.0918637824e+07 2.7707502263e-01 2.7708292586e-01 2.7720340821e-01 2.7681204701e-01 5.0544023100e+05 1.6777216000e+07 1.0000000000e+00 1.2750684160e+09 4.8653926400e+08 5.0625509375e+05 5.3163000000e+05 5.0544023100e+05 5.0544023100e+05 7.0914366450e+05 7.0981025000e+05 7.1841506250e+05 0 1 0 0 0 0 0 0
37 1.9820872064e+07 1.9843884398e+07 1.9819616686e+07 4.0960000000e+03 4.0960000000e+03 2.6843545600e+08 2.6843545600e+08 1.9790569917e+07 1.9003180004e+07 1.9820872064e+07 1.9820872064e+07 2.8559440389e-01 2.8560598837e-01 2.8571402113e-01 2.8491363615e-01 5.4700176065e+05 1.0000000000e+00 1.0000000000e+00 1.2750684160e+09 4.6976204800e+08 5.4923237500e+05 6.3586543750e+05 5.4700176065e+05 5.4700176065e+05 7.3626439201e+05 7.3743368750e+05 7.6863675000e+05 1 1 0 0 0 0 0 0
38 1.7710106266e+07 1.7733056663e+07 1.7710519524e+07 4.0960000000e+03 4.0960000000e+03 2.6843545600e+08 2.6843545600e+08 1.7680879209e+07 1.8104787049e+07 1.7710106266e+07 1.7710106266e+07 2.9159757841e-01 2.9161838490e-01 2.9169597645e-01 2.9073737497e-01 5.8442201855e+05 1.6777216000e+07 1.0000000000e+00 1.6777216000e+09 3.5232153600e+08 5.9130543750e+05 7.5804681250e+05 5.8442201855e+05 5.8442201855e+05 7.1125762795e+05 7.1414731250e+05 7.8554468750e+05 0 1 0 0 0 0 0 0
39 1.6276143075e+07 1.6265716259e+07 1.6279849703e+07 4.0960000000e+03 4.0960000000e+03 2.6843545600e+08 2.6843545600e+08 1.6300886147e+07 1.6985080314e+07 1.6276143075e+07 1.6276143075e+07 2.9400698601e-01 2.9400850480e-01 2.9414294009e-01 2.9410114644e-01 6.6193466086e+05 1.6777216000e+07 1.0000000000e+00 2.5501368320e+09 3.5232153600e+08 6.7093743750e+05 6.5942681250e+05 6.6193466086e+05 6.6193466086e+05 6.9203243469e+05 6.9659306250e+05 7.1698262500e+05 0 1 0 0 0 0 0 0
40 1.6706657432e+07 1.6710406477e+07 1.6729272998e+07 4.0960000000e+03 4.0960000000e+03 2.6843545600e+08 2.6843545600e+08 1.6686281562e+07 1.6615217886e+07 1.6706657432e+07 1.6706657432e+07 2.9309851780e-01 2.9308530784e-01 2.9325888269e-01 2.9342651543e-01 4.4361288774e+05 1.0000000000e+00 1.0000000000e+00 3.0870077440e+09 3.3554432000e+08 4.5021975000e+05 4.3236831250e+05 4.4361288774e+05 4.4361288774e+05 5.3780782635e+05 5.4073200000e+05 5.3489737500e+05 1 1 0 0 0 0 0 0
41 1.5737455771e+07 1.5751262664e+07 1.5754203226e+07 4.0960000000e+03 4.0960000000e+03 2.6843545600e+08 2.6843545600e+08 1.5712794151e+07 1.5720514168e+07 1.5737455771e+07 1.5737455771e+07 2.9007493272e-01 2.9003045336e-01 2.9028139720e-01 2.9061210305e-01 4.7420769726e+05 1.6777216000e+07 1.0000000000e+00 2.6843545600e+09 3.6909875200e+08 4.7926043750e+05 4.4277753125e+05 4.7420769726e+05 4.7420769726e+05 5.2924768128e+05 5.3240106250e+05 5.2349175000e+05 0 1 0 0 0 0 0 0
42 1.6266689453e+07 1.6221675242e+07 1.6246019693e+07 4.0960000000e+03 4.0960000000e+03 2.6843545600e+08 2.6843545600e+08 1.6354876131e+07 1.6736013406e+07 1.6266689453e+07 1.6266689453e+07 2.8459896261e-01 2.8456068952e-01 2.8478459645e-01 2.8498672432e-01 4.5199880712e+05 1.6777216000e+07 1.0000000000e+00 2.8185722880e+09 4.3620761600e+08 4.4450153125e+05 3.8693184375e+05 4.5199880712e+05 4.5199880711e+05 5.2249656530e+05 5.2015937500e+05 4.9518718750e+05 0 1 0 0 0 0 0 0
43 1.7313074509e+07 1.7294290860e+07 1.7298041835e+07 4.0960000000e+03 4.0960000000e+03 2.6843545600e+08 2.6843545600e+08 1.7358010996e+07 1.7494552567e+07 1.7313074509e+07 1.7313074509e+07 2.7687029508e-01 2.7684987737e-01 2.7701912394e-01 2.7711907731e-01 4.2472463931e+05 1.0000000000e+00 1.0000000000e+00 2.5501368320e+09 4.0265318400e+08 4.1661393750e+05 3.8465681250e+05 4.2472463931e+05 4.2472463930e+05 5.1632229548e+05 5.1296593750e+05 4.9750421875e+05 1 1 0 0 0 0 0 0
44 1.5120100726e+07 1.5121305891e+07 1.5114725074e+07 4.0960000000e+03 4.0960000000e+03 2.6843545600e+08 2.6843545600e+08 1.5129805665e+07 1.4992138891e+07 1.5120100726e+07 1.5120100726e+07 2.6687580410e-01 2.6686604822e-01 2.6700122353e-01 2.6716837771e-01 3.7363525459e+05 1.6777216000e+07 1.0000000000e+00 3.2212254720e+09 3.6909875200e+08 3.7084606250e+05 3.6799731250e+05 3.7363525459e+05 3.7363525459e+05 4.7360157417e+05 4.7245278125e+05 4.6989321875e+05 0 1 0 0 0 0 0 0
45 1.2251575364e+07 1.2254183998e+07 1.2251357163e+07 4.0960000000e+03 4.0960000000e+03 2.6843545600e+08 2.6843545600e+08 1.2255932900e+07 1.2008745539e+07 1.2251575364e+07 1.2251575364e+07 2.5693087672e-01 2.5692411726e-01 2.5704574772e-01 2.5757314278e-01 3.3086010755e+05 1.6777216000e+07 1.0000000000e+00 6.4424509440e+09 3.6909875200e+08 3.3041831250e+05 3.5874959375e+05 3.3086010755e+05 3.3086010755e+05 3.9597397584e+05 3.9594881250e+05 4.0595681250e+05 0 1 0 0 0 0 0 0
