matrix=data/matrices/bcsstk03.mtx n=112 seed=7
iter res_d res_f res_ffma res_p8q res_p8n res_p16q res_p16n res_p32q res_p32n res_p64q res_p64n solerr_d solerr_f solerr_p32q solerr_p32n pAp_d pAp_p8q pAp_p8n pAp_p16q pAp_p16n pAp_p32q pAp_p32n pAp_p64q pAp_p64n rz_d rz_p32q rz_p32n guard_p8q guard_p8n guard_p16q guard_p16n guard_p32q guard_p32n guard_p64q guard_p64n
10 5.0424086540e+08 5.0423970793e+08 5.0424153072e+08 4.0960000000e+03 4.0960000000e+03 2.6843545600e+08 2.6843545600e+08 5.0422442693e+08 5.0410229856e+08 5.0424086540e+08 5.0424086540e+08 1.5233631702e+00 1.5233645459e+00 1.5233761321e+00 1.5234510189e+00 4.3928427873e+07 1.0000000000e+00 1.0000000000e+00 1.9713228800e+08 2.1474836480e+09 4.3928576000e+07 4.3928208000e+07 4.3928427873e+07 4.3928427873e+07 6.1562718703e+07 6.1562912000e+07 6.1562368000e+07 1 1 0 0 0 0 0 0
11 5.1704030395e+08 5.1704217572e+08 5.1704264090e+08 4.0960000000e+03 4.0960000000e+03 2.6843545600e+08 2.6843545600e+08 5.1704048113e+08 5.1698944145e+08 5.1704030395e+08 5.1704030395e+08 1.2443216287e+00 1.2443231688e+00 1.2443315209e+00 1.2444015798e+00 4.6157134573e+07 1.0000000000e+00 1.0000000000e+00 3.6909875200e+08 2.1474836480e+09 4.6157184000e+07 4.6156816000e+07 4.6157134573e+07 4.6157134573e+07 5.6014893908e+07 5.6014880000e+07 5.6014448000e+07 1 1 0 0 0 0 0 0
12 5.6681399480e+08 5.6680867579e+08 5.6680785743e+08 4.0960000000e+03 4.0960000000e+03 2.6843545600e+08 2.6843545600e+08 5.6683656014e+08 5.6677448529e+08 5.6681399480e+08 5.6681399480e+08 9.5123733392e-01 9.5123912507e-01 9.5123964327e-01 9.5129369401e-01 2.9528909947e+07 1.0000000000e+00 1.0000000000e+00 4.5298483200e+08 8.3886080000e+08 2.9528888000e+07 2.9528616000e+07 2.9528909947e+07 2.9528909947e+07 4.2083372567e+07 4.2083232000e+07 4.2082912000e+07 1 1 0 0 0 0 0 0
13 2.6146545790e+08 2.6146736047e+08 2.6146744260e+08 4.0960000000e+03 4.0960000000e+03 2.6843545600e+08 2.6843545600e+08 2.6146363986e+08 2.6146363986e+08 2.6146545790e+08 2.6146545790e+08 8.3414409639e-01 8.3414590633e-01 8.3413972018e-01 8.3417945736e-01 3.7403651716e+07 1.0000000000e+00 1.0000000000e+00 7.7175193600e+08 7.0464307200e+08 3.7403440000e+07 3.7403232000e+07 3.7403651716e+07 3.7403651716e+07 3.1440034265e+07 3.1439752000e+07 3.1439552000e+07 1 1 0 0 0 0 0 0
14 4.7212587785e+08 4.7212156233e+08 4.7212219913e+08 4.0960000000e+03 4.0960000000e+03 2.6843545600e+08 2.6843545600e+08 4.7213407986e+08 4.7202228364e+08 4.7212587785e+08 4.7212587785e+08 7.6808430066e-01 7.6808599932e-01 7.6807496008e-01 7.6810939128e-01 1.0558754864e+07 1.0000000000e+00 1.0000000000e+00 4.5298483200e+08 6.3753420800e+08 1.0558594000e+07 1.0558510000e+07 1.0558754864e+07 1.0558754864e+07 1.3395142484e+07 1.3394920000e+07 1.3394770000e+07 1 1 0 0 0 0 0 0
15 3.3651309962e+08 3.3651526721e+08 3.3651512682e+08 4.0960000000e+03 4.0960000000e+03 2.6843545600e+08 2.6843545600e+08 3.3651285498e+08 3.3652592420e+08 3.3651309962e+08 3.3651309962e+08 6.2961103869e-01 6.2961188301e-01 6.2958995568e-01 6.2961502418e-01 6.5855149936e+06 1.0000000000e+00 1.0000000000e+00 5.0331648000e+08 6.0397977600e+08 6.5853690000e+06 6.5852600000e+06 6.5855149936e+06 6.5855149936e+06 1.5642128000e+07 1.5641810000e+07 1.5641562000e+07 1 1 0 0 0 0 0 0
16 2.8012919142e+08 2.8012965911e+08 2.8013067102e+08 4.0960000000e+03 4.0960000000e+03 2.6843545600e+08 2.6843545600e+08 2.8014057533e+08 2.8015627431e+08 2.8012919142e+08 2.8012919142e+08 5.4106045138e-01 5.4105980824e-01 5.4102185703e-01 5.4101725941e-01 2.0594938297e+07 1.0000000000e+00 1.0000000000e+00 1.0000000000e+00 7.7175193600e+08 2.0594560000e+07 2.0594232000e+07 2.0594938297e+07 2.0594938297e+07 2.4404517528e+07 2.4404160000e+07 2.4403912000e+07 1 1 1 0 0 0 0 0
17 1.8021769312e+08 1.8021885237e+08 1.8021784547e+08 4.0960000000e+03 4.0960000000e+03 2.6843545600e+08 2.6843545600e+08 1.8022395234e+08 1.8024225383e+08 1.8021769312e+08 1.8021769312e+08 4.4046180420e-01 4.4046131078e-01 4.4042701614e-01 4.4042095580e-01 4.9830558672e+06 1.0000000000e+00 1.0000000000e+00 7.2057594038e+16 1.0066329600e+09 4.9830190000e+06 4.9830170000e+06 4.9830558672e+06 4.9830558672e+06 8.0894207648e+06 8.0893610000e+06 8.0893450000e+06 1 1 0 0 0 0 0 0
18 1.6038976346e+08 1.6038837783e+08 1.6039228075e+08 4.0960000000e+03 4.0960000000e+03 2.6843545600e+08 2.6843545600e+08 1.6039100210e+08 1.6043898129e+08 1.6038976346e+08 1.6038976346e+08 4.0929984189e-01 4.0930037856e-01 4.0927745750e-01 4.0928346795e-01 3.4582381395e+06 1.0000000000e+00 1.0000000000e+00 7.2057594038e+16 6.7108864000e+08 3.4582210000e+06 3.4582575000e+06 3.4582381395e+06 3.4582381395e+06 5.6673760172e+06 5.6673630000e+06 5.6673670000e+06 1 1 0 0 0 0 0 0
19 1.7424538754e+08 1.7424484984e+08 1.7424036366e+08 4.0960000000e+03 4.0960000000e+03 2.6843545600e+08 2.6843545600e+08 1.7425932439e+08 1.7420568429e+08 1.7424538754e+08 1.7424538754e+08 4.4884443164e-01 4.4884571754e-01 4.4883582230e-01 4.4884299518e-01 4.2176839191e+06 1.0000000000e+00 1.0000000000e+00 1.0000000000e+00 6.7108864000e+08 4.2176970000e+06 4.2178710000e+06 4.2176839191e+06 4.2176839191e+06 6.5471302767e+06 6.5471580000e+06 6.5472430000e+06 1 1 1 0 0 0 0 0
20 1.0931216146e+08 1.0931146955e+08 1.0933188919e+08 4.0960000000e+03 4.0960000000e+03 2.6843545600e+08 2.6843545600e+08 1.0929361520e+08 1.0962509791e+08 1.0931216146e+08 1.0931216146e+08 4.5428684318e-01 4.5428803435e-01 4.5428399233e-01 4.5428311047e-01 3.4471010296e+06 1.0000000000e+00 1.0000000000e+00 7.2057594038e+16 7.3819750400e+08 3.4471335000e+06 3.4483945000e+06 3.4471010296e+06 3.4471010296e+06 4.3977080552e+06 4.3977700000e+06 4.3983290000e+06 1 1 0 0 0 0 0 0
21 1.0866309847e+08 1.0865959712e+08 1.0863872496e+08 4.0960000000e+03 4.0960000000e+03 2.6843545600e+08 2.6843545600e+08 1.0870855981e+08 1.0842245417e+08 1.0866309847e+08 1.0866309847e+08 4.2273247688e-01 4.2273491681e-01 4.2272381790e-01 4.2277917443e-01 2.6541625545e+06 1.0000000000e+00 1.0000000000e+00 7.2057594038e+16 5.3687091200e+08 2.6542345000e+06 2.6573210000e+06 2.6541625545e+06 2.6541625545e+06 2.8157969369e+06 2.8158780000e+06 2.8173235000e+06 1 1 0 0 0 0 0 0
22 7.1843864980e+07 7.1846397502e+07 7.1887208081e+07 4.0960000000e+03 4.0960000000e+03 2.6843545600e+08 2.6843545600e+08 7.1796834115e+07 7.2707990664e+07 7.1843864980e+07 7.1843864980e+07 3.8441220450e-01 3.8441108415e-01 3.8439791530e-01 3.8446555100e-01 7.8197432628e+05 1.0000000000e+00 1.0000000000e+00 1.0000000000e+00 4.0265318400e+08 7.8202512500e+05 7.8733875000e+05 7.8197432628e+05 7.8197432628e+05 1.2540411659e+06 1.2541022500e+06 1.2561952500e+06 1 1 1 0 0 0 0 0
23 6.8672474620e+07 6.8676451461e+07 6.8603010768e+07 4.0960000000e+03 4.0960000000e+03 2.6843545600e+08 2.6843545600e+08 6.8773716962e+07 6.7643311857e+07 6.8672474620e+07 6.8672474620e+07 3.6782066758e-01 3.6782815948e-01 3.6778919546e-01 3.6837081689e-01 6.1372623060e+05 1.0000000000e+00 1.0000000000e+00 7.2057594038e+16 3.3554432000e+08 6.1395337500e+05 6.4856018750e+05 6.1372623060e+05 6.1372623060e+05 8.9010176149e+05 8.9023381250e+05 9.0382262500e+05 1 1 0 0 0 0 0 0
24 5.2919240318e+07 5.2888714297e+07 5.3081952665e+07 4.0960000000e+03 4.0960000000e+03 2.6843545600e+08 2.6843545600e+08 5.2771091283e+07 5.8982400000e+07 5.2919240318e+07 5.2919240318e+07 3.5857674842e-01 3.5856635621e-01 3.5858675611e-01 3.5968874120e-01 3.4847355617e+05 1.0000000000e+00 1.0000000000e+00 7.2057594038e+16 8.0530636800e+09 3.4938237500e+05 4.8246412500e+05 3.4847355617e+05 3.4847355617e+05 6.6195154262e+05 6.6234143750e+05 7.1355418750e+05 1 1 0 0 0 0 0 0
25 5.3109915202e+07 5.3175321389e+07 5.2934449948e+07 4.0960000000e+03 4.0960000000e+03 2.6843545600e+08 2.6843545600e+08 5.3800226395e+07 5.4429453071e+07 5.3109915203e+07 5.3109915202e+07 3.5387284242e-01 3.5391056821e-01 3.5380234754e-01 3.5516779918e-01 3.8714123112e+05 1.0000000000e+00 1.0000000000e+00 1.0000000000e+00 2.1474836480e+10 3.9574771875e+05 8.5723381250e+05 3.8714123112e+05 3.8714123112e+05 6.3557568243e+05 6.3893643750e+05 8.6757400000e+05 1 1 1 0 0 0 0 0
26 3.7394737851e+07 3.7771520235e+07 3.8011146592e+07 4.0960000000e+03 4.0960000000e+03 2.6843545600e+08 2.6843545600e+08 3.7904970909e+07 4.2521906262e+07 3.7394737851e+07 3.7394737852e+07 3.5289863251e-01 3.5287828958e-01 3.5292789380e-01 3.5305812010e-01 5.6715616355e+05 1.0000000000e+00 1.0000000000e+00 7.2057594038e+16 2.5769803776e+10 6.0144806250e+05 4.6824237500e+05 5.6715616355e+05 5.6715616355e+05 6.3715489059e+05 6.5328662500e+05 6.6950425000e+05 1 1 0 0 0 0 0 0
27 2.4528285287e+07 2.4800891367e+07 2.4337148433e+07 4.0960000000e+03 4.0960000000e+03 2.6843545600e+08 2.6843545600e+08 2.6082998671e+07 2.8445643932e+07 2.4528285287e+07 2.4528285285e+07 3.4853414348e-01 3.4918377341e-01 3.4966461692e-01 3.5085844565e-01 1.4234332147e+05 1.0000000000e+00 1.0000000000e+00 7.2057594038e+16 1.9327352832e+10 2.3776903125e+05 3.8776943750e+05 1.4234332147e+05 1.4234332147e+05 1.6915979362e+05 2.0794740625e+05 3.3656021875e+05 1 1 0 0 0 0 0 0
28 2.5532613160e+07 2.5298280750e+07 2.5472577118e+07 4.0960000000e+03 4.0960000000e+03 2.6843545600e+08 2.6843545600e+08 2.5085482422e+07 2.4441677339e+07 2.5532613160e+07 2.5532613163e+07 3.4303415017e-01 3.4409084536e-01 3.4452032408e-01 3.4487124378e-01 8.5306965618e+04 1.0000000000e+00 1.0000000000e+00 1.0000000000e+00 3.8654705664e+10 1.1721413281e+05 7.1026695312e+04 8.5306965619e+04 8.5306965619e+04 1.1639149425e+05 1.3610625000e+05 1.1412944531e+05 1 1 1 0 0 0 0 0
29 2.5340287548e+07 2.3799492806e+07 2.3963448380e+07 4.0960000000e+03 4.0960000000e+03 2.6843545600e+08 2.6843545600e+08 2.3484576650e+07 2.6907456718e+07 2.5340287547e+07 2.5340287545e+07 3.3447490677e-01 3.3505691444e-01 3.3509692386e-01 3.3612848678e-01 1.0573677637e+05 1.0000000000e+00 1.0000000000e+00 1.0000000000e+00 2.3622320128e+10 5.9591179688e+04 5.5853267578e+04 1.0573677637e+05 1.0573677637e+05 1.6135767138e+05 1.2594093750e+05 1.1668419531e+05 1 1 1 0 0 0 0 0
30 3.1339445271e+07 3.1302259097e+07 3.0606182497e+07 4.0960000000e+03 4.0960000000e+03 2.6843545600e+08 2.6843545600e+08 3.2028804984e+07 2.7520750587e+07 3.1339445272e+07 3.1339445273e+07 3.2677215631e-01 3.2711318355e-01 3.2716289341e-01 3.2926879401e-01 1.2058206780e+05 1.0000000000e+00 1.0000000000e+00 7.2057594038e+16 1.0737418240e+10 1.0911754688e+05 1.8073487500e+05 1.2058206780e+05 1.2058206780e+05 1.7235014404e+05 1.6570123438e+05 1.9692925000e+05 1 1 0 0 0 0 0 0
31 2.1162291840e+07 2.2119932154e+07 2.3654057778e+07 4.0960000000e+03 4.0960000000e+03 2.6843545600e+08 2.6843545600e+08 2.1866447567e+07 2.6967725568e+07 2.1162291837e+07 2.1162291833e+07 3.2285855538e-01 3.2300693670e-01 3.2297101815e-01 3.2373242048e-01 1.0016909721e+05 1.0000000000e+00 1.0000000000e+00 7.2057594038e+16 3.0064771072e+10 1.0837571094e+05 1.4095700000e+05 1.0016909721e+05 1.0016909721e+05 1.5487259718e+05 1.5768935938e+05 1.7919542188e+05 1 1 0 0 0 0 0 0
32 1.9288011344e+07 2.1472689226e+07 2.0477983030e+07 4.0960000000e+03 4.0960000000e+03 2.6843545600e+08 2.6843545600e+08 2.1541913482e+07 2.1760715391e+07 1.9288011355e+07 1.9288011375e+07 3.2192469658e-01 3.2206831470e-01 3.2204130735e-01 3.2220103678e-01 3.4200186941e+04 1.0000000000e+00 1.0000000000e+00 1.0000000000e+00 2.5769803776e+10 1.2186303125e+05 1.2659897656e+05 3.4200186941e+04 3.4200186941e+04 7.3038530111e+04 1.1061407031e+05 1.3989925000e+05 1 1 1 0 0 0 0 0
33 2.3915598819e+07 2.0883851156e+07 2.0499016272e+07 4.0960000000e+03 4.0960000000e+03 2.6843545600e+08 2.6843545600e+08 2.1253477373e+07 1.5728366931e+07 2.3915598815e+07 2.3915598847e+07 3.1878106336e-01 3.2104803139e-01 3.2098976179e-01 3.2106554241e-01 4.0058075960e+04 1.0000000000e+00 1.0000000000e+00 1.0000000000e+00 1.0000000000e+00 5.6652810547e+04 3.1601196289e+04 4.0058075960e+04 4.0058075960e+04 7.5731838061e+04 9.1383531250e+04 7.0512335938e+04 1 1 1 1 0 0 0 0
34 2.6753274631e+07 2.6438441018e+07 2.8952316323e+07 4.0960000000e+03 4.0960000000e+03 2.6843545600e+08 2.6843545600e+08 2.4266379956e+07 5.4443970369e+07 2.6753274573e+07 2.6753274322e+07 3.1312450354e-01 3.1564753195e-01 3.1581093041e-01 3.1726806978e-01 5.5096100796e+04 1.0000000000e+00 1.0000000000e+00 7.2057594038e+16 7.2057594038e+16 3.2048333008e+04 4.5484210938e+04 5.5096100796e+04 5.5096100796e+04 1.0660337428e+05 7.6650984375e+04 8.0423398438e+04 1 1 0 0 0 0 0 0
35 2.3261204748e+07 2.7094440299e+07 2.4302777163e+07 4.0960000000e+03 4.0960000000e+03 2.6843545600e+08 2.6843545600e+08 3.1161799465e+07 1.9552366584e+07 2.3261205014e+07 2.3261205998e+07 3.1319944911e-01 3.1166129774e-01 3.1196654485e-01 3.1266904555e-01 5.5437313979e+04 1.0000000000e+00 1.0000000000e+00 7.2057594038e+16 7.2057594038e+16 9.6960312500e+04 1.1844112500e+05 5.5437313979e+04 5.5437313979e+04 1.1939427238e+05 1.3229512500e+05 1.4803126562e+05 1 1 0 0 0 0 0 0
36 1.5999856725e+07 2.0798328053e+07 2.4236477454e+07 4.0960000000e+03 4.0960000000e+03 2.6843545600e+08 2.6843545600e+08 2.1897067361e+07 2.1770779062e+07 1.5999855971e+07 1.5999852368e+07 3.0981518544e-01 3.1185937094e-01 3.1117010819e-01 3.1099399192e-01 9.0010169873e+04 1.0000000000e+00 1.0000000000e+00 1.0000000000e+00 7.2057594038e+16 1.2743864844e+05 7.7561085938e+04 9.0010169873e+04 9.0010169874e+04 1.3769835017e+05 1.6171368750e+05 1.3440685938e+05 1 1 1 0 0 0 0 0
37 1.4480916677e+07 1.6618636548e+07 1.6976839392e+07 4.0960000000e+03 4.0960000000e+03 2.6843545600e+08 2.6843545600e+08 1.5877575394e+07 2.9424715245e+07 1.4480917589e+07 1.4480922233e+07 3.0594761880e-01 3.1045901350e-01 3.1083612383e-01 3.1082159433e-01 7.0889928315e+04 1.0000000000e+00 1.0000000000e+00 1.0000000000e+00 7.2057594038e+16 1.4166960938e+05 1.1182515625e+05 7.0889928315e+04 7.0889928322e+04 8.4175679839e+04 1.6253217188e+05 1.4919204688e+05 1 1 1 0 0 0 0 0
38 2.2860720081e+07 1.6067364430e+07 1.4421445969e+07 4.0960000000e+03 4.0960000000e+03 2.6843545600e+08 2.6843545600e+08 1.8260451281e+07 2.5593968667e+07 2.2860717567e+07 2.2860709164e+07 3.0087054905e-01 3.0521327177e-01 3.0512664815e-01 3.0590067691e-01 2.5262204567e+04 1.0000000000e+00 1.0000000000e+00 7.2057594038e+16 1.0000000000e+00 6.4964777344e+04 7.5936812500e+04 2.5262204566e+04 2.5262204580e+04 6.0895046149e+04 8.4574828125e+04 8.9158546875e+04 1 1 0 1 0 0 0 0
39 1.4694288066e+07 1.9866740935e+07 3.2772645559e+07 4.0960000000e+03 4.0960000000e+03 2.6843545600e+08 2.6843545600e+08 2.6433683804e+07 5.1408303185e+07 1.4694310442e+07 1.4694381085e+07 2.9671268889e-01 3.0039732169e-01 3.0042193040e-01 3.0152881398e-01 5.5720863995e+04 1.0000000000e+00 1.0000000000e+00 7.2057594038e+16 1.0000000000e+00 2.1117964844e+04 4.2626236328e+04 5.5720863979e+04 5.5720864177e+04 1.0176820622e+05 5.6938214844e+04 6.5538382812e+04 1 1 0 1 0 0 0 0
40 1.0387610257e+07 2.1894506619e+07 2.8286736384e+07 4.0960000000e+03 4.0960000000e+03 2.6843545600e+08 2.6843545600e+08 4.3398095568e+07 2.2097588597e+07 1.0387557737e+07 1.0387433000e+07 2.9344969241e-01 2.9653152315e-01 2.9667102983e-01 2.9790453886e-01 3.4171460532e+04 1.0000000000e+00 1.0000000000e+00 7.2057594038e+16 1.0000000000e+00 7.9377015625e+04 6.5341644531e+04 3.4171460306e+04 3.4171462978e+04 5.1500764943e+04 1.1107736719e+05 1.0841701562e+05 1 1 0 1 0 0 0 0
41 1.2844172329e+07 1.0016368735e+07 2.8653559730e+07 4.0960000000e+03 4.0960000000e+03 2.6843545600e+08 2.6843545600e+08 2.2356903051e+07 1.3272941217e+07 1.2844315761e+07 1.2844744306e+07 2.8963795425e-01 2.9380718025e-01 2.9423007640e-01 2.9449486181e-01 1.6972106598e+04 1.0000000000e+00 1.0000000000e+00 7.2057594038e+16 1.0000000000e+00 8.5433078125e+04 7.0876328125e+04 1.6972105352e+04 1.6972120060e+04 4.1245059191e+04 7.8660398438e+04 8.6092820312e+04 1 1 0 1 0 0 0 0
42 1.3615778994e+07 3.4271901442e+07 2.8099834150e+07 4.0960000000e+03 4.0960000000e+03 2.6843545600e+08 2.6843545600e+08 2.9589776158e+07 1.1217525489e+07 1.3615553328e+07 1.3614961339e+07 2.8913724669e-01 2.9021984090e-01 2.9093979786e-01 2.9120776888e-01 3.8477501567e+04 1.0000000000e+00 1.0000000000e+00 7.2057594038e+16 1.0000000000e+00 2.4792220703e+04 2.0034445312e+04 3.8477480374e+04 3.8477729862e+04 5.7598794954e+04 4.2310113281e+04 3.8475921875e+04 1 1 0 1 0 0 0 0
43 1.1283425875e+07 2.8406154241e+07 2.3213637602e+07 4.0960000000e+03 4.0960000000e+03 2.6843545600e+08 2.6843545600e+08 1.2542398780e+07 1.2101378120e+07 1.1283358406e+07 1.1282210230e+07 2.8796023427e-01 2.8876941243e-01 2.8873628326e-01 2.8872729851e-01 2.1861923933e+04 1.0000000000e+00 1.0000000000e+00 1.0000000000e+00 1.0000000000e+00 3.9892660156e+04 3.3089162109e+04 2.1861811608e+04 2.1863130335e+04 4.4026346934e+04 6.1221148438e+04 5.6940871094e+04 1 1 1 1 0 0 0 0
44 6.4875835253e+06 2.9948029418e+07 1.2883928121e+07 4.0960000000e+03 4.0960000000e+03 2.6843545600e+08 2.6843545600e+08 1.5147891860e+07 1.3175344140e+07 6.4876859696e+06 6.4885966180e+06 2.8746442755e-01 2.8884522500e-01 2.8882109882e-01 2.8886846434e-01 9.0429524371e+04 1.0000000000e+00 1.0000000000e+00 7.2057594038e+16 1.0000000000e+00 3.7437335938e+04 3.5729853516e+04 9.0429054328e+04 9.0434537642e+04 5.9117742990e+04 5.4786330078e+04 5.3849058594e+04 1 1 0 1 0 0 0 0
45 7.6096836789e+06 7.3263117482e+06 8.0863170898e+06 4.0960000000e+03 4.0960000000e+03 2.6843545600e+08 2.6843545600e+08 6.8920771674e+06 7.8989233386e+06 7.6096388498e+06 7.6093939283e+06 2.8604931822e-01 2.8744561810e-01 2.8736754201e-01 2.8741344379e-01 1.1735854305e+04 1.0000000000e+00 1.0000000000e+00 7.2057594038e+16 1.0000000000e+00 2.1713314453e+04 2.1965223633e+04 1.1735905217e+04 1.1735304673e+04 1.8140890741e+04 4.2268562500e+04 4.2267750000e+04 1 1 0 1 0 0 0 0
46 9.0323256118e+06 7.8882327115e+06 6.6273574289e+06 4.0960000000e+03 4.0960000000e+03 2.6843545600e+08 2.6843545600e+08 7.2696234492e+06 7.0425666815e+06 9.0321518952e+06 9.0314279610e+06 2.8078260263e-01 2.8623092876e-01 2.8615238396e-01 2.8641897149e-01 1.0436338088e+04 1.0000000000e+00 1.0000000000e+00 1.0000000000e+00 1.0000000000e+00 1.7714226562e+04 2.4657268555e+04 1.0436355792e+04 1.0436155061e+04 2.2960169265e+04 2.1434347656e+04 2.4113314453e+04 1 1 1 1 0 0 0 0
