matrix=data/matrices/bcsstk03.mtx n=112 seed=10
iter res_d res_f res_ffma res_p8q res_p8n res_p16q res_p16n res_p32q res_p32n res_p64q res_p64n solerr_d solerr_f solerr_p32q solerr_p32n pAp_d pAp_p8q pAp_p8n pAp_p16q pAp_p16n pAp_p32q pAp_p32n pAp_p64q pAp_p64n rz_d rz_p32q rz_p32n guard_p8q guard_p8n guard_p16q guard_p16n guard_p32q guard_p32n guard_p64q guard_p64n
10 3.7970807437e+08 3.7970877471e+08 3.7970875209e+08 4.0960000000e+03 4.0960000000e+03 2.6843545600e+08 2.6843545600e+08 3.7938169450e+08 3.7935850845e+08 3.7970807437e+08 3.7970807437e+08 1.3908565839e+00 1.3908577541e+00 1.3909233171e+00 1.3908877237e+00 1.3218753079e+07 1.0000000000e+00 1.0000000000e+00 5.3687091200e+09 2.0803747840e+09 1.3217264000e+07 1.3217986000e+07 1.3218753079e+07 1.3218753079e+07 1.8993892759e+07 1.8991032000e+07 1.8992296000e+07 1 1 0 0 0 0 0 0
11 3.0978918023e+08 3.0978946919e+08 3.0978949692e+08 4.0960000000e+03 4.0960000000e+03 2.6843545600e+08 2.6843545600e+08 3.0952713160e+08 3.0962657807e+08 3.0978918023e+08 3.0978918023e+08 1.1576243767e+00 1.1576262953e+00 1.1577241692e+00 1.1576732504e+00 1.2475759346e+07 1.0000000000e+00 1.0000000000e+00 1.7179869184e+10 1.8119393280e+09 1.2473448000e+07 1.2474418000e+07 1.2475759346e+07 1.2475759346e+07 1.4287218394e+07 1.4283850000e+07 1.4285204000e+07 1 1 0 0 0 0 0 0
12 2.6244499901e+08 2.6244612708e+08 2.6244620072e+08 4.0960000000e+03 4.0960000000e+03 2.6843545600e+08 2.6843545600e+08 2.6217755228e+08 2.6219432682e+08 2.6244499901e+08 2.6244499901e+08 1.0477698280e+00 1.0477725550e+00 1.0478857158e+00 1.0478230566e+00 1.0037000754e+07 1.0000000000e+00 1.0000000000e+00 2.3622320128e+10 3.4896609280e+09 1.0034106000e+07 1.0035250000e+07 1.0037000754e+07 1.0037000754e+07 1.1120152056e+07 1.1116350000e+07 1.1117848000e+07 1 1 0 0 0 0 0 0
13 1.4075600596e+08 1.4075456925e+08 1.4075459214e+08 4.0960000000e+03 4.0960000000e+03 2.6843545600e+08 2.6843545600e+08 1.4055221598e+08 1.4068123293e+08 1.4075600597e+08 1.4075600597e+08 1.0300177826e+00 1.0300209627e+00 1.0301367066e+00 1.0300680098e+00 7.7071171606e+06 1.0000000000e+00 1.0000000000e+00 1.2025908429e+11 3.2212254720e+09 7.7040700000e+06 7.7052630000e+06 7.7071171606e+06 7.7071171606e+06 6.8023451050e+06 6.7990510000e+06 6.8003280000e+06 1 1 0 0 0 0 0 0
14 1.5369158034e+08 1.5369082789e+08 1.5369106542e+08 4.0960000000e+03 4.0960000000e+03 2.6843545600e+08 2.6843545600e+08 1.5346868925e+08 1.5358327692e+08 1.5369158034e+08 1.5369158034e+08 1.0089238470e+00 1.0089274992e+00 1.0090537309e+00 1.0089760687e+00 2.1473093189e+06 1.0000000000e+00 1.0000000000e+00 1.0000000000e+00 1.0000000000e+00 2.1460600000e+06 2.1465345000e+06 2.1473093189e+06 2.1473093189e+06 2.6291894448e+06 2.6270570000e+06 2.6278555000e+06 1 1 1 1 0 0 0 0
15 1.1526662260e+08 1.1526700484e+08 1.1526689771e+08 4.0960000000e+03 4.0960000000e+03 2.6843545600e+08 2.6843545600e+08 1.1504269409e+08 1.1504747270e+08 1.1526662260e+08 1.1526662260e+08 9.5491661829e-01 9.5492112102e-01 9.5509079471e-01 9.5498991165e-01 9.3622711594e+05 1.0000000000e+00 1.0000000000e+00 7.2057594038e+16 7.2057594038e+16 9.3522793750e+05 9.3559118750e+05 9.3622711594e+05 9.3622711594e+05 1.9314783998e+06 1.9288847500e+06 1.9298445000e+06 1 1 0 0 0 0 0 0
16 1.1180988417e+08 1.1180870879e+08 1.1180935222e+08 4.0960000000e+03 4.0960000000e+03 2.6843545600e+08 2.6843545600e+08 1.1167703611e+08 1.1185165648e+08 1.1180988417e+08 1.1180988417e+08 8.6468164793e-01 8.6468717387e-01 8.6492423888e-01 8.6478482652e-01 1.9994152809e+06 1.0000000000e+00 1.0000000000e+00 7.2057594038e+16 7.2057594038e+16 1.9961040000e+06 1.9973225000e+06 1.9994152809e+06 1.9994152809e+06 3.2561814347e+06 3.2504915000e+06 3.2526620000e+06 1 1 0 0 0 0 0 0
17 1.3446411169e+08 1.3446228919e+08 1.3446100353e+08 4.0960000000e+03 4.0960000000e+03 2.6843545600e+08 2.6843545600e+08 1.3424230175e+08 1.3420339123e+08 1.3446411169e+08 1.3446411169e+08 7.5269057818e-01 7.5269607226e-01 7.5297594481e-01 7.5280808092e-01 1.9519273744e+06 1.0000000000e+00 1.0000000000e+00 7.2057594038e+16 7.2057594038e+16 1.9483032500e+06 1.9497207500e+06 1.9519273744e+06 1.9519273744e+06 3.0796813653e+06 3.0737805000e+06 3.0761880000e+06 1 1 0 0 0 0 0 0
18 1.3371579894e+08 1.3371438819e+08 1.3371650411e+08 4.0960000000e+03 4.0960000000e+03 2.6843545600e+08 2.6843545600e+08 1.3358339703e+08 1.3409479170e+08 1.3371579894e+08 1.3371579894e+08 7.1723476363e-01 7.1723786608e-01 7.1739065007e-01 7.1727036856e-01 1.4490365658e+06 1.0000000000e+00 1.0000000000e+00 7.2057594038e+16 7.2057594038e+16 1.4461675000e+06 1.4473885000e+06 1.4490365658e+06 1.4490365658e+06 2.4076571330e+06 2.4027135000e+06 2.4049045000e+06 1 1 0 0 0 0 0 0
19 1.2665427147e+08 1.2665636550e+08 1.2665154589e+08 4.0960000000e+03 4.0960000000e+03 2.6843545600e+08 2.6843545600e+08 1.2623696676e+08 1.2549882195e+08 1.2665427147e+08 1.2665427147e+08 7.3438174057e-01 7.3438233977e-01 7.3439674836e-01 7.3435481567e-01 1.0365844969e+06 1.0000000000e+00 1.0000000000e+00 7.2057594038e+16 7.2057594038e+16 1.0343725000e+06 1.0354085625e+06 1.0365844969e+06 1.0365844969e+06 1.8828197763e+06 1.8786437500e+06 1.8806557500e+06 1 1 0 0 0 0 0 0
20 9.3228597712e+07 9.3220105142e+07 9.3227848031e+07 4.0960000000e+03 4.0960000000e+03 2.6843545600e+08 2.6843545600e+08 9.3501293202e+07 9.5091448758e+07 9.3228597712e+07 9.3228597713e+07 7.3088812528e-01 7.3088804877e-01 7.3090637031e-01 7.3084863983e-01 1.0910807496e+06 1.0000000000e+00 1.0000000000e+00 1.0000000000e+00 7.2057594038e+16 1.0884912500e+06 1.0898630000e+06 1.0910807496e+06 1.0910807496e+06 2.4055302125e+06 2.3999290000e+06 2.4028715000e+06 1 1 1 0 0 0 0 0
21 5.6964938050e+07 5.6975521955e+07 5.6965297262e+07 4.0960000000e+03 4.0960000000e+03 2.6843545600e+08 2.6843545600e+08 5.6450505535e+07 5.4877077446e+07 5.6964938050e+07 5.6964938048e+07 7.2033032473e-01 7.2033059901e-01 7.2041170987e-01 7.2036793778e-01 2.4927233653e+06 1.0000000000e+00 1.0000000000e+00 7.2057594038e+16 7.2057594038e+16 2.4872855000e+06 2.4915840000e+06 2.4927233653e+06 2.4927233653e+06 2.6472524106e+06 2.6414335000e+06 2.6453715000e+06 1 1 0 0 0 0 0 0
22 5.6792131477e+07 5.6764956537e+07 5.6786965272e+07 4.0960000000e+03 4.0960000000e+03 2.6843545600e+08 2.6843545600e+08 5.7638902686e+07 6.1544131473e+07 5.6792131477e+07 5.6792131481e+07 7.1145920847e-01 7.1146020617e-01 7.1157375364e-01 7.1146863988e-01 9.1665205661e+05 1.0000000000e+00 1.0000000000e+00 7.2057594038e+16 7.2057594038e+16 9.1472131250e+05 9.1781187500e+05 9.1665205661e+05 9.1665205661e+05 1.0923006177e+06 1.0897315000e+06 1.0921140000e+06 1 1 0 0 0 0 0 0
23 6.7778973190e+07 6.7816034043e+07 6.7776871299e+07 4.0960000000e+03 4.0960000000e+03 2.6843545600e+08 2.6843545600e+08 6.5953575778e+07 6.0002923472e+07 6.7778973192e+07 6.7778973184e+07 7.0507873303e-01 7.0508005460e-01 7.0524580134e-01 7.0520809323e-01 4.3876273699e+05 1.0000000000e+00 1.0000000000e+00 1.0000000000e+00 7.2057594038e+16 4.3770725000e+05 4.4162737500e+05 4.3876273699e+05 4.3876273699e+05 7.2715169199e+05 7.2506043750e+05 7.2757556250e+05 1 1 1 0 0 0 0 0
24 7.3981642358e+07 7.3885395103e+07 7.4000319810e+07 4.0960000000e+03 4.0960000000e+03 2.6843545600e+08 2.6843545600e+08 7.8674650991e+07 9.7886128130e+07 7.3981642355e+07 7.3981642375e+07 6.9605405991e-01 6.9605703981e-01 6.9624228681e-01 6.9627570657e-01 3.2281334198e+05 1.0000000000e+00 1.0000000000e+00 7.2057594038e+16 7.2057594038e+16 3.2213737500e+05 3.3886343750e+05 3.2281334198e+05 3.2281334198e+05 7.9088546386e+05 7.8821393750e+05 7.9518756250e+05 1 1 0 0 0 0 0 0
25 7.2391274077e+07 7.2799633969e+07 7.2432502176e+07 4.0960000000e+03 4.0960000000e+03 2.6843545600e+08 2.6843545600e+08 6.2179540044e+07 6.4177648427e+07 7.2391274086e+07 7.2391274029e+07 6.9549796955e-01 6.9549454504e-01 6.9576815868e-01 6.9449547990e-01 5.2579985369e+05 1.0000000000e+00 1.0000000000e+00 1.0000000000e+00 7.2057594038e+16 5.3078156250e+05 7.8316431250e+05 5.2579985369e+05 5.2579985369e+05 1.0784190015e+06 1.0767955000e+06 1.1751377500e+06 1 1 1 0 0 0 0 0
26 7.6999606429e+07 7.6714475523e+07 7.6917060755e+07 4.0960000000e+03 4.0960000000e+03 2.6843545600e+08 2.6843545600e+08 8.9596508829e+07 8.2744540038e+07 7.6999606424e+07 7.6999606466e+07 7.0910960914e-01 7.0910066620e-01 7.0886174170e-01 7.0531020749e-01 1.2085192103e+06 1.0000000000e+00 1.0000000000e+00 7.2057594038e+16 1.0000000000e+00 1.2352612500e+06 1.3687415000e+06 1.2085192103e+06 1.2085192103e+06 1.8659490993e+06 1.8711810000e+06 1.9329550000e+06 1 1 0 1 0 0 0 0
27 6.0712047765e+07 6.1052790292e+07 6.0823670850e+07 4.0960000000e+03 4.0960000000e+03 2.6843545600e+08 2.6843545600e+08 5.3070403748e+07 7.1193214046e+07 6.0712047778e+07 6.0712047690e+07 6.7064806687e-01 6.7091857299e-01 6.7656096128e-01 6.9104351418e-01 9.2356889406e+05 1.0000000000e+00 1.0000000000e+00 7.2057594038e+16 7.2057594038e+16 1.1071157500e+06 1.6600400000e+06 9.2356889405e+05 9.2356889405e+05 1.2639808473e+06 1.3364057500e+06 1.7260465000e+06 1 1 0 0 0 0 0 0
28 8.0226248050e+07 7.9556901445e+07 8.0133904487e+07 4.0960000000e+03 4.0960000000e+03 2.6843545600e+08 2.6843545600e+08 8.2475018553e+07 6.1606628703e+07 8.0226248037e+07 8.0226248119e+07 6.3949010969e-01 6.3960301556e-01 6.4108244894e-01 6.4325839310e-01 1.0940405328e+06 1.0000000000e+00 1.0000000000e+00 7.2057594038e+16 7.2057594038e+16 1.1332815000e+06 6.7413018750e+05 1.0940405328e+06 1.0940405328e+06 1.3672360190e+06 1.3999427500e+06 1.1538875000e+06 1 1 0 0 0 0 0 0
29 7.4223150766e+07 7.4128853506e+07 7.4259872262e+07 4.0960000000e+03 4.0960000000e+03 2.6843545600e+08 2.6843545600e+08 8.4172311668e+07 1.5786902821e+08 7.4223150767e+07 7.4223150760e+07 6.2685108525e-01 6.2691817357e-01 6.2814636120e-01 6.2828051028e-01 1.0446415825e+06 1.0000000000e+00 1.0000000000e+00 7.2057594038e+16 1.0000000000e+00 9.5800556250e+05 8.8076850000e+05 1.0446415825e+06 1.0446415825e+06 1.2555311872e+06 1.2282337500e+06 1.1887832500e+06 1 1 0 1 0 0 0 0
30 8.9360537595e+07 8.9154691815e+07 8.8957932474e+07 4.0960000000e+03 4.0960000000e+03 2.6843545600e+08 2.6843545600e+08 9.8649771502e+07 1.3154092324e+08 8.9360537599e+07 8.9360537585e+07 5.9820271571e-01 5.9851156502e-01 6.0137824977e-01 6.0915787507e-01 4.4519506259e+05 1.0000000000e+00 1.0000000000e+00 7.2057594038e+16 7.2057594038e+16 4.6229771875e+05 6.6503087500e+05 4.4519506259e+05 4.4519506259e+05 1.0347698201e+06 1.0102120625e+06 1.0690587500e+06 1 1 0 0 0 0 0 0
31 7.4826595409e+07 7.8930735795e+07 7.6042021907e+07 4.0960000000e+03 4.0960000000e+03 2.6843545600e+08 2.6843545600e+08 1.1917609430e+08 1.1375720682e+08 7.4826595425e+07 7.4826595334e+07 5.9694932138e-01 5.9534725014e-01 5.9194509108e-01 5.8979519119e-01 9.3471186755e+05 1.0000000000e+00 1.0000000000e+00 1.0000000000e+00 7.2057594038e+16 1.2411335000e+06 1.1024402500e+06 9.3471186755e+05 9.3471186755e+05 1.8412634210e+06 1.9362445000e+06 1.8230550000e+06 1 1 1 0 0 0 0 0
32 4.0979154508e+07 4.3666513729e+07 4.1364321095e+07 4.0960000000e+03 4.0960000000e+03 2.6843545600e+08 2.6843545600e+08 4.9792870987e+07 6.0024679635e+07 4.0979154500e+07 4.0979154454e+07 6.1117490065e-01 6.0938428963e-01 6.0824922725e-01 6.0669599839e-01 1.4288383842e+06 1.0000000000e+00 1.0000000000e+00 7.2057594038e+16 7.2057594038e+16 2.6825600000e+06 1.8660955000e+06 1.4288383842e+06 1.4288383842e+06 1.4334055897e+06 2.2745075000e+06 2.1570650000e+06 1 1 0 0 0 0 0 0
33 3.4913427694e+07 3.9797530235e+07 3.7310990779e+07 4.0960000000e+03 4.0960000000e+03 2.6843545600e+08 2.6843545600e+08 3.7714131695e+07 5.8443415982e+07 3.4913427815e+07 3.4913427405e+07 5.9817125110e-01 6.0726065628e-01 6.0893250993e-01 6.0895611332e-01 2.1003152940e+05 1.0000000000e+00 1.0000000000e+00 7.2057594038e+16 7.2057594038e+16 7.2372606250e+05 9.6347450000e+05 2.1003152940e+05 2.1003152940e+05 4.0000597084e+05 7.0704481250e+05 8.1937362500e+05 1 1 0 0 0 0 0 0
34 4.0905811925e+07 3.6173490009e+07 3.7825669159e+07 4.0960000000e+03 4.0960000000e+03 2.6843545600e+08 2.6843545600e+08 6.0900965496e+07 7.0101834643e+07 4.0905811612e+07 4.0905812461e+07 5.9412421119e-01 5.9473958591e-01 5.9616084699e-01 6.0088583664e-01 1.4995899076e+05 1.0000000000e+00 1.0000000000e+00 1.0000000000e+00 7.2057594038e+16 2.1738110938e+05 3.4667346875e+05 1.4995899076e+05 1.4995899076e+05 3.5351985214e+05 3.9014000000e+05 4.4609175000e+05 1 1 1 0 0 0 0 0
35 3.0973989551e+07 4.0275196322e+07 3.7948187748e+07 4.0960000000e+03 4.0960000000e+03 2.6843545600e+08 2.6843545600e+08 1.0384344124e+08 4.8233783647e+07 3.0973989751e+07 3.0973990915e+07 5.9320870157e-01 5.9334042805e-01 5.9290793328e-01 5.9159833702e-01 3.2502932850e+05 1.0000000000e+00 1.0000000000e+00 7.2057594038e+16 1.0000000000e+00 2.7956353125e+05 3.3883068750e+05 3.2502932850e+05 3.2502932850e+05 4.5281313075e+05 4.2576559375e+05 4.7461065625e+05 1 1 0 1 0 0 0 0
36 2.5522940453e+07 2.6822643412e+07 2.5860620767e+07 4.0960000000e+03 4.0960000000e+03 2.6843545600e+08 2.6843545600e+08 4.2462068613e+07 3.1537187044e+07 2.5522940106e+07 2.5522936683e+07 5.9327921745e-01 5.9232390924e-01 5.9339308249e-01 5.9293881507e-01 2.0144137259e+05 1.0000000000e+00 1.0000000000e+00 7.2057594038e+16 7.2057594038e+16 5.9579012500e+05 2.6068171875e+05 2.0144137260e+05 2.0144137259e+05 3.2222317478e+05 5.8813418750e+05 4.4764006250e+05 1 1 0 0 0 0 0 0
37 2.0388870739e+07 3.3609656555e+07 2.7088650044e+07 4.0960000000e+03 4.0960000000e+03 2.6843545600e+08 2.6843545600e+08 3.7539258779e+07 4.0465813366e+07 2.0388868312e+07 2.0388891189e+07 6.0710993754e-01 5.9565151299e-01 5.9520966921e-01 5.9385056167e-01 7.7443279253e+04 1.0000000000e+00 1.0000000000e+00 1.0000000000e+00 7.2057594038e+16 1.8765732812e+05 1.9957001562e+05 7.7443279358e+04 7.7443279304e+04 1.7651601952e+05 2.9859625000e+05 2.9525421875e+05 1 1 1 0 0 0 0 0
38 2.2335875374e+07 2.2194991538e+07 3.7536759494e+07 4.0960000000e+03 4.0960000000e+03 2.6843545600e+08 2.6843545600e+08 4.0877656443e+07 2.6265795378e+07 2.2335888838e+07 2.2335819669e+07 6.1206017369e-01 6.0327551293e-01 6.0124289723e-01 5.9933058988e-01 1.2666886690e+05 1.0000000000e+00 1.0000000000e+00 7.2057594038e+16 1.0000000000e+00 2.1236334375e+05 3.4091687500e+05 1.2666886877e+05 1.2666886781e+05 1.8041560598e+05 2.3372434375e+05 3.0444187500e+05 1 1 0 1 0 0 0 0
39 2.6465885229e+07 2.6810273430e+07 2.4754997338e+07 4.0960000000e+03 4.0960000000e+03 2.6843545600e+08 2.6843545600e+08 4.3992965154e+07 2.6122159637e+07 2.6465835100e+07 2.6466054179e+07 6.0175361423e-01 6.1236657667e-01 6.1008127968e-01 6.0921484645e-01 9.4448719037e+04 1.0000000000e+00 1.0000000000e+00 7.2057594038e+16 7.2057594038e+16 1.7157381250e+05 1.0944683594e+05 9.4448722724e+04 9.4448720825e+04 2.2329034072e+05 2.2988175000e+05 1.9406393750e+05 1 1 0 0 0 0 0 0
40 2.6357508991e+07 7.5285273345e+07 3.2506190450e+07 4.0960000000e+03 4.0960000000e+03 2.6843545600e+08 2.6843545600e+08 2.8843881933e+07 2.5285008440e+07 2.6357646476e+07 2.6357019056e+07 5.7755962160e-01 6.0053796036e-01 6.1165109342e-01 6.1133451416e-01 1.5576079697e+05 1.0000000000e+00 1.0000000000e+00 1.0000000000e+00 7.2057594038e+16 1.3807278125e+05 1.2035806250e+05 1.5576086911e+05 1.5576083194e+05 2.8662533753e+05 2.0366529688e+05 1.9356745312e+05 1 1 1 0 0 0 0 0
41 2.6343877570e+07 8.3526586496e+07 7.0258676419e+07 4.0960000000e+03 4.0960000000e+03 2.6843545600e+08 2.6843545600e+08 3.0034370166e+07 2.9048642562e+07 2.6343229719e+07 2.6346525492e+07 5.6515567362e-01 5.8349345454e-01 5.8958485932e-01 5.8902356716e-01 1.1898838833e+05 1.0000000000e+00 1.0000000000e+00 7.2057594038e+16 7.2057594038e+16 1.0492178906e+05 9.6682054688e+04 1.1898919086e+05 1.1898877682e+05 2.2020465811e+05 2.6229900000e+05 2.5311640625e+05 1 1 0 0 0 0 0 0
42 3.1772161043e+07 4.2086852650e+07 4.8569361433e+07 4.0960000000e+03 4.0960000000e+03 2.6843545600e+08 2.6843545600e+08 2.3117028590e+07 2.3454747517e+07 3.1773772908e+07 3.1765484918e+07 5.4357345328e-01 5.6640915553e-01 5.6774839041e-01 5.6705686310e-01 1.2176251374e+05 1.0000000000e+00 1.0000000000e+00 7.2057594038e+16 7.2057594038e+16 1.1853041406e+05 1.1844092188e+05 1.2177110658e+05 1.2176666841e+05 1.7360899954e+05 2.3132565625e+05 2.3159026562e+05 1 1 0 0 0 0 0 0
43 3.5691014127e+07 3.2071365082e+07 5.9742507606e+07 4.0960000000e+03 4.0960000000e+03 2.6843545600e+08 2.6843545600e+08 2.8887923872e+07 2.8775603120e+07 3.5688420018e+07 3.5699488689e+07 5.2507016966e-01 5.5258738395e-01 5.5383272251e-01 5.5308180684e-01 1.2877560392e+05 1.0000000000e+00 1.0000000000e+00 7.2057594038e+16 7.2057594038e+16 1.1542155469e+05 1.1569062500e+05 1.2879064777e+05 1.2878285699e+05 2.0212790720e+05 1.8997918750e+05 1.9045839062e+05 1 1 0 0 0 0 0 0
44 2.3761304345e+07 3.9977661686e+07 4.0878268793e+07 4.0960000000e+03 4.0960000000e+03 2.6843545600e+08 2.6843545600e+08 3.3169245131e+07 3.3027543263e+07 2.3761048571e+07 2.3762794636e+07 5.1339340385e-01 5.3265905788e-01 5.3391395628e-01 5.3307665839e-01 3.2662077657e+05 1.0000000000e+00 1.0000000000e+00 7.2057594038e+16 1.0000000000e+00 1.0040480469e+05 1.0068446094e+05 3.2654869131e+05 3.2658594045e+05 4.0049883336e+05 1.6977925000e+05 1.7024789062e+05 1 1 0 1 0 0 0 0
45 1.1522764024e+07 2.5005344319e+07 2.9404669071e+07 4.0960000000e+03 4.0960000000e+03 2.6843545600e+08 2.6843545600e+08 2.5480612555e+07 2.6401167636e+07 1.1523739722e+07 1.1517830211e+07 5.1026932597e-01 5.1017084166e-01 5.1138666683e-01 5.1044420022e-01 7.0760741381e+04 1.0000000000e+00 1.0000000000e+00 7.2057594038e+16 7.2057594038e+16 1.1632005469e+05 1.1669264062e+05 7.0760104745e+04 7.0760446172e+04 8.4580966597e+04 2.5257010938e+05 2.5329059375e+05 1 1 0 0 0 0 0 0
46 1.6932201489e+07 1.2962672620e+07 1.2492501190e+07 4.0960000000e+03 4.0960000000e+03 2.6843545600e+08 2.6843545600e+08 1.2604993957e+07 1.1523159676e+07 1.6930209423e+07 1.6942895276e+07 5.0503986826e-01 5.1141278779e-01 5.1263312590e-01 5.1167398134e-01 1.4160041719e+04 1.0000000000e+00 1.0000000000e+00 7.2057594038e+16 7.2057594038e+16 1.5986226562e+05 1.6122962500e+05 1.4160024555e+04 1.4160094240e+04 3.7638190175e+04 1.4286312500e+05 1.4362735938e+05 1 1 0 0 0 0 0 0
