matrix=data/matrices/nasasrb.mtx n=54870 seed=9
iter res_d res_f res_ffma res_p32q res_p32n solerr_d solerr_f solerr_ffma solerr_p32q solerr_p32n pAp_d pAp_p32q pAp_p32n rz_d rz_p32q rz_p32n guard_p32q guard_p32n
31 5.0457508239e+07 5.0437781433e+07 5.0437738856e+07 5.0459145182e+07 4.9982962865e+07 3.2845886530e-01 3.2846905421e-01 3.2846925979e-01 3.2845764729e-01 3.2858895394e-01 5.3374069822e+07 5.3376560000e+07 5.2945328000e+07 3.0070624010e+07 3.0072120000e+07 2.9826360000e+07 0 0
32 4.7423040701e+07 4.7410565691e+07 4.7410575599e+07 4.7424523133e+07 4.7121432200e+07 3.2056415743e-01 3.2057446815e-01 3.2057465786e-01 3.2056291867e-01 3.2068464790e-01 3.7666838849e+07 3.7668864000e+07 3.7221744000e+07 2.4155022561e+07 2.4156392000e+07 2.3910128000e+07 0 0
33 4.5059436272e+07 4.5050539329e+07 4.5050491660e+07 4.5061325975e+07 4.4830456351e+07 3.1298823134e-01 3.1299862751e-01 3.1299881632e-01 3.1298698475e-01 3.1310096441e-01 3.4506581325e+07 3.4508672000e+07 3.4117728000e+07 2.1711257762e+07 2.1712640000e+07 2.1494272000e+07 0 0
34 4.1820764507e+07 4.1811070787e+07 4.1811045106e+07 4.1822855009e+07 4.1566979726e+07 3.0536406347e-01 3.0537455473e-01 3.0537474849e-01 3.0536281927e-01 3.0547152958e-01 2.9997564060e+07 2.9999608000e+07 2.9667920000e+07 1.9425082580e+07 1.9426464000e+07 1.9230200000e+07 0 0
35 4.0692843305e+07 4.0682433716e+07 4.0682410621e+07 4.0694848198e+07 4.0503156771e+07 2.9776913566e-01 2.9777975459e-01 2.9777994510e-01 2.9776789774e-01 2.9787466856e-01 2.5597054374e+07 2.5598992000e+07 2.5345128000e+07 1.7100335682e+07 1.7101688000e+07 1.6934080000e+07 0 0
36 3.8923421258e+07 3.8909799308e+07 3.8909776886e+07 3.8925515315e+07 3.8638015896e+07 2.9027639056e-01 2.9028717738e-01 2.9028736878e-01 2.9027518381e-01 2.9038247660e-01 2.2922035634e+07 2.2923928000e+07 2.2721704000e+07 1.5504030012e+07 1.5505370000e+07 1.5358524000e+07 0 0
37 3.8398320012e+07 3.8385068652e+07 3.8385072148e+07 3.8400740768e+07 3.8268534970e+07 2.8318357345e-01 2.8319453830e-01 2.8319472933e-01 2.8318243813e-01 2.8329087301e-01 2.2568815424e+07 2.2570872000e+07 2.2389032000e+07 1.4488358957e+07 1.4489726000e+07 1.4357486000e+07 0 0
38 3.8189681819e+07 3.8173459536e+07 3.8173361088e+07 3.8191690896e+07 3.7837378590e+07 2.7609146099e-01 2.7610258493e-01 2.7610278401e-01 2.7609043885e-01 2.7619964715e-01 1.9634170174e+07 1.9636096000e+07 1.9474952000e+07 1.3099762608e+07 1.3101090000e+07 1.2980110000e+07 0 0
39 3.4943348793e+07 3.4928397854e+07 3.4928330607e+07 3.4945869871e+07 3.4623854084e+07 2.6940993196e-01 2.6942123113e-01 2.6942143117e-01 2.6940903526e-01 2.6952059304e-01 1.8113545901e+07 1.8115456000e+07 1.7985112000e+07 1.1820559357e+07 1.1821840000e+07 1.1717784000e+07 0 0
40 3.4448613422e+07 3.4435327055e+07 3.4435239357e+07 3.4450748652e+07 3.4152242659e+07 2.6299358884e-01 2.6300502477e-01 2.6300521918e-01 2.6299282726e-01 2.6310578502e-01 1.6409747478e+07 1.6411588000e+07 1.6293000000e+07 1.0637077445e+07 1.0638304000e+07 1.0545436000e+07 0 0
41 3.2415593115e+07 3.2401352531e+07 3.2401291432e+07 3.2417738630e+07 3.2018343708e+07 2.5684069135e-01 2.5685223671e-01 2.5685241702e-01 2.5684007908e-01 2.5694437548e-01 1.6097094863e+07 1.6098998000e+07 1.5928136000e+07 1.0027380376e+07 1.0028606000e+07 9.9315940000e+06 0 0
42 3.1204877127e+07 3.1192149908e+07 3.1192104727e+07 3.1207249547e+07 3.0947983892e+07 2.5093440724e-01 2.5094599340e-01 2.5094615462e-01 2.5093395167e-01 2.5102717621e-01 1.3826917382e+07 1.3828644000e+07 1.3644522000e+07 8.9044137246e+06 8.9055660000e+06 8.8083900000e+06 0 0
43 2.6125819035e+07 2.6113472270e+07 2.6113444001e+07 2.6128078034e+07 2.5790893258e+07 2.4516246782e-01 2.4517408965e-01 2.4517423919e-01 2.4516219390e-01 2.4524834541e-01 1.1482689064e+07 1.1484218000e+07 1.1340056000e+07 7.8520475664e+06 7.8531270000e+06 7.7675290000e+06 0 0
44 2.5783765133e+07 2.5770291206e+07 2.5770223499e+07 2.5786229986e+07 2.5473869333e+07 2.3988168643e-01 2.3989329151e-01 2.3989343070e-01 2.3988164276e-01 2.3996309811e-01 1.0379921231e+07 1.0381394000e+07 1.0269128000e+07 7.0134555410e+06 7.0144820000e+06 6.9421950000e+06 0 0
45 2.4267444727e+07 2.4253593027e+07 2.4253529386e+07 2.4269565612e+07 2.4005864532e+07 2.3479761091e-01 2.3480920999e-01 2.3480934275e-01 2.3479784414e-01 2.3487753659e-01 8.9438978181e+06 8.9452480000e+06 8.8571080000e+06 6.2705881732e+06 6.2715640000e+06 6.2084630000e+06 0 0
46 2.1581160026e+07 2.1563370118e+07 2.1563264304e+07 2.1583742093e+07 2.1210187516e+07 2.2973503909e-01 2.2974659203e-01 2.2974672196e-01 2.2973554285e-01 2.2981771683e-01 7.9000310839e+06 7.9012970000e+06 7.8398130000e+06 5.7189552071e+06 5.7198990000e+06 5.6654750000e+06 0 0
47 2.1905332673e+07 2.1885895058e+07 2.1885724877e+07 2.1907852597e+07 2.1782021193e+07 2.2507343886e-01 2.2508514680e-01 2.2508527913e-01 2.2507416324e-01 2.2517068587e-01 7.6690443828e+06 7.6703420000e+06 7.6547090000e+06 5.2594421559e+06 5.2603600000e+06 5.2198200000e+06 0 0
48 2.1177893667e+07 2.1156301935e+07 2.1156197257e+07 2.1180602541e+07 2.1098113910e+07 2.2039435695e-01 2.2040607245e-01 2.2040620395e-01 2.2039535598e-01 2.2052343671e-01 6.9363982797e+06 6.9376340000e+06 6.9923430000e+06 4.9059130668e+06 4.9068170000e+06 4.8824100000e+06 0 0
49 1.9378956744e+07 1.9365238243e+07 1.9365215718e+07 1.9381378684e+07 2.0052088378e+07 2.1597700411e-01 2.1598900625e-01 2.1598913966e-01 2.1597828804e-01 2.1617394828e-01 6.8634945388e+06 6.8647570000e+06 7.0771160000e+06 4.6461513273e+06 4.6470460000e+06 4.6605180000e+06 0 0
50 1.9139012414e+07 1.9149237632e+07 1.9149510982e+07 1.9141000241e+07 2.0540073941e+07 2.1177224382e-01 2.1178428273e-01 2.1178440330e-01 2.1177375633e-01 2.1206331663e-01 6.3383983616e+06 6.3395770000e+06 6.7300550000e+06 4.2244652899e+06 4.2253090000e+06 4.2854230000e+06 0 0
51 1.7452073091e+07 1.7481934334e+07 1.7482419930e+07 1.7453505391e+07 1.8941604685e+07 2.0781620814e-01 2.0782901396e-01 2.0782913852e-01 2.0781787456e-01 2.0819477465e-01 5.8543825499e+06 5.8554550000e+06 6.3101670000e+06 3.8321049998e+06 3.8328930000e+06 3.9218875000e+06 0 0
52 1.7109739120e+07 1.7143016159e+07 1.7143378260e+07 1.7111297745e+07 1.8113088136e+07 2.0408162226e-01 2.0409436183e-01 2.0409446658e-01 2.0408347258e-01 2.0442837385e-01 5.8024962700e+06 5.8035930000e+06 5.8893950000e+06 3.6026491204e+06 3.6034145000e+06 3.6346685000e+06 0 0
53 1.6086872570e+07 1.6088604669e+07 1.6088496739e+07 1.6088987894e+07 1.6044880562e+07 2.0031623264e-01 2.0032963494e-01 2.0032975228e-01 2.0031825268e-01 2.0060357500e-01 5.0852283600e+06 5.0863210000e+06 4.8333820000e+06 3.3029995327e+06 3.3037560000e+06 3.2333085000e+06 0 0
54 1.4395667083e+07 1.4364062901e+07 1.4363557733e+07 1.4398022051e+07 1.4408682423e+07 1.9664421775e-01 1.9665718100e-01 1.9665727715e-01 1.9664642336e-01 1.9687204192e-01 4.9570128400e+06 4.9581960000e+06 4.7160040000e+06 3.1333634929e+06 3.1341245000e+06 3.0694535000e+06 0 0
55 1.5271590397e+07 1.5239776663e+07 1.5239441440e+07 1.5274317366e+07 1.5185201733e+07 1.9319739500e-01 1.9321038525e-01 1.9321050007e-01 1.9319982595e-01 1.9335079569e-01 4.9074142154e+06 4.9087940000e+06 4.6236630000e+06 2.9815877778e+06 2.9823745000e+06 2.9097075000e+06 0 0
56 1.4577144077e+07 1.4556063146e+07 1.4555929445e+07 1.4579661224e+07 1.5077126188e+07 1.8967797442e-01 1.8969057215e-01 1.8969069149e-01 1.8968068047e-01 1.8982629752e-01 3.9557276253e+06 3.9569050000e+06 3.8329895000e+06 2.6609020601e+06 2.6616490000e+06 2.6079145000e+06 0 0
57 1.5955107696e+07 1.5939168632e+07 1.5939200735e+07 1.5957511351e+07 1.6774527785e+07 1.8622787642e-01 1.8624060048e-01 1.8624073768e-01 1.8623083647e-01 1.8645954749e-01 3.4128635197e+06 3.4138465000e+06 3.5552790000e+06 2.4155507480e+06 2.4162390000e+06 2.4238700000e+06 0 0
58 1.3891625834e+07 1.3879427607e+07 1.3879413706e+07 1.3893786565e+07 1.4716444064e+07 1.8296386099e-01 1.8297662697e-01 1.8297676679e-01 1.8296704757e-01 1.8331660498e-01 3.3454887870e+06 3.3464610000e+06 3.7303540000e+06 2.2837061967e+06 2.2843755000e+06 2.3557100000e+06 0 0
59 1.2826667020e+07 1.2830693685e+07 1.2830754487e+07 1.2829163720e+07 1.5487101122e+07 1.7967933051e-01 1.7969240681e-01 1.7969256846e-01 1.7968272610e-01 1.8029024210e-01 2.6637936464e+06 2.6645905000e+06 3.2428150000e+06 2.0089670132e+06 2.0095775000e+06 2.1207500000e+06 0 0
60 1.3916360105e+07 1.3905673273e+07 1.3905943526e+07 1.3918032008e+07 1.3742416344e+07 1.7681013127e-01 1.7682390743e-01 1.7682409268e-01 1.7681370410e-01 1.7753432455e-01 2.6669975870e+06 2.6678280000e+06 3.4744565000e+06 1.8593413936e+06 1.8599290000e+06 2.0722137500e+06 0 0
61 1.1911222863e+07 1.1963747805e+07 1.1964116614e+07 1.1914762022e+07 1.2451667536e+07 1.7387768602e-01 1.7389322913e-01 1.7389345076e-01 1.7388146365e-01 1.7462131085e-01 2.4769182525e+06 2.4777280000e+06 2.5155065000e+06 1.7823595296e+06 1.7829462500e+06 1.7898007500e+06 0 0
62 1.1606903561e+07 1.1733178424e+07 1.1735861673e+07 1.1609217298e+07 1.2833013130e+07 1.7100014995e-01 1.7102256699e-01 1.7102288987e-01 1.7100415090e-01 1.7185122965e-01 2.1609338697e+06 2.1616885000e+06 2.4488980000e+06 1.6000204787e+06 1.6005705000e+06 1.6763320000e+06 0 0
63 1.2334234644e+07 1.2542664967e+07 1.2545876831e+07 1.2335400332e+07 1.1531496378e+07 1.6834775908e-01 1.6838344335e-01 1.6838396839e-01 1.6835194645e-01 1.6905632001e-01 2.2877372366e+06 2.2886215000e+06 2.2408335000e+06 1.5549192114e+06 1.5554852500e+06 1.5751315000e+06 0 0
64 1.1174813637e+07 1.1592593604e+07 1.1597348969e+07 1.1183061197e+07 1.0576097262e+07 1.6572703321e-01 1.6578039038e-01 1.6578117526e-01 1.6573140698e-01 1.6629707628e-01 2.2239989563e+06 2.2249230000e+06 1.8890927500e+06 1.4970015089e+06 1.4975735000e+06 1.4154972500e+06 0 0
65 1.0720597121e+07 1.1348347397e+07 1.1356785832e+07 1.0719694492e+07 1.1477877824e+07 1.6323375163e-01 1.6331562126e-01 1.6331673142e-01 1.6323836851e-01 1.6376105959e-01 1.9891398898e+06 1.9900807500e+06 1.9221165000e+06 1.3468519226e+06 1.3474032500e+06 1.3342045000e+06 0 0
66 1.0063611901e+07 1.1044814442e+07 1.1051612591e+07 1.0074921134e+07 1.1266856412e+07 1.6077948515e-01 1.6088272167e-01 1.6088396248e-01 1.6078434755e-01 1.6125224280e-01 1.9462001484e+06 1.9471547500e+06 1.8339782500e+06 1.2976420382e+06 1.2981970000e+06 1.2699832500e+06 0 0
67 9.5129636225e+06 1.0411654136e+07 1.0418123864e+07 9.5247845357e+06 1.1133214325e+07 1.5846802610e-01 1.5854704531e-01 1.5854787245e-01 1.5847292633e-01 1.5882800646e-01 2.0728072655e+06 2.0735827500e+06 1.8683817500e+06 1.2825265404e+06 1.2830530000e+06 1.2429942500e+06 0 0
68 9.7647377257e+06 1.0104805020e+07 1.0107478197e+07 9.7657986130e+06 1.0819594661e+07 1.5628785566e-01 1.5632131852e-01 1.5632165324e-01 1.5629269464e-01 1.5655174255e-01 2.0005088451e+06 2.0008895000e+06 1.7849260000e+06 1.2025782466e+06 1.2029945000e+06 1.1568005000e+06 0 0
69 9.5818316182e+06 9.5872167203e+06 9.5880120427e+06 9.5836737154e+06 9.9865016074e+06 1.5414338224e-01 1.5415635818e-01 1.5415648759e-01 1.5414828163e-01 1.5437171356e-01 1.7437603367e+06 1.7442280000e+06 1.6304065000e+06 1.0951679298e+06 1.0955605000e+06 1.0633727500e+06 0 0
70 8.9998713979e+06 9.0497099454e+06 9.0483347139e+06 9.0066113117e+06 9.0193585176e+06 1.5202202456e-01 1.5205538305e-01 1.5205570753e-01 1.5202714853e-01 1.5233065128e-01 1.3166095818e+06 1.3173170000e+06 1.4234897500e+06 9.2892925420e+05 9.2935293750e+05 9.4350400000e+05 0 0
71 8.9090573736e+06 9.1234214261e+06 9.1232209819e+06 8.9104260107e+06 8.5989001172e+06 1.4996352491e-01 1.5007025652e-01 1.5007120113e-01 1.4996917334e-01 1.5038846514e-01 1.1889105332e+06 1.1900582500e+06 1.4194495000e+06 8.5383264508e+05 8.5434025000e+05 9.0421381250e+05 0 0
72 8.8263912176e+06 9.3315191201e+06 9.3255355607e+06 8.8393464153e+06 8.2063398333e+06 1.4795826209e-01 1.4818917887e-01 1.4819069349e-01 1.4796520681e-01 1.4845093053e-01 1.1399007823e+06 1.1421527500e+06 1.3132907500e+06 8.1017206211e+05 8.1090475000e+05 8.5309231250e+05 0 0
73 8.5645749656e+06 8.8175845032e+06 8.8090034328e+06 8.6196035588e+06 7.8634666204e+06 1.4600700538e-01 1.4636282362e-01 1.4636412881e-01 1.4601739225e-01 1.4657291658e-01 1.0633950784e+06 1.0683265000e+06 1.2097692500e+06 7.5626080988e+05 7.5754075000e+05 7.9136150000e+05 0 0
74 8.5724278558e+06 8.5853581668e+06 8.5809479467e+06 8.6431151746e+06 8.3435912105e+06 1.4409572763e-01 1.4451420646e-01 1.4451494103e-01 1.4411470866e-01 1.4475631652e-01 9.9971359916e+05 1.0109983125e+06 1.1751640000e+06 7.1574987128e+05 7.1833812500e+05 7.5437462500e+05 0 0
75 8.5876916175e+06 8.1348093923e+06 8.1329540536e+06 8.7458031406e+06 8.0025400179e+06 1.4227291581e-01 1.4265417566e-01 1.4265455761e-01 1.4230645486e-01 1.4296568162e-01 1.0283723539e+06 1.0518147500e+06 1.1624835000e+06 7.0003784443e+05 7.0542762500e+05 7.3720737500e+05 0 0
76 7.7697410252e+06 7.4827751645e+06 7.4836299207e+06 7.9991178204e+06 8.0170848015e+06 1.4048441829e-01 1.4083709699e-01 1.4083743615e-01 1.4054257747e-01 1.4122132324e-01 9.4197803516e+05 9.7821681250e+05 1.0578180000e+06 6.5182795721e+05 6.6007025000e+05 6.8362106250e+05 0 0
77 7.5355840528e+06 7.8574911685e+06 7.8592127416e+06 7.9866916597e+06 7.4790761676e+06 1.3875860013e-01 1.3912831314e-01 1.3912878704e-01 1.3886853077e-01 1.3950278102e-01 8.3430480720e+05 9.0330162500e+05 9.4096587500e+05 5.9151393603e+05 6.0675181250e+05 6.2788168750e+05 0 0
78 7.2209525552e+06 7.6807844805e+06 7.6851548609e+06 8.0949562096e+06 7.0745117874e+06 1.3708016778e-01 1.3746597022e-01 1.3746670004e-01 1.3726904430e-01 1.3779119438e-01 7.8214889691e+05 8.9799031250e+05 7.8659556250e+05 5.5521267373e+05 5.8169906250e+05 5.6308156250e+05 0 0
79 7.0108657240e+06 7.5298092175e+06 7.5306870403e+06 7.8030509336e+06 7.2497302393e+06 1.3543018075e-01 1.3583176995e-01 1.3583288709e-01 1.3570355045e-01 1.3612776606e-01 7.3154845526e+05 8.6756062500e+05 7.3083812500e+05 5.2497839573e+05 5.5796437500e+05 5.2656556250e+05 0 0
80 6.2309555608e+06 7.2295394985e+06 7.2347387811e+06 7.4266703942e+06 7.0006284056e+06 1.3380509409e-01 1.3422074507e-01 1.3422242137e-01 1.3413642545e-01 1.3451159748e-01 7.0245657357e+05 8.0972000000e+05 7.2255462500e+05 5.0429307734e+05 5.3312006250e+05 5.0962978125e+05 0 0
81 6.1586134762e+06 6.8517317599e+06 6.8549298159e+06 6.8458461414e+06 7.1723381067e+06 1.3232305529e-01 1.3273506388e-01 1.3273727034e-01 1.3266584486e-01 1.3301538318e-01 6.6129308982e+05 7.5453243750e+05 7.5099106250e+05 4.6173230194e+05 4.9278668750e+05 4.9434956250e+05 0 0
