matrix=data/matrices/bcsstk37.mtx n=25503 seed=6
iter res_d res_f res_ffma res_p32q res_p32n solerr_d solerr_f solerr_ffma solerr_p32q solerr_p32n pAp_d pAp_p32q pAp_p32n rz_d rz_p32q rz_p32n guard_p32q guard_p32n
10 1.4163244899e+07 1.4162761536e+07 1.4162769828e+07 1.4163207531e+07 1.4120004581e+07 1.4641584823e+01 1.4641621196e+01 1.4641618626e+01 1.4641590652e+01 1.4642508788e+01 1.6328233362e+08 1.6328166400e+08 1.6292371200e+08 7.4620544094e+07 7.4620256000e+07 7.4455488000e+07 0 0
11 1.1305594606e+07 1.1305192624e+07 1.1305189285e+07 1.1305577351e+07 1.1273001645e+07 1.3719659504e+01 1.3719718315e+01 1.3719718429e+01 1.3719668326e+01 1.3720585988e+01 1.0147970996e+08 1.0147936000e+08 1.0125241600e+08 5.0204688848e+07 5.0204496000e+07 5.0091952000e+07 0 0
12 9.9672944450e+06 9.9668124632e+06 9.9668078341e+06 9.9672909320e+06 9.9364333742e+06 1.3004850635e+01 1.3004920260e+01 1.3004921389e+01 1.3004861448e+01 1.3005729248e+01 9.1168561005e+07 9.1168192000e+07 9.0967200000e+07 3.9742747365e+07 3.9742576000e+07 3.9653552000e+07 0 0
13 8.4400327402e+06 8.4396203930e+06 8.4396243688e+06 8.4400343653e+06 8.4154450710e+06 1.2328413474e+01 1.2328491588e+01 1.2328490775e+01 1.2328426666e+01 1.2329233151e+01 5.7838933254e+07 5.7838656000e+07 5.7705984000e+07 2.8179427184e+07 2.8179280000e+07 2.8113928000e+07 0 0
14 7.5775472092e+06 7.5771472124e+06 7.5771485963e+06 7.5775247218e+06 7.5560265442e+06 1.1563998479e+01 1.1564093086e+01 1.1564090039e+01 1.1564014693e+01 1.1564887239e+01 4.3196486897e+07 4.3196240000e+07 4.3093792000e+07 2.0772033009e+07 2.0771904000e+07 2.0723128000e+07 0 0
15 6.4807312583e+06 6.4803668281e+06 6.4803671518e+06 6.4806952903e+06 6.4597439295e+06 1.0793560154e+01 1.0793657200e+01 1.0793653565e+01 1.0793579604e+01 1.0794406732e+01 3.2002849990e+07 3.2002632000e+07 3.1928904000e+07 1.6044228549e+07 1.6044112000e+07 1.6007108000e+07 0 0
16 5.8340208432e+06 5.8337031054e+06 5.8337081383e+06 5.8339924869e+06 5.8194574974e+06 1.0205164472e+01 1.0205254865e+01 1.0205249462e+01 1.0205186325e+01 1.0205865027e+01 2.3338118639e+07 2.3337936000e+07 2.3284104000e+07 1.1956317875e+07 1.1956218000e+07 1.1928512000e+07 0 0
17 5.2157546114e+06 5.2154476327e+06 5.2154562779e+06 5.2157248760e+06 5.2030744924e+06 9.6529786641e+00 9.6530680461e+00 9.6530605585e+00 9.6530019412e+00 9.6536113418e+00 1.8632941185e+07 1.8632776000e+07 1.8589648000e+07 9.6968007676e+06 9.6967080000e+06 9.6740760000e+06 0 0
18 4.8804637041e+06 4.8801708590e+06 4.8801768752e+06 4.8804248223e+06 4.8679783915e+06 9.0334464146e+00 9.0335444807e+00 9.0335372668e+00 9.0334718186e+00 9.0341833100e+00 1.6203106645e+07 1.6202938000e+07 1.6164614000e+07 8.1421305583e+06 8.1420410000e+06 8.1227270000e+06 0 0
19 4.2224709154e+06 4.2222151322e+06 4.2222163740e+06 4.2224336723e+06 4.2145431690e+06 8.4149175163e+00 8.4150170333e+00 8.4150106807e+00 8.4149458524e+00 8.4156554932e+00 1.3230762686e+07 1.3230606000e+07 1.3199098000e+07 6.7330446390e+06 6.7329620000e+06 6.7169030000e+06 0 0
20 3.9144019619e+06 3.9141550453e+06 3.9141579921e+06 3.9143789977e+06 3.9072834434e+06 7.9151332419e+00 7.9152251940e+00 7.9152182168e+00 7.9151660457e+00 7.9157497929e+00 1.0895298830e+07 1.0895158000e+07 1.0869068000e+07 5.4671407980e+06 5.4670680000e+06 5.4539670000e+06 0 0
21 3.5036008429e+06 3.5033591676e+06 3.5033576710e+06 3.5035719676e+06 3.4970821882e+06 7.5005805499e+00 7.5006611008e+00 7.5006554579e+00 7.5006173712e+00 7.5010488838e+00 8.5187815644e+06 8.5186640000e+06 8.4983540000e+06 4.4763607868e+06 4.4762970000e+06 4.4656040000e+06 0 0
22 3.2692062509e+06 3.2689703258e+06 3.2689696842e+06 3.2691828266e+06 3.2626793350e+06 7.1192090545e+00 7.1192845427e+00 7.1192798885e+00 7.1192491211e+00 7.1196431535e+00 6.5872810398e+06 6.5871850000e+06 6.5714280000e+06 3.6053966880e+06 3.6053420000e+06 3.5966565000e+06 0 0
23 2.8939052328e+06 2.8936939136e+06 2.8936951818e+06 2.8938812507e+06 2.8884380962e+06 6.7469422762e+00 6.7470156697e+00 6.7470122943e+00 6.7469823331e+00 6.7474004259e+00 5.5669639859e+06 5.5668760000e+06 5.5534040000e+06 3.0233596557e+06 3.0233105000e+06 3.0159740000e+06 0 0
24 2.6097121366e+06 2.6095017160e+06 2.6095033233e+06 2.6096952904e+06 2.6051204017e+06 6.3992503756e+00 6.3993220431e+00 6.3993188349e+00 6.3992889703e+00 6.3997122282e+00 5.0825116168e+06 5.0824260000e+06 5.0702040000e+06 2.5701759961e+06 2.5701315000e+06 2.5638905000e+06 0 0
25 2.4755155789e+06 2.4753138677e+06 2.4753193747e+06 2.4754958030e+06 2.4707335468e+06 6.0822553924e+00 6.0823218001e+00 6.0823213524e+00 6.0822890833e+00 6.0826809493e+00 4.4163197659e+06 4.4162400000e+06 4.4055250000e+06 2.2314645400e+06 2.2314240000e+06 2.2259780000e+06 0 0
26 2.2502944833e+06 2.2500999092e+06 2.2501052683e+06 2.2502739583e+06 2.2460501061e+06 5.8098837416e+00 5.8099455367e+00 5.8099461623e+00 5.8099108180e+00 5.8102260694e+00 3.3917117956e+06 3.3916485000e+06 3.3835280000e+06 1.8275902219e+06 1.8275560000e+06 1.8231050000e+06 0 0
27 2.1548475543e+06 2.1546503975e+06 2.1546550207e+06 2.1548308181e+06 2.1509421640e+06 5.5898648402e+00 5.5899211262e+00 5.5899233072e+00 5.5898838821e+00 5.5901751935e+00 3.0930008077e+06 3.0929420000e+06 3.0856845000e+06 1.6039676928e+06 1.6039370000e+06 1.6000482500e+06 0 0
28 1.9139156895e+06 1.9137396391e+06 1.9137460086e+06 1.9138973650e+06 1.9107126589e+06 5.4138029959e+00 5.4138508630e+00 5.4138525628e+00 5.4138140242e+00 5.4140309977e+00 2.7206349465e+06 2.7205825000e+06 2.7143560000e+06 1.3973708759e+06 1.3973435000e+06 1.3939857500e+06 0 0
29 1.9058468805e+06 1.9056512756e+06 1.9056584976e+06 1.9058243887e+06 1.9023086980e+06 5.2613878432e+00 5.2614309200e+00 5.2614350198e+00 5.2613914244e+00 5.2616051005e+00 2.5085248618e+06 2.5084755000e+06 2.5026555000e+06 1.2684500956e+06 1.2684247500e+06 1.2653632500e+06 0 0
30 1.6967937657e+06 1.6966255486e+06 1.6966331968e+06 1.6967775787e+06 1.6937789581e+06 5.1157934935e+00 5.1158284189e+00 5.1158330134e+00 5.1157899332e+00 5.1159547398e+00 1.9814284193e+06 1.9813890000e+06 1.9769350000e+06 1.0722107423e+06 1.0721890000e+06 1.0696042500e+06 0 0
31 1.6450503216e+06 1.6448818184e+06 1.6448882728e+06 1.6450374353e+06 1.6418472534e+06 4.9773117607e+00 4.9773417451e+00 4.9773484996e+00 4.9773022089e+00 4.9775528462e+00 1.7608065635e+06 1.7607705000e+06 1.7575340000e+06 9.3333220859e+05 9.3331281250e+05 9.3118856250e+05 0 0
32 1.4678908123e+06 1.4677420601e+06 1.4677483112e+06 1.4678774801e+06 1.4655611635e+06 4.8433350483e+00 4.8433519433e+00 4.8433613302e+00 4.8433175860e+00 4.8435849613e+00 1.3564748349e+06 1.3564460000e+06 1.3556595000e+06 7.8797717565e+05 7.8796031250e+05 7.8640306250e+05 0 0
33 1.3938262365e+06 1.3936652226e+06 1.3936740632e+06 1.3938110841e+06 1.3906085890e+06 4.7126965356e+00 4.7127260759e+00 4.7127388598e+00 4.7126738255e+00 4.7135318834e+00 1.2480968677e+06 1.2480702500e+06 1.2543017500e+06 6.9143588078e+05 6.9142093750e+05 6.9122587500e+05 0 0
34 1.3061675890e+06 1.3060023098e+06 1.3060137509e+06 1.3061520402e+06 1.3013070000e+06 4.5812039186e+00 4.5812209544e+00 4.5812363750e+00 4.5811748284e+00 4.5829220587e+00 1.1009429895e+06 1.1009187500e+06 1.1215627500e+06 6.1224688249e+05 6.1223331250e+05 6.1458143750e+05 0 0
35 1.2126844126e+06 1.2125495062e+06 1.2125611264e+06 1.2126719730e+06 1.2116719879e+06 4.4817057324e+00 4.4817531104e+00 4.4817712505e+00 4.4816731230e+00 4.4848804459e+00 1.0275700274e+06 1.0275469375e+06 1.0796540000e+06 5.4056161816e+05 5.4054943750e+05 5.4879787500e+05 0 0
36 1.1549382251e+06 1.1547826020e+06 1.1547948604e+06 1.1549267426e+06 1.1518029200e+06 4.4006193734e+00 4.4006341094e+00 4.4006553755e+00 4.4005805794e+00 4.4043793158e+00 9.5978339822e+05 9.5976150000e+05 1.0157740625e+06 4.9209952615e+05 4.9208828125e+05 5.0259481250e+05 0 0
37 1.0805469085e+06 1.0804504187e+06 1.0804617007e+06 1.0805330292e+06 1.0843768378e+06 4.3319087412e+00 4.3319698782e+00 4.3319947876e+00 4.3318669994e+00 4.3360259800e+00 8.2155821793e+05 8.2153937500e+05 8.6096062500e+05 4.3532736689e+05 4.3531731250e+05 4.4301406250e+05 0 0
38 1.0493313697e+06 1.0491394111e+06 1.0491501553e+06 1.0493197362e+06 1.0467293740e+06 4.2748169351e+00 4.2748288623e+00 4.2748566938e+00 4.2747713036e+00 4.2785880825e+00 7.7126575405e+05 7.7124806250e+05 7.9769012500e+05 3.9846770795e+05 3.9845843750e+05 4.0497921875e+05 0 0
39 9.9239341107e+05 9.9229371239e+05 9.9230573250e+05 9.9238333136e+05 9.9700901667e+05 4.2290559163e+00 4.2291261884e+00 4.2291566476e+00 4.2290085215e+00 4.2324303384e+00 6.4089875462e+05 6.4088412500e+05 6.6233718750e+05 3.5250689929e+05 3.5249865625e+05 3.5627012500e+05 0 0
40 9.5502870167e+05 9.5481342395e+05 9.5482440589e+05 9.5501821627e+05 9.5387455054e+05 4.1993646963e+00 4.1993491276e+00 4.1993842512e+00 4.1993133334e+00 4.2014139105e+00 6.3399955007e+05 6.3398500000e+05 6.5776356250e+05 3.3576974236e+05 3.3576184375e+05 3.4145912500e+05 0 0
41 8.8653422170e+05 8.8621664992e+05 8.8622729870e+05 8.8652264047e+05 8.8853702018e+05 4.1683032694e+00 4.1684890405e+00 4.1685279741e+00 4.1682488323e+00 4.1727154409e+00 5.2903394411e+05 5.2902212500e+05 5.7272875000e+05 2.9113115552e+05 2.9112428125e+05 2.9968106250e+05 0 0
42 8.6683797452e+05 8.6585380264e+05 8.6585936580e+05 8.6682673591e+05 8.6441734987e+05 4.1346758081e+00 4.1348830613e+00 4.1349262002e+00 4.1346165479e+00 4.1394755607e+00 4.8260308934e+05 4.8259290625e+05 5.3508731250e+05 2.6637112811e+05 2.6636484375e+05 2.7724231250e+05 0 0
43 8.0578574106e+05 8.0121346177e+05 8.0120491405e+05 8.0577544322e+05 7.9984560686e+05 4.0843074141e+00 4.0861602241e+00 4.0862135294e+00 4.0842477399e+00 4.0975964327e+00 3.9330685161e+05 3.9330137500e+05 4.7855028125e+05 2.3058960594e+05 2.3058445312e+05 2.4710132812e+05 0 0
44 7.8163809421e+05 7.8221733131e+05 7.8224342908e+05 7.8162799377e+05 8.0055452909e+05 4.0448409589e+00 4.0467804251e+00 4.0468362238e+00 4.0447745001e+00 4.0521541153e+00 3.9743888039e+05 3.9744240625e+05 4.5533953125e+05 2.1594346076e+05 2.1594009375e+05 2.3257929688e+05 0 0
45 7.5726317457e+05 7.4552610793e+05 7.4552834952e+05 7.5724367274e+05 7.4774160003e+05 4.0035951650e+00 4.0092092502e+00 4.0092748547e+00 4.0035372965e+00 4.0143126741e+00 3.5259708556e+05 3.5261378125e+05 3.4212003125e+05 2.0298964616e+05 2.0298832812e+05 2.0054325000e+05 0 0
46 7.1177011964e+05 7.1868709310e+05 7.1874221444e+05 7.1174703569e+05 7.2889813258e+05 3.9608770021e+00 3.9694265726e+00 3.9694909531e+00 3.9608099102e+00 3.9723939266e+00 3.0768312051e+05 3.0776428125e+05 3.5790693750e+05 1.8023597567e+05 1.8024510938e+05 1.9210431250e+05 0 0
47 6.7816510526e+05 6.7487186415e+05 6.7490274405e+05 6.7804807778e+05 6.7758475393e+05 3.9079717853e+00 3.9240935471e+00 3.9241569493e+00 3.9079610741e+00 3.9255609237e+00 2.8495834225e+05 2.8525440625e+05 3.1539284375e+05 1.6656128873e+05 1.6660475000e+05 1.7525850000e+05 0 0
48 6.5582966418e+05 6.6212317771e+05 6.6213869242e+05 6.5549758556e+05 6.6259288709e+05 3.8578176539e+00 3.8720990895e+00 3.8721593703e+00 3.8578438062e+00 3.8725540002e+00 2.5918660574e+05 2.6023945312e+05 2.8068628125e+05 1.5050864894e+05 1.5067298438e+05 1.5810148438e+05 0 0
49 6.2963099730e+05 6.3924642995e+05 6.3925939869e+05 6.2863008880e+05 6.3884962853e+05 3.8106263205e+00 3.8254948709e+00 3.8255561439e+00 3.8110645056e+00 3.8256038991e+00 2.3092130229e+05 2.3439790625e+05 2.4076518750e+05 1.3771481124e+05 1.3825965625e+05 1.4117348438e+05 0 0
50 6.0143753761e+05 6.0676069399e+05 6.0676874066e+05 5.9771258056e+05 6.0613707693e+05 3.7631662928e+00 3.7782479502e+00 3.7783123818e+00 3.7645854483e+00 3.7783197313e+00 2.1967108938e+05 2.3185115625e+05 2.2713446875e+05 1.2836447025e+05 1.3031754688e+05 1.3233289062e+05 0 0
51 5.7330344825e+05 5.9074586292e+05 5.9075548669e+05 5.7154154316e+05 5.9009416035e+05 3.7243992942e+00 3.7348767407e+00 3.7349443498e+00 3.7275497066e+00 3.7349045600e+00 2.1175286044e+05 2.4331571875e+05 2.0329054688e+05 1.2091396875e+05 1.2623920312e+05 1.2115298438e+05 0 0
52 5.5657480489e+05 5.5347179278e+05 5.5348058458e+05 5.4661461460e+05 5.5277128632e+05 3.6844781763e+00 3.6969341919e+00 3.6970057230e+00 3.6916292422e+00 3.6969789506e+00 1.9071833740e+05 2.4315507812e+05 1.8869271875e+05 1.1172991843e+05 1.2111969531e+05 1.1201623438e+05 0 0
53 5.1974911238e+05 5.3260653881e+05 5.3261675167e+05 5.2558539474e+05 5.3202885504e+05 3.6482053532e+00 3.6586780370e+00 3.6587520207e+00 3.6570203409e+00 3.6587166739e+00 1.7349880137e+05 2.3626793750e+05 1.8787426562e+05 1.0084301849e+05 1.1392720312e+05 1.0579543750e+05 0 0
54 5.0602943016e+05 5.1761479694e+05 5.1762502072e+05 5.1602539200e+05 5.1693595141e+05 3.6210119675e+00 3.6275850216e+00 3.6276633146e+00 3.6271423922e+00 3.6276514903e+00 1.7427686535e+05 1.8963293750e+05 1.6406225000e+05 9.5317005994e+04 1.0110642188e+05 9.5684531250e+04 0 0
55 4.7773173420e+05 4.7849361920e+05 4.7850479869e+05 4.7812412112e+05 4.7777474163e+05 3.5900398483e+00 3.5987984753e+00 3.5988800728e+00 3.5986343031e+00 3.5988935525e+00 1.5397815610e+05 1.4992509375e+05 1.4363642188e+05 8.7517320253e+04 8.7299695312e+04 8.5680148438e+04 0 0
56 4.6290194186e+05 4.7225856294e+05 4.7226964718e+05 4.7213896151e+05 4.7124920572e+05 3.5526368609e+00 3.5629917594e+00 3.5630754306e+00 3.5628892252e+00 3.5634035770e+00 1.3911465104e+05 1.4859565625e+05 1.4822406250e+05 7.9383612032e+04 8.2383421875e+04 8.2097382812e+04 0 0
57 4.5313382714e+05 4.4780717222e+05 4.4781803848e+05 4.4785925103e+05 4.4569063294e+05 3.5204675789e+00 3.5276491727e+00 3.5277355690e+00 3.5276208562e+00 3.5283779056e+00 1.3235156996e+05 1.3275468750e+05 1.3605957812e+05 7.5382663224e+04 7.6225718750e+04 7.6591742188e+04 0 0
58 4.2885270838e+05 4.4037949366e+05 4.4038892484e+05 4.4044857658e+05 4.3883507754e+05 3.4944600827e+00 3.5020357429e+00 3.5021253702e+00 3.5020138007e+00 3.5033770114e+00 1.1000937929e+05 1.2646257031e+05 1.3680885938e+05 6.6556967266e+04 7.0332562500e+04 7.1974273438e+04 0 0
59 4.1920351953e+05 4.1480793142e+05 4.1481654185e+05 4.1490516360e+05 4.1010656676e+05 3.4680055275e+00 3.4762996516e+00 3.4763910897e+00 3.4762745140e+00 3.4790364984e+00 1.1091429644e+05 1.1739247656e+05 1.3295606250e+05 6.4022711429e+04 6.6731445312e+04 6.9367515625e+04 0 0
60 3.9612561700e+05 4.1173939284e+05 4.1174687370e+05 4.1184600213e+05 4.1004903387e+05 3.4384823890e+00 3.4479864700e+00 3.4480826499e+00 3.4479708703e+00 3.4532957375e+00 9.9110314270e+04 1.0387707031e+05 1.3044853125e+05 5.7628765780e+04 5.9743851562e+04 6.4617884766e+04 0 0
61 3.9133323301e+05 3.8802741346e+05 3.8802667455e+05 3.8826617905e+05 3.8320455212e+05 3.4095562862e+00 3.4170558122e+00 3.4171533708e+00 3.4169720415e+00 3.4250632483e+00 1.0036531147e+05 9.0900789062e+04 1.1681625781e+05 5.6743971579e+04 5.5355892578e+04 6.0276017578e+04 0 0
62 3.6649808887e+05 3.7593667552e+05 3.7593497582e+05 3.7614406772e+05 3.8568657883e+05 3.3827345843e+00 3.3907074660e+00 3.3908166501e+00 3.3906176365e+00 3.3980546515e+00 8.3192030828e+04 9.1080570312e+04 1.1127441406e+05 4.9994442805e+04 5.1937197266e+04 5.7328513672e+04 0 0
63 3.5641208740e+05 3.5920867624e+05 3.5916616393e+05 3.6009036804e+05 3.5923505005e+05 3.3645998514e+00 3.3685926314e+00 3.3687033188e+00 3.3682869997e+00 3.3740866702e+00 9.1158490459e+04 8.6130726562e+04 8.3357054688e+04 4.9997421194e+04 5.0177714844e+04 4.9665931641e+04 0 0
64 3.4677858294e+05 3.4974644439e+05 3.4966580250e+05 3.5144912239e+05 3.5313713053e+05 3.3482477867e+00 3.3530774879e+00 3.3532160428e+00 3.3527309114e+00 3.3572477794e+00 8.0693160717e+04 7.7147054688e+04 8.7874382812e+04 4.5333609877e+04 4.5095957031e+04 4.7922000000e+04 0 0
65 3.3502671964e+05 3.3271403197e+05 3.3267866096e+05 3.3484447705e+05 3.3890687410e+05 3.3310674827e+00 3.3367087148e+00 3.3368902912e+00 3.3350120862e+00 3.3416951728e+00 7.4276692802e+04 7.3075679688e+04 7.8513296875e+04 4.2967098899e+04 4.2793417969e+04 4.4147228516e+04 0 0
66 3.2574350091e+05 3.2718864411e+05 3.2724309623e+05 3.2804339849e+05 3.2793550039e+05 3.3138532458e+00 3.3202621824e+00 3.3204684325e+00 3.3187419354e+00 3.3245356327e+00 6.7337627324e+04 7.4833679688e+04 7.9891203125e+04 3.9299335808e+04 4.1246169922e+04 4.2901994141e+04 0 0
67 3.1838642515e+05 3.1795049275e+05 3.1797321668e+05 3.1905283184e+05 3.1798951147e+05 3.2992786490e+00 3.3053935921e+00 3.3055826768e+00 3.3027588810e+00 3.3091750188e+00 6.5013276858e+04 6.6971500000e+04 7.7971023438e+04 3.7756898051e+04 3.8523162109e+04 4.0487496094e+04 0 0
68 3.1040209915e+05 3.1080500753e+05 3.1083585729e+05 3.1022468286e+05 3.1339962905e+05 3.2866453253e+00 3.2921524280e+00 3.2923719620e+00 3.2906105669e+00 3.2961787736e+00 5.5471691292e+04 6.3289431641e+04 7.6808671875e+04 3.4125575872e+04 3.5899250000e+04 3.9523857422e+04 0 0
69 2.9396158641e+05 3.0330093602e+05 3.0319575638e+05 3.0222011666e+05 3.0560138722e+05 3.2765468043e+00 3.2815912972e+00 3.2817790378e+00 3.2792425267e+00 3.2839635443e+00 5.7532532483e+04 5.9665107422e+04 6.1531992188e+04 3.3222126130e+04 3.4466818359e+04 3.5031429688e+04 0 0
70 2.8820305046e+05 2.8387505714e+05 2.8375765390e+05 2.8487313758e+05 2.9026607160e+05 3.2665356049e+00 3.2718431511e+00 3.2721745119e+00 3.2700516129e+00 3.2747894690e+00 4.9433434424e+04 5.2222339844e+04 6.1398476562e+04 2.9944477283e+04 3.0801939453e+04 3.3616556641e+04 0 0
71 2.7426095677e+05 2.8420110694e+05 2.8354530993e+05 2.8313970341e+05 2.8319247176e+05 3.2591168932e+00 3.2636600215e+00 3.2639404649e+00 3.2610773008e+00 3.2653636425e+00 4.7266936465e+04 5.0191607422e+04 5.2196529297e+04 2.7845839817e+04 2.9128053711e+04 3.0039258789e+04 0 0
72 2.6589998244e+05 2.6733027531e+05 2.6741693709e+05 2.6796291755e+05 2.7227715198e+05 3.2511282716e+00 3.2558913421e+00 3.2564639620e+00 3.2538416084e+00 3.2580927923e+00 4.6353739066e+04 4.3406388672e+04 5.3256802734e+04 2.6734654772e+04 2.6482831055e+04 2.8744064453e+04 0 0
73 2.5866637002e+05 2.6170306667e+05 2.6198632758e+05 2.5996456522e+05 2.6321481296e+05 3.2420111848e+00 3.2485492470e+00 3.2489926444e+00 3.2449199982e+00 3.2501352842e+00 4.0228369222e+04 4.2590324219e+04 5.0375080078e+04 2.4236598179e+04 2.4889219727e+04 2.7304775391e+04 0 0
74 2.4661368908e+05 2.5158890863e+05 2.5288832887e+05 2.4912680479e+05 2.5538896678e+05 3.2337474802e+00 3.2405945984e+00 3.2412133054e+00 3.2363997688e+00 3.2423772077e+00 3.8856110232e+04 4.1177470703e+04 4.6630810547e+04 2.3460452061e+04 2.4050452148e+04 2.5264470703e+04 0 0
75 2.4456673373e+05 2.4420747114e+05 2.4518570399e+05 2.4466261661e+05 2.4662235370e+05 3.2261792487e+00 3.2321872193e+00 3.2324458388e+00 3.2289791340e+00 3.2334696212e+00 3.7891951388e+04 4.2465898438e+04 4.3965664062e+04 2.2063360767e+04 2.3413934570e+04 2.4484979492e+04 0 0
76 2.2789793646e+05 2.4425593083e+05 2.4460530401e+05 2.3312142100e+05 2.4355840538e+05 3.2178302920e+00 3.2255269301e+00 3.2257239942e+00 3.2212392339e+00 3.2262449803e+00 3.8857226461e+04 4.0721224609e+04 4.0325201172e+04 2.1648186761e+04 2.2129891602e+04 2.2653667969e+04 0 0
77 2.2957731367e+05 2.2913208460e+05 2.2921747200e+05 2.2665341351e+05 2.2936599978e+05 3.2111515016e+00 3.2166838990e+00 3.2168487245e+00 3.2138805960e+00 3.2184414135e+00 3.7807652392e+04 4.4536820312e+04 3.7733208984e+04 2.0410805920e+04 2.2069897461e+04 2.1356512695e+04 0 0
78 2.1696454419e+05 2.2856447514e+05 2.2858613109e+05 2.2182056547e+05 2.2786042156e+05 3.2030772689e+00 3.2096106272e+00 3.2097713861e+00 3.2070468601e+00 3.2106148155e+00 3.1145252309e+04 3.7837785156e+04 3.8614109375e+04 1.8722293785e+04 2.0058541016e+04 2.0569134766e+04 0 0
79 2.1794870432e+05 2.1409972525e+05 2.1408928889e+05 2.1974196591e+05 2.1648731991e+05 3.1944059367e+00 3.2019111366e+00 3.2020790558e+00 3.1988924306e+00 3.2037767767e+00 2.9632715231e+04 3.2701107422e+04 3.2985519531e+04 1.7459271356e+04 1.8796531250e+04 1.8890003906e+04 0 0
80 2.1235701692e+05 2.1815197756e+05 2.1814111543e+05 2.1260580372e+05 2.1959637622e+05 3.1860662010e+00 3.1937862931e+00 3.1939702330e+00 3.1896353801e+00 3.1951939015e+00 2.9411185089e+04 2.6976910156e+04 3.2043813477e+04 1.7217995113e+04 1.6706623047e+04 1.8171193359e+04 0 0
81 2.0624204547e+05 2.0907269978e+05 2.0901986524e+05 2.1254645708e+05 2.0925678648e+05 3.1765655138e+00 3.1845907939e+00 3.1847851229e+00 3.1813951876e+00 3.1860041181e+00 2.9007543425e+04 3.0310744141e+04 2.7724004883e+04 1.6443892980e+04 1.7041038086e+04 1.6730058594e+04 0 0
