matrix=data/matrices/nasasrb.mtx n=54870 seed=10
iter res_d res_f res_ffma res_p32q res_p32n solerr_d solerr_f solerr_ffma solerr_p32q solerr_p32n pAp_d pAp_p32q pAp_p32n rz_d rz_p32q rz_p32n guard_p32q guard_p32n
33 4.4614235398e+07 4.4600198768e+07 4.4600663710e+07 4.4615722821e+07 4.4414651853e+07 3.2458175475e-01 3.2459433754e-01 3.2459353263e-01 3.2458272199e-01 3.2470586862e-01 3.3839872649e+07 3.3841472000e+07 3.3398696000e+07 2.1877526153e+07 2.1878576000e+07 2.1633832000e+07 0 0
34 4.3766118390e+07 4.3751995697e+07 4.3752454315e+07 4.3767451077e+07 4.3597155951e+07 3.1618238604e-01 3.1619518430e-01 3.1619435762e-01 3.1618327490e-01 3.1630062054e-01 2.8336401783e+07 2.8337792000e+07 2.8004048000e+07 1.9139130957e+07 1.9140088000e+07 1.8931864000e+07 0 0
35 4.1805230388e+07 4.1790623869e+07 4.1791049413e+07 4.1806009757e+07 4.1588052975e+07 3.0786908240e-01 3.0788222366e-01 3.0788138323e-01 3.0786988525e-01 3.0798631628e-01 2.5998242520e+07 2.5999568000e+07 2.5715768000e+07 1.7528875233e+07 1.7529784000e+07 1.7343568000e+07 0 0
36 4.0936275599e+07 4.0920254432e+07 4.0920718547e+07 4.0937711696e+07 4.0649228998e+07 2.9978636853e-01 2.9979979052e-01 2.9979895235e-01 2.9978707987e-01 2.9990129250e-01 2.4335323476e+07 2.4336608000e+07 2.4081624000e+07 1.6010166893e+07 1.6011030000e+07 1.5843218000e+07 0 0
37 4.0325514770e+07 4.0309040462e+07 4.0309574878e+07 4.0326745678e+07 4.0058742629e+07 2.9179138335e-01 2.9180520923e-01 2.9180435532e-01 2.9179195523e-01 2.9190666309e-01 2.2393627341e+07 2.2394864000e+07 2.2162248000e+07 1.4578769209e+07 1.4579584000e+07 1.4427002000e+07 0 0
38 3.8755997197e+07 3.8737503739e+07 3.8738052906e+07 3.8756995268e+07 3.8363142123e+07 2.8368670504e-01 2.8370089932e-01 2.8370002156e-01 2.8368710938e-01 2.8379958593e-01 2.1053328003e+07 2.1054520000e+07 2.0829376000e+07 1.3691808037e+07 1.3692588000e+07 1.3547410000e+07 0 0
39 3.5669341561e+07 3.5651299764e+07 3.5651909646e+07 3.5670854086e+07 3.5244965899e+07 2.7574054454e-01 2.7575516562e-01 2.7575424943e-01 2.7574079606e-01 2.7585234103e-01 1.9591498361e+07 1.9592640000e+07 1.9379880000e+07 1.2631835728e+07 1.2632566000e+07 1.2497542000e+07 0 0
40 3.2611847104e+07 3.2594668866e+07 3.2595130054e+07 3.2612968298e+07 3.2217860206e+07 2.6774057200e-01 2.6775562615e-01 2.6775466620e-01 2.6774067957e-01 2.6785037889e-01 1.6826397683e+07 1.6827384000e+07 1.6644652000e+07 1.1349144703e+07 1.1349800000e+07 1.1227684000e+07 0 0
41 3.0069820304e+07 3.0054122489e+07 3.0054566840e+07 3.0070670671e+07 2.9729949710e+07 2.6016308125e-01 2.6017857348e-01 2.6017760287e-01 2.6016303624e-01 2.6027286748e-01 1.5898109146e+07 1.5899024000e+07 1.5730242000e+07 1.0411394732e+07 1.0411984000e+07 1.0300622000e+07 0 0
42 2.8149693447e+07 2.8134826201e+07 2.8135174446e+07 2.8150286783e+07 2.7871837484e+07 2.5300993242e-01 2.5302579388e-01 2.5302482732e-01 2.5300973617e-01 2.5311869438e-01 1.3634958281e+07 1.3635726000e+07 1.3495876000e+07 9.1152826138e+06 9.1157880000e+06 9.0189820000e+06 0 0
43 2.5966918447e+07 2.5954523699e+07 2.5954786139e+07 2.5967477072e+07 2.5749227006e+07 2.4658350788e-01 2.4659962107e-01 2.4659867050e-01 2.4658320519e-01 2.4669476096e-01 1.1981323075e+07 1.1981976000e+07 1.1870876000e+07 7.9027152210e+06 7.9031400000e+06 7.8215300000e+06 0 0
44 2.5443244928e+07 2.5432306434e+07 2.5432562389e+07 2.5444177926e+07 2.5280251851e+07 2.4042563781e-01 2.4044188136e-01 2.4044095855e-01 2.4042524058e-01 2.4054097774e-01 1.0556875676e+07 1.0557444000e+07 1.0475790000e+07 7.0663931872e+06 7.0667660000e+06 6.9969230000e+06 0 0
45 2.3922032682e+07 2.3916881765e+07 2.3917058537e+07 2.3922345671e+07 2.3968980066e+07 2.3447534984e-01 2.3449181607e-01 2.3449088720e-01 2.3447485881e-01 2.3461383474e-01 8.7078149249e+06 8.7082740000e+06 8.6922900000e+06 6.1460254551e+06 6.1463430000e+06 6.0951370000e+06 0 0
46 2.2693796678e+07 2.2694375829e+07 2.2694487459e+07 2.2694389136e+07 2.2740330964e+07 2.2883046661e-01 2.2884701053e-01 2.2884607358e-01 2.2882990132e-01 2.2902494406e-01 8.1535319216e+06 8.1539480000e+06 8.2827620000e+06 5.6992138508e+06 5.6995000000e+06 5.6813410000e+06 0 0
47 2.1473879266e+07 2.1484270074e+07 2.1484309120e+07 2.1473818216e+07 2.1666165918e+07 2.2358821935e-01 2.2360502255e-01 2.2360406423e-01 2.2358756961e-01 2.2391270508e-01 7.7326679647e+06 7.7330590000e+06 8.1636300000e+06 5.2790220577e+06 5.2792810000e+06 5.3295680000e+06 0 0
48 2.1300610147e+07 2.1306410103e+07 2.1306477821e+07 2.1300309042e+07 2.0761986844e+07 2.1846130911e-01 2.1847820543e-01 2.1847722914e-01 2.1846059517e-01 2.1902052768e-01 6.8886667960e+06 6.8890290000e+06 7.7361830000e+06 4.8284767780e+06 4.8287110000e+06 4.9725380000e+06 0 0
49 2.0597725968e+07 2.0581925185e+07 2.0582353130e+07 2.0598956261e+07 1.9520269172e+07 2.1341504630e-01 2.1343262560e-01 2.1343163348e-01 2.1341423268e-01 2.1410696723e-01 7.3516787047e+06 7.3520900000e+06 8.1371330000e+06 4.8502602177e+06 4.8504970000e+06 5.0211870000e+06 0 0
50 1.8889593810e+07 1.8834702320e+07 1.8835657191e+07 1.8890062808e+07 1.8357100371e+07 2.0855087587e-01 2.0856859631e-01 2.0856762249e-01 2.0854993352e-01 2.0925243503e-01 6.8362143479e+06 6.8366230000e+06 7.1262000000e+06 4.5317779587e+06 4.5320000000e+06 4.5966260000e+06 0 0
51 1.8301187291e+07 1.8244900852e+07 1.8245765215e+07 1.8302974052e+07 1.8426224645e+07 2.0424653652e-01 2.0426474383e-01 2.0426377446e-01 2.0424545109e-01 2.0474285195e-01 7.3133528806e+06 7.3137660000e+06 6.9240350000e+06 4.3247536253e+06 4.3249660000e+06 4.3009030000e+06 0 0
52 1.6910649540e+07 1.6894126659e+07 1.6894400747e+07 1.6911335911e+07 1.7467772229e+07 2.0006029201e-01 2.0007732704e-01 2.0007640417e-01 2.0005903761e-01 2.0030300714e-01 6.5704637796e+06 6.5706500000e+06 5.5532220000e+06 3.9510289793e+06 3.9511785000e+06 3.7204950000e+06 0 0
53 1.8481959854e+07 1.8478570032e+07 1.8478658101e+07 1.8482081565e+07 1.8783353894e+07 1.9592488569e-01 1.9594158538e-01 1.9594068573e-01 1.9592342182e-01 1.9607692126e-01 5.0789033437e+06 5.0790290000e+06 4.6079520000e+06 3.3874812870e+06 3.3875950000e+06 3.2442100000e+06 0 0
54 1.5733715870e+07 1.5736644896e+07 1.5736635301e+07 1.5733963899e+07 1.6237527672e+07 1.9190617788e-01 1.9192241036e-01 1.9192155134e-01 1.9190450878e-01 1.9204703818e-01 4.4589046004e+06 4.4590410000e+06 4.3302840000e+06 3.0565245161e+06 3.0566290000e+06 2.9988835000e+06 0 0
55 1.7234594113e+07 1.7230322421e+07 1.7230321448e+07 1.7234846625e+07 1.7837594211e+07 1.8807616813e-01 1.8809225693e-01 1.8809142076e-01 1.8807429367e-01 1.8823634871e-01 4.3198188852e+06 4.3199590000e+06 4.3329660000e+06 2.8797542303e+06 2.8798510000e+06 2.8604725000e+06 0 0
56 1.4232192362e+07 1.4228131526e+07 1.4228218784e+07 1.4232331067e+07 1.5296515153e+07 1.8426655919e-01 1.8428234224e-01 1.8428153939e-01 1.8426444251e-01 1.8447180770e-01 3.8526875057e+06 3.8528135000e+06 3.9344215000e+06 2.6648312851e+06 2.6649180000e+06 2.6618610000e+06 0 0
57 1.5353366462e+07 1.5346449917e+07 1.5346366284e+07 1.5353757520e+07 1.7105774813e+07 1.8065475146e-01 1.8067035783e-01 1.8066959131e-01 1.8065237443e-01 1.8096185163e-01 3.4123873227e+06 3.4124955000e+06 3.6538155000e+06 2.4032772507e+06 2.4033510000e+06 2.4379030000e+06 0 0
58 1.4057341105e+07 1.4049297913e+07 1.4049242384e+07 1.4057510191e+07 1.5005168128e+07 1.7733774581e-01 1.7735308547e-01 1.7735236267e-01 1.7733511171e-01 1.7771263668e-01 3.4385276541e+06 3.4386305000e+06 3.7534700000e+06 2.2829278671e+06 2.2829935000e+06 2.3490240000e+06 0 0
59 1.1895318747e+07 1.1897813300e+07 1.1897921173e+07 1.1895641534e+07 1.4409651156e+07 1.7399010325e-01 1.7400534814e-01 1.7400466903e-01 1.7398718497e-01 1.7449324795e-01 2.8102539038e+06 2.8103340000e+06 3.0797435000e+06 2.0454941986e+06 2.0455495000e+06 2.0891810000e+06 0 0
60 1.2877592523e+07 1.2876336769e+07 1.2876272924e+07 1.2877949068e+07 1.4081168726e+07 1.7100724819e-01 1.7102282210e-01 1.7102219648e-01 1.7100403802e-01 1.7168769282e-01 2.5315367314e+06 2.5316085000e+06 3.1927525000e+06 1.7945882167e+06 1.7946347500e+06 1.9516910000e+06 0 0
61 1.1589676662e+07 1.1610614325e+07 1.1611970008e+07 1.1589685380e+07 1.2163329765e+07 1.6804897938e-01 1.6806518411e-01 1.6806462604e-01 1.6804544188e-01 1.6863647276e-01 2.7436948237e+06 2.7437750000e+06 2.6567365000e+06 1.8240776536e+06 1.8241240000e+06 1.8188435000e+06 0 0
62 1.1443454835e+07 1.1477322730e+07 1.1479500562e+07 1.1444291436e+07 1.2090814772e+07 1.6524970025e-01 1.6526734934e-01 1.6526690543e-01 1.6524586719e-01 1.6583234746e-01 2.3051276456e+06 2.3052060000e+06 2.3407280000e+06 1.5980629993e+06 1.5981037500e+06 1.6054207500e+06 0 0
63 1.1510181748e+07 1.1577761164e+07 1.1582555934e+07 1.1510246845e+07 1.2064944431e+07 1.6255889618e-01 1.6257939948e-01 1.6257911170e-01 1.6255476303e-01 1.6311461154e-01 2.2558634099e+06 2.2559590000e+06 2.2476880000e+06 1.5199585121e+06 1.5200005000e+06 1.5224012500e+06 0 0
64 1.0553106714e+07 1.0675519375e+07 1.0683947466e+07 1.0554602811e+07 1.1308378753e+07 1.5989181405e-01 1.5991707882e-01 1.5991705406e-01 1.5988739876e-01 1.6047588701e-01 2.0125966501e+06 2.0127167500e+06 2.0571145000e+06 1.4110949771e+06 1.4111395000e+06 1.4109212500e+06 0 0
65 1.0291120412e+07 1.0539672604e+07 1.0553420109e+07 1.0293325421e+07 1.1762844848e+07 1.5747450698e-01 1.5750725336e-01 1.5750757556e-01 1.5746984165e-01 1.5803932085e-01 2.0256755071e+06 2.0258802500e+06 2.1510005000e+06 1.3378363878e+06 1.3378987500e+06 1.3783610000e+06 0 0
66 9.3572933551e+06 9.6734279060e+06 9.6879933772e+06 9.3584627806e+06 1.0627749054e+07 1.5517846903e-01 1.5521143695e-01 1.5521180529e-01 1.5517352499e-01 1.5565971498e-01 2.0317136885e+06 2.0318897500e+06 1.9034195000e+06 1.2866929404e+06 1.2867535000e+06 1.2646027500e+06 0 0
67 9.8756428873e+06 1.0000689958e+07 1.0005576050e+07 9.8773101536e+06 1.0561518328e+07 1.5301447886e-01 1.5303444767e-01 1.5303423108e-01 1.5300910708e-01 1.5334467715e-01 2.1727952151e+06 2.1726775000e+06 1.8410015000e+06 1.2841630350e+06 1.2841685000e+06 1.2144802500e+06 0 0
68 9.0765785852e+06 9.0959650756e+06 9.0957073076e+06 9.0763811050e+06 9.1309312313e+06 1.5084189902e-01 1.5085510750e-01 1.5085464861e-01 1.5083613800e-01 1.5119392035e-01 1.7306677712e+06 1.7305112500e+06 1.6851270000e+06 1.1388287140e+06 1.1388015000e+06 1.1118840000e+06 0 0
69 9.1160632382e+06 9.1813066599e+06 9.1810535721e+06 9.1145710224e+06 9.3680382419e+06 1.4882624560e-01 1.4884302490e-01 1.4884272001e-01 1.4882016625e-01 1.4924534245e-01 1.5198179882e+06 1.5198180000e+06 1.7468877500e+06 1.0214665071e+06 1.0214705625e+06 1.0712107500e+06 0 0
70 8.8821385369e+06 9.0737762683e+06 9.0787874649e+06 8.8850237132e+06 8.5506273618e+06 1.4689377910e-01 1.4692232532e-01 1.4692254384e-01 1.4688748436e-01 1.4735079740e-01 1.3703746626e+06 1.3704977500e+06 1.5236785000e+06 9.3458952560e+05 9.3461950000e+05 9.7319793750e+05 0 0
71 8.4880544860e+06 8.9545408265e+06 8.9667011248e+06 8.4923505046e+06 8.7038371222e+06 1.4506145739e-01 1.4511502064e-01 1.4511628047e-01 1.4505505030e-01 1.4555378887e-01 1.2345335528e+06 1.2348137500e+06 1.3657760000e+06 8.5257788778e+05 8.5264018750e+05 8.8485837500e+05 0 0
72 8.6849803928e+06 9.2326361350e+06 9.2407117153e+06 8.6911213221e+06 8.5860914363e+06 1.4331692671e-01 1.4341058865e-01 1.4341320352e-01 1.4331058421e-01 1.4384666236e-01 1.1459770409e+06 1.1465555000e+06 1.2832680000e+06 7.8627955951e+05 7.8640481250e+05 8.2225593750e+05 0 0
73 8.0089419272e+06 8.7524701054e+06 8.7560241914e+06 8.0341095342e+06 8.7129612900e+06 1.4154612476e-01 1.4169778292e-01 1.4170163864e-01 1.4154024303e-01 1.4214573075e-01 1.0518506992e+06 1.0528935000e+06 1.1552015000e+06 7.4339459210e+05 7.4361312500e+05 7.6387150000e+05 0 0
74 7.8485193146e+06 8.6593537841e+06 8.6510467829e+06 7.8817768916e+06 8.2787040427e+06 1.3983676022e-01 1.4003788174e-01 1.4004162338e-01 1.3983199455e-01 1.4043855327e-01 1.0319433130e+06 1.0341373125e+06 1.1200927500e+06 7.1690905726e+05 7.1737662500e+05 7.4195206250e+05 0 0
75 7.8221067821e+06 8.2064980189e+06 8.1865553747e+06 7.8856244764e+06 7.4360982008e+06 1.3810861802e-01 1.3836665076e-01 1.3836969549e-01 1.3810681119e-01 1.3874338722e-01 9.6433582002e+05 9.6848043750e+05 9.9941450000e+05 6.8735267237e+05 6.8821200000e+05 6.9316018750e+05 0 0
76 6.6396357247e+06 7.7772979992e+06 7.7643158983e+06 6.9004459948e+06 7.4192931926e+06 1.3647438230e-01 1.3679408075e-01 1.3679596097e-01 1.3648108298e-01 1.3710949696e-01 8.8369453854e+05 8.9507375000e+05 9.8573412500e+05 6.3139918258e+05 6.3375187500e+05 6.6523193750e+05 0 0
77 7.3071058630e+06 7.6583636689e+06 7.6444156185e+06 7.7118706562e+06 7.0721588665e+06 1.3494754315e-01 1.3531304748e-01 1.3531374411e-01 1.3497799318e-01 1.3556196157e-01 8.0733484217e+05 8.3824081250e+05 8.6733875000e+05 5.7300142479e+05 5.7944750000e+05 5.9866687500e+05 0 0
78 6.4529321394e+06 6.5601762205e+06 6.5499538657e+06 7.3702509371e+06 6.9229331345e+06 1.3344123879e-01 1.3381107015e-01 1.3381095163e-01 1.3351949739e-01 1.3406711761e-01 7.5798744981e+05 8.2239243750e+05 7.7079156250e+05 5.4221290631e+05 5.5591337500e+05 5.4469268750e+05 0 0
79 6.6386877543e+06 7.2433379568e+06 7.2337453197e+06 7.9559799771e+06 7.5989267539e+06 1.3197598490e-01 1.3236310075e-01 1.3236235297e-01 1.3214089128e-01 1.3265739805e-01 6.9524684583e+05 8.1857450000e+05 8.0972468750e+05 5.0561890495e+05 5.3262431250e+05 5.3385681250e+05 0 0
80 6.0646949586e+06 6.3489146209e+06 6.3313170586e+06 7.0511375975e+06 7.3679924593e+06 1.3055927332e-01 1.3093443660e-01 1.3093287430e-01 1.3079766892e-01 1.3128083762e-01 6.8728899119e+05 8.3443637500e+05 7.8348118750e+05 4.9032050606e+05 5.2655625000e+05 5.1484290625e+05 0 0
81 5.8862692064e+06 6.6170518699e+06 6.5925943903e+06 6.6195009800e+06 6.8126319049e+06 1.2924660724e-01 1.2959899189e-01 1.2959628436e-01 1.2950358504e-01 1.2996350795e-01 6.7090225366e+05 7.6774156250e+05 7.7604893750e+05 4.5731478547e+05 4.8853881250e+05 4.9510284375e+05 0 0
