matrix=data/matrices/s3dkq4m2.mtx n=90449 seed=12
iter res_d res_f res_ffma res_p32q res_p32n solerr_d solerr_f solerr_ffma solerr_p32q solerr_p32n pAp_d pAp_p32q pAp_p32n rz_d rz_p32q rz_p32n guard_p32q guard_p32n
31 6.5589713237e+02 6.5538056692e+02 6.5538140136e+02 6.5589700030e+02 6.5563447324e+02 1.6959056283e+01 1.6960437677e+01 1.6960432234e+01 1.6959055180e+01 1.6959412256e+01 4.7100698385e+02 4.7100673676e+02 4.7056425476e+02 4.2560019287e+02 4.2559996796e+02 4.2519936371e+02 0 0
32 6.1532156738e+02 6.1482403479e+02 6.1482454306e+02 6.1532146070e+02 6.1507176919e+02 1.6522900952e+01 1.6524242879e+01 1.6524238700e+01 1.6522899748e+01 1.6523234575e+01 4.1730997924e+02 4.1730974579e+02 4.1691626740e+02 3.8026194797e+02 3.8026174164e+02 3.7990150452e+02 0 0
33 5.7225379173e+02 5.7177317399e+02 5.7177311934e+02 5.7225368610e+02 5.7202015917e+02 1.6121503130e+01 1.6122817028e+01 1.6122814703e+01 1.6121501806e+01 1.6121819960e+01 3.7698336383e+02 3.7698316193e+02 3.7662475586e+02 3.3845681466e+02 3.3845663452e+02 3.3813370514e+02 0 0
34 5.4060014805e+02 5.4012955622e+02 5.4013001907e+02 5.4060004278e+02 5.4037495663e+02 1.5734823311e+01 1.5736133095e+01 1.5736131386e+01 1.5734821811e+01 1.5735130326e+01 3.2225677465e+02 3.2225659943e+02 3.2194806671e+02 2.9250509754e+02 2.9250494385e+02 2.9222397614e+02 0 0
35 5.1094885886e+02 5.1049522525e+02 5.1049524055e+02 5.1094878046e+02 5.1073461186e+02 1.5337495067e+01 1.5338817603e+01 1.5338817016e+01 1.5337493328e+01 1.5337795467e+01 2.8607294983e+02 2.8607280731e+02 2.8579643250e+02 2.6250021983e+02 2.6250009155e+02 2.6224649811e+02 0 0
36 4.8483937872e+02 4.8438954817e+02 4.8438879013e+02 4.8483932583e+02 4.8463123868e+02 1.4939082076e+01 1.4940430964e+01 1.4940431904e+01 1.4939080086e+01 1.4939376526e+01 2.5297191128e+02 2.5297178650e+02 2.5272789955e+02 2.3458473565e+02 2.3458462334e+02 2.3435799408e+02 0 0
37 4.6743143688e+02 4.6698750318e+02 4.6698736934e+02 4.6743139537e+02 4.6723063764e+02 1.4553399637e+01 1.4554772249e+01 1.4554774566e+01 1.4553397384e+01 1.4553689301e+01 2.2314393719e+02 2.2314383316e+02 2.2292792702e+02 2.0876077347e+02 2.0876068115e+02 2.0855833817e+02 0 0
38 4.5058101618e+02 4.5014121048e+02 4.5014133197e+02 4.5058099646e+02 4.5038329163e+02 1.4166942905e+01 1.4168336364e+01 1.4168338983e+01 1.4166940330e+01 1.4167228235e+01 2.0305097083e+02 2.0305088425e+02 2.0285367012e+02 1.9342545570e+02 1.9342538071e+02 1.9323739243e+02 0 0
39 4.3299970256e+02 4.3256421127e+02 4.3256610766e+02 4.3299969327e+02 4.3280939078e+02 1.3788407153e+01 1.3789826040e+01 1.3789827154e+01 1.3788404223e+01 1.3788687435e+01 1.8952434399e+02 1.8952427483e+02 1.8934007454e+02 1.7908854638e+02 1.7908848763e+02 1.7891417503e+02 0 0
40 4.1449777202e+02 4.1406357075e+02 4.1406541980e+02 4.1449777593e+02 4.1431028906e+02 1.3413820826e+01 1.3415270310e+01 1.3415269324e+01 1.3413817550e+01 1.3414094791e+01 1.7485213139e+02 1.7485207748e+02 1.7468189049e+02 1.6537917693e+02 1.6537913322e+02 1.6521802330e+02 0 0
41 3.9942463362e+02 3.9899870770e+02 3.9899925595e+02 3.9942464480e+02 3.9924747573e+02 1.3048827923e+01 1.3050301047e+01 1.3050300310e+01 1.3048824315e+01 1.3049094771e+01 1.6029008894e+02 1.6029004860e+02 1.6013435936e+02 1.5229394472e+02 1.5229391479e+02 1.5214542007e+02 0 0
42 3.8139946995e+02 3.8098767615e+02 3.8098786070e+02 3.8139949938e+02 3.8123116757e+02 1.2708694111e+01 1.2710171828e+01 1.2710171765e+01 1.2708690134e+01 1.2708953029e+01 1.5555857530e+02 1.5555854797e+02 1.5540680122e+02 1.4311085633e+02 1.4311083984e+02 1.4297058678e+02 0 0
43 3.6049208224e+02 3.6010045256e+02 3.6010081054e+02 3.6049213324e+02 3.6034034476e+02 1.2398808982e+01 1.2400281693e+01 1.2400281793e+01 1.2398804570e+01 1.2399058821e+01 1.4302597744e+02 1.4302596474e+02 1.4288570213e+02 1.2983554632e+02 1.2983554268e+02 1.2970774078e+02 0 0
44 3.4019091028e+02 3.3981375873e+02 3.3981409210e+02 3.4019097348e+02 3.4004844554e+02 1.2115012208e+01 1.2116478499e+01 1.2116479170e+01 1.2115007260e+01 1.2115251585e+01 1.2832820652e+02 1.2832820702e+02 1.2820205116e+02 1.1622933932e+02 1.1622934628e+02 1.1611476517e+02 0 0
45 3.2236702721e+02 3.2200453704e+02 3.2200377278e+02 3.2236709955e+02 3.2223277446e+02 1.1852457497e+01 1.1853913024e+01 1.1853915544e+01 1.1852451961e+01 1.1852686799e+01 1.1453928972e+02 1.1453930283e+02 1.1442652130e+02 1.0367731867e+02 1.0367733479e+02 1.0357480907e+02 0 0
46 3.0798249531e+02 3.0762974905e+02 3.0762846656e+02 3.0798256089e+02 3.0785252912e+02 1.1605967480e+01 1.1607406385e+01 1.1607411011e+01 1.1605961354e+01 1.1606186416e+01 1.0192758868e+02 1.0192761135e+02 1.0182655621e+02 9.3152732094e+01 9.3152754784e+01 9.3060263634e+01 0 0
47 2.9422774235e+02 2.9388939512e+02 2.9388813242e+02 2.9422781618e+02 2.9410721631e+02 1.1374462420e+01 1.1375876914e+01 1.1375883594e+01 1.1374455719e+01 1.1374670907e+01 8.9968324972e+01 8.9968353271e+01 8.9879089355e+01 8.3737501578e+01 8.3737528801e+01 8.3654209137e+01 0 0
48 2.8318550040e+02 2.8285072256e+02 2.8284913437e+02 2.8318557575e+02 2.8306558427e+02 1.1153869888e+01 1.1155257674e+01 1.1155266037e+01 1.1153862597e+01 1.1154068837e+01 8.0927669888e+01 8.0927699089e+01 8.0847342491e+01 7.6462769878e+01 7.6462799072e+01 7.6386501312e+01 0 0
49 2.7126830992e+02 2.7094173151e+02 2.7094065021e+02 2.7126840375e+02 2.7115417374e+02 1.0942078088e+01 1.0943442233e+01 1.0943451585e+01 1.0942070200e+01 1.0942269115e+01 7.4608968512e+01 7.4609000206e+01 7.4534915924e+01 7.0466366201e+01 7.0466398239e+01 7.0395916939e+01 0 0
50 2.6125263612e+02 2.6093012714e+02 2.6092940856e+02 2.6125273623e+02 2.6113968963e+02 1.0736620781e+01 1.0737968768e+01 1.0737978416e+01 1.0736612304e+01 1.0736806003e+01 6.8602170957e+01 6.8602204323e+01 6.8534342766e+01 6.4960518564e+01 6.4960553169e+01 6.4895482063e+01 0 0
51 2.5136517616e+02 2.5105309448e+02 2.5105202866e+02 2.5136528372e+02 2.5125982957e+02 1.0538609658e+01 1.0539942362e+01 1.0539952273e+01 1.0538600634e+01 1.0538789445e+01 6.4846717688e+01 6.4846755028e+01 6.4782954216e+01 6.0666537523e+01 6.0666575432e+01 6.0605881691e+01 0 0
52 2.4445437826e+02 2.4414215250e+02 2.4414035250e+02 2.4445449474e+02 2.4434693333e+02 1.0343614415e+01 1.0344930193e+01 1.0344941360e+01 1.0343604865e+01 1.0343790229e+01 5.8769154528e+01 5.8769192696e+01 5.8712125301e+01 5.6314027257e+01 5.6314067364e+01 5.6257848263e+01 0 0
53 2.3713783464e+02 2.3681458662e+02 2.3681288763e+02 2.3713796419e+02 2.3701926263e+02 1.0156562189e+01 1.0157862935e+01 1.0157875264e+01 1.0156552108e+01 1.0156735658e+01 5.6329198951e+01 5.6329241753e+01 5.6275849819e+01 5.3239021960e+01 5.3239066124e+01 5.3186278820e+01 0 0
54 2.2920378316e+02 2.2887187669e+02 2.2887115132e+02 2.2920392121e+02 2.2907370795e+02 9.9752778053e+00 9.9765685055e+00 9.9765809259e+00 9.9752671779e+00 9.9754504421e+00 5.4478669401e+01 5.4478717327e+01 5.4427913666e+01 5.0593289710e+01 5.0593337059e+01 5.0543469906e+01 0 0
55 2.2266519043e+02 2.2234241259e+02 2.2234181526e+02 2.2266533534e+02 2.2254514991e+02 9.7941786344e+00 9.7954707476e+00 9.7954829771e+00 9.7941674638e+00 9.7943534630e+00 4.9879941680e+01 4.9879991055e+01 4.9834085464e+01 4.7152182481e+01 4.7152231216e+01 4.7105830669e+01 0 0
56 2.1507095718e+02 2.1479274167e+02 2.1479225974e+02 2.1507110924e+02 2.1499227820e+02 9.6156471301e+00 9.6169456834e+00 9.6169569972e+00 9.6156354479e+00 9.6158253150e+00 4.7496099785e+01 4.7496150970e+01 4.7453842640e+01 4.4624708427e+01 4.4624758720e+01 4.4581331730e+01 0 0
57 2.0761020485e+02 2.0735449529e+02 2.0735410910e+02 2.0761035751e+02 2.0755396512e+02 9.4433283462e+00 9.4446371955e+00 9.4446474320e+00 9.4433161731e+00 9.4435110506e+00 4.4861826676e+01 4.4861879826e+01 4.4823608875e+01 4.1833007001e+01 4.1833058834e+01 4.1793027878e+01 0 0
58 1.9891587888e+02 1.9865928551e+02 1.9865914787e+02 1.9891603717e+02 1.9885617742e+02 9.2778758459e+00 9.2791966612e+00 9.2792055942e+00 9.2778631903e+00 9.2780627512e+00 4.2216563262e+01 4.2216618061e+01 4.2181221485e+01 3.9026859196e+01 3.9026911736e+01 3.8989941597e+01 0 0
59 1.9186067680e+02 1.9158014805e+02 1.9157987278e+02 1.9186084028e+02 1.9177359902e+02 9.1184963556e+00 9.1198314911e+00 9.1198397366e+00 9.1184832276e+00 9.1186895139e+00 3.8595696425e+01 3.8595749855e+01 3.8564179897e+01 3.5829861283e+01 3.5829913139e+01 3.5796227455e+01 0 0
60 1.8335148061e+02 1.8307646541e+02 1.8307624138e+02 1.8335164622e+02 1.8326541652e+02 8.9631630378e+00 8.9645076979e+00 8.9645154825e+00 8.9631494126e+00 8.9633573902e+00 3.6357046048e+01 3.6357100964e+01 3.6325537682e+01 3.3627560794e+01 3.3627613544e+01 3.3595563412e+01 0 0
61 1.7779627213e+02 1.7753379410e+02 1.7753317252e+02 1.7779644864e+02 1.7771740098e+02 8.8135088608e+00 8.8148652081e+00 8.8148730486e+00 8.8134947556e+00 8.8137096026e+00 3.2670989670e+01 3.2671042919e+01 3.2644704819e+01 3.0662976662e+01 3.0663028717e+01 3.0634270191e+01 0 0
62 1.7133679897e+02 1.7108376398e+02 1.7108270227e+02 1.7133698179e+02 1.7126525651e+02 8.6693855632e+00 8.6707530499e+00 8.6707616246e+00 8.6693710196e+00 8.6695933904e+00 3.0592211516e+01 3.0592266321e+01 3.0569995403e+01 2.8651508835e+01 2.8651561975e+01 2.8625557661e+01 0 0
63 1.6668436413e+02 1.6640484448e+02 1.6640382334e+02 1.6668455894e+02 1.6658594464e+02 8.5310858874e+00 8.5324725514e+00 8.5324818398e+00 8.5310708912e+00 8.5313100122e+00 2.8132301828e+01 2.8132356405e+01 2.8116347551e+01 2.6502194433e+01 2.6502247572e+01 2.6479538202e+01 0 0
64 1.6244775984e+02 1.6216331708e+02 1.6216254625e+02 1.6244796943e+02 1.6234360864e+02 8.3945620550e+00 8.3959798582e+00 8.3959896570e+00 8.3945464984e+00 8.3948141337e+00 2.6126057394e+01 2.6126112461e+01 2.6116494417e+01 2.4946877027e+01 2.4946931601e+01 2.4926930904e+01 0 0
65 1.5834530131e+02 1.5809464259e+02 1.5809390752e+02 1.5834552311e+02 1.5827162792e+02 8.2599005408e+00 8.2613854932e+00 8.2613945584e+00 8.2598843747e+00 8.2602142518e+00 2.4307403977e+01 2.4307460070e+01 2.4312995672e+01 2.3521738660e+01 2.3521795034e+01 2.3507026911e+01 0 0
66 1.5359695002e+02 1.5342569965e+02 1.5342442027e+02 1.5359717379e+02 1.5359695126e+02 8.1299996376e+00 8.1316000281e+00 8.1316077363e+00 8.1299829033e+00 8.1304244912e+00 2.3326537259e+01 2.3326596022e+01 2.3360148430e+01 2.2336850211e+01 2.2336908579e+01 2.2331937313e+01 0 0
67 1.4773259645e+02 1.4763160839e+02 1.4763014650e+02 1.4773282075e+02 1.4779790163e+02 8.0071049092e+00 8.0088541427e+00 8.0088604384e+00 8.0070877027e+00 8.0076748641e+00 2.2638993371e+01 2.2639055014e+01 2.2704026699e+01 2.1168934369e+01 2.1168994188e+01 2.1176264048e+01 0 0
68 1.4561213358e+02 1.4547137149e+02 1.4546967978e+02 1.4561237539e+02 1.4564108347e+02 7.8876538073e+00 7.8896697056e+00 7.8896734731e+00 7.8876361729e+00 7.8884808481e+00 2.0283481018e+01 2.0283540487e+01 2.0384973764e+01 1.9558905652e+01 1.9558965206e+01 1.9576844692e+01 0 0
69 1.4266791036e+02 1.4233842265e+02 1.4233761307e+02 1.4266818132e+02 1.4251482927e+02 7.7696753092e+00 7.7720334046e+00 7.7720350271e+00 7.7696572170e+00 7.7708321767e+00 2.0087331585e+01 2.0087394714e+01 2.0232452393e+01 1.9143973452e+01 1.9144036055e+01 1.9177777529e+01 0 0
70 1.4023483353e+02 1.3979217275e+02 1.3979042629e+02 1.4023513666e+02 1.3996902559e+02 7.6519486631e+00 7.6548887653e+00 7.6548855673e+00 7.6519300874e+00 7.6536628006e+00 1.8801871768e+01 1.8801935434e+01 1.9019585371e+01 1.8245483438e+01 1.8245547533e+01 1.8300120592e+01 0 0
71 1.3847471485e+02 1.3812688771e+02 1.3812508484e+02 1.3847503724e+02 1.3830062011e+02 7.5357964218e+00 7.5396714687e+00 7.5396601386e+00 7.5357774032e+00 7.5384081049e+00 1.8179495780e+01 1.8179561615e+01 1.8551215649e+01 1.7599920037e+01 1.7599986315e+01 1.7703803778e+01 0 0
72 1.3342164707e+02 1.3340090248e+02 1.3339547055e+02 1.3342196192e+02 1.3356095358e+02 7.4226622788e+00 7.4274314130e+00 7.4274160434e+00 7.4226428750e+00 7.4261460223e+00 1.8255209061e+01 1.8255280495e+01 1.8722342014e+01 1.7233106901e+01 1.7233176708e+01 1.7380206108e+01 0 0
73 1.2913835467e+02 1.2933893670e+02 1.2933255644e+02 1.2913865414e+02 1.2949345046e+02 7.3148276494e+00 7.3204911820e+00 7.3204754895e+00 7.3148078540e+00 7.3191983102e+00 1.7189940079e+01 1.7190011978e+01 1.7712945700e+01 1.6119498351e+01 1.6119568348e+01 1.6295356750e+01 0 0
74 1.2579823661e+02 1.2592727936e+02 1.2592235874e+02 1.2579855471e+02 1.2608325932e+02 7.2094379568e+00 7.2161188860e+00 7.2161048610e+00 7.2094176806e+00 7.2148264780e+00 1.5788614802e+01 1.5788685799e+01 1.6296420574e+01 1.5055639372e+01 1.5055709541e+01 1.5223207116e+01 0 0
75 1.2188848597e+02 1.2174456161e+02 1.2174123669e+02 1.2188881933e+02 1.2190316381e+02 7.1068504358e+00 7.1144299932e+00 7.1144209398e+00 7.1068295866e+00 7.1131507133e+00 1.5142903454e+01 1.5142976403e+01 1.5658666015e+01 1.4321881036e+01 1.4321952462e+01 1.4505624890e+01 0 0
76 1.1901567529e+02 1.1870100140e+02 1.1869795735e+02 1.1901604245e+02 1.1886096789e+02 7.0071918790e+00 7.0157595324e+00 7.0157559957e+00 7.0071705150e+00 7.0144961147e+00 1.4040574403e+01 1.4040646911e+01 1.4580952585e+01 1.3373701130e+01 1.3373772502e+01 1.3566009820e+01 0 0
77 1.1623483424e+02 1.1621322503e+02 1.1620949815e+02 1.1623521201e+02 1.1636946566e+02 6.9083931772e+00 6.9180666900e+00 6.9180684304e+00 6.9083714018e+00 6.9168225663e+00 1.3144736175e+01 1.3144808829e+01 1.3641537309e+01 1.2739377026e+01 1.2739449620e+01 1.2905336499e+01 0 0
78 1.1277829988e+02 1.1292106964e+02 1.1291719951e+02 1.1277869126e+02 1.1307508395e+02 6.8137259366e+00 6.8244950940e+00 6.8245040312e+00 6.8137037759e+00 6.8232751102e+00 1.2682575558e+01 1.2682650268e+01 1.3345912933e+01 1.2115530585e+01 1.2115604103e+01 1.2363492668e+01 0 0
79 1.1026946079e+02 1.1024672260e+02 1.1024337866e+02 1.1026981070e+02 1.1040331779e+02 6.7212673232e+00 6.7329806777e+00 6.7329968748e+00 6.7212446753e+00 6.7317834376e+00 1.1913654559e+01 1.1913729250e+01 1.2454466820e+01 1.1425625461e+01 1.1425699234e+01 1.1636718810e+01 0 0
80 1.0747955552e+02 1.0757600420e+02 1.0757299938e+02 1.0747986503e+02 1.0773133720e+02 6.6300909464e+00 6.6419463112e+00 6.6419692079e+00 6.6300677151e+00 6.6407671216e+00 1.1493898901e+01 1.1493975699e+01 1.1744520187e+01 1.0983590837e+01 1.0983666241e+01 1.1103614032e+01 0 0
81 1.0467104018e+02 1.0477112332e+02 1.0476785629e+02 1.0467133970e+02 1.0492375161e+02 6.5404976420e+00 6.5523623742e+00 6.5523902739e+00 6.5404738293e+00 6.5511949363e+00 1.0926136262e+01 1.0926213741e+01 1.1060599029e+01 1.0476410051e+01 1.0476486385e+01 1.0550725043e+01 0 0
