matrix=riscv-lab-transfer/s3dkq4m2.mtx n=90449 seed=8
iter res_d res_f res_ffma res_p32q res_p32n solerr_d solerr_f solerr_ffma solerr_p32q solerr_p32n pAp_d pAp_p32q pAp_p32n rz_d rz_p32q rz_p32n guard_p32q guard_p32n
10 5.4512235754e+03 5.4495489722e+03 5.4495489722e+03 5.4512222483e+03 5.4492340746e+03 3.8892287332e+01 3.8892415142e+01 3.8892415142e+01 3.8892287190e+01 3.8892538247e+01 3.9812324893e+04 3.9812304688e+04 3.9779646484e+04 3.4035856732e+04 3.4035837891e+04 3.4007513672e+04 0 0
11 4.5658167159e+03 4.5642620433e+03 4.5642620433e+03 4.5658155898e+03 4.5640192813e+03 3.7151605148e+01 3.7151848341e+01 3.7151848341e+01 3.7151604726e+01 3.7151920982e+01 3.1429000571e+04 3.1428980469e+04 3.1402317383e+04 2.5400888323e+04 2.5400872070e+04 2.5379139648e+04 0 0
12 3.8838547563e+03 3.8824333864e+03 3.8824333864e+03 3.8838534988e+03 3.8823704099e+03 3.5719539967e+01 3.5719829032e+01 3.5719829032e+01 3.5719539190e+01 3.5719849107e+01 2.1129168193e+04 2.1129155273e+04 2.1110954102e+04 1.8099955932e+04 1.8099944336e+04 1.8084127930e+04 0 0
13 3.3518968935e+03 3.3505677131e+03 3.3505677131e+03 3.3518958814e+03 3.3505900973e+03 3.4467597517e+01 3.4467947646e+01 3.4467947646e+01 3.4467596397e+01 3.4467906744e+01 1.5781325489e+04 1.5781314941e+04 1.5767296875e+04 1.3267184518e+04 1.3267175781e+04 1.3255282227e+04 0 0
14 2.8887159157e+03 2.8875192640e+03 2.8875192640e+03 2.8887152854e+03 2.8876485243e+03 3.3057654214e+01 3.3058199038e+01 3.3058199038e+01 3.3057652891e+01 3.3058069596e+01 1.1638205090e+04 1.1638197266e+04 1.1627673828e+04 9.8225971675e+03 9.8225908203e+03 9.8136181641e+03 0 0
15 2.5106076188e+03 2.5095131002e+03 2.5095131002e+03 2.5106068987e+03 2.5096449948e+03 3.1507340855e+01 3.1508148990e+01 3.1508148990e+01 3.1507339591e+01 3.1507877306e+01 8.9107017621e+03 8.9106962891e+03 8.9024907227e+03 7.4480240147e+03 7.4480192871e+03 7.4411105957e+03 0 0
16 2.1777726034e+03 2.1767553836e+03 2.1767553836e+03 2.1777720266e+03 2.1769108847e+03 3.0052628198e+01 3.0053670010e+01 3.0053670010e+01 3.0052626897e+01 3.0053208150e+01 6.5471699768e+03 6.5471655273e+03 6.5410610352e+03 5.5760256428e+03 5.5760219727e+03 5.5707766113e+03 0 0
17 1.9557296889e+03 1.9547565066e+03 1.9547565066e+03 1.9557291479e+03 1.9549448841e+03 2.8762196373e+01 2.8763417224e+01 2.8763417224e+01 2.8762194977e+01 2.8762805210e+01 4.9143828000e+03 4.9143796387e+03 4.9097072754e+03 4.2600183667e+03 4.2600156250e+03 4.2559462891e+03 0 0
18 1.7370481907e+03 1.7361333474e+03 1.7361333474e+03 1.7370477829e+03 1.7363471715e+03 2.7542205018e+01 2.7543598097e+01 2.7543598097e+01 2.7542203486e+01 2.7542852771e+01 3.8969632608e+03 3.8969606934e+03 3.8932111816e+03 3.3737614434e+03 3.3737592773e+03 3.3705085449e+03 0 0
19 1.5701037411e+03 1.5692128600e+03 1.5692128600e+03 1.5701033405e+03 1.5694346116e+03 2.6308710219e+01 2.6310281918e+01 2.6310281918e+01 2.6308708567e+01 2.6309386655e+01 2.9898677697e+03 2.9898658447e+03 2.9869866943e+03 2.6449891048e+03 2.6449874878e+03 2.6424289551e+03 0 0
20 1.4267568057e+03 1.4259074742e+03 1.4259074742e+03 1.4267564613e+03 1.4261474328e+03 2.5061973609e+01 2.5063708023e+01 2.5063708023e+01 2.5061971836e+01 2.5062657898e+01 2.5127108859e+03 2.5127094727e+03 2.5102692871e+03 2.2071011711e+03 2.2070999756e+03 2.2049460449e+03 0 0
21 1.3217791778e+03 1.3209748294e+03 1.3209748294e+03 1.3217789149e+03 1.3212202693e+03 2.3851356830e+01 2.3853216750e+01 2.3853216750e+01 2.3851354944e+01 2.3852036167e+01 1.9763737546e+03 1.9763727112e+03 1.9744325562e+03 1.7930416165e+03 1.7930407104e+03 1.7912752380e+03 0 0
22 1.2340680012e+03 1.2332890476e+03 1.2332890476e+03 1.2340677656e+03 1.2335520865e+03 2.2736228782e+01 2.2738154874e+01 2.2738154874e+01 2.2736226857e+01 2.2736884553e+01 1.6883897516e+03 1.6883889465e+03 1.6867212524e+03 1.5371814973e+03 1.5371807861e+03 1.5356583252e+03 0 0
23 1.1339012740e+03 1.1331441876e+03 1.1331441876e+03 1.1339011200e+03 1.1334339416e+03 2.1743556284e+01 2.1745495102e+01 2.1745495102e+01 2.1743554414e+01 2.1744180338e+01 1.4921200167e+03 1.4921193237e+03 1.4906403198e+03 1.3348701082e+03 1.3348695068e+03 1.3335393982e+03 0 0
24 1.0614000754e+03 1.0606757869e+03 1.0606757869e+03 1.0613999011e+03 1.0609509885e+03 2.0821265948e+01 2.0823189638e+01 2.0823189638e+01 2.0821264210e+01 2.0821857452e+01 1.2989857983e+03 1.2989852295e+03 1.2976812134e+03 1.1585061755e+03 1.1585056763e+03 1.1573397217e+03 0 0
25 1.0084189565e+03 1.0077266805e+03 1.0077266805e+03 1.0084188118e+03 1.0080150359e+03 1.9945681892e+01 1.9947574931e+01 1.9947574931e+01 1.9945680257e+01 1.9946237996e+01 1.1194420267e+03 1.1194415588e+03 1.1183150330e+03 1.0009120869e+03 1.0009116669e+03 9.9990022278e+02 0 0
26 9.3336727093e+02 9.3270282647e+02 9.3270282647e+02 9.3336712364e+02 9.3296493101e+02 1.9121785643e+01 1.9123606962e+01 1.9123606962e+01 1.9121784165e+01 1.9122295043e+01 9.8043714237e+02 9.8043676758e+02 9.7944216919e+02 8.8877581414e+02 8.8877545166e+02 8.8787045288e+02 0 0
27 8.7361946693e+02 8.7298160061e+02 8.7298160061e+02 8.7361926776e+02 8.7324470368e+02 1.8427962230e+01 1.8429669283e+01 1.8429669283e+01 1.8427960984e+01 1.8428419026e+01 8.5611613080e+02 8.5611578369e+02 8.5523889160e+02 7.6713651191e+02 7.6713616943e+02 7.6634963989e+02 0 0
28 8.1257150496e+02 8.1196351519e+02 8.1196351519e+02 8.1257130456e+02 8.1221325709e+02 1.7833694069e+01 1.7835275696e+01 1.7835275696e+01 1.7833693121e+01 1.7834107782e+01 7.3450085142e+02 7.3450050354e+02 7.3374847412e+02 6.6148122363e+02 6.6148089600e+02 6.6080043030e+02 0 0
29 7.5686063545e+02 7.5628396618e+02 7.5628396618e+02 7.5686045609e+02 7.5653176569e+02 1.7287094535e+01 1.7288561296e+01 1.7288561296e+01 1.7287093895e+01 1.7287474444e+01 6.1878392678e+02 6.1878361511e+02 6.1814297485e+02 5.7049401763e+02 5.7049372864e+02 5.6990155029e+02 0 0
30 6.8160201289e+02 6.8105900992e+02 6.8105900992e+02 6.8160185868e+02 6.8129827811e+02 1.6799541457e+01 1.6800931072e+01 1.6800931072e+01 1.6799541103e+01 1.6799892195e+01 5.7527947338e+02 5.7527919006e+02 5.7468132019e+02 5.0132126746e+02 5.0132101440e+02 5.0079783630e+02 0 0
31 6.4543902482e+02 6.4491053159e+02 6.4491053159e+02 6.4543887685e+02 6.4515797484e+02 1.6349991063e+01 1.6351324227e+01 1.6351324227e+01 1.6349990993e+01 1.6350318222e+01 4.5891417573e+02 4.5891394806e+02 4.5843269348e+02 4.1373479761e+02 4.1373458099e+02 4.1329911041e+02 0 0
32 6.0060527465e+02 6.0010152787e+02 6.0010152787e+02 6.0060513755e+02 6.0033985167e+02 1.5926665166e+01 1.5927952022e+01 1.5927952022e+01 1.5926665380e+01 1.5926974486e+01 4.0152190979e+02 4.0152168274e+02 4.0109756470e+02 3.6645605233e+02 3.6645584106e+02 3.6606724548e+02 0 0
33 5.6532575034e+02 5.6482223420e+02 5.6482223420e+02 5.6532562519e+02 5.6507377837e+02 1.5541140596e+01 1.5542401517e+01 1.5542401517e+01 1.5541141154e+01 1.5541437251e+01 3.6047424156e+02 3.6047402954e+02 3.6008986664e+02 3.2281318694e+02 3.2281299591e+02 3.2246844482e+02 0 0
34 5.3535572576e+02 5.3487034060e+02 5.3487034060e+02 5.3535560612e+02 5.3511570011e+02 1.5158395513e+01 1.5159649683e+01 1.5159649683e+01 1.5158396418e+01 1.5158684239e+01 3.1244816945e+02 3.1244798279e+02 3.1211362457e+02 2.8521623638e+02 2.8521606445e+02 2.8491065979e+02 0 0
35 5.0647885148e+02 5.0600358200e+02 5.0600358200e+02 5.0647869834e+02 5.0624952160e+02 1.4769794135e+01 1.4771068027e+01 1.4771068027e+01 1.4769795342e+01 1.4770077836e+01 2.8060037554e+02 2.8060020447e+02 2.8030023956e+02 2.5627336994e+02 2.5627320862e+02 2.5599865532e+02 0 0
36 4.7682147736e+02 4.7635372886e+02 4.7635372886e+02 4.7682132725e+02 4.7660010098e+02 1.4387970563e+01 1.4389278899e+01 1.4389278899e+01 1.4387971945e+01 1.4388248608e+01 2.5645614569e+02 2.5645597839e+02 2.5618058014e+02 2.3151235358e+02 2.3151220131e+02 2.3126332474e+02 0 0
37 4.5916482986e+02 4.5870173452e+02 4.5870173452e+02 4.5916467974e+02 4.5895286727e+02 1.4020805019e+01 1.4022141833e+01 1.4022141833e+01 1.4020806570e+01 1.4021077029e+01 2.2117301565e+02 2.2117287064e+02 2.2093472481e+02 2.0424342193e+02 2.0424328423e+02 2.0402295685e+02 0 0
38 4.4151817368e+02 4.4106309781e+02 4.4106309781e+02 4.4151801351e+02 4.4131166354e+02 1.3659419710e+01 1.3660782566e+01 1.3660782566e+01 1.3659421497e+01 1.3659687358e+01 2.0254272919e+02 2.0254258919e+02 2.0232353210e+02 1.8863889049e+02 1.8863875389e+02 1.8843454933e+02 0 0
39 4.2330389422e+02 4.2285658030e+02 4.2285658030e+02 4.2330372887e+02 4.2310729283e+02 1.3299259695e+01 1.3300655385e+01 1.3300655385e+01 1.3299261722e+01 1.3299525237e+01 1.8808558902e+02 1.8808544540e+02 1.8788203239e+02 1.7497664496e+02 1.7497650528e+02 1.7478678131e+02 0 0
40 4.0628202979e+02 4.0584252642e+02 4.0584252642e+02 4.0628186413e+02 4.0609275803e+02 1.2943495306e+01 1.2944927608e+01 1.2944927608e+01 1.2943497550e+01 1.2943757601e+01 1.7377495509e+02 1.7377480888e+02 1.7358562279e+02 1.6054284409e+02 1.6054270363e+02 1.6036787796e+02 0 0
41 3.8750195477e+02 3.8707458503e+02 3.8707458503e+02 3.8750177419e+02 3.8732330649e+02 1.2596654682e+01 1.2598116254e+01 1.2598116254e+01 1.2596657164e+01 1.2596911962e+01 1.6065489657e+02 1.6065474701e+02 1.6047986794e+02 1.4805858772e+02 1.4805844688e+02 1.4789690590e+02 0 0
42 3.7015799799e+02 3.6974089323e+02 3.6974089323e+02 3.7015782107e+02 3.6998439579e+02 1.2268545061e+01 1.2270018887e+01 1.2270018887e+01 1.2268547860e+01 1.2268796244e+01 1.4730881959e+02 1.4730867386e+02 1.4714772797e+02 1.3591028811e+02 1.3591015053e+02 1.3576129532e+02 0 0
43 3.5128047307e+02 3.5088196911e+02 3.5088196911e+02 3.5128029229e+02 3.5111913710e+02 1.1970680435e+01 1.1972149026e+01 1.1972149026e+01 1.1970683587e+01 1.1970924212e+01 1.3586106541e+02 1.3586092186e+02 1.3571145821e+02 1.2295088069e+02 1.2295074844e+02 1.2281547832e+02 0 0
44 3.3226243829e+02 3.3187834273e+02 3.3187834273e+02 3.3226226228e+02 3.3210806317e+02 1.1692679881e+01 1.1694138008e+01 1.1694138008e+01 1.1692683473e+01 1.1692915555e+01 1.2328506665e+02 1.2328493023e+02 1.2314925098e+02 1.1115135838e+02 1.1115123177e+02 1.1102889919e+02 0 0
45 3.1683041969e+02 3.1645367700e+02 3.1645367700e+02 3.1683022366e+02 3.1668111672e+02 1.1427124811e+01 1.1428575551e+01 1.1428575551e+01 1.1427128831e+01 1.1427352272e+01 1.0764059183e+02 1.0764046478e+02 1.0752223492e+02 9.9159715577e+01 9.9159595490e+01 9.9050450325e+01 0 0
46 3.0493099549e+02 3.0455815844e+02 3.0455815844e+02 3.0493079389e+02 3.0478543939e+02 1.1174781366e+01 1.1176219562e+01 1.1176219562e+01 1.1174785761e+01 1.1174999170e+01 9.5663420652e+01 9.5663301468e+01 9.5557651520e+01 8.9564417623e+01 8.9564302444e+01 8.9465308189e+01 0 0
47 2.9145049337e+02 2.9108534777e+02 2.9108534777e+02 2.9145027985e+02 2.9131256034e+02 1.0942699280e+01 1.0944117856e+01 1.0944117856e+01 1.0942704058e+01 1.0942906360e+01 8.7928517126e+01 8.7928400040e+01 8.7831198692e+01 8.1743064451e+01 8.1742951393e+01 8.1652535439e+01 0 0
48 2.7907150977e+02 2.7871462780e+02 2.7871462780e+02 2.7907128346e+02 2.7893773107e+02 1.0722857456e+01 1.0724252810e+01 1.0724252810e+01 1.0722862634e+01 1.0723055381e+01 7.9491824056e+01 7.9491708755e+01 7.9403763771e+01 7.4911827353e+01 7.4911715508e+01 7.4828698158e+01 0 0
49 2.6667861124e+02 2.6633197095e+02 2.6633197095e+02 2.6667838190e+02 2.6655415432e+02 1.0513192237e+01 1.0514570549e+01 1.0514570549e+01 1.0513197773e+01 1.0513382565e+01 7.3371062458e+01 7.3370948792e+01 7.3289484024e+01 6.8891532642e+01 6.8891422272e+01 6.8814808846e+01 0 0
50 2.5713776297e+02 2.5679796594e+02 2.5679796594e+02 2.5713753312e+02 2.5701793469e+02 1.0310071150e+01 1.0311439001e+01 1.0311439001e+01 1.0310076923e+01 1.0310254717e+01 6.7563842981e+01 6.7563730240e+01 6.7488495827e+01 6.3375439465e+01 6.3375330925e+01 6.3304663181e+01 0 0
51 2.5033895385e+02 2.5000044531e+02 2.5000044531e+02 2.5033871195e+02 2.5022153856e+02 1.0110412154e+01 1.0111773619e+01 1.0111773619e+01 1.0110418132e+01 1.0110589983e+01 6.2456869405e+01 6.2456758976e+01 6.2387107372e+01 5.9030649792e+01 5.9030542850e+01 5.8964598656e+01 0 0
52 2.4478706808e+02 2.4445098723e+02 2.4445098723e+02 2.4478682531e+02 2.4466965532e+02 9.9139145911e+00 9.9152664291e+00 9.9152664291e+00 9.9139207900e+00 9.9140869866e+00 5.9800602405e+01 5.9800490856e+01 5.9733581543e+01 5.6494841737e+01 5.6494734287e+01 5.6431433678e+01 0 0
53 2.3631860798e+02 2.3598796646e+02 2.3598796646e+02 2.3631836808e+02 2.3620587799e+02 9.7244477121e+00 9.7257879259e+00 9.7257879259e+00 9.7244542097e+00 9.7246152423e+00 5.6712617660e+01 5.6712507725e+01 5.6648928165e+01 5.3311325897e+01 5.3311220646e+01 5.3251366615e+01 0 0
54 2.2787571887e+02 2.2755062967e+02 2.2755062967e+02 2.2787548426e+02 2.2776593317e+02 9.5399045059e+00 9.5412399695e+00 9.5412399695e+00 9.5399113311e+00 9.5400685184e+00 5.2927277401e+01 5.2927171230e+01 5.2867717266e+01 4.9826226519e+01 4.9826124668e+01 4.9770056248e+01 0 0
55 2.2112315914e+02 2.2080249588e+02 2.2080249588e+02 2.2112292431e+02 2.2101641094e+02 9.3589970997e+00 9.3603324590e+00 9.3603324590e+00 9.3590042466e+00 9.3591583660e+00 4.8939606202e+01 4.8939504623e+01 4.8884445667e+01 4.6390665976e+01 4.6390567780e+01 4.6338235855e+01 0 0
56 2.1376829839e+02 2.1344870029e+02 2.1344870029e+02 2.1376806393e+02 2.1366214386e+02 9.1814973911e+00 9.1828355575e+00 9.1828355575e+00 9.1815048116e+00 9.1816566077e+00 4.6016706900e+01 4.6016606808e+01 4.5964590549e+01 4.3679311127e+01 4.3679214478e+01 4.3629702091e+01 0 0
57 2.0602944474e+02 2.0571708614e+02 2.0571708614e+02 2.0602921421e+02 2.0592844252e+02 9.0086426224e+00 9.0099842547e+00 9.0099842547e+00 9.0086503049e+00 9.0087998856e+00 4.2763310896e+01 4.2763213634e+01 4.2714766979e+01 4.0818309825e+01 4.0818215847e+01 4.0771868706e+01 0 0
58 1.9862560369e+02 1.9832108790e+02 1.9832108790e+02 1.9862537366e+02 1.9852979645e+02 8.8428197197e+00 8.8441646678e+00 8.8441646678e+00 8.8428277027e+00 8.8429752745e+00 4.0190064611e+01 4.0189970016e+01 4.0144510269e+01 3.8087218231e+01 3.8087127686e+01 3.8043891907e+01 0 0
59 1.9051737826e+02 1.9022495934e+02 1.9022495934e+02 1.9051715187e+02 1.9042949503e+02 8.6826909163e+00 8.6840417923e+00 8.6840417923e+00 8.6826991840e+00 8.6828449397e+00 3.7552481052e+01 3.7552389622e+01 3.7510031700e+01 3.5437298416e+01 3.5437211514e+01 3.5397005558e+01 0 0
60 1.8310316787e+02 1.8282148482e+02 1.8282148482e+02 1.8310294769e+02 1.8301861244e+02 8.5285446333e+00 8.5298989773e+00 8.5298989773e+00 8.5285530976e+00 8.5286965309e+00 3.5297901775e+01 3.5297813416e+01 3.5258098125e+01 3.3031263121e+01 3.3031179905e+01 3.2993738174e+01 0 0
61 1.7615181580e+02 1.7588383951e+02 1.7588383951e+02 1.7615159598e+02 1.7607673775e+02 8.3834964718e+00 8.3848502119e+00 8.3848502119e+00 8.3835050461e+00 8.3836460385e+00 3.2671023417e+01 3.2670939922e+01 3.2634347916e+01 3.0352954582e+01 3.0352876186e+01 3.0318500519e+01 0 0
62 1.7018269035e+02 1.6990829903e+02 1.6990829903e+02 1.7018247043e+02 1.7010028924e+02 8.2437902879e+00 8.2451401466e+00 8.2451401466e+00 8.2437989844e+00 8.2439376876e+00 2.9942773448e+01 2.9942694426e+01 2.9909181833e+01 2.8085661893e+01 2.8085587263e+01 2.8053760052e+01 0 0
63 1.6466289295e+02 1.6438643021e+02 1.6438643021e+02 1.6466267899e+02 1.6457705322e+02 8.1085004493e+00 8.1098456836e+00 8.1098456836e+00 8.1085093355e+00 8.1086460326e+00 2.7910202537e+01 2.7910127640e+01 2.7878978014e+01 2.6221314429e+01 2.6221243382e+01 2.6191531897e+01 0 0
64 1.6008403934e+02 1.5978999890e+02 1.5978999890e+02 1.6008382814e+02 1.5998189595e+02 7.9775192551e+00 7.9788592284e+00 7.9788592284e+00 7.9775283359e+00 7.9776624977e+00 2.6353067056e+01 2.6352994442e+01 2.6323627949e+01 2.4677027346e+01 2.4676959038e+01 2.4649032354e+01 0 0
65 1.5597733899e+02 1.5569465058e+02 1.5569465058e+02 1.5597713049e+02 1.5588478255e+02 7.8511834414e+00 7.8525168674e+00 7.8525168674e+00 7.8511926180e+00 7.8513243576e+00 2.4579751460e+01 2.4579683065e+01 2.4552452326e+01 2.3089797653e+01 2.3089732885e+01 2.3063651800e+01 0 0
66 1.5236109244e+02 1.5209153160e+02 1.5209153160e+02 1.5236088365e+02 1.5227879705e+02 7.7278442615e+00 7.7291673413e+00 7.7291673413e+00 7.7278534379e+00 7.7279821769e+00 2.3331948483e+01 2.3331882715e+01 2.3305859089e+01 2.2007731232e+01 2.2007668734e+01 2.1982712269e+01 0 0
67 1.4735189747e+02 1.4710354559e+02 1.4710354559e+02 1.4735168656e+02 1.4728635216e+02 7.6087461643e+00 7.6100564689e+00 7.6100564689e+00 7.6087553555e+00 7.6088812925e+00 2.1940856823e+01 2.1940794945e+01 2.1916445494e+01 2.0803837432e+01 2.0803777933e+01 2.0780234337e+01 0 0
68 1.4377271752e+02 1.4352380301e+02 1.4352380301e+02 1.4377250503e+02 1.4370350811e+02 7.4944930812e+00 7.4957922001e+00 7.4957922001e+00 7.4945023508e+00 7.4946265947e+00 2.0424880762e+01 2.0424821615e+01 2.0402740717e+01 1.9462874509e+01 1.9462817907e+01 1.9440968275e+01 0 0
69 1.4005342862e+02 1.3981831822e+02 1.3981831822e+02 1.4005321603e+02 1.3999424514e+02 7.3829048281e+00 7.3841955576e+00 7.3841955576e+00 7.3829141585e+00 7.3830375943e+00 1.9606449042e+01 1.9606392145e+01 1.9585592985e+01 1.8630357981e+01 1.8630303621e+01 1.8609526396e+01 0 0
70 1.3546124653e+02 1.3524277216e+02 1.3524277216e+02 1.3546104361e+02 1.3541419389e+02 7.2757029101e+00 7.2769888074e+00 7.2769888074e+00 7.2757121922e+00 7.2758361613e+00 1.8500461275e+01 1.8500407219e+01 1.8481618643e+01 1.7540419080e+01 1.7540367603e+01 1.7521089315e+01 0 0
71 1.3221198693e+02 1.3200346971e+02 1.3200346971e+02 1.3221178855e+02 1.3217361038e+02 7.1724061721e+00 7.1736913947e+00 7.1736913947e+00 7.1724153374e+00 7.1725427558e+00 1.7342897513e+01 1.7342846394e+01 1.7326396227e+01 1.6495987335e+01 1.6495938540e+01 1.6478165150e+01 0 0
72 1.2848943899e+02 1.2827147116e+02 1.2827147116e+02 1.2848924596e+02 1.2843918795e+02 7.0720974762e+00 7.0733848853e+00 7.0733848853e+00 7.0721065236e+00 7.0722397710e+00 1.6493723344e+01 1.6493674517e+01 1.6479286194e+01 1.5675324755e+01 1.5675278187e+01 1.5658790588e+01 0 0
73 1.2440522473e+02 1.2414362901e+02 1.2414362901e+02 1.2440503328e+02 1.2431331110e+02 6.9752853223e+00 6.9765824087e+00 6.9765824087e+00 6.9752943115e+00 6.9754389092e+00 1.5545099346e+01 1.5545052946e+01 1.5533726990e+01 1.4737769044e+01 1.4737725139e+01 1.4722948194e+01 0 0
74 1.2052445773e+02 1.2026657809e+02 1.2026657809e+02 1.2052428195e+02 1.2043889870e+02 6.8811799975e+00 6.8824950687e+00 6.8824950687e+00 6.8811890026e+00 6.8813489609e+00 1.4689050448e+01 1.4689006746e+01 1.4680788577e+01 1.3909340629e+01 1.3909299374e+01 1.3896191418e+01 0 0
75 1.1630725724e+02 1.1606212557e+02 1.1606212557e+02 1.1630710123e+02 1.1624026547e+02 6.7894003798e+00 6.7907453788e+00 6.7907453788e+00 6.7894093677e+00 6.7895910695e+00 1.3910515197e+01 1.3910473883e+01 1.3905466676e+01 1.3146206148e+01 1.3146167338e+01 1.3134742081e+01 0 0
76 1.1234086322e+02 1.1213839019e+02 1.1213839019e+02 1.1234072492e+02 1.1231231088e+02 6.7020003228e+00 6.7033760124e+00 6.7033760124e+00 6.7020092297e+00 6.7022118502e+00 1.3332263244e+01 1.3332224071e+01 1.3330254912e+01 1.2333299151e+01 1.2333262980e+01 1.2323912501e+01 0 0
77 1.0846481459e+02 1.0825542170e+02 1.0825542170e+02 1.0846466924e+02 1.0841398565e+02 6.6163767525e+00 6.6177815616e+00 6.6177815616e+00 6.6163855916e+00 6.6166078276e+00 1.2226272425e+01 1.2226236820e+01 1.2223280966e+01 1.1487157770e+01 1.1487124324e+01 1.1477964640e+01 0 0
78 1.0550114250e+02 1.0532651520e+02 1.0532651520e+02 1.0550099738e+02 1.0547013656e+02 6.5331371277e+00 6.5345918819e+00 6.5345918819e+00 6.5331458944e+00 6.5334014215e+00 1.1261851354e+01 1.1261818826e+01 1.1263557971e+01 1.0674226504e+01 1.0674195707e+01 1.0666990280e+01 0 0
79 1.0280910667e+02 1.0259832365e+02 1.0259832365e+02 1.0280896176e+02 1.0274705839e+02 6.4506900709e+00 6.4522335094e+00 6.4522335094e+00 6.4506986500e+00 6.4510124382e+00 1.0482689534e+01 1.0482659578e+01 1.0491443574e+01 1.0051131272e+01 1.0051102579e+01 1.0046328902e+01 0 0
80 1.0098202308e+02 1.0081662170e+02 1.0081662170e+02 1.0098188846e+02 1.0096382203e+02 6.3691682088e+00 6.3708773664e+00 6.3708773664e+00 6.3691765197e+00 6.3696005014e+00 9.8203472399e+00 9.8203194737e+00 9.8445202112e+00 9.5083238370e+00 9.5082969666e+00 9.5084469914e+00 0 0
81 9.9647475090e+01 9.9368926701e+01 9.9368926701e+01 9.9647319979e+01 9.9528961414e+01 6.2885335718e+00 6.2905283938e+00 6.2905283938e+00 6.2885415693e+00 6.2891582933e+00 9.4107613202e+00 9.4107348919e+00 9.4601029158e+00 9.1223519546e+00 9.1223263741e+00 9.1305344105e+00 0 0
