matrix=data/matrices/s3dkt3m2.mtx n=90449 seed=14
iter res_d res_f res_ffma res_p32q res_p32n solerr_d solerr_f solerr_ffma solerr_p32q solerr_p32n pAp_d pAp_p32q pAp_p32n rz_d rz_p32q rz_p32n guard_p32q guard_p32n
41 7.6362522202e+02 7.6278687227e+02 7.6278412739e+02 7.6362470331e+02 7.6315017362e+02 1.6978910198e+01 1.6980900391e+01 1.6980910107e+01 1.6978923268e+01 1.6979405731e+01 5.8868249444e+02 5.8868193054e+02 5.8781958008e+02 4.4111364337e+02 4.4111318970e+02 4.4046474457e+02 0 0
42 7.2883736051e+02 7.2802206354e+02 7.2802120505e+02 7.2883678729e+02 7.2838923317e+02 1.6630348703e+01 1.6632295779e+01 1.6632300125e+01 1.6630362122e+01 1.6630816180e+01 5.3735191943e+02 5.3735133362e+02 5.3656083679e+02 3.9689729573e+02 3.9689682770e+02 3.9631182098e+02 0 0
43 7.0268856214e+02 7.0187325245e+02 7.0187213935e+02 7.0268796418e+02 7.0222370011e+02 1.6297284193e+01 1.6299190466e+01 1.6299191344e+01 1.6297297965e+01 1.6297727657e+01 4.9360931070e+02 4.9360869598e+02 4.9288104248e+02 3.6267769383e+02 3.6267720795e+02 3.6214154053e+02 0 0
44 6.7446262083e+02 6.7366820004e+02 6.7366625175e+02 6.7446198466e+02 6.7402026119e+02 1.5971245612e+01 1.5973113529e+01 1.5973111773e+01 1.5971259817e+01 1.5971666964e+01 4.3063484276e+02 4.3063423157e+02 4.2999735260e+02 3.2692535783e+02 3.2692486572e+02 3.2644024658e+02 0 0
45 6.4193709474e+02 6.4117860226e+02 6.4117628719e+02 6.4193642598e+02 6.4153745994e+02 1.5654595980e+01 1.5656427614e+01 1.5656423885e+01 1.5654610699e+01 1.5654996906e+01 3.9357206902e+02 3.9357143402e+02 3.9298726654e+02 3.0072305710e+02 3.0072254944e+02 3.0027592468e+02 0 0
46 6.1959334848e+02 6.1884221535e+02 6.1884140739e+02 6.1959265853e+02 6.1919978601e+02 1.5350442481e+01 1.5352241883e+01 1.5352236000e+01 1.5350457706e+01 1.5350824157e+01 3.6878683659e+02 3.6878617859e+02 3.6824067688e+02 2.7881282573e+02 2.7881230927e+02 2.7839868927e+02 0 0
47 5.9245011155e+02 5.9171572567e+02 5.9171422051e+02 5.9244941767e+02 5.9206471352e+02 1.5056516549e+01 1.5058290206e+01 1.5058282156e+01 1.5056532202e+01 1.5056882450e+01 3.3989416172e+02 3.3989350128e+02 3.3939070129e+02 2.5667082081e+02 2.5667030334e+02 2.5628926086e+02 0 0
48 5.7220116001e+02 5.7148113486e+02 5.7148045133e+02 5.7220046749e+02 5.7182468358e+02 1.4767446401e+01 1.4769195880e+01 1.4769185948e+01 1.4767462415e+01 1.4767798974e+01 3.0348637167e+02 3.0348574066e+02 3.0303717804e+02 2.3524022699e+02 2.3523972130e+02 2.3488973045e+02 0 0
49 5.5227928658e+02 5.5155997521e+02 5.5155751060e+02 5.5227854725e+02 5.5189435130e+02 1.4488848859e+01 1.4490578795e+01 1.4490568659e+01 1.4488865175e+01 1.4489191446e+01 2.7343988203e+02 2.7343927002e+02 2.7303787231e+02 2.1512630791e+02 2.1512581635e+02 2.1480597305e+02 0 0
50 5.3029668169e+02 5.2961206321e+02 5.2960926045e+02 5.3029596689e+02 5.2995851842e+02 1.4224607845e+01 1.4226317129e+01 1.4226307454e+01 1.4224624437e+01 1.4224941645e+01 2.6485338222e+02 2.6485275269e+02 2.6446923065e+02 2.0303774453e+02 2.0303725815e+02 2.0273656273e+02 0 0
51 5.1656272797e+02 5.1591154159e+02 5.1590878554e+02 5.1656204250e+02 5.1628722626e+02 1.3970661968e+01 1.3972354612e+01 1.3972345923e+01 1.3970678806e+01 1.3970988475e+01 2.6006713064e+02 2.6006649017e+02 2.5969327545e+02 1.9364388752e+02 1.9364340591e+02 1.9335816956e+02 0 0
52 5.0426823820e+02 5.0358953710e+02 5.0358637231e+02 5.0426750713e+02 5.0393572879e+02 1.3720328308e+01 1.3722011605e+01 1.3722003288e+01 1.3720345381e+01 1.3720648867e+01 2.4222990115e+02 2.4222928619e+02 2.4187682152e+02 1.8093490572e+02 1.8093444061e+02 1.8066678238e+02 0 0
53 4.8346170798e+02 4.8278448543e+02 4.8278170209e+02 4.8346099248e+02 4.8311279092e+02 1.3469593027e+01 1.3471270399e+01 1.3471262414e+01 1.3469610332e+01 1.3469908263e+01 2.2326054239e+02 2.2325996780e+02 2.2293053818e+02 1.6972002701e+02 1.6971958351e+02 1.6946689987e+02 0 0
54 4.6230330409e+02 4.6165470051e+02 4.6165302514e+02 4.6230262680e+02 4.6199303296e+02 1.3232162744e+01 1.3233838583e+01 1.3233830091e+01 1.3232180186e+01 1.3232475271e+01 2.0442092686e+02 2.0442038727e+02 2.0412351990e+02 1.5490457529e+02 1.5490416336e+02 1.5467451096e+02 0 0
55 4.4550764499e+02 4.4486695694e+02 4.4486574520e+02 4.4550699700e+02 4.4520448251e+02 1.3002157012e+01 1.3003831867e+01 1.3003822635e+01 1.3002174444e+01 1.3002466592e+01 1.8805742182e+02 1.8805691719e+02 1.8778548622e+02 1.4404547678e+02 1.4404508972e+02 1.4383147240e+02 0 0
56 4.2993027340e+02 4.2932290441e+02 4.2932235849e+02 4.2992968175e+02 4.2967920447e+02 1.2782503570e+01 1.2784181385e+01 1.2784171104e+01 1.2782520880e+01 1.2782811922e+01 1.8046804519e+02 1.8046755219e+02 1.8020929337e+02 1.3544348813e+02 1.3544311905e+02 1.3524298859e+02 0 0
57 4.1616512474e+02 4.1558488528e+02 4.1558496048e+02 4.1616457457e+02 4.1595753614e+02 1.2565485282e+01 1.2567170191e+01 1.2567158981e+01 1.2565502440e+01 1.2565797778e+01 1.6070179852e+02 1.6070135880e+02 1.6047435570e+02 1.2390037200e+02 1.2390003395e+02 1.2371685028e+02 0 0
58 3.9955710212e+02 3.9895378805e+02 3.9895296559e+02 3.9955651196e+02 3.9927866600e+02 1.2351912517e+01 1.2353606124e+01 1.2353594481e+01 1.2351929564e+01 1.2352236411e+01 1.5099605693e+02 1.5099563980e+02 1.5079277229e+02 1.1624908938e+02 1.1624877071e+02 1.1607931995e+02 0 0
59 3.8727343094e+02 3.8667094780e+02 3.8667072555e+02 3.8727285681e+02 3.8698530334e+02 1.2147906957e+01 1.2149607790e+01 1.2149595184e+01 1.2147923901e+01 1.2148245583e+01 1.4254838495e+02 1.4254798889e+02 1.4237199593e+02 1.0815279709e+02 1.0815250015e+02 1.0799915409e+02 0 0
60 3.7375294947e+02 3.7318052351e+02 3.7317993733e+02 3.7375242474e+02 3.7349962349e+02 1.1952245822e+01 1.1953948782e+01 1.1953936145e+01 1.1952262580e+01 1.1952601382e+01 1.3232084964e+02 1.3232048416e+02 1.3216715240e+02 1.0050594429e+02 1.0050567055e+02 1.0036596870e+02 0 0
61 3.6250053238e+02 3.6193541162e+02 3.6193490437e+02 3.6250002155e+02 3.6224818840e+02 1.1762447373e+01 1.1764148615e+01 1.1764136115e+01 1.1762463784e+01 1.1762817597e+01 1.2483975980e+02 1.2483942509e+02 1.2469738388e+02 9.4827657001e+01 9.4827404976e+01 9.4696706772e+01 0 0
62 3.4967036589e+02 3.4912053569e+02 3.4912009932e+02 3.4966990014e+02 3.4942714280e+02 1.1582806406e+01 1.1584504520e+01 1.1584491874e+01 1.1582822326e+01 1.1583180673e+01 1.2041368867e+02 1.2041337585e+02 1.2027163410e+02 8.9138494713e+01 8.9138264656e+01 8.9016614914e+01 0 0
63 3.3937147520e+02 3.3886982429e+02 3.3886969749e+02 3.3937107502e+02 3.3922207650e+02 1.1403137847e+01 1.1404834356e+01 1.1404821611e+01 1.1403153166e+01 1.1403516431e+01 1.0721976846e+02 1.0721949863e+02 1.0707354069e+02 8.2530066239e+01 8.2529860497e+01 8.2409507751e+01 0 0
64 3.2550553264e+02 3.2502933762e+02 3.2503008274e+02 3.2550518429e+02 3.2538902198e+02 1.1228712542e+01 1.1230412603e+01 1.1230400022e+01 1.1228727270e+01 1.1229099364e+01 1.0245765827e+02 1.0245740509e+02 1.0233060837e+02 7.8056166113e+01 7.8055976868e+01 7.7946179390e+01 0 0
65 3.1613680875e+02 3.1562100245e+02 3.1562183167e+02 3.1613640499e+02 3.1593205361e+02 1.1060888149e+01 1.1062599999e+01 1.1062587012e+01 1.1060902337e+01 1.1061309247e+01 9.2336012006e+01 9.2335790634e+01 9.2256184578e+01 7.1302507170e+01 7.1302339554e+01 7.1209796906e+01 0 0
66 3.0627649024e+02 3.0574029012e+02 3.0574135055e+02 3.0627604481e+02 3.0602883596e+02 1.0896296350e+01 1.0898031066e+01 1.0898017335e+01 1.0896310037e+01 1.0896796229e+01 8.4911623136e+01 8.4911424637e+01 8.4893837929e+01 6.6551489575e+01 6.6551337242e+01 6.6477581978e+01 0 0
67 2.9822039951e+02 2.9769578642e+02 2.9769692799e+02 2.9821997963e+02 2.9800069473e+02 1.0737593537e+01 1.0739364444e+01 1.0739350428e+01 1.0737606714e+01 1.0738220415e+01 8.2146758296e+01 8.2146568298e+01 8.2217291832e+01 6.3318571684e+01 6.3318429947e+01 6.3272413731e+01 0 0
68 2.9010857574e+02 2.8957391921e+02 2.8957538958e+02 2.9010812909e+02 2.8987656317e+02 1.0584034460e+01 1.0585838660e+01 1.0585823908e+01 1.0584047143e+01 1.0584773525e+01 8.0780918541e+01 8.0780738831e+01 8.0879838943e+01 6.0834084070e+01 6.0833952427e+01 6.0803905487e+01 0 0
69 2.8319837342e+02 2.8272919353e+02 2.8273007777e+02 2.8319805901e+02 2.8306775083e+02 1.0433557923e+01 1.0435380460e+01 1.0435365496e+01 1.0433570090e+01 1.0434352424e+01 7.6670631475e+01 7.6670469284e+01 7.6699409485e+01 5.7855023462e+01 5.7854902744e+01 5.7812533379e+01 0 0
70 2.7422719631e+02 2.7390196980e+02 2.7390519288e+02 2.7422709567e+02 2.7435392858e+02 1.0285020456e+01 1.0286859995e+01 1.0286845253e+01 1.0285032065e+01 1.0285867124e+01 7.0981948433e+01 7.0981805801e+01 7.0975087166e+01 5.4553457064e+01 5.4553347588e+01 5.4500919819e+01 0 0
71 2.6840053025e+02 2.6796042443e+02 2.6796213002e+02 2.6840026663e+02 2.6830307315e+02 1.0140595000e+01 1.0142489798e+01 1.0142475817e+01 1.0140606055e+01 1.0141635532e+01 6.4531755895e+01 6.4531630516e+01 6.4667694092e+01 5.0576430924e+01 5.0576333046e+01 5.0558691978e+01 0 0
72 2.6091094347e+02 2.6044400190e+02 2.6044458684e+02 2.6091064982e+02 2.6076270343e+02 9.9996910190e+00 1.0001680401e+01 1.0001669209e+01 9.9997015687e+00 1.0001060411e+01 6.2125072591e+01 6.2124952316e+01 6.2448296070e+01 4.8435645950e+01 4.8435554028e+01 4.8469323635e+01 0 0
73 2.5498778925e+02 2.5459727696e+02 2.5459842000e+02 2.5498755714e+02 2.5503196031e+02 9.8661358633e+00 9.8682028850e+00 9.8681938014e+00 9.8661459630e+00 9.8677563485e+00 6.2306293128e+01 6.2306172371e+01 6.2722232819e+01 4.6834564191e+01 4.6834475994e+01 4.6912512302e+01 0 0
74 2.4920847426e+02 2.4867612754e+02 2.4867425040e+02 2.4920804640e+02 2.4898948898e+02 9.7377837630e+00 9.7398411675e+00 9.7398336936e+00 9.7377933671e+00 9.7393457752e+00 6.0422415725e+01 6.0422303200e+01 6.0503502369e+01 4.4876629402e+01 4.4876546383e+01 4.4885374546e+01 0 0
75 2.4297305140e+02 2.4242695420e+02 2.4242475476e+02 2.4297270294e+02 2.4263792791e+02 9.6109579938e+00 9.6129485097e+00 9.6129409387e+00 9.6109670119e+00 9.6122793844e+00 5.6346481872e+01 5.6346383572e+01 5.6054229259e+01 4.2677101563e+01 4.2677025318e+01 4.2577362537e+01 0 0
76 2.3692027548e+02 2.3658914150e+02 2.3659020644e+02 2.3692021748e+02 2.3695805767e+02 9.4860629935e+00 9.4880364742e+00 9.4880291243e+00 9.4860713600e+00 9.4873202071e+00 5.0779837722e+01 5.0779751778e+01 5.0604397774e+01 3.9674969200e+01 3.9674900055e+01 3.9589147568e+01 0 0
77 2.2911832915e+02 2.2871709975e+02 2.2871714245e+02 2.2911816343e+02 2.2902926515e+02 9.3647623257e+00 9.3667720549e+00 9.3667660563e+00 9.3647700322e+00 9.3661213704e+00 4.8390902767e+01 4.8390819550e+01 4.8439066410e+01 3.7648971302e+01 3.7648905754e+01 3.7625794888e+01 0 0
78 2.2267597299e+02 2.2228779382e+02 2.2228782018e+02 2.2267578642e+02 2.2263461079e+02 9.2474765836e+00 9.2495819364e+00 9.2495784242e+00 9.2474836116e+00 9.2491104131e+00 4.5725788233e+01 4.5725710392e+01 4.5981400967e+01 3.5558081530e+01 3.5558020592e+01 3.5590860367e+01 0 0
79 2.1600411472e+02 2.1576309889e+02 2.1576467397e+02 2.1600405541e+02 2.1624605307e+02 9.1369377379e+00 9.1391564949e+00 9.1391567550e+00 9.1369441018e+00 9.1388714328e+00 4.4504627762e+01 4.4504552841e+01 4.4933542728e+01 3.3666279847e+01 3.3666223049e+01 3.3760858536e+01 0 0
80 2.1090760262e+02 2.1056164663e+02 2.1056154460e+02 2.1090729413e+02 2.1103189092e+02 9.0276085112e+00 9.0299483033e+00 9.0299527830e+00 9.0276142199e+00 9.0298196344e+00 4.1470307053e+01 4.1470239639e+01 4.1778117180e+01 3.1861839366e+01 3.1861786842e+01 3.1922599077e+01 0 0
81 2.0748792619e+02 2.0711709777e+02 2.0711680544e+02 2.0748761258e+02 2.0751307847e+02 8.9191165580e+00 8.9216057023e+00 8.9216144721e+00 8.9191216509e+00 8.9216409203e+00 3.9389936105e+01 3.9389872551e+01 3.9706872940e+01 3.0458610333e+01 3.0458560944e+01 3.0520839214e+01 0 0
