matrix=data/matrices/sts4098.mtx n=4098 seed=10
iter res_d res_f res_ffma res_p8q res_p8n res_p16q res_p16n res_p32q res_p32n res_p64q res_p64n solerr_d solerr_f solerr_p32q solerr_p32n pAp_d pAp_p8q pAp_p8n pAp_p16q pAp_p16n pAp_p32q pAp_p32n pAp_p64q pAp_p64n rz_d rz_p32q rz_p32n guard_p8q guard_p8n guard_p16q guard_p16n guard_p32q guard_p32n guard_p64q guard_p64n
10 2.3639233280e+06 2.3638937422e+06 2.3638962928e+06 4.0960000000e+03 4.0960000000e+03 8.3886080000e+06 5.9316416015e+06 2.3638569248e+06 2.3634239443e+06 2.3639233280e+06 2.3639233280e+06 7.2929477894e-01 7.2929173679e-01 7.2930529996e-01 7.2930500530e-01 2.7885951987e+06 1.6777216000e+07 1.6777216000e+07 1.1796480000e+07 4.7185920000e+06 2.7885595000e+06 2.7879900000e+06 2.7885951987e+06 2.7885951987e+06 1.7848394274e+06 1.7848117500e+06 1.7844392500e+06 0 0 0 0 0 0 0 0
11 2.4194157150e+06 2.4193633469e+06 2.4193654056e+06 4.0960000000e+03 4.0960000000e+03 5.9316416015e+06 5.9316416015e+06 2.4192627937e+06 2.4188466671e+06 2.4194157150e+06 2.4194157150e+06 6.5227490906e-01 6.5227240656e-01 6.5228438939e-01 6.5228452972e-01 1.7301740733e+06 1.6777216000e+07 -1.6777216000e+07 9.6993280000e+06 4.2598400000e+06 1.7301420000e+06 1.7297777500e+06 1.7301740733e+06 1.7301740733e+06 1.1745580532e+06 1.1745330000e+06 1.1742725000e+06 0 1 0 0 0 0 0 0
12 1.8538159443e+06 1.8537298514e+06 1.8537340938e+06 4.0960000000e+03 4.0960000000e+03 8.3886080000e+06 5.9316416015e+06 1.8536651532e+06 1.8532804528e+06 1.8538159443e+06 1.8538159443e+06 6.3668226591e-01 6.3667974208e-01 6.3668512091e-01 6.3668558824e-01 1.4090220477e+06 -1.6777216000e+07 1.6777216000e+07 1.0223616000e+07 3.0801920000e+06 1.4089865000e+06 1.4086565000e+06 1.4090220477e+06 1.4090220477e+06 8.9339944873e+05 8.9337462500e+05 8.9316450000e+05 1 0 0 0 0 0 0 0
13 1.7802243272e+06 1.7801843148e+06 1.7801863027e+06 4.0960000000e+03 nan 1.1863283203e+07 5.9316416015e+06 1.7802527878e+06 1.7801161336e+06 1.7802243272e+06 1.7802243272e+06 5.6772916262e-01 5.6772732178e-01 5.6772885788e-01 5.6773072626e-01 7.1404232738e+05 1.6777216000e+07 0.0000000000e+00 9.0439680000e+06 3.3423360000e+06 7.1401931250e+05 7.1385350000e+05 7.1404232738e+05 7.1404232738e+05 5.8311904664e+05 5.8309887500e+05 5.8296131250e+05 0 1 0 0 0 0 0 0
14 1.6045035195e+06 1.6044424165e+06 1.6044425799e+06 4.0960000000e+03 nan 1.1863283203e+07 5.9316416015e+06 1.6045187978e+06 1.6041946219e+06 1.6045035195e+06 1.6045035195e+06 5.1564133769e-01 5.1563837012e-01 5.1563815739e-01 5.1563655905e-01 5.4975084749e+05 1.6777216000e+07 nan 1.3238272000e+07 2.9163520000e+06 5.4973031250e+05 5.4959693750e+05 5.4975084749e+05 5.4975084749e+05 4.6174199710e+05 4.6172362500e+05 4.6161050000e+05 0 0 0 0 0 0 0 0
15 1.5487487404e+06 1.5487047905e+06 1.5487071602e+06 4.0960000000e+03 nan 8.3886080000e+06 5.9316416015e+06 1.5486780461e+06 1.5483205076e+06 1.5487487404e+06 1.5487487404e+06 5.0352671366e-01 5.0352300077e-01 5.0351725187e-01 5.0351323373e-01 6.2343691219e+05 1.6777216000e+07 nan 1.3631488000e+07 2.8508160000e+06 6.2341025000e+05 6.2325593750e+05 6.2343691219e+05 6.2343691219e+05 4.5321311696e+05 4.5319371875e+05 4.5308081250e+05 0 0 0 0 0 0 0 0
16 1.4475539739e+06 1.4475709639e+06 1.4475739519e+06 4.0960000000e+03 nan 1.1863283203e+07 5.9316416015e+06 1.4474883834e+06 1.4474275317e+06 1.4475539739e+06 1.4475539739e+06 5.0776336973e-01 5.0775964861e-01 5.0774494959e-01 5.0774076283e-01 4.5881822287e+05 1.6777216000e+07 nan 1.3893632000e+07 3.9976960000e+06 4.5879825000e+05 4.5868387500e+05 4.5881822287e+05 4.5881822287e+05 3.5831739327e+05 3.5830225000e+05 3.5821200000e+05 0 0 0 0 0 0 0 0
17 1.2427210352e+06 1.2427146568e+06 1.2427170826e+06 4.0960000000e+03 nan 1.1863283203e+07 4.1943040000e+06 1.2426989940e+06 1.2424795895e+06 1.2427210352e+06 1.2427210352e+06 5.1797774066e-01 5.1797426377e-01 5.1795029754e-01 5.1794752519e-01 3.7168946131e+05 1.6777216000e+07 nan 1.7825792000e+07 2.1299200000e+06 3.7167431250e+05 3.7158068750e+05 3.7168946131e+05 3.7168946131e+05 3.0979952511e+05 3.0978756250e+05 3.0970784375e+05 0 0 0 0 0 0 0 0
18 1.0051161552e+06 1.0050748444e+06 1.0050766376e+06 4.0960000000e+03 nan 8.3886080000e+06 4.1943040000e+06 1.0051341141e+06 1.0049077099e+06 1.0051161552e+06 1.0051161552e+06 5.1953330737e-01 5.1952974524e-01 5.1949951376e-01 5.1949725083e-01 4.5377851491e+05 1.6777216000e+07 nan 1.5859712000e+07 2.3592960000e+06 4.5376250000e+05 4.5364259375e+05 4.5377851491e+05 4.5377851491e+05 3.1202918781e+05 3.1201896875e+05 3.1193618750e+05 0 0 0 0 0 0 0 0
19 8.1826184577e+05 8.1823935675e+05 8.1823919656e+05 4.0960000000e+03 nan 8.3886080000e+06 4.1943040000e+06 8.1827275523e+05 8.1818945671e+05 8.1826184577e+05 8.1826184577e+05 5.0833574952e-01 5.0833325582e-01 5.0829838532e-01 5.0829855533e-01 3.4759620931e+05 1.6777216000e+07 nan 1.5466496000e+07 1.7530880000e+06 3.4758553125e+05 3.4749340625e+05 3.4759620931e+05 3.4759620931e+05 2.3835010085e+05 2.3834370312e+05 2.3828021875e+05 0 0 0 0 0 0 0 0
20 6.1719914987e+05 6.1720471827e+05 6.1720432009e+05 4.0960000000e+03 nan 5.9316416015e+06 4.1943040000e+06 6.1717050019e+05 6.1710593461e+05 6.1719914987e+05 6.1719914987e+05 5.0120057801e-01 5.0119852661e-01 5.0116183910e-01 5.0116421520e-01 2.0940500239e+05 -1.6777216000e+07 nan 1.5204352000e+07 2.1626880000e+06 2.0940014062e+05 2.0934490625e+05 2.0940500239e+05 2.0940500239e+05 1.6041259832e+05 1.6040929688e+05 1.6036631250e+05 1 0 0 0 0 0 0 0
21 5.1602892567e+05 5.1601150102e+05 5.1601261231e+05 4.0960000000e+03 nan 8.3886080000e+06 4.1943040000e+06 5.1600405530e+05 5.1592174836e+05 5.1602892567e+05 5.1602892567e+05 4.9006650282e-01 4.9006485615e-01 4.9002743057e-01 4.9003159929e-01 1.7665593959e+05 1.6777216000e+07 nan 1.1272192000e+07 1.7530880000e+06 1.7665290625e+05 1.7660634375e+05 1.7665593959e+05 1.7665593959e+05 1.3960042365e+05 1.3959832812e+05 1.3956029688e+05 0 0 0 0 0 0 0 0
22 4.7993080220e+05 4.7992710273e+05 4.7992525925e+05 4.0960000000e+03 nan 1.1863283203e+07 4.1943040000e+06 4.7994804626e+05 4.7990762631e+05 4.7993080220e+05 4.7993080220e+05 4.7094580271e-01 4.7094481598e-01 4.7090844861e-01 4.7091525154e-01 1.1545445093e+05 1.6777216000e+07 nan 2.0971520000e+07 1.5892480000e+06 1.1545285156e+05 1.1542683594e+05 1.1545445093e+05 1.1545445093e+05 1.0683836850e+05 1.0683721875e+05 1.0680871094e+05 0 0 0 0 0 0 0 0
23 7.0753075206e+05 7.0751751931e+05 7.0751779719e+05 4.0960000000e+03 nan 8.3886080000e+06 3.6323738152e+06 7.0755510216e+05 7.0748692822e+05 7.0753075206e+05 7.0753075206e+05 4.4946375194e-01 4.4946314121e-01 4.4943059650e-01 4.4944165385e-01 1.2164025450e+05 -1.6777216000e+07 nan 1.7825792000e+07 2.2937600000e+06 1.2163958594e+05 1.2163910938e+05 1.2164025450e+05 1.2164025450e+05 1.0350552118e+05 1.0350492969e+05 1.0348301562e+05 1 0 0 0 0 0 0 0
24 6.0855470466e+05 6.0847365803e+05 6.0847785853e+05 4.0960000000e+03 nan 1.1863283203e+07 4.1943040000e+06 6.0857397749e+05 6.0837062893e+05 6.0855470466e+05 6.0855470466e+05 4.3381027711e-01 4.3380945711e-01 4.3378206628e-01 4.3379473230e-01 1.4218589703e+05 1.6777216000e+07 nan 2.0971520000e+07 1.7694720000e+06 1.4218525000e+05 1.4225282812e+05 1.4218589703e+05 1.4218589703e+05 9.9450827861e+04 9.9450492188e+04 9.9448453125e+04 0 0 0 0 0 0 0 0
25 4.7828661172e+05 4.7848336397e+05 4.7847064308e+05 4.0960000000e+03 nan 1.1863283203e+07 4.1943040000e+06 4.7827761378e+05 4.7879693072e+05 4.7828661172e+05 4.7828661172e+05 4.2411985059e-01 4.2411840534e-01 4.2409717404e-01 4.2411190586e-01 1.0197451356e+05 1.6777216000e+07 nan 1.8874368000e+07 1.7858560000e+06 1.0197425000e+05 1.0208705469e+05 1.0197451356e+05 1.0197451356e+05 8.2016351207e+04 8.2016179688e+04 8.2024992188e+04 0 0 0 0 0 0 0 0
26 5.2226496682e+05 5.2177810162e+05 5.2181238964e+05 4.0960000000e+03 nan 8.3886080000e+06 4.1943040000e+06 5.2225355277e+05 5.2055470820e+05 5.2226496682e+05 5.2226496682e+05 4.0940116766e-01 4.0940408642e-01 4.0938238727e-01 4.0942934770e-01 9.6556381157e+04 -1.6777216000e+07 nan 1.5597568000e+07 3.1457280000e+06 9.6556218750e+04 9.6942992188e+04 9.6556381157e+04 9.6556381157e+04 7.2398344808e+04 7.2398195312e+04 7.2477632812e+04 1 0 0 0 0 0 0 0
27 5.3290075256e+05 5.3387739716e+05 5.3380202041e+05 4.0960000000e+03 nan 5.9316416015e+06 4.1943040000e+06 5.3287960390e+05 5.3647632662e+05 5.3290075256e+05 5.3290075256e+05 3.9852227035e-01 3.9851876712e-01 3.9850695711e-01 3.9851878187e-01 6.4608694382e+04 1.6777216000e+07 nan 2.0971520000e+07 2.3920640000e+06 6.4608537109e+04 6.5668132812e+04 6.4608694382e+04 6.4608694382e+04 5.7347588314e+04 5.7347339844e+04 5.7564968750e+04 0 0 0 0 0 0 0 0
28 5.2530178564e+05 5.2523972992e+05 5.2516710672e+05 4.0960000000e+03 nan 8.3886080000e+06 4.1943040000e+06 5.2529902518e+05 5.2980002507e+05 5.2530178564e+05 5.2530178564e+05 3.9094583252e-01 3.9097855465e-01 3.9093316063e-01 3.9118292611e-01 7.2320908559e+04 -1.6777216000e+07 nan 1.2713984000e+07 2.3265280000e+06 7.2320718750e+04 7.6688164062e+04 7.2320908559e+04 7.2320908559e+04 5.4961869745e+04 5.4961484375e+04 5.5990494141e+04 1 0 0 0 0 0 0 0
29 4.3167597000e+05 4.3633149849e+05 4.3593526595e+05 4.0960000000e+03 nan 8.3886080000e+06 3.6323738152e+06 4.3165335070e+05 4.4715806601e+05 4.3167597001e+05 4.3167597001e+05 3.8566018318e-01 3.8566140683e-01 3.8564921644e-01 3.8573125744e-01 6.9410419423e+04 1.6777216000e+07 nan 1.8874368000e+07 2.3265280000e+06 6.9409578125e+04 7.4995203125e+04 6.9410419423e+04 6.9410419423e+04 5.0844337423e+04 5.0843591797e+04 5.2361529297e+04 0 0 0 0 0 0 0 0
30 2.9336987699e+05 3.0220561456e+05 3.0112104059e+05 4.0960000000e+03 nan 8.3886080000e+06 3.6323738152e+06 2.9339163658e+05 3.2722408283e+05 2.9336987699e+05 2.9336987699e+05 3.8064733795e-01 3.8073800814e-01 3.8063662979e-01 3.8116810955e-01 4.8586998852e+04 1.6777216000e+07 nan 1.6515072000e+07 2.3265280000e+06 4.8586218750e+04 5.6499740234e+04 4.8586998852e+04 4.8586998852e+04 4.2003598507e+04 4.2002703125e+04 4.3829382812e+04 0 0 0 0 0 0 0 0
31 3.2640608312e+05 3.3699265483e+05 3.3685159586e+05 4.0960000000e+03 nan 8.3886080000e+06 4.1943040000e+06 3.2635130617e+05 3.2318192742e+05 3.2640608313e+05 3.2640608313e+05 3.7061711738e-01 3.7130317417e-01 3.7060545379e-01 3.7272739725e-01 4.8635216376e+04 -1.6777216000e+07 nan 1.5204352000e+07 1.6875520000e+06 4.8634328125e+04 6.5581203125e+04 4.8635216376e+04 4.8635216376e+04 3.9237778691e+04 3.9236648438e+04 4.3918109375e+04 1 0 0 0 0 0 0 0
32 3.4698774961e+05 3.3877782029e+05 3.3953714867e+05 4.0960000000e+03 nan 8.3886080000e+06 4.1943040000e+06 3.4703668196e+05 3.2832456605e+05 3.4698774960e+05 3.4698774960e+05 3.6278601874e-01 3.6375065097e-01 3.6277302049e-01 3.6452869527e-01 4.5731092329e+04 -1.6777216000e+07 nan 2.4117248000e+07 2.3920640000e+06 4.5730677734e+04 5.4699457031e+04 4.5731092329e+04 4.5731092329e+04 3.5414291259e+04 3.5413080078e+04 3.8810322266e+04 1 0 0 0 0 0 0 0
33 2.4690588382e+05 2.4417694306e+05 2.4444066699e+05 4.0960000000e+03 nan 5.9316416015e+06 2.9658208008e+06 2.4681068735e+05 2.4120335759e+05 2.4690588384e+05 2.4690588384e+05 3.5636039782e-01 3.5739531767e-01 3.5634642455e-01 3.5772626347e-01 4.7578641390e+04 1.6777216000e+07 nan 2.5165824000e+07 2.3265280000e+06 4.7577787109e+04 4.0104230469e+04 4.7578641390e+04 4.7578641390e+04 3.6147401637e+04 3.6145806641e+04 3.4226833984e+04 0 0 0 0 0 0 0 0
34 2.7702497483e+05 3.0030401321e+05 3.0008342221e+05 4.0960000000e+03 nan 8.3886080000e+06 2.9658208008e+06 2.7710412518e+05 3.0192549269e+05 2.7702497481e+05 2.7702497481e+05 3.4898128347e-01 3.4979830099e-01 3.4896652672e-01 3.4996713607e-01 3.6135617865e+04 1.6777216000e+07 nan 2.2020096000e+07 2.3265280000e+06 3.6137107422e+04 3.9344876953e+04 3.6135617865e+04 3.6135617865e+04 3.0965727043e+04 3.0964434570e+04 3.1639724609e+04 0 0 0 0 0 0 0 0
35 2.6341843517e+05 3.0447686388e+05 3.0460724530e+05 4.0960000000e+03 nan 8.3886080000e+06 2.9658208008e+06 2.6340397203e+05 3.0327000859e+05 2.6341843519e+05 2.6341843519e+05 3.4323464409e-01 3.4516954816e-01 3.4322141802e-01 3.4527500438e-01 3.3774047564e+04 -1.6777216000e+07 nan 2.4641536000e+07 2.0316160000e+06 3.3786976562e+04 4.2672296875e+04 3.3774047564e+04 3.3774047564e+04 2.8629539554e+04 2.8630666992e+04 3.1450403320e+04 1 0 0 0 0 0 0 0
36 2.2083521561e+05 2.3264194552e+05 2.3270441364e+05 4.0960000000e+03 nan 1.1863283203e+07 2.0971520000e+06 2.2130885365e+05 2.3219835052e+05 2.2083521557e+05 2.2083521557e+05 3.3133185186e-01 3.3539347754e-01 3.3133063607e-01 3.3545153433e-01 3.3079000718e+04 -1.6777216000e+07 nan 1.7301504000e+07 2.2282240000e+06 3.3140150391e+04 3.9004265625e+04 3.3079000718e+04 3.3079000718e+04 2.4258078998e+04 2.4270835938e+04 2.7711907227e+04 1 0 0 0 0 0 0 0
37 2.1919426515e+05 1.9241489040e+05 1.9246688833e+05 4.0960000000e+03 nan 8.3886080000e+06 2.0971520000e+06 2.1908889213e+05 1.9200204799e+05 2.1919426519e+05 2.1919426518e+05 3.2340058328e-01 3.2486644923e-01 3.2340138245e-01 3.2488706982e-01 2.6835949926e+04 1.6777216000e+07 nan 2.0971520000e+07 2.4903680000e+06 2.6944900391e+04 2.3823432617e+04 2.6835949926e+04 2.6835949926e+04 2.0741516718e+04 2.0766064453e+04 2.0229048828e+04 0 0 0 0 0 0 0 0
38 1.9990219320e+05 2.1116211054e+05 2.1116597059e+05 4.0960000000e+03 nan 5.9316416015e+06 2.9658208008e+06 2.0158939401e+05 2.1109090031e+05 1.9990219314e+05 1.9990219315e+05 3.1464030221e-01 3.1726757901e-01 3.1470120360e-01 3.1728991612e-01 2.2338102309e+04 1.6777216000e+07 nan 2.9360128000e+07 1.2615680000e+06 2.2590537109e+04 2.2508330078e+04 2.2338102309e+04 2.2338102309e+04 1.8377602687e+04 1.8433748047e+04 1.8495093750e+04 0 0 0 0 0 0 0 0
39 1.9599014359e+05 1.9316251794e+05 1.9316904895e+05 4.0960000000e+03 nan 8.3886080000e+06 3.6323738152e+06 1.9702139872e+05 1.9313838521e+05 1.9599014377e+05 1.9599014376e+05 3.0647224867e-01 3.0808898383e-01 3.0656961418e-01 3.0811449607e-01 2.2676081025e+04 -1.6777216000e+07 nan 2.6214400000e+07 3.4734080000e+06 2.3371929688e+04 2.2867896484e+04 2.2676081025e+04 2.2676081025e+04 1.7281002375e+04 1.7449259766e+04 1.7807199219e+04 1 0 0 0 0 0 0 0
40 2.4040549328e+05 2.1315797379e+05 2.1315705143e+05 4.0960000000e+03 nan 1.1863283203e+07 4.1943040000e+06 2.3930044179e+05 2.1296045920e+05 2.4040549299e+05 2.4040549300e+05 2.9916967923e-01 3.0092812233e-01 2.9944112099e-01 3.0095966263e-01 2.0881402203e+04 1.6777216000e+07 nan 2.1495808000e+07 5.8327040000e+06 2.1674906250e+04 1.7958145508e+04 2.0881402203e+04 2.0881402203e+04 1.7151656893e+04 1.7333026367e+04 1.6074500000e+04 0 0 0 0 0 0 0 0
41 1.7433807333e+05 2.0625954911e+05 2.0626013494e+05 4.0960000000e+03 nan 1.1863283203e+07 4.1943040000e+06 1.8559329091e+05 2.0636728299e+05 1.7433807377e+05 1.7433807376e+05 2.8833835099e-01 2.9045644264e-01 2.8895478044e-01 2.9049702079e-01 2.2328580986e+04 -1.6777216000e+07 nan 2.2544384000e+07 3.1129600000e+06 2.3876874023e+04 2.1599705078e+04 2.2328580986e+04 2.2328580986e+04 1.7038062208e+04 1.7447655273e+04 1.7038866211e+04 1 0 0 0 0 0 0 0
42 2.5604121477e+05 2.3849560284e+05 2.3849788702e+05 4.0960000000e+03 nan 8.3886080000e+06 2.9658208008e+06 2.5669205657e+05 2.3821346797e+05 2.5604121384e+05 2.5604121388e+05 2.7901681447e-01 2.8101707983e-01 2.7996770608e-01 2.8106606871e-01 1.4829183656e+04 -1.6777216000e+07 nan 2.5165824000e+07 4.0632320000e+06 1.8834744141e+04 1.9562157227e+04 1.4829183656e+04 1.4829183656e+04 1.3157864032e+04 1.4093149902e+04 1.4453758301e+04 1 0 0 0 0 0 0 0
43 1.5641933806e+05 1.9422987783e+05 1.9423106932e+05 4.0960000000e+03 nan 5.9316416015e+06 2.9658208008e+06 1.8824896944e+05 1.9429135137e+05 1.5641934012e+05 1.5641934004e+05 2.7247173731e-01 2.7464417716e-01 2.7420429979e-01 2.7469947925e-01 1.5524273672e+04 1.6777216000e+07 nan 2.4641536000e+07 3.0474240000e+06 2.2552280273e+04 1.8857933594e+04 1.5524273672e+04 1.5524273672e+04 1.2276234756e+04 1.4360099609e+04 1.3785750977e+04 0 0 0 0 0 0 0 0
44 1.8205029627e+05 1.8643914027e+05 1.8643912928e+05 4.0960000000e+03 nan 8.3886080000e+06 2.9658208008e+06 1.8946836544e+05 1.8632790778e+05 1.8205029304e+05 1.8205029316e+05 2.6648134753e-01 2.6809989494e-01 2.6800679945e-01 2.6816097959e-01 1.2013757467e+04 1.6777216000e+07 nan 1.9922944000e+07 2.3920640000e+06 1.5288023926e+04 1.3178386230e+04 1.2013757467e+04 1.2013757467e+04 1.0540163288e+04 1.1564250488e+04 1.0949022461e+04 0 0 0 0 0 0 0 0
45 1.5468508378e+05 1.2670772062e+05 1.2670977737e+05 4.0960000000e+03 nan 8.3886080000e+06 2.5684761565e+06 1.2668482744e+05 1.2669187567e+05 1.5468509039e+05 1.5468509015e+05 2.6094011546e-01 2.6288724203e-01 2.6289036168e-01 2.6295282329e-01 1.5036873566e+04 -1.6777216000e+07 nan 3.0932992000e+07 4.5219840000e+06 1.3557991699e+04 1.2731422852e+04 1.5036873566e+04 1.5036873566e+04 1.0761916759e+04 1.0910727051e+04 1.0647479980e+04 1 0 0 0 0 0 0 0
46 1.7376624184e+05 1.9170107931e+05 1.9169900674e+05 4.0960000000e+03 nan 1.1863283203e+07 2.5684761565e+06 1.9190252459e+05 1.9161886437e+05 1.7376623520e+05 1.7376623544e+05 2.5413283699e-01 2.5536221732e-01 2.5539424587e-01 2.5543319341e-01 1.1498125449e+04 1.6777216000e+07 nan 1.9398656000e+07 4.7841280000e+06 1.0547271973e+04 1.0415629395e+04 1.1498125449e+04 1.1498125449e+04 8.9083229856e+03 8.7444965820e+03 8.6996738281e+03 0 0 0 0 0 0 0 0
47 1.2029444040e+05 1.1535970263e+05 1.1536289816e+05 4.0960000000e+03 nan 1.1863283203e+07 2.9658208008e+06 1.1521614109e+05 1.1539688065e+05 1.2029445250e+05 1.2029445207e+05 2.4972369216e-01 2.5085039382e-01 2.5088963684e-01 2.5092300150e-01 9.3485551164e+03 -1.6777216000e+07 nan 4.0894464000e+07 3.4078720000e+06 1.0220900391e+04 1.0190013184e+04 9.3485551163e+03 9.3485551163e+03 7.5891714207e+03 7.9199094238e+03 7.9088471680e+03 1 0 0 0 0 0 0 0
