matrix=data/matrices/s3dkt3m2.mtx n=90449 seed=11
iter res_d res_f res_ffma res_p32q res_p32n solerr_d solerr_f solerr_ffma solerr_p32q solerr_p32n pAp_d pAp_p32q pAp_p32n rz_d rz_p32q rz_p32n guard_p32q guard_p32n
10 9.6875644033e+03 9.6846839907e+03 9.6846839907e+03 9.6875672901e+03 9.6829664876e+03 4.5610691362e+01 4.5610974415e+01 4.5610970167e+01 4.5610690954e+01 4.5611125979e+01 1.2071837276e+05 1.2071845312e+05 1.2059120312e+05 8.1171865426e+04 8.1171921875e+04 8.1084734375e+04 0 0
11 8.6106241144e+03 8.6078020423e+03 8.6078006482e+03 8.6106259935e+03 8.6061280492e+03 4.4219877554e+01 4.4220117163e+01 4.4220113238e+01 4.4219876968e+01 4.4220319581e+01 8.5718361155e+04 8.5718421875e+04 8.5625109375e+04 6.0093980050e+04 6.0094023438e+04 6.0027898438e+04 0 0
12 7.5157406508e+03 7.5131745621e+03 7.5131766917e+03 7.5157424118e+03 7.5119510116e+03 4.2635442673e+01 4.2635707836e+01 4.2635705212e+01 4.2635442030e+01 4.2635936794e+01 6.2134726049e+04 6.2134773438e+04 6.2065697266e+04 4.5716343380e+04 4.5716376953e+04 4.5665265625e+04 0 0
13 6.5845644532e+03 6.5821209348e+03 6.5821251887e+03 6.5845661968e+03 6.5813384657e+03 4.0864053615e+01 4.0864423173e+01 4.0864421070e+01 4.0864052874e+01 4.0864609257e+01 5.3369445027e+04 5.3369482422e+04 5.3309771484e+04 3.7177490361e+04 3.7177515625e+04 3.7135414062e+04 0 0
14 5.8798066459e+03 5.8774943641e+03 5.8774998086e+03 5.8798081601e+03 5.8769951506e+03 3.9184723582e+01 3.9185179560e+01 3.9185176058e+01 3.9184722659e+01 3.9185266251e+01 4.4335534385e+04 4.4335562500e+04 4.4284535156e+04 2.9402090237e+04 2.9402109375e+04 2.9368107422e+04 0 0
15 5.2247806368e+03 5.2225229535e+03 5.2225288893e+03 5.2247817179e+03 5.2219888931e+03 3.7738419503e+01 3.7738901310e+01 3.7738897184e+01 3.7738418346e+01 3.7738898270e+01 3.3367346842e+04 3.3367369141e+04 3.3328589844e+04 2.2902132533e+04 2.2902148438e+04 2.2875232422e+04 0 0
16 4.7003270427e+03 4.6981641095e+03 4.6981745391e+03 4.7003284992e+03 4.6977398821e+03 3.6533623342e+01 3.6534121498e+01 3.6534116051e+01 3.6533621999e+01 3.6534066646e+01 2.4813087758e+04 2.4813105469e+04 2.4783692383e+04 1.7922000903e+04 1.7922013672e+04 1.7900578125e+04 0 0
17 4.1798206800e+03 4.1778310162e+03 4.1778427448e+03 4.1798220058e+03 4.1776893135e+03 3.5464822637e+01 3.5465380866e+01 3.5465374160e+01 3.5464821085e+01 3.5465283217e+01 1.9413721338e+04 1.9413735352e+04 1.9390201172e+04 1.4035326938e+04 1.4035336914e+04 1.4018226562e+04 0 0
18 3.7097134151e+03 3.7078156642e+03 3.7078278007e+03 3.7097142747e+03 3.7078573327e+03 3.4385512260e+01 3.4386200543e+01 3.4386193921e+01 3.4385510504e+01 3.4386045073e+01 1.6080603597e+04 1.6080614746e+04 1.6060973145e+04 1.1352326721e+04 1.1352334473e+04 1.1338341797e+04 0 0
19 3.3061366049e+03 3.3043023469e+03 3.3043097615e+03 3.3061373232e+03 3.3043955574e+03 3.3278534966e+01 3.3279391697e+01 3.3279385744e+01 3.3278532966e+01 3.3279139026e+01 1.3482237085e+04 1.3482246582e+04 1.3465399902e+04 9.2333403507e+03 9.2333466797e+03 9.2217797852e+03 0 0
20 3.0192894652e+03 3.0175223280e+03 3.0175329327e+03 3.0192903140e+03 3.0175934120e+03 3.2174191969e+01 3.2175201210e+01 3.2175195471e+01 3.2174189715e+01 3.2174833401e+01 1.0139588428e+04 1.0139595215e+04 1.0126871094e+04 7.2124302731e+03 7.2124350586e+03 7.2033547363e+03 0 0
21 2.7350403587e+03 2.7334047450e+03 2.7334111473e+03 2.7350409503e+03 2.7335550113e+03 3.1111259530e+01 3.1112387850e+01 3.1112381435e+01 3.1111256976e+01 3.1111907483e+01 7.9807308480e+03 7.9807360840e+03 7.9706799316e+03 5.8845521405e+03 5.8845559082e+03 5.8770937500e+03 0 0
22 2.4869147934e+03 2.4854114348e+03 2.4854178723e+03 2.4869151574e+03 2.4855878580e+03 3.0137447593e+01 3.0138668906e+01 3.0138662974e+01 3.0137444729e+01 3.0138106656e+01 6.6392252995e+03 6.6392294922e+03 6.6307712402e+03 4.8167856708e+03 4.8167885742e+03 4.8106318359e+03 0 0
23 2.2759026815e+03 2.2744657614e+03 2.2744668606e+03 2.2759031174e+03 2.2746738228e+03 2.9189053471e+01 2.9190373158e+01 2.9190370287e+01 2.9189050326e+01 2.9189728484e+01 5.6875927798e+03 5.6875959473e+03 5.6803098145e+03 4.0912268370e+03 4.0912291260e+03 4.0859667358e+03 0 0
24 2.1106508107e+03 2.1092585190e+03 2.1092522372e+03 2.1106510844e+03 2.1094824010e+03 2.8267958033e+01 2.8269387960e+01 2.8269391153e+01 2.8267954749e+01 2.8268654385e+01 5.0592091857e+03 5.0592121582e+03 5.0526481934e+03 3.5438118654e+03 3.5438138428e+03 3.5392140503e+03 0 0
25 1.9841062169e+03 1.9827366189e+03 1.9827303775e+03 1.9841066000e+03 1.9829747855e+03 2.7346327899e+01 2.7347877583e+01 2.7347885126e+01 2.7346324524e+01 2.7347033922e+01 4.0205875032e+03 4.0205894775e+03 4.0153859863e+03 2.9554064026e+03 2.9554078979e+03 2.9515780640e+03 0 0
26 1.8279117136e+03 1.8266018313e+03 1.8266011469e+03 1.8279120602e+03 1.8268931277e+03 2.6417609372e+01 2.6419290788e+01 2.6419299754e+01 2.6417605827e+01 2.6418322247e+01 3.4131699452e+03 3.4131716919e+03 3.4087369995e+03 2.5802989410e+03 2.5803002930e+03 2.5769418945e+03 0 0
27 1.7001424811e+03 1.6988857378e+03 1.6988830154e+03 1.7001427881e+03 1.6992002531e+03 2.5531775940e+01 2.5533572400e+01 2.5533582477e+01 2.5531772054e+01 2.5532492261e+01 2.9768320724e+03 2.9768336182e+03 2.9729543457e+03 2.2229450512e+03 2.2229462280e+03 2.2200421753e+03 0 0
28 1.6145286064e+03 1.6133063100e+03 1.6133066974e+03 1.6145288787e+03 1.6136353367e+03 2.4678693776e+01 2.4680589493e+01 2.4680598342e+01 2.4678689422e+01 2.4679413120e+01 2.6481008997e+03 2.6481022949e+03 2.6446401978e+03 1.9499446894e+03 1.9499457703e+03 1.9473884583e+03 0 0
29 1.5468342930e+03 1.5456000453e+03 1.5456026333e+03 1.5468346712e+03 1.5459328899e+03 2.3833814096e+01 2.3835807123e+01 2.3835814285e+01 2.3833809220e+01 2.3834530609e+01 2.4156541476e+03 2.4156555176e+03 2.4124763794e+03 1.7775114765e+03 1.7775125122e+03 1.7751658325e+03 0 0
30 1.4941855178e+03 1.4929412246e+03 1.4929410571e+03 1.4941858987e+03 1.4933144344e+03 2.3002729945e+01 2.3004818943e+01 2.3004824689e+01 2.3002724546e+01 2.3003437147e+01 2.1059040223e+03 2.1059052734e+03 2.1031159668e+03 1.5944903701e+03 1.5944913330e+03 1.5923734131e+03 0 0
31 1.4014620227e+03 1.4002762228e+03 1.4002769369e+03 1.4014623612e+03 1.4006852787e+03 2.2207478831e+01 2.2209636025e+01 2.2209640745e+01 2.2207472952e+01 2.2208168919e+01 1.9508871925e+03 1.9508883667e+03 1.9482874146e+03 1.4656944554e+03 1.4656953430e+03 1.4637372131e+03 0 0
32 1.3136768086e+03 1.3125093809e+03 1.3125092381e+03 1.3136770912e+03 1.3129388790e+03 2.1465155577e+01 2.1467381804e+01 2.1467386560e+01 2.1465149227e+01 2.1465831138e+01 1.8075824569e+03 1.8075835571e+03 1.8051676331e+03 1.3264036618e+03 1.3264044800e+03 1.3246250305e+03 0 0
33 1.2325197103e+03 1.2313906772e+03 1.2313910325e+03 1.2325199796e+03 1.2318023380e+03 2.0769549070e+01 2.0771830632e+01 2.0771834691e+01 2.0769542291e+01 2.0770214790e+01 1.5968927777e+03 1.5968937683e+03 1.5947420654e+03 1.1675861154e+03 1.1675868530e+03 1.1660067749e+03 0 0
34 1.1703200530e+03 1.1692097224e+03 1.1692099362e+03 1.1703203621e+03 1.1696133977e+03 2.0107039970e+01 2.0109355476e+01 2.0109359184e+01 2.0107032762e+01 2.0107690528e+01 1.3610405187e+03 1.3610413818e+03 1.3591914368e+03 1.0226118364e+03 1.0226124878e+03 1.0212186737e+03 0 0
35 1.0920276376e+03 1.0909611015e+03 1.0909611015e+03 1.0920279300e+03 1.0913911993e+03 1.9503489965e+01 1.9505818227e+01 1.9505821590e+01 1.9503482285e+01 1.9504117193e+01 1.2257885292e+03 1.2257892456e+03 1.2241137085e+03 9.1026354245e+02 9.1026409912e+02 9.0901736450e+02 0 0
36 1.0295236466e+03 1.0284910670e+03 1.0284899732e+03 1.0295239191e+03 1.0289320920e+03 1.8962012626e+01 1.8964337353e+01 1.8964342203e+01 1.8962004375e+01 1.8962611407e+01 1.0790227576e+03 1.0790234070e+03 1.0775419617e+03 7.9704439769e+02 7.9704489136e+02 7.9594863892e+02 0 0
37 9.7302253503e+02 9.7201144541e+02 9.7201176690e+02 9.7302277080e+02 9.7244566044e+02 1.8456656104e+01 1.8458965355e+01 1.8458970419e+01 1.8456647295e+01 1.8457224342e+01 9.6810558696e+02 9.6810617065e+02 9.6677404785e+02 7.1822313728e+02 7.1822358704e+02 7.1723283386e+02 0 0
38 9.1736913829e+02 9.1639371315e+02 9.1639582741e+02 9.1736933675e+02 9.1683869219e+02 1.7996758943e+01 1.7999052763e+01 1.7999056657e+01 1.7996749671e+01 1.7997299681e+01 8.7276935255e+02 8.7276989746e+02 8.7156335449e+02 6.3578686038e+02 6.3578726196e+02 6.3490606689e+02 0 0
39 8.7036115559e+02 8.6939533585e+02 8.6939817546e+02 8.7036131147e+02 8.6984686152e+02 1.7552720410e+01 1.7555005795e+01 1.7555007758e+01 1.7552710719e+01 1.7553237279e+01 7.4347890558e+02 7.4347937012e+02 7.4244531250e+02 5.5986677997e+02 5.5986712646e+02 5.5908757019e+02 0 0
40 8.2583926964e+02 8.2491173770e+02 8.2491423797e+02 8.2583942144e+02 8.2536510860e+02 1.7130838734e+01 1.7133100013e+01 1.7133101082e+01 1.7130828556e+01 1.7131331031e+01 6.9093530559e+02 6.9093571472e+02 6.8997277832e+02 5.1255070843e+02 5.1255102539e+02 5.1183556366e+02 0 0
41 7.8145649904e+02 7.8055897439e+02 7.8055865411e+02 7.8145665267e+02 7.8099571862e+02 1.6738974115e+01 1.6741207401e+01 1.6741209579e+01 1.6738963461e+01 1.6739442946e+01 6.3082283185e+02 6.3082322693e+02 6.2994050598e+02 4.6116207895e+02 4.6116237640e+02 4.6051607513e+02 0 0
42 7.4645556547e+02 7.4557150898e+02 7.4557008390e+02 7.4645570867e+02 7.4600540380e+02 1.6367087948e+01 1.6369291048e+01 1.6369295833e+01 1.6367076887e+01 1.6367533529e+01 5.5882918587e+02 5.5882955933e+02 5.5804586792e+02 4.1337491584e+02 4.1337519073e+02 4.1279401398e+02 0 0
43 7.0874180047e+02 7.0788366364e+02 7.0788229512e+02 7.0874195322e+02 7.0831243106e+02 1.6014468080e+01 1.6016641577e+01 1.6016648643e+01 1.6014456744e+01 1.6014891486e+01 5.1090131473e+02 5.1090167999e+02 5.1018026733e+02 3.7686292398e+02 3.7686318207e+02 3.7633067322e+02 0 0
44 6.8126389874e+02 6.8042893181e+02 6.8042861033e+02 6.8126403655e+02 6.8086447807e+02 1.5677807019e+01 1.5679948965e+01 1.5679957785e+01 1.5677795497e+01 1.5678210095e+01 4.3906427024e+02 4.3906459045e+02 4.3844412231e+02 3.3420953096e+02 3.3420976257e+02 3.3373616791e+02 0 0
45 6.5102536245e+02 6.5020489559e+02 6.5020508784e+02 6.5102551313e+02 6.5063822033e+02 1.5358730611e+01 1.5360845850e+01 1.5360856038e+01 1.5358718913e+01 1.5359116749e+01 4.2270846897e+02 4.2270876312e+02 4.2210832977e+02 3.1308888968e+02 3.1308910370e+02 3.1264305878e+02 0 0
46 6.3004966111e+02 6.2922822271e+02 6.2922794955e+02 6.3004979962e+02 6.2966692584e+02 1.5043915060e+01 1.5046011805e+01 1.5046022407e+01 1.5043903154e+01 1.5044285164e+01 3.7825461095e+02 3.7825488281e+02 3.7771362305e+02 2.8815911917e+02 2.8815931702e+02 2.8774651337e+02 0 0
47 6.0617157292e+02 6.0536378526e+02 6.0536350134e+02 6.0617169597e+02 6.0579165664e+02 1.4736021900e+01 1.4738099092e+01 1.4738110907e+01 1.4736009835e+01 1.4736378519e+01 3.4193912449e+02 3.4193935394e+02 3.4144922638e+02 2.6494040304e+02 2.6494057465e+02 2.6455979156e+02 0 0
48 5.8253082829e+02 5.8174503113e+02 5.8174511171e+02 5.8253095411e+02 5.8216878996e+02 1.4435580826e+01 1.4437638769e+01 1.4437651031e+01 1.4435568674e+01 1.4435924981e+01 3.0484386002e+02 3.0484404755e+02 3.0440492249e+02 2.4150112952e+02 2.4150127983e+02 2.4115281105e+02 0 0
49 5.6356747158e+02 5.6279314584e+02 5.6279542242e+02 5.6356759799e+02 5.6322494951e+02 1.4150500780e+01 1.4152541188e+01 1.4152552485e+01 1.4150488556e+01 1.4150833443e+01 2.9072393777e+02 2.9072411346e+02 2.9030423737e+02 2.2502850251e+02 2.2502864456e+02 2.2470314789e+02 0 0
50 5.4587602676e+02 5.4511091188e+02 5.4511377826e+02 5.4587615926e+02 5.4554270571e+02 1.3878587190e+01 1.3880612199e+01 1.3880622019e+01 1.3878574931e+01 1.3878907997e+01 2.9628169947e+02 2.9628189087e+02 2.9585249329e+02 2.1840338958e+02 2.1840353203e+02 2.1808688354e+02 0 0
51 5.3011357673e+02 5.2935919398e+02 5.2936391665e+02 5.3011372601e+02 5.2978716245e+02 1.3619483131e+01 1.3621491163e+01 1.3621498803e+01 1.3619470823e+01 1.3619793177e+01 2.8981269552e+02 2.8981288910e+02 2.8939278412e+02 2.0742808563e+02 2.0742822075e+02 2.0712718582e+02 0 0
52 5.1334051418e+02 5.1260267264e+02 5.1260852509e+02 5.1334065200e+02 5.1302034560e+02 1.3356151221e+01 1.3358143188e+01 1.3358147901e+01 1.3356138878e+01 1.3356452377e+01 2.4773760562e+02 2.4773777199e+02 2.4737771606e+02 1.8900317901e+02 1.8900330353e+02 1.8872857475e+02 0 0
53 4.9277394200e+02 4.9205805044e+02 4.9206544915e+02 4.9277406714e+02 4.9247176315e+02 1.3093004297e+01 1.3094984710e+01 1.3094985659e+01 1.3092991844e+01 1.3093298414e+01 2.2361077920e+02 2.2361093330e+02 2.2328574753e+02 1.7512758574e+02 1.7512770653e+02 1.7487290764e+02 0 0
54 4.7418726020e+02 4.7348878023e+02 4.7349533063e+02 4.7418738055e+02 4.7389808042e+02 1.2843050883e+01 1.2845021608e+01 1.2845019604e+01 1.2843038285e+01 1.2843337967e+01 2.0423682124e+02 2.0423696518e+02 2.0393997383e+02 1.5962198612e+02 1.5962210083e+02 1.5938971710e+02 0 0
55 4.5614222237e+02 4.5545509521e+02 4.5546238525e+02 4.5614233319e+02 4.5586190686e+02 1.2607812029e+01 1.2609772550e+01 1.2609767766e+01 1.2607799320e+01 1.2608090678e+01 1.9322240348e+02 1.9322254372e+02 1.9294089127e+02 1.4824388102e+02 1.4824399185e+02 1.4802779961e+02 0 0
56 4.3256110917e+02 4.3189791907e+02 4.3190405112e+02 4.3256121315e+02 4.3229402610e+02 1.2388098567e+01 1.2390050730e+01 1.2390044073e+01 1.2388085851e+01 1.2388369147e+01 1.9533415506e+02 1.9533430099e+02 1.9504965401e+02 1.4185295897e+02 1.4185306740e+02 1.4164617538e+02 0 0
57 4.1859954970e+02 4.1794472945e+02 4.1794902874e+02 4.1859965585e+02 4.1833328146e+02 1.2173799486e+01 1.2175745819e+01 1.2175738946e+01 1.2173786885e+01 1.2174064087e+01 1.7161043800e+02 1.7161057281e+02 1.7136050034e+02 1.2844643172e+02 1.2844653320e+02 1.2825902939e+02 0 0
58 4.0480341812e+02 4.0416561426e+02 4.0416926760e+02 4.0480352101e+02 4.0454721990e+02 1.1958511977e+01 1.1960454637e+01 1.1960448457e+01 1.1958499497e+01 1.1958772461e+01 1.5030640857e+02 1.5030653191e+02 1.5008662605e+02 1.1749463974e+02 1.1749473572e+02 1.1732271671e+02 0 0
59 3.8682588852e+02 3.8620865475e+02 3.8621322640e+02 3.8682600659e+02 3.8658353318e+02 1.1750192051e+01 1.1752133681e+01 1.1752127424e+01 1.1750179664e+01 1.1750449653e+01 1.3812454176e+02 1.3812465477e+02 1.3792274857e+02 1.0820754365e+02 1.0820763397e+02 1.0804900932e+02 0 0
60 3.7741661405e+02 3.7680301966e+02 3.7680644070e+02 3.7741673337e+02 3.7718076320e+02 1.1552283015e+01 1.1554223567e+01 1.1554218168e+01 1.1552270684e+01 1.1552537179e+01 1.3038433048e+02 1.3038443947e+02 1.3019340515e+02 1.0045537377e+02 1.0045546055e+02 1.0030780792e+02 0 0
61 3.6330895234e+02 3.6271515167e+02 3.6271950251e+02 3.6330907555e+02 3.6308769172e+02 1.1361633647e+01 1.1363570706e+01 1.1363566277e+01 1.1361621413e+01 1.1361883381e+01 1.3087013315e+02 1.3087024498e+02 1.3067803574e+02 9.7256103533e+01 9.7256189346e+01 9.7112926483e+01 0 0
62 3.5187627722e+02 3.5129450341e+02 3.5129867323e+02 3.5187640986e+02 3.5165969212e+02 1.1180691093e+01 1.1182620255e+01 1.1182616450e+01 1.1180679044e+01 1.1180935940e+01 1.2347153229e+02 1.2347164631e+02 1.2328953171e+02 9.0521160186e+01 9.0521244049e+01 9.0387624741e+01 0 0
63 3.3872478109e+02 3.3815254047e+02 3.3815564787e+02 3.3872491835e+02 3.3851220897e+02 1.1003058969e+01 1.1004982122e+01 1.1004980179e+01 1.1003047131e+01 1.1003298832e+01 1.1063017047e+02 1.1063027668e+02 1.1046669388e+02 8.3409101286e+01 8.3409181595e+01 8.3285952568e+01 0 0
64 3.2749340525e+02 3.2693085087e+02 3.2693463844e+02 3.2749354717e+02 3.2728407720e+02 1.0830103448e+01 1.0832021713e+01 1.0832020720e+01 1.0830091789e+01 1.0830339053e+01 1.0149478514e+02 1.0149488544e+02 1.0134489441e+02 7.7406290485e+01 7.7406367302e+01 7.7291876793e+01 0 0
65 3.1531928761e+02 3.1477395163e+02 3.1477779861e+02 3.1531941890e+02 3.1511875242e+02 1.0662899946e+01 1.0664811881e+01 1.0664811819e+01 1.0662888383e+01 1.0663131484e+01 9.4650035572e+01 9.4650131226e+01 9.4509825706e+01 7.2139070825e+01 7.2139144897e+01 7.2032148361e+01 0 0
66 3.0863798356e+02 3.0809704488e+02 3.0810177397e+02 3.0863812497e+02 3.0844059649e+02 1.0497157733e+01 1.0499062599e+01 1.0499062942e+01 1.0497146204e+01 1.0497384997e+01 8.7328751794e+01 8.7328842163e+01 8.7199102402e+01 6.7727879546e+01 6.7727952003e+01 6.7627175331e+01 0 0
67 2.9988187775e+02 2.9935138216e+02 2.9935468355e+02 2.9988202107e+02 2.9969172964e+02 1.0333686683e+01 1.0335584978e+01 1.0335586146e+01 1.0333675107e+01 1.0333909325e+01 8.2475892348e+01 8.2475982666e+01 8.2353144646e+01 6.4250824264e+01 6.4250896454e+01 6.4155101776e+01 0 0
68 2.9077572497e+02 2.9025306846e+02 2.9025753651e+02 2.9077588825e+02 2.9058679856e+02 1.0174818755e+01 1.0176707182e+01 1.0176709017e+01 1.0174807063e+01 1.0175036075e+01 7.6895089270e+01 7.6895177841e+01 7.6780606270e+01 6.0215201022e+01 6.0215272427e+01 6.0125490189e+01 0 0
69 2.8312950521e+02 2.8262546992e+02 2.8262892523e+02 2.8312966332e+02 2.8295687613e+02 1.0021318163e+01 1.0023194401e+01 1.0023197030e+01 1.0021306336e+01 1.0021530017e+01 7.1974012790e+01 7.1974099159e+01 7.1867429733e+01 5.6469527555e+01 5.6469597340e+01 5.6385629654e+01 0 0
70 2.7652885713e+02 2.7602874341e+02 2.7603235204e+02 2.7652903046e+02 2.7635687978e+02 9.8735301460e+00 9.8753900870e+00 9.8753938075e+00 9.8735181755e+00 9.8737358942e+00 7.0759842408e+01 7.0759929657e+01 7.0655594826e+01 5.4376685941e+01 5.4376755714e+01 5.4296016216e+01 0 0
71 2.6930762277e+02 2.6881234742e+02 2.6881560246e+02 2.6930779324e+02 2.6913794674e+02 9.7299464966e+00 9.7317911796e+00 9.7317963701e+00 9.7299343854e+00 9.7301468535e+00 6.8463207771e+01 6.8463297844e+01 6.8362247467e+01 5.2155669232e+01 5.2155739784e+01 5.2078150749e+01 0 0
72 2.6226172445e+02 2.6177136971e+02 2.6177411541e+02 2.6226190095e+02 2.6209440391e+02 9.5893494504e+00 9.5911796870e+00 9.5911866907e+00 9.5893371827e+00 9.5895439253e+00 6.3957964335e+01 6.3958053112e+01 6.3863440990e+01 4.9296997027e+01 4.9297067165e+01 4.9223555088e+01 0 0
73 2.5376067486e+02 2.5327295830e+02 2.5327440807e+02 2.5376086030e+02 2.5358652370e+02 9.4546521910e+00 9.4564689404e+00 9.4564782867e+00 9.4546397203e+00 9.4548422111e+00 6.0279955824e+01 6.0280043125e+01 6.0191373348e+01 4.6291553648e+01 4.6291622162e+01 4.6222636223e+01 0 0
74 2.4406172113e+02 2.4357779975e+02 2.4357862565e+02 2.4406189981e+02 2.4389047234e+02 9.3277252781e+00 9.3295275007e+00 9.3295400233e+00 9.3277125633e+00 9.3279098755e+00 5.7161556707e+01 5.7161642075e+01 5.7077758789e+01 4.3358816183e+01 4.3358882427e+01 4.3294262409e+01 0 0
75 2.3803397561e+02 2.3758043046e+02 2.3757937818e+02 2.3803414441e+02 2.3789793965e+02 9.2060704675e+00 9.2078572063e+00 9.2078735032e+00 9.2060575187e+00 9.2062495529e+00 5.5000954459e+01 5.5001041412e+01 5.4919824600e+01 4.1335527608e+01 4.1335593700e+01 4.1273901939e+01 0 0
76 2.3420646124e+02 2.3375359289e+02 2.3375316676e+02 2.3420663536e+02 2.3406217039e+02 9.0877385454e+00 9.0895063764e+00 9.0895261429e+00 9.0877253947e+00 9.0879106364e+00 5.2204245400e+01 5.2204333305e+01 5.2126046658e+01 3.9362626813e+01 3.9362692833e+01 3.9303579330e+01 0 0
77 2.2820026974e+02 2.2774795039e+02 2.2774685268e+02 2.2820044985e+02 2.2805379882e+02 8.9705460791e+00 8.9722976881e+00 8.9723206997e+00 8.9705327124e+00 8.9707136530e+00 4.6851266058e+01 4.6851345539e+01 4.6780890465e+01 3.6638375620e+01 3.6638438702e+01 3.6583148479e+01 0 0
78 2.2064731450e+02 2.2020740401e+02 2.2020622437e+02 2.2064749354e+02 2.2051181587e+02 8.8556695980e+00 8.8574074832e+00 8.8574336279e+00 8.8556559354e+00 8.8558324459e+00 4.5125797519e+01 4.5125875950e+01 4.5058601856e+01 3.5123469430e+01 3.5123532295e+01 3.5070606232e+01 0 0
79 2.1562759839e+02 2.1517339483e+02 2.1517312252e+02 2.1562778984e+02 2.1547503390e+02 8.7469823838e+00 8.7487106782e+00 8.7487391020e+00 8.7469683664e+00 8.7471424805e+00 4.3370701254e+01 4.3370779991e+01 4.3307190418e+01 3.3085114569e+01 3.3085176468e+01 3.3035605907e+01 0 0
80 2.1055305890e+02 2.1011071300e+02 2.1010996005e+02 2.1055324724e+02 2.1041391500e+02 8.6391704566e+00 8.6408870113e+00 8.6409176059e+00 8.6391560850e+00 8.6393265583e+00 4.0667679346e+01 4.0667757034e+01 4.0608069420e+01 3.1569241095e+01 3.1569302559e+01 3.1521937370e+01 0 0
81 2.0680335488e+02 2.0637278542e+02 2.0637183901e+02 2.0680354695e+02 2.0667537574e+02 8.5334403823e+00 8.5351463837e+00 8.5351790127e+00 8.5334256754e+00 8.5335949132e+00 3.9108116411e+01 3.9108194351e+01 3.9051664829e+01 3.0299130074e+01 3.0299191475e+01 3.0253954172e+01 0 0
