matrix=data/matrices/bcsstk36.mtx n=23052 seed=26
iter res_d res_f res_ffma res_p32q res_p32n solerr_d solerr_f solerr_ffma solerr_p32q solerr_p32n pAp_d pAp_p32q pAp_p32n rz_d rz_p32q rz_p32n guard_p32q guard_p32n
10 1.8210490076e+07 1.8209749129e+07 1.8209760185e+07 1.8210519346e+07 1.8165415970e+07 6.5197750019e+00 6.5197922571e+00 6.5197864321e+00 6.5197857347e+00 6.5201239111e+00 2.1724451295e+08 2.1724345600e+08 2.1692928000e+08 9.8209491054e+07 9.8209024000e+07 9.8065792000e+07 0 0
11 1.6427739394e+07 1.6427228476e+07 1.6427240221e+07 1.6427719716e+07 1.6407575997e+07 6.3029284674e+00 6.3029442543e+00 6.3029369902e+00 6.3029399693e+00 6.3031579656e+00 1.6912435658e+08 1.6912358400e+08 1.6887616000e+08 7.3625071122e+07 7.3624736000e+07 7.3514848000e+07 0 0
12 1.2505929591e+07 1.2505441515e+07 1.2505463651e+07 1.2505876183e+07 1.2483790923e+07 6.2074353219e+00 6.2074469984e+00 6.2074375343e+00 6.2074479328e+00 6.2075189371e+00 1.2310240196e+08 1.2310188800e+08 1.2291350400e+08 5.5057920800e+07 5.5057680000e+07 5.4973584000e+07 0 0
13 1.1924542950e+07 1.1924163035e+07 1.1924182029e+07 1.1924580905e+07 1.1904484067e+07 5.8029613979e+00 5.8029806859e+00 5.8029694996e+00 5.8029744612e+00 5.8032531388e+00 9.8109670962e+07 9.8109248000e+07 9.7960576000e+07 4.3050741579e+07 4.3050544000e+07 4.2984560000e+07 0 0
14 1.0388422851e+07 1.0388098403e+07 1.0388111727e+07 1.0388437960e+07 1.0373440033e+07 5.1607299206e+00 5.1607582913e+00 5.1607467678e+00 5.1607414452e+00 5.1612712334e+00 7.8516913642e+07 7.8516544000e+07 7.8393920000e+07 3.4226542269e+07 3.4226384000e+07 3.4172704000e+07 0 0
15 9.1523324155e+06 9.1520113284e+06 9.1520209526e+06 9.1523082976e+06 9.1370440679e+06 4.6709508169e+00 4.6709776353e+00 4.6709676870e+00 4.6709603439e+00 4.6714504546e+00 6.3464956915e+07 6.3464640000e+07 6.3365536000e+07 2.7013230622e+07 2.7013104000e+07 2.6970528000e+07 0 0
16 8.7694742813e+06 8.7691313648e+06 8.7691385393e+06 8.7694661707e+06 8.7559873068e+06 4.3495716046e+00 4.3495930654e+00 4.3495843065e+00 4.3495806352e+00 4.3499120044e+00 4.8902284127e+07 4.8902064000e+07 4.8823824000e+07 2.2001393446e+07 2.2001296000e+07 2.1966016000e+07 0 0
17 7.1569014504e+06 7.1566409838e+06 7.1566445002e+06 7.1569017809e+06 7.1461291025e+06 4.1299014700e+00 4.1299166232e+00 4.1299082710e+00 4.1299096011e+00 4.1301406572e+00 3.4237454272e+07 3.4237312000e+07 3.4182816000e+07 1.6783146017e+07 1.6783080000e+07 1.6756160000e+07 0 0
18 6.8407200727e+06 6.8403997121e+06 6.8404024714e+06 6.8407075148e+06 6.8313617988e+06 3.9562540629e+00 3.9562628064e+00 3.9562554422e+00 3.9562594427e+00 3.9564621933e+00 2.7178566504e+07 2.7178464000e+07 2.7134152000e+07 1.3400122165e+07 1.3400072000e+07 1.3378148000e+07 0 0
19 6.2101401035e+06 6.2099041157e+06 6.2099034403e+06 6.2101195715e+06 6.2025937763e+06 3.7476393017e+00 3.7476397953e+00 3.7476344987e+00 3.7476423143e+00 3.7478314509e+00 2.2982113394e+07 2.2982032000e+07 2.2944352000e+07 1.1178599657e+07 1.1178560000e+07 1.1160228000e+07 0 0
20 5.5631913870e+06 5.5629348283e+06 5.5629359592e+06 5.5631823145e+06 5.5566161483e+06 3.5641601186e+00 3.5641522933e+00 3.5641494604e+00 3.5641634002e+00 3.5643089708e+00 2.2834110219e+07 2.2834032000e+07 2.2796832000e+07 1.0012961582e+07 1.0012926000e+07 9.9964740000e+06 0 0
21 4.9252690542e+06 4.9250503962e+06 4.9250499704e+06 4.9252658531e+06 4.9186940115e+06 3.4997468788e+00 3.4997274490e+00 3.4997259432e+00 3.4997539960e+00 3.4997713274e+00 1.5874296063e+07 1.5874232000e+07 1.5847806000e+07 7.9372718630e+06 7.9372410000e+06 7.9240120000e+06 0 0
22 4.7764009720e+06 4.7761533535e+06 4.7761520363e+06 4.7764067006e+06 4.7696578976e+06 3.5890796277e+00 3.5890462030e+00 3.5890443890e+00 3.5890906169e+00 3.5889677047e+00 1.4312096609e+07 1.4312042000e+07 1.4288212000e+07 6.8152906453e+06 6.8152640000e+06 6.8039110000e+06 0 0
23 4.4512188488e+06 4.4509773480e+06 4.4509688670e+06 4.4512044446e+06 4.4443544142e+06 3.6796727159e+00 3.6796285817e+00 3.6796265574e+00 3.6796859174e+00 3.6795534096e+00 1.0846217560e+07 1.0846174000e+07 1.0828174000e+07 5.5821287805e+06 5.5821060000e+06 5.5728360000e+06 0 0
24 4.2566291977e+06 4.2563404702e+06 4.2563298769e+06 4.2566250022e+06 4.2497139956e+06 3.7075155662e+00 3.7074625865e+00 3.7074623704e+00 3.7075315905e+00 3.7074368508e+00 9.3532288942e+06 9.3531860000e+06 9.3379280000e+06 4.8469522189e+06 4.8469310000e+06 4.8389300000e+06 0 0
25 3.7148160267e+06 3.7146131756e+06 3.7146114819e+06 3.7148168380e+06 3.7094295056e+06 3.7447707831e+00 3.7447070256e+00 3.7447105610e+00 3.7447901492e+00 3.7446715782e+00 8.3374925577e+06 8.3374550000e+06 8.3246180000e+06 4.1814195758e+06 4.1814015000e+06 4.1746165000e+06 0 0
26 3.4975634942e+06 3.4973710751e+06 3.4973635796e+06 3.4975523106e+06 3.4937319356e+06 3.8007633395e+00 3.8006903838e+00 3.8006979568e+00 3.8007851703e+00 3.8006609014e+00 8.2346473161e+06 8.2346010000e+06 8.2227200000e+06 3.8599636961e+06 3.8599450000e+06 3.8538015000e+06 0 0
27 3.2280723759e+06 3.2278598103e+06 3.2278551000e+06 3.2280742054e+06 3.2239241056e+06 3.8513350624e+00 3.8512544753e+00 3.8512655259e+00 3.8513583306e+00 3.8512665286e+00 6.6877867290e+06 6.6877420000e+06 6.6794760000e+06 3.2892038860e+06 3.2891870000e+06 3.2841165000e+06 0 0
28 2.9707566829e+06 2.9705592271e+06 2.9705546383e+06 2.9707494824e+06 2.9673590662e+06 3.8652750279e+00 3.8651895832e+00 3.8652035707e+00 3.8652994401e+00 3.8652674874e+00 7.3183469126e+06 7.3182950000e+06 7.3097360000e+06 3.0544487773e+06 3.0544315000e+06 3.0500505000e+06 0 0
29 3.0026596381e+06 3.0024366268e+06 3.0024409923e+06 3.0026557679e+06 2.9992119182e+06 3.8724992893e+00 3.8724090003e+00 3.8724261080e+00 3.8725256796e+00 3.8724995024e+00 5.9076680932e+06 5.9076620000e+06 5.8949850000e+06 2.7573638434e+06 2.7573550000e+06 2.7522820000e+06 0 0
30 2.9315749096e+06 2.9313741643e+06 2.9313823915e+06 2.9315744739e+06 2.9291870370e+06 3.8939444153e+00 3.8938495764e+00 3.8938693313e+00 3.8939724672e+00 3.8939509211e+00 4.5150281955e+06 4.5150190000e+06 4.5066550000e+06 2.2620858417e+06 2.2620785000e+06 2.2580615000e+06 0 0
31 2.6109066186e+06 2.6106883514e+06 2.6106959827e+06 2.6109100514e+06 2.6072640705e+06 3.8654577332e+00 3.8653626004e+00 3.8653843124e+00 3.8654863174e+00 3.8655245266e+00 4.2432877291e+06 4.2432780000e+06 4.2363870000e+06 2.0563529861e+06 2.0563467500e+06 2.0528697500e+06 0 0
32 2.4907953617e+06 2.4905951475e+06 2.4906047256e+06 2.4907991206e+06 2.4873480637e+06 3.7959793624e+00 3.7958861683e+00 3.7959096925e+00 3.7960081599e+00 3.7961097457e+00 3.5846240366e+06 3.5846160000e+06 3.5798525000e+06 1.7858397199e+06 1.7858347500e+06 1.7829622500e+06 0 0
33 2.4720000567e+06 2.4717785136e+06 2.4717839224e+06 2.4720030215e+06 2.4680091029e+06 3.7481464625e+00 3.7480530584e+00 3.7480784530e+00 3.7481759197e+00 3.7482781528e+00 3.4955748176e+06 3.4955635000e+06 3.4922905000e+06 1.6496048381e+06 1.6496000000e+06 1.6472230000e+06 0 0
34 2.1336861423e+06 2.1334814532e+06 2.1334884569e+06 2.1336897102e+06 2.1295655090e+06 3.6819057306e+00 3.6818145241e+00 3.6818412904e+00 3.6819356478e+00 3.6821216487e+00 3.0203258571e+06 3.0203150000e+06 3.0183695000e+06 1.4880312520e+06 1.4880272500e+06 1.4859895000e+06 0 0
35 2.2613749305e+06 2.2611713552e+06 2.2611762244e+06 2.2613778222e+06 2.2574869063e+06 3.5777667508e+00 3.5776798354e+00 3.5777077978e+00 3.5777965467e+00 3.5782812559e+00 2.2940055061e+06 2.2940000000e+06 2.3007010000e+06 1.2251788013e+06 1.2251765000e+06 1.2245985000e+06 0 0
36 2.0617262998e+06 2.0614972833e+06 2.0614926419e+06 2.0617369696e+06 2.0410660217e+06 3.5068724844e+00 3.5067837687e+00 3.5068139844e+00 3.5069026252e+00 3.5074795769e+00 2.2391371452e+06 2.2391365000e+06 2.2693870000e+06 1.1601752827e+06 1.1601745000e+06 1.1632257500e+06 0 0
37 1.8565130701e+06 1.8563100695e+06 1.8562997606e+06 1.8565275322e+06 1.8295003059e+06 3.4485880958e+00 3.4485006721e+00 3.4485333712e+00 3.4486192402e+00 3.4511371727e+00 1.8141038504e+06 1.8141092500e+06 1.9238852500e+06 9.8613096893e+05 9.8613150000e+05 1.0007264375e+06 0 0
38 1.7977287116e+06 1.7974485398e+06 1.7974209024e+06 1.7977287539e+06 1.7746271572e+06 3.3628245772e+00 3.3627548296e+00 3.3627912192e+00 3.3628569685e+00 3.3712657644e+00 2.0389986046e+06 2.0390187500e+06 2.3168300000e+06 9.6263930472e+05 9.6264268750e+05 1.0076038750e+06 0 0
39 1.8034605215e+06 1.8030288455e+06 1.8029585477e+06 1.8034590786e+06 1.7648437249e+06 3.2680334820e+00 3.2679820672e+00 3.2680215095e+00 3.2680672318e+00 3.2781797562e+00 1.7407210391e+06 1.7407475000e+06 1.9349837500e+06 8.7489539870e+05 8.7490006250e+05 9.0806193750e+05 0 0
40 1.6676743400e+06 1.6658590182e+06 1.6654061456e+06 1.6676354822e+06 1.5166321541e+06 3.1959169557e+00 3.1958964904e+00 3.1959442370e+00 3.1959532732e+00 3.2069302746e+00 1.5002181146e+06 1.5002857500e+06 1.7849497500e+06 7.7725423528e+05 7.7726512500e+05 8.2655275000e+05 0 0
41 1.5287755830e+06 1.5263834646e+06 1.5257935030e+06 1.5287136833e+06 1.5972929573e+06 3.1326467606e+00 3.1327476425e+00 3.1328275904e+00 3.1326883278e+00 3.1469943372e+00 1.3693781178e+06 1.3695710000e+06 1.6575857500e+06 7.1301666920e+05 7.1304606250e+05 7.6854137500e+05 0 0
42 1.5667841726e+06 1.5605423198e+06 1.5590748055e+06 1.5665687352e+06 1.5667561408e+06 3.0758118736e+00 3.0761491522e+00 3.0762873078e+00 3.0758623268e+00 3.0886509133e+00 1.3655172064e+06 1.3660220000e+06 1.4608035000e+06 6.7551100012e+05 6.7558956250e+05 7.0621975000e+05 0 0
43 1.5032104491e+06 1.4794069672e+06 1.4742027567e+06 1.5023947096e+06 1.4502096096e+06 3.0293508803e+00 3.0300359592e+00 3.0302502478e+00 3.0294161444e+00 3.0390272029e+00 1.1427471407e+06 1.1438312500e+06 1.1807742500e+06 6.1771674480e+05 6.1787306250e+05 6.2152475000e+05 0 0
44 1.3222669532e+06 1.2736323919e+06 1.2689232856e+06 1.3194970131e+06 1.3912659574e+06 2.9993664666e+00 3.0011534545e+00 3.0015478060e+00 2.9994824863e+00 3.0077815525e+00 1.0086742396e+06 1.0131972500e+06 1.2710710000e+06 5.4435706185e+05 5.4500512500e+05 6.0180868750e+05 0 0
45 1.2819012033e+06 1.2719018323e+06 1.2781772109e+06 1.2779552820e+06 1.3623834159e+06 2.9742656127e+00 2.9778180874e+00 2.9782695283e+00 2.9745281231e+00 2.9815513511e+00 1.0224644497e+06 1.0374936250e+06 1.0336800625e+06 5.1630707001e+05 5.1855018750e+05 5.3381637500e+05 0 0
46 1.2320016201e+06 1.2209635455e+06 1.2259800710e+06 1.2187957553e+06 1.2546737334e+06 2.9585890150e+00 2.9608839284e+00 2.9610338493e+00 2.9589121078e+00 2.9617842049e+00 8.7771839090e+05 9.1413800000e+05 8.6174762500e+05 4.6851855287e+05 4.7384706250e+05 4.6698587500e+05 0 0
47 1.2254564249e+06 1.1439737463e+06 1.1460764042e+06 1.1541711097e+06 1.1526619965e+06 2.9457875471e+00 2.9498936941e+00 2.9499833925e+00 2.9470754254e+00 2.9503977949e+00 7.4545175960e+05 8.6929956250e+05 8.8850068750e+05 4.0877855933e+05 4.2696121875e+05 4.4259453125e+05 0 0
48 1.1190155457e+06 1.1228912916e+06 1.1241083306e+06 1.0457421707e+06 1.1263218009e+06 2.9188482245e+00 2.9297278820e+00 2.9297916601e+00 2.9258093964e+00 2.9302624687e+00 6.9696892175e+05 9.8217343750e+05 7.5793537500e+05 3.7853523203e+05 4.2455368750e+05 3.9767165625e+05 0 0
49 1.0687200386e+06 1.1333089641e+06 1.1335672484e+06 1.1003117057e+06 1.1166390165e+06 2.8886831644e+00 2.8980157123e+00 2.8980436665e+00 2.8969327499e+00 2.8989690037e+00 6.8024316712e+05 9.1074737500e+05 6.8685431250e+05 3.5384227962e+05 4.0194168750e+05 3.6333450000e+05 0 0
50 1.0386612284e+06 1.0321812380e+06 1.0321626662e+06 1.0258343889e+06 9.7903825488e+05 2.8660348728e+00 2.8714641898e+00 2.8714832987e+00 2.8713737912e+00 2.8732627977e+00 6.6246922998e+05 6.8683562500e+05 6.7297831250e+05 3.2696234898e+05 3.4178968750e+05 3.3550237500e+05 0 0
51 9.9042058672e+05 9.4464430135e+05 9.4449513035e+05 9.4291552514e+05 9.2219713988e+05 2.8486397834e+00 2.8523993937e+00 2.8524188060e+00 2.8524763336e+00 2.8555598282e+00 5.9198834896e+05 5.5145518750e+05 7.0204212500e+05 3.0103681741e+05 2.9594196875e+05 3.1859753125e+05 0 0
52 9.3458440002e+05 9.6807939271e+05 9.6779570102e+05 9.6764694970e+05 9.7173229828e+05 2.8352758369e+00 2.8385769146e+00 2.8385999668e+00 2.8386817448e+00 2.8416623872e+00 4.8237694536e+05 5.4628512500e+05 7.1232637500e+05 2.6234981986e+05 2.7531187500e+05 3.0947446875e+05 0 0
53 9.3965453912e+05 8.9090714441e+05 8.8948882643e+05 8.9442047748e+05 8.4220996421e+05 2.8256326720e+00 2.8280205404e+00 2.8280494346e+00 2.8281203480e+00 2.8301613072e+00 5.0744954321e+05 5.2200715625e+05 5.0993021875e+05 2.5365577333e+05 2.6352650000e+05 2.6441200000e+05 0 0
54 8.4566662179e+05 8.6710835471e+05 8.6408066468e+05 8.7587503445e+05 8.7164838474e+05 2.8140627442e+00 2.8172540482e+00 2.8173221110e+00 2.8172505552e+00 2.8200992400e+00 4.5741995050e+05 4.2775481250e+05 4.6417112500e+05 2.3770758107e+05 2.3283534375e+05 2.3954379688e+05 0 0
55 8.3987504693e+05 8.7914149716e+05 8.7053980995e+05 9.1006469748e+05 8.4251867487e+05 2.7995631021e+00 2.8040673680e+00 2.8042377932e+00 2.8037365259e+00 2.8073122502e+00 4.0473136503e+05 4.4238803125e+05 4.6426743750e+05 2.1512356289e+05 2.2406262500e+05 2.3294906250e+05 0 0
56 7.5481221460e+05 7.6397683299e+05 7.6143278568e+05 7.9591351040e+05 8.2618589319e+05 2.7862882880e+00 2.7903989777e+00 2.7906289076e+00 2.7897060927e+00 2.7927045252e+00 4.1385236824e+05 4.1699512500e+05 3.9021190625e+05 2.0343141297e+05 2.1010831250e+05 2.0758721875e+05 0 0
57 8.1308160283e+05 7.4797829239e+05 7.5054969594e+05 7.9630074640e+05 7.9873050250e+05 2.7741463343e+00 2.7786686766e+00 2.7789257095e+00 2.7772912991e+00 2.7802799524e+00 3.3038900759e+05 3.3664631250e+05 3.6691550000e+05 1.8241436382e+05 1.8210060938e+05 1.8817939062e+05 0 0
58 7.4261976887e+05 7.5118239264e+05 7.5911014853e+05 7.2702125046e+05 7.9163346541e+05 2.7701983801e+00 2.7709270746e+00 2.7709945661e+00 2.7704451260e+00 2.7713394815e+00 2.7159289422e+05 3.7107106250e+05 3.5883634375e+05 1.6103094727e+05 1.8041989062e+05 1.8282692188e+05 0 0
59 6.9225431032e+05 7.3406148608e+05 7.3664908561e+05 7.5116245717e+05 7.4376948446e+05 2.7750024793e+00 2.7708881911e+00 2.7708667150e+00 2.7721275320e+00 2.7708964368e+00 2.7703836627e+05 3.1876684375e+05 2.9031115625e+05 1.5725178928e+05 1.6904982812e+05 1.6229318750e+05 0 0
60 7.4203119355e+05 7.2033503174e+05 7.2237398491e+05 7.3132385262e+05 7.2271987461e+05 2.7734150516e+00 2.7749351168e+00 2.7749451597e+00 2.7756128731e+00 2.7750457497e+00 2.9068229470e+05 2.7942600000e+05 3.2181690625e+05 1.5427793307e+05 1.5499717188e+05 1.6223353125e+05 0 0
61 6.8055394982e+05 7.6847959425e+05 7.6947429693e+05 6.6704699330e+05 7.6454476076e+05 2.7635511536e+00 2.7716845082e+00 2.7717107866e+00 2.7688336365e+00 2.7720212016e+00 2.7971223459e+05 2.9944381250e+05 3.2761271875e+05 1.5016824680e+05 1.5146268750e+05 1.6015317188e+05 0 0
62 6.3885441772e+05 6.8424753491e+05 6.8452016114e+05 6.6060778919e+05 6.6933578080e+05 2.7524839743e+00 2.7594060782e+00 2.7594156407e+00 2.7585470131e+00 2.7600017265e+00 2.3647190114e+05 3.8384565625e+05 2.8395850000e+05 1.3406278941e+05 1.6157948438e+05 1.4875304688e+05 0 0
63 6.1038767691e+05 6.3226133493e+05 6.3262966345e+05 6.2482966301e+05 6.1757388214e+05 2.7392656642e+00 2.7478680578e+00 2.7478667810e+00 2.7475703949e+00 2.7491074446e+00 2.4872421163e+05 2.9437375000e+05 2.6413250000e+05 1.2951056893e+05 1.4363192188e+05 1.3516153125e+05 0 0
64 6.1232794975e+05 6.0365473109e+05 6.0463793977e+05 6.0382580587e+05 6.0340888903e+05 2.7272310319e+00 2.7350671743e+00 2.7350089606e+00 2.7348529081e+00 2.7383041141e+00 2.3929843984e+05 2.5869218750e+05 3.4369271875e+05 1.2240910329e+05 1.2913335156e+05 1.4266234375e+05 0 0
65 6.0058301625e+05 5.9898967310e+05 6.0182346828e+05 6.1195974058e+05 5.9564329299e+05 2.7160284093e+00 2.7231444231e+00 2.7230134091e+00 2.7227320402e+00 2.7259678967e+00 1.9652296932e+05 2.2829768750e+05 2.7938156250e+05 1.0963920371e+05 1.1851378125e+05 1.2916500781e+05 0 0
66 5.5720867569e+05 5.5594772105e+05 5.5749244667e+05 5.8193569536e+05 5.8143365632e+05 2.7040046137e+00 2.7127889354e+00 2.7125174919e+00 2.7114001359e+00 2.7151139267e+00 2.0020298119e+05 1.8762703125e+05 2.2408504688e+05 1.0370798201e+05 1.0638735156e+05 1.1346635156e+05 0 0
67 5.5694796885e+05 5.6750153677e+05 5.6281950784e+05 5.5073115247e+05 5.8908131019e+05 2.6939439325e+00 2.7025529100e+00 2.7022903504e+00 2.6994242195e+00 2.7039254420e+00 2.0236165106e+05 1.7931790625e+05 2.0920859375e+05 1.0260761543e+05 9.8449015625e+04 1.0702963281e+05 0 0
68 5.3684056099e+05 5.3598935870e+05 5.3470672874e+05 5.3083018259e+05 5.3979856723e+05 2.6859932653e+00 2.6922237012e+00 2.6921809771e+00 2.6904832969e+00 2.6927117569e+00 1.5415480337e+05 1.9337148438e+05 1.6543934375e+05 8.9418991580e+04 9.8623718750e+04 9.5041523438e+04 0 0
69 5.1893199581e+05 4.9549507616e+05 4.9506231882e+05 5.2765518729e+05 4.9746642992e+05 2.6750593435e+00 2.6844982990e+00 2.6844879300e+00 2.6821072846e+00 2.6849065713e+00 1.4590001684e+05 1.5535118750e+05 1.6008201562e+05 8.3354750366e+04 8.8310281250e+04 8.8445492188e+04 0 0
70 5.4056754007e+05 5.1952100031e+05 5.1925679714e+05 4.9034526285e+05 5.2015521130e+05 2.6621809846e+00 2.6745044236e+00 2.6745072895e+00 2.6701256051e+00 2.6749489425e+00 1.7019616772e+05 1.4863506250e+05 1.7272468750e+05 8.5069617886e+04 8.2714039062e+04 8.8952273438e+04 0 0
71 5.2308035931e+05 5.1151421755e+05 5.1148135331e+05 5.1063677718e+05 5.0727238146e+05 2.6485540160e+00 2.6603042700e+00 2.6603158611e+00 2.6569518069e+00 2.6607715092e+00 1.5767889037e+05 1.7304373438e+05 1.4553246875e+05 8.0884620548e+04 8.4407835938e+04 8.1737632812e+04 0 0
72 4.6598302526e+05 4.8073010287e+05 4.8068893067e+05 4.7239707122e+05 4.7989888642e+05 2.6322929059e+00 2.6452432021e+00 2.6452588387e+00 2.6418474244e+00 2.6459169272e+00 1.5057742892e+05 1.4741275000e+05 1.3110000000e+05 7.6384063087e+04 7.8653335938e+04 7.4521578125e+04 0 0
73 4.4586897875e+05 4.5652776869e+05 4.5646250117e+05 4.6463936529e+05 4.5615378516e+05 2.6140923770e+00 2.6293602742e+00 2.6293847891e+00 2.6245184530e+00 2.6304328169e+00 1.3410993430e+05 1.3202835938e+05 1.5881590625e+05 6.9676557294e+04 7.1018562500e+04 7.6546195312e+04 0 0
74 4.3755009671e+05 4.4292574099e+05 4.4270662965e+05 4.2128173915e+05 4.4038250719e+05 2.5976201688e+00 2.6116541854e+00 2.6117016752e+00 2.6076249219e+00 2.6131481221e+00 1.1225771181e+05 1.3634676562e+05 1.4575514062e+05 6.3734919947e+04 6.7755562500e+04 7.1324226562e+04 0 0
75 3.9856792029e+05 4.2643862279e+05 4.2514122401e+05 4.1530238614e+05 4.1255573548e+05 2.5827855455e+00 2.5950680694e+00 2.5951814715e+00 2.5934921513e+00 2.5972320255e+00 1.0428452754e+05 1.5443856250e+05 1.3107673438e+05 5.8974187405e+04 6.9396781250e+04 6.6017914062e+04 0 0
76 4.0358444155e+05 4.1926897753e+05 4.1462383083e+05 4.0457590762e+05 4.0740145963e+05 2.5720626575e+00 2.5812176404e+00 2.5815557591e+00 2.5807329011e+00 2.5843507927e+00 1.5239684846e+05 1.4550659375e+05 1.4553996875e+05 6.4711900094e+04 6.6504718750e+04 6.6272460938e+04 0 0
77 3.7999303491e+05 4.3680213333e+05 4.1723729843e+05 4.3428828737e+05 4.0471260147e+05 2.5640731689e+00 2.5689084250e+00 2.5697723286e+00 2.5689535363e+00 2.5723536126e+00 1.3949480943e+05 1.2688472656e+05 1.3644171875e+05 6.2943775063e+04 6.2539085938e+04 6.4358488281e+04 0 0
78 3.9139612555e+05 3.7740990469e+05 3.6432739632e+05 3.8786559916e+05 3.9654523951e+05 2.5559372516e+00 2.5606623802e+00 2.5619652822e+00 2.5606441699e+00 2.5632418523e+00 1.1755555234e+05 9.1730554688e+04 1.1971182812e+05 5.7356607336e+04 5.3601638672e+04 5.8546037109e+04 0 0
79 3.6200365914e+05 3.8192731288e+05 3.8886541145e+05 4.0530483998e+05 3.9280111446e+05 2.5444788649e+00 2.5527926136e+00 2.5547027416e+00 2.5518901662e+00 2.5555126955e+00 9.6148137827e+04 1.0379076562e+05 1.0874633594e+05 5.1915221879e+04 5.3013144531e+04 5.6366013672e+04 0 0
80 3.6579193714e+05 3.5596091183e+05 3.6566360655e+05 3.9074356031e+05 3.5479272651e+05 2.5355049797e+00 2.5423351516e+00 2.5433804303e+00 2.5410767582e+00 2.5446663456e+00 9.3038965585e+04 1.1018300781e+05 8.9284859375e+04 4.8947599867e+04 5.3745980469e+04 4.9703398438e+04 0 0
81 3.8355517157e+05 3.5859783111e+05 3.7506562097e+05 3.5985733422e+05 3.4956478944e+05 2.5268855828e+00 2.5333480824e+00 2.5337478537e+00 2.5323564714e+00 2.5352152273e+00 8.6589155432e+04 9.4970906250e+04 1.1158399219e+05 4.6202790617e+04 4.8804968750e+04 5.1592880859e+04 0 0
