matrix=data/matrices/sts4098.mtx n=4098 seed=11
iter res_d res_f res_ffma res_p8q res_p8n res_p16q res_p16n res_p32q res_p32n res_p64q res_p64n solerr_d solerr_f solerr_p32q solerr_p32n pAp_d pAp_p8q pAp_p8n pAp_p16q pAp_p16n pAp_p32q pAp_p32n pAp_p64q pAp_p64n rz_d rz_p32q rz_p32n guard_p8q guard_p8n guard_p16q guard_p16n guard_p32q guard_p32n guard_p64q guard_p64n
10 3.2911858338e+06 3.2911602140e+06 3.2911590989e+06 4.0960000000e+03 4.0960000000e+03 5.9316416015e+06 5.9316416015e+06 3.2912475102e+06 3.2910232115e+06 3.2911858338e+06 3.2911858338e+06 9.2559847355e-01 9.2559401120e-01 9.2560274771e-01 9.2557478964e-01 2.8965713669e+06 1.0000000000e+00 1.6777216000e+07 8.1920000000e+06 3.4078720000e+06 2.8966180000e+06 2.8965070000e+06 2.8965713669e+06 2.8965713669e+06 2.0811087982e+06 2.0811422500e+06 2.0810567500e+06 1 0 0 0 0 0 0 0
11 3.4257862506e+06 3.4257316629e+06 3.4257321220e+06 4.0960000000e+03 4.0960000000e+03 5.9316416015e+06 5.9316416015e+06 3.4258430772e+06 3.4256863615e+06 3.4257862506e+06 3.4257862506e+06 9.1481310134e-01 9.1480822299e-01 9.1481921797e-01 9.1479758787e-01 2.6315651705e+06 1.0000000000e+00 1.0000000000e+00 8.9128960000e+06 3.3095680000e+06 2.6316080000e+06 2.6314955000e+06 2.6315651705e+06 2.6315651705e+06 1.6140440030e+06 1.6140705000e+06 1.6139935000e+06 1 1 0 0 0 0 0 0
12 2.2050645479e+06 2.2050324870e+06 2.2050361724e+06 4.0960000000e+03 4.0960000000e+03 5.9316416015e+06 4.1943040000e+06 2.2051092850e+06 2.2048886322e+06 2.2050645479e+06 2.2050645479e+06 9.2264493248e-01 9.2264108344e-01 9.2265246458e-01 9.2262811253e-01 1.3716203009e+06 1.6777216000e+07 1.6777216000e+07 5.3084160000e+06 2.5886720000e+06 1.3716435000e+06 1.3715717500e+06 1.3716203009e+06 1.3716203009e+06 1.0836563962e+06 1.0836752500e+06 1.0836125000e+06 0 0 0 0 0 0 0 0
13 1.8946042009e+06 1.8945870783e+06 1.8945924054e+06 4.0960000000e+03 4.0960000000e+03 5.9316416015e+06 4.1943040000e+06 1.8946512785e+06 1.8941951889e+06 1.8946042009e+06 1.8946042009e+06 8.8619402351e-01 8.8618939242e-01 8.8620057363e-01 8.8618053668e-01 1.1392571111e+06 1.0000000000e+00 1.6777216000e+07 5.5050240000e+06 2.1626880000e+06 1.1392772500e+06 1.1392042500e+06 1.1392571111e+06 1.1392571111e+06 9.0088942227e+05 9.0090637500e+05 9.0084950000e+05 1 0 0 0 0 0 0 0
14 1.8925916783e+06 1.8925881757e+06 1.8925888683e+06 4.0960000000e+03 4.0960000000e+03 5.9316416015e+06 3.6323738152e+06 1.8926445488e+06 1.8925337402e+06 1.8925916783e+06 1.8925916783e+06 8.4203352598e-01 8.4202945681e-01 8.4203889312e-01 8.4202271565e-01 8.1991443302e+05 1.0000000000e+00 1.6777216000e+07 5.1118080000e+06 2.0971520000e+06 8.1993075000e+05 8.1988206250e+05 8.1991443302e+05 8.1991443302e+05 6.4119541660e+05 6.4120918750e+05 6.4116993750e+05 1 0 0 0 0 0 0 0
15 1.7457620906e+06 1.7457333578e+06 1.7457344089e+06 4.0960000000e+03 4.0960000000e+03 4.1943040000e+06 3.6323738152e+06 1.7458139933e+06 1.7457467222e+06 1.7457620906e+06 1.7457620906e+06 8.4179675557e-01 8.4179125837e-01 8.4180228105e-01 8.4178324175e-01 8.4109942099e+05 1.6777216000e+07 1.6777216000e+07 5.7671680000e+06 2.0971520000e+06 8.4111862500e+05 8.4106668750e+05 8.4109942099e+05 8.4109942099e+05 6.2878802032e+05 6.2880350000e+05 6.2876250000e+05 0 0 0 0 0 0 0 0
16 1.6501665867e+06 1.6501527271e+06 1.6501531243e+06 4.0960000000e+03 4.0960000000e+03 5.9316416015e+06 4.1943040000e+06 1.6502204003e+06 1.6499102883e+06 1.6501665867e+06 1.6501665867e+06 8.0287480708e-01 8.0287031970e-01 8.0287978230e-01 8.0286503867e-01 6.6096039509e+05 1.6777216000e+07 1.6777216000e+07 5.9637760000e+06 1.9496960000e+06 6.6097756250e+05 6.6093150000e+05 6.6096039509e+05 6.6096039509e+05 4.7265682598e+05 4.7267025000e+05 4.7263715625e+05 0 0 0 0 0 0 0 0
17 1.7643366458e+06 1.7643220613e+06 1.7643205755e+06 4.0960000000e+03 4.0960000000e+03 5.9316416015e+06 4.1943040000e+06 1.7643921156e+06 1.7640687875e+06 1.7643366458e+06 1.7643366458e+06 7.7813777198e-01 7.7813349088e-01 7.7814174939e-01 7.7812737226e-01 4.7954835853e+05 1.6777216000e+07 1.0000000000e+00 5.0462720000e+06 2.2937600000e+06 4.7956343750e+05 4.7952993750e+05 4.7954835853e+05 4.7954835853e+05 3.7732733142e+05 3.7734006250e+05 3.7731412500e+05 0 1 0 0 0 0 0 0
18 1.3499318635e+06 1.3499333685e+06 1.3499323490e+06 4.0960000000e+03 4.0960000000e+03 4.1943040000e+06 4.1943040000e+06 1.3499784684e+06 1.3500188581e+06 1.3499318635e+06 1.3499318635e+06 7.5110693200e-01 7.5110167775e-01 7.5110909445e-01 7.5109386873e-01 4.3553136560e+05 1.6777216000e+07 1.0000000000e+00 5.7671680000e+06 1.4417920000e+06 4.3554721875e+05 4.3551834375e+05 4.3553136560e+05 4.3553136560e+05 3.6139136704e+05 3.6140525000e+05 3.6138059375e+05 0 1 0 0 0 0 0 0
19 1.1647304669e+06 1.1647074987e+06 1.1647071049e+06 4.0960000000e+03 4.0960000000e+03 3.6323738152e+06 4.1943040000e+06 1.1647737808e+06 1.1646621457e+06 1.1647304669e+06 1.1647304669e+06 7.0460566667e-01 7.0460140996e-01 7.0460555042e-01 7.0459317491e-01 4.1275157384e+05 1.0000000000e+00 1.0000000000e+00 7.5366400000e+06 2.0971520000e+06 4.1276853125e+05 4.1274300000e+05 4.1275157384e+05 4.1275157384e+05 3.1926972084e+05 3.1928328125e+05 3.1926084375e+05 1 1 0 0 0 0 0 0
20 1.0487602513e+06 1.0487416119e+06 1.0487416119e+06 4.0960000000e+03 4.0960000000e+03 3.6323738152e+06 4.1943040000e+06 1.0487999761e+06 1.0487639831e+06 1.0487602513e+06 1.0487602513e+06 6.7230675029e-01 6.7230253461e-01 6.7230480387e-01 6.7229334796e-01 3.5777122317e+05 1.0000000000e+00 1.0000000000e+00 6.1603840000e+06 1.9169280000e+06 3.5778684375e+05 3.5776434375e+05 3.5777122317e+05 3.5777122317e+05 2.5462315412e+05 2.5463490625e+05 2.5461570312e+05 1 1 0 0 0 0 0 0
21 9.2005368464e+05 9.2002870494e+05 9.2002955973e+05 4.0960000000e+03 4.0960000000e+03 4.1943040000e+06 2.9658208008e+06 9.2009006975e+05 9.1997609819e+05 9.2005368464e+05 9.2005368464e+05 6.2395633977e-01 6.2395287713e-01 6.2395140504e-01 6.2394251794e-01 2.4109006849e+05 1.6777216000e+07 1.0000000000e+00 4.3253760000e+06 2.0971520000e+06 2.4110187500e+05 2.4109148438e+05 2.4109006849e+05 2.4109006849e+05 2.0597757650e+05 2.0598829688e+05 2.0597314062e+05 0 1 0 0 0 0 0 0
22 9.6089330018e+05 9.6084995334e+05 9.6084961231e+05 4.0960000000e+03 4.0960000000e+03 4.1943040000e+06 2.9658208008e+06 9.6093220659e+05 9.6092675054e+05 9.6089330018e+05 9.6089330018e+05 5.8924225299e-01 5.8923859194e-01 5.8923504478e-01 5.8922581221e-01 1.9657854600e+05 1.6777216000e+07 1.0000000000e+00 5.5050240000e+06 1.8022400000e+06 1.9658932812e+05 1.9661823438e+05 1.9657854600e+05 1.9657854600e+05 1.7373571458e+05 1.7374579688e+05 1.7374032812e+05 0 1 0 0 0 0 0 0
23 9.7981744326e+05 9.7981517722e+05 9.7981424081e+05 4.0960000000e+03 4.0960000000e+03 4.1943040000e+06 2.9658208008e+06 9.7985938792e+05 9.7987222939e+05 9.7981744326e+05 9.7981744326e+05 5.6303967135e-01 5.6303622137e-01 5.6303087083e-01 5.6302892491e-01 2.4611307512e+05 1.0000000000e+00 1.0000000000e+00 4.7185920000e+06 1.4417920000e+06 2.4612779688e+05 2.4625873438e+05 2.4611307512e+05 2.4611307512e+05 1.8479902613e+05 1.8481056250e+05 1.8482990625e+05 1 1 0 0 0 0 0 0
24 1.1279661323e+06 1.1278806850e+06 1.1278792904e+06 4.0960000000e+03 4.0960000000e+03 3.6323738152e+06 2.9658208008e+06 1.1280111822e+06 1.1277806230e+06 1.1279661323e+06 1.1279661323e+06 5.2595780009e-01 5.2595586371e-01 5.2594638856e-01 5.2596460741e-01 2.1989187182e+05 1.0000000000e+00 1.0000000000e+00 6.0293120000e+06 1.2779520000e+06 2.1990596875e+05 2.2016128125e+05 2.1989187182e+05 2.1989187182e+05 1.6005091880e+05 1.6006153125e+05 1.6011615625e+05 1 1 0 0 0 0 0 0
25 6.7245356947e+05 6.7258749481e+05 6.7259107567e+05 4.0960000000e+03 4.0960000000e+03 4.1943040000e+06 2.5684761565e+06 6.7248349540e+05 6.7361845789e+05 6.7245356947e+05 6.7245356947e+05 5.0381583640e-01 5.0381240193e-01 5.0380290366e-01 5.0380172349e-01 1.9280380603e+05 1.0000000000e+00 1.0000000000e+00 5.1118080000e+06 1.4581760000e+06 1.9281734375e+05 1.9303432812e+05 1.9280380603e+05 1.9280380603e+05 1.5135526031e+05 1.5136598438e+05 1.5140775000e+05 1 1 0 0 0 0 0 0
26 5.1870043554e+05 5.1856518850e+05 5.1856569401e+05 4.0960000000e+03 4.0960000000e+03 3.6323738152e+06 2.9658208008e+06 5.1872195435e+05 5.1942292755e+05 5.1870043554e+05 5.1870043554e+05 4.8222677025e-01 4.8222446657e-01 4.8221228846e-01 4.8223819286e-01 1.5364473862e+05 1.0000000000e+00 1.0000000000e+00 4.9152000000e+06 1.5400960000e+06 1.5365596875e+05 1.5446712500e+05 1.5364473862e+05 1.5364473862e+05 1.2838091228e+05 1.2839033594e+05 1.2856285938e+05 1 1 0 0 0 0 0 0
27 6.7944722395e+05 6.7976836488e+05 6.7977441453e+05 4.0960000000e+03 4.0960000000e+03 2.9658208008e+06 2.9658208008e+06 6.7947859313e+05 6.8235367758e+05 6.7944722395e+05 6.7944722395e+05 4.7444724196e-01 4.7443022235e-01 4.7443304767e-01 4.7419784012e-01 1.4107141260e+05 1.6777216000e+07 1.0000000000e+00 4.3253760000e+06 1.6056320000e+06 1.4108196875e+05 1.4400640625e+05 1.4107141260e+05 1.4107141260e+05 1.1743776219e+05 1.1744660156e+05 1.1809981250e+05 0 1 0 0 0 0 0 0
28 5.4058191961e+05 5.4163450691e+05 5.4166865715e+05 4.0960000000e+03 4.0960000000e+03 3.6323738152e+06 2.9658208008e+06 5.4060605658e+05 5.6052472970e+05 5.4058191961e+05 5.4058191961e+05 4.6436907225e-01 4.6439207894e-01 4.6435476258e-01 4.6487093025e-01 1.3806759342e+05 1.0000000000e+00 1.6777216000e+07 5.2428800000e+06 1.3926400000e+06 1.3807818750e+05 1.4688332812e+05 1.3806759342e+05 1.3806759342e+05 1.0973835694e+05 1.0974679688e+05 1.1181715625e+05 1 0 0 0 0 0 0 0
29 4.5589410289e+05 4.5710249879e+05 4.5713721158e+05 4.0960000000e+03 4.0960000000e+03 3.6323738152e+06 2.0971520000e+06 4.5591752910e+05 4.6616918172e+05 4.5589410289e+05 4.5589410289e+05 4.3646874362e-01 4.3659822429e-01 4.3645179526e-01 4.3847944529e-01 1.2939386454e+05 1.0000000000e+00 1.0000000000e+00 5.1773440000e+06 1.3107200000e+06 1.2940372656e+05 1.4840632812e+05 1.2939386454e+05 1.2939386454e+05 9.5212343276e+04 9.5219726562e+04 1.0015518750e+05 1 1 0 0 0 0 0 0
30 4.7558741380e+05 4.8685571914e+05 4.8712212501e+05 4.0960000000e+03 4.0960000000e+03 4.1943040000e+06 1.4829104004e+06 4.7561189960e+05 5.2361957390e+05 4.7558741380e+05 4.7558741380e+05 4.2067619544e-01 4.2053587098e-01 4.2065791736e-01 4.2091998250e-01 8.4815139861e+04 1.0000000000e+00 1.0000000000e+00 4.5219840000e+06 1.2288000000e+06 8.4821765625e+04 1.1063028125e+05 8.4815139861e+04 8.4815139861e+04 7.6190095531e+04 7.6196179688e+04 8.2306929688e+04 1 1 0 0 0 0 0 0
31 3.7627218493e+05 4.3441506626e+05 4.3523589499e+05 4.0960000000e+03 4.0960000000e+03 3.6323738152e+06 1.8161869076e+06 3.7628621345e+05 4.6355033439e+05 3.7627218494e+05 3.7627218494e+05 4.0028946694e-01 4.0232076412e-01 4.0026925745e-01 4.0857140620e-01 7.7587299374e+04 1.6777216000e+07 1.0000000000e+00 4.2598400000e+06 1.0485760000e+06 7.7593601562e+04 1.3179537500e+05 7.7587299374e+04 7.7587299374e+04 6.3675759794e+04 6.3681041016e+04 8.0131335938e+04 0 1 0 0 0 0 0 0
32 3.5821083697e+05 3.2548363916e+05 3.2472989509e+05 4.0960000000e+03 4.0960000000e+03 3.6323738152e+06 1.8161869076e+06 3.5823246370e+05 2.6760805441e+05 3.5821083697e+05 3.5821083697e+05 3.8285122780e-01 3.8510406397e-01 3.8282928594e-01 3.8713466870e-01 7.9338739929e+04 1.0000000000e+00 1.0000000000e+00 5.2428800000e+06 1.0813440000e+06 7.9345554688e+04 7.7082968750e+04 7.9338739929e+04 7.9338739929e+04 5.9282036806e+04 5.9287199219e+04 6.1514585938e+04 1 1 0 0 0 0 0 0
33 3.9635816301e+05 3.7832155601e+05 3.7816633327e+05 4.0960000000e+03 4.0960000000e+03 4.1943040000e+06 2.0971520000e+06 3.9637266279e+05 3.7136345091e+05 3.9635816301e+05 3.9635816301e+05 3.7164384356e-01 3.7359766640e-01 3.7162057201e-01 3.7415386329e-01 7.7478794023e+04 1.6777216000e+07 1.0000000000e+00 6.1603840000e+06 9.0931200000e+05 7.7486093750e+04 6.1988652344e+04 7.7478794023e+04 7.7478794023e+04 5.3563209744e+04 5.3568203125e+04 5.1210873047e+04 0 1 0 0 0 0 0 0
34 3.6182878883e+05 4.0613813043e+05 4.0620218682e+05 4.0960000000e+03 4.0960000000e+03 4.1943040000e+06 2.0971520000e+06 3.6186774937e+05 4.0815745981e+05 3.6182878883e+05 3.6182878883e+05 3.6500696241e-01 3.6487871492e-01 3.6498239884e-01 3.6491384459e-01 5.4240384619e+04 1.6777216000e+07 1.0000000000e+00 8.6507520000e+06 8.5196800000e+05 5.4245925781e+04 4.7391705078e+04 5.4240384619e+04 5.4240384619e+04 4.7342151732e+04 4.7346791016e+04 4.4097857422e+04 0 1 0 0 0 0 0 0
35 3.2018098504e+05 3.6389513039e+05 3.6386270044e+05 4.0960000000e+03 4.0960000000e+03 4.1943040000e+06 1.4829104004e+06 3.2017771705e+05 3.6287474000e+05 3.2018098505e+05 3.2018098505e+05 3.5553811034e-01 3.5808698531e-01 3.5551221262e-01 3.5825701685e-01 4.7771014908e+04 1.6777216000e+07 1.0000000000e+00 6.1603840000e+06 8.3148800000e+05 4.7777664062e+04 6.5607296875e+04 4.7771014908e+04 4.7771014908e+04 4.1697479544e+04 4.1702042969e+04 4.6672503906e+04 0 1 0 0 0 0 0 0
36 3.2638402602e+05 3.0174736941e+05 3.0170756702e+05 4.0960000000e+03 4.0960000000e+03 4.1943040000e+06 1.8161869076e+06 3.2650027636e+05 3.0027566897e+05 3.2638402602e+05 3.2638402602e+05 3.4422238235e-01 3.4824920995e-01 3.4419576236e-01 3.4828196098e-01 4.5383747896e+04 1.6777216000e+07 1.0000000000e+00 6.0293120000e+06 7.0860800000e+05 4.5398078125e+04 6.2367367188e+04 4.5383747896e+04 4.5383747896e+04 3.4763973169e+04 3.4769769531e+04 4.2010769531e+04 0 1 0 0 0 0 0 0
37 2.7856836270e+05 2.3010146882e+05 2.3009861176e+05 4.0960000000e+03 4.0960000000e+03 5.9316416015e+06 1.2842380783e+06 2.7840797414e+05 2.3009544315e+05 2.7856836271e+05 2.7856836271e+05 3.3461959202e-01 3.3709057875e-01 3.3459215089e-01 3.3706788026e-01 3.7388553656e+04 1.6777216000e+07 1.0000000000e+00 8.6507520000e+06 6.7584000000e+05 3.7414310547e+04 3.4129912109e+04 3.7388553656e+04 3.7388553656e+04 3.1373787155e+04 3.1382066406e+04 3.0373722656e+04 0 1 0 0 0 0 0 0
38 2.0610122363e+05 2.5756867387e+05 2.5756767996e+05 4.0960000000e+03 4.0960000000e+03 4.1943040000e+06 1.2842380783e+06 2.0651172666e+05 2.5757047881e+05 2.0610122362e+05 2.0610122362e+05 3.2969207469e-01 3.3067048164e-01 3.2966125511e-01 3.3063527888e-01 3.8951589014e+04 1.6777216000e+07 1.0000000000e+00 1.2582912000e+07 6.8812800000e+05 3.9021628906e+04 3.6542888672e+04 3.8951589014e+04 3.8951589014e+04 3.0713054586e+04 3.0731934570e+04 3.0576279297e+04 0 1 0 0 0 0 0 0
39 2.0581947153e+05 2.0890432336e+05 2.0890188227e+05 4.0960000000e+03 4.0960000000e+03 5.9316416015e+06 1.4829104004e+06 2.0629264061e+05 2.0899605447e+05 2.0581947154e+05 2.0581947154e+05 3.2230675174e-01 3.2500141595e-01 3.2229636611e-01 3.2496343792e-01 3.0670006043e+04 1.6777216000e+07 1.0000000000e+00 1.1141120000e+07 6.7993600000e+05 3.0883705078e+04 3.5504917969e+04 3.0670006043e+04 3.0670006043e+04 2.4975835199e+04 2.5026595703e+04 2.7053629883e+04 0 1 0 0 0 0 0 0
40 2.3328198186e+05 2.5252184393e+05 2.5252130866e+05 4.0960000000e+03 4.0960000000e+03 5.9316416015e+06 1.4829104004e+06 2.3668207226e+05 2.5253241940e+05 2.3328198191e+05 2.3328198191e+05 3.1373513955e-01 3.1592448122e-01 3.1372492187e-01 3.1588396854e-01 2.6413936925e+04 1.6777216000e+07 1.0000000000e+00 1.6777216000e+07 7.3728000000e+05 2.7016967773e+04 2.7146541016e+04 2.6413936925e+04 2.6413936925e+04 2.3829794395e+04 2.3962357422e+04 2.3707694336e+04 0 1 0 0 0 0 0 0
41 2.4341984958e+05 2.2523670493e+05 2.2523624120e+05 4.0960000000e+03 4.0960000000e+03 5.9316416015e+06 2.0971520000e+06 2.4513627518e+05 2.2530894360e+05 2.4341984949e+05 2.4341984949e+05 3.0572915121e-01 3.0844629385e-01 3.0599742009e-01 3.0840475745e-01 3.7792516820e+04 1.6777216000e+07 1.0000000000e+00 1.1010048000e+07 6.0211200000e+05 3.9647964844e+04 3.1464436523e+04 3.7792516820e+04 3.7792516820e+04 2.5427816441e+04 2.5934375977e+04 2.5309908203e+04 0 1 0 0 0 0 0 0
42 2.6243702239e+05 2.6028226401e+05 2.6028444355e+05 4.0960000000e+03 4.0960000000e+03 5.9316416015e+06 1.4829104004e+06 2.6546595172e+05 2.6024524852e+05 2.6243702248e+05 2.6243702248e+05 2.9829667284e-01 2.9858974468e-01 2.9820213670e-01 2.9854722212e-01 2.4905740460e+04 1.6777216000e+07 1.0000000000e+00 1.7825792000e+07 8.6835200000e+05 2.5997393555e+04 2.1195541992e+04 2.4905740460e+04 2.4905740460e+04 2.1681522235e+04 2.1894614258e+04 1.9961267578e+04 0 1 0 0 0 0 0 0
43 2.3065758706e+05 2.3715981312e+05 2.3715807737e+05 4.0960000000e+03 4.0960000000e+03 8.3886080000e+06 1.2842380783e+06 2.3983265419e+05 2.3727595843e+05 2.3065758691e+05 2.3065758691e+05 2.9162210606e-01 2.9413202988e-01 2.9257491871e-01 2.9409119230e-01 2.7694079086e+04 1.6777216000e+07 1.0000000000e+00 1.5335424000e+07 8.8473600000e+05 3.1262772461e+04 2.9750373047e+04 2.7694079086e+04 2.7694079086e+04 2.1908284173e+04 2.2820341797e+04 2.2718401367e+04 0 1 0 0 0 0 0 0
44 1.6580897666e+05 2.0186427884e+05 2.0186194538e+05 4.0960000000e+03 4.0960000000e+03 1.1863283203e+07 1.4829104004e+06 2.0030000156e+05 2.0220499950e+05 1.6580897670e+05 1.6580897670e+05 2.7651201181e-01 2.7992790592e-01 2.7847389182e-01 2.7988879142e-01 2.1400212843e+04 1.6777216000e+07 1.0000000000e+00 1.4155776000e+07 6.3897600000e+05 2.7976090820e+04 2.6223684570e+04 2.1400212843e+04 2.1400212843e+04 1.8995773845e+04 2.0585795898e+04 2.0286344727e+04 0 1 0 0 0 0 0 0
45 1.8837081785e+05 1.7844911826e+05 1.7845000770e+05 4.0960000000e+03 4.0960000000e+03 1.1863283203e+07 1.4829104004e+06 1.8475069680e+05 1.7853820656e+05 1.8837081866e+05 1.8837081866e+05 2.6721787936e-01 2.7041545891e-01 2.6992030633e-01 2.7037345502e-01 2.2236107134e+04 1.6777216000e+07 1.0000000000e+00 2.2649241600e+08 6.3897600000e+05 3.1105515625e+04 2.6435158203e+04 2.2236107134e+04 2.2236107134e+04 1.8061305126e+04 2.0855545898e+04 1.9886041016e+04 0 1 0 0 0 0 0 0
46 1.8658902869e+05 1.8983483179e+05 1.8983189734e+05 4.0960000000e+03 4.0960000000e+03 2.6843545600e+08 1.2842380783e+06 1.9217161397e+05 1.8987435610e+05 1.8658902634e+05 1.8658902633e+05 2.5461397697e-01 2.5833367258e-01 2.5812597993e-01 2.5829671706e-01 2.1918227614e+04 1.6777216000e+07 1.0000000000e+00 1.0000000000e+00 8.6835200000e+05 2.1972706055e+04 1.9768924805e+04 2.1918227614e+04 2.1918227614e+04 1.7498198711e+04 1.7792054688e+04 1.7075769531e+04 0 1 1 0 0 0 0 0
