matrix=riscv-lab-transfer/s3dkt3m2.mtx n=90449 seed=8
iter res_d res_f res_ffma res_p32q res_p32n solerr_d solerr_f solerr_ffma solerr_p32q solerr_p32n pAp_d pAp_p32q pAp_p32n rz_d rz_p32q rz_p32n guard_p32q guard_p32n
15 5.2149344700e+03 5.2127434236e+03 5.2127434236e+03 5.2149316391e+03 5.2125003597e+03 3.7650679351e+01 3.7651176081e+01 3.7651176081e+01 3.7650680171e+01 3.7651198399e+01 3.3028583551e+04 3.3028542969e+04 3.2994333984e+04 2.2657843003e+04 2.2657815430e+04 2.2634192383e+04 0 0
16 4.7056982358e+03 4.7035495107e+03 4.7035495107e+03 4.7056961228e+03 4.7033511457e+03 3.6436506752e+01 3.6436998778e+01 3.6436998778e+01 3.6436507300e+01 3.6437001372e+01 2.5286477892e+04 2.5286447266e+04 2.5259952148e+04 1.7929064241e+04 1.7929042969e+04 1.7910079102e+04 0 0
17 4.1441352072e+03 4.1422042441e+03 4.1422042441e+03 4.1441332025e+03 4.1422486647e+03 3.5356319613e+01 3.5356829695e+01 3.5356829695e+01 3.5356320009e+01 3.5356804278e+01 1.9512891053e+04 1.9512869141e+04 1.9491971680e+04 1.4018524770e+04 1.4018508789e+04 1.4003484375e+04 0 0
18 3.6745601293e+03 3.6727851829e+03 3.6727851829e+03 3.6745584769e+03 3.6729135574e+03 3.4304234016e+01 3.4304793326e+01 3.4304793326e+01 3.4304234353e+01 3.4304743096e+01 1.5919603995e+04 1.5919585449e+04 1.5902542969e+04 1.1206872770e+04 1.1206859863e+04 1.1194722656e+04 0 0
19 3.2992813360e+03 3.2976077693e+03 3.2976077693e+03 3.2992796183e+03 3.2977155729e+03 3.3249220392e+01 3.3249876835e+01 3.3249876835e+01 3.3249220809e+01 3.3249776588e+01 1.3485014863e+04 1.3484999512e+04 1.3470253906e+04 9.1340717267e+03 9.1340610352e+03 9.1239750977e+03 0 0
20 3.0287485020e+03 3.0270807720e+03 3.0270807720e+03 3.0287469356e+03 3.0272310781e+03 3.2175327385e+01 3.2176124161e+01 3.2176124161e+01 3.2175327837e+01 3.2175919990e+01 1.0049835836e+04 1.0049823730e+04 1.0038597656e+04 7.1804750878e+03 7.1804665527e+03 7.1724074707e+03 0 0
21 2.7461297090e+03 2.7445322006e+03 2.7445322006e+03 2.7461283655e+03 2.7447825050e+03 3.1140403796e+01 3.1141349813e+01 3.1141349813e+01 3.1140404242e+01 3.1141018358e+01 8.0771705425e+03 8.0771608887e+03 8.0680698242e+03 5.9007101520e+03 5.9007031250e+03 5.8940156250e+03 0 0
22 2.4950966125e+03 2.4935707329e+03 2.4935707329e+03 2.4950955894e+03 2.4939322364e+03 3.0170273432e+01 3.0171372161e+01 3.0171372161e+01 3.0170273893e+01 3.0170909297e+01 6.7629031026e+03 6.7628952637e+03 6.7551718750e+03 4.9064172725e+03 4.9064116211e+03 4.9007817383e+03 0 0
23 2.2993029306e+03 2.2978262554e+03 2.2978262554e+03 2.2993018506e+03 2.2981462094e+03 2.9216408442e+01 2.9217657207e+01 2.9217657207e+01 2.9216408965e+01 2.9217077673e+01 5.8441938453e+03 5.8441870117e+03 5.8374562988e+03 4.1880131843e+03 4.1880083008e+03 4.1831608887e+03 0 0
24 2.1255129072e+03 2.1240821547e+03 2.1240821547e+03 2.1255119383e+03 2.1243926191e+03 2.8278921440e+01 2.8280317260e+01 2.8280317260e+01 2.8278922058e+01 2.8279620830e+01 4.9942780779e+03 4.9942724609e+03 4.9884619141e+03 3.5545693339e+03 3.5545652466e+03 3.5504103394e+03 0 0
25 1.9642319872e+03 1.9628472941e+03 1.9628472941e+03 1.9642310200e+03 1.9631791818e+03 2.7351958592e+01 2.7353500672e+01 2.7353500672e+01 2.7351959344e+01 2.7352679031e+01 4.0353173152e+03 4.0353124390e+03 4.0305679932e+03 2.9573755146e+03 2.9573719482e+03 2.9538899536e+03 0 0
26 1.8272537803e+03 1.8259602268e+03 1.8259602268e+03 1.8272528561e+03 1.8263252722e+03 2.6443361912e+01 2.6445035898e+01 2.6445035898e+01 2.6443362831e+01 2.6444087662e+01 3.5000224447e+03 3.5000181885e+03 3.4958940430e+03 2.5722479013e+03 2.5722448120e+03 2.5692076416e+03 0 0
27 1.7171357273e+03 1.7158553989e+03 1.7158553989e+03 1.7171349685e+03 1.7162514385e+03 2.5563815984e+01 2.5565620487e+01 2.5565620487e+01 2.5563817110e+01 2.5564542729e+01 3.1534362724e+03 3.1534324951e+03 3.1497052612e+03 2.2786635172e+03 2.2786608276e+03 2.2759602051e+03 0 0
28 1.6405433873e+03 1.6392670618e+03 1.6392670618e+03 1.6405425932e+03 1.6396821338e+03 2.4683000140e+01 2.4684928345e+01 2.4684928345e+01 2.4683001474e+01 2.4683726252e+01 2.6716695739e+03 2.6716665039e+03 2.6684808960e+03 1.9943099283e+03 1.9943076172e+03 1.9919298096e+03 0 0
29 1.5519201259e+03 1.5506593759e+03 1.5506593759e+03 1.5519194567e+03 1.5510870382e+03 2.3807534714e+01 2.3809568888e+01 2.3809568888e+01 2.3807536203e+01 2.3808253362e+01 2.3235018637e+03 2.3234991455e+03 2.3207380981e+03 1.7790259221e+03 1.7790238647e+03 1.7769047852e+03 0 0
30 1.4693736845e+03 1.4681606690e+03 1.4681606690e+03 1.4693729955e+03 1.4686030778e+03 2.2984288841e+01 2.2986396883e+01 2.2986396883e+01 2.2984290510e+01 2.2984991750e+01 2.0816814337e+03 2.0816790161e+03 2.0791918945e+03 1.5804033582e+03 1.5804015503e+03 1.5785098877e+03 0 0
31 1.3765532987e+03 1.3753946706e+03 1.3753946706e+03 1.3765526688e+03 1.3758497374e+03 2.2211409188e+01 2.2213564742e+01 2.2213564742e+01 2.2211411088e+01 2.2212091977e+01 1.9062523559e+03 1.9062502136e+03 1.9039627686e+03 1.4238037065e+03 1.4238020935e+03 1.4220890503e+03 0 0
32 1.2985004445e+03 1.2973515329e+03 1.2973515329e+03 1.2984998075e+03 1.2978030475e+03 2.1481650105e+01 2.1483855521e+01 2.1483855521e+01 2.1481652371e+01 2.1482313108e+01 1.7870226875e+03 1.7870206299e+03 1.7848732300e+03 1.2982546670e+03 1.2982531738e+03 1.2966862183e+03 0 0
33 1.2373837540e+03 1.2362496208e+03 1.2362496208e+03 1.2373831258e+03 1.2367060079e+03 2.0779515464e+01 2.0781756710e+01 2.0781756710e+01 2.0779518162e+01 2.0780160759e+01 1.5393388546e+03 1.5393371277e+03 1.5374690857e+03 1.1415632880e+03 1.1415619812e+03 1.1401739807e+03 0 0
34 1.1705682016e+03 1.1694885634e+03 1.1694885634e+03 1.1705675974e+03 1.1699232881e+03 2.0101320984e+01 2.0103568350e+01 2.0103568350e+01 2.0101324155e+01 2.0101944177e+01 1.3124243826e+03 1.3124228210e+03 1.3108233643e+03 1.0103359114e+03 1.0103347168e+03 1.0091007080e+03 0 0
35 1.0899866992e+03 1.0889674582e+03 1.0889674582e+03 1.0899862384e+03 1.0894172754e+03 1.9489004132e+01 1.9491230130e+01 1.9491230130e+01 1.9489007773e+01 1.9489597888e+01 1.1889122723e+03 1.1889108582e+03 1.1874602966e+03 9.0160935776e+02 9.0160829163e+02 9.0050517273e+02 0 0
36 1.0356476120e+03 1.0346535048e+03 1.0346535048e+03 1.0356471407e+03 1.0351159355e+03 1.8934608156e+01 1.8936801011e+01 1.8936801011e+01 1.8934612227e+01 1.8935168987e+01 1.0264401167e+03 1.0264388733e+03 1.0251836548e+03 7.8615333018e+02 7.8615237427e+02 7.8518901062e+02 0 0
37 9.8213603883e+02 9.8115496355e+02 9.8115496355e+02 9.8213552400e+02 9.8160232528e+02 1.8419647490e+01 1.8421803849e+01 1.8421803849e+01 1.8419651916e+01 1.8420177027e+01 9.6823885104e+02 9.6823760986e+02 9.6705871582e+02 7.2315523725e+02 7.2315432739e+02 7.2226814270e+02 0 0
38 9.2133538445e+02 9.2040161071e+02 9.2040161071e+02 9.2133490111e+02 9.2085062578e+02 1.7954595930e+01 1.7956715714e+01 1.7956715714e+01 1.7954600704e+01 1.7955100165e+01 8.9402779997e+02 8.9402665710e+02 8.9293522644e+02 6.4492221859e+02 6.4492140198e+02 6.4412802124e+02 0 0
39 8.6551617801e+02 8.6462509939e+02 8.6462509939e+02 8.6551570610e+02 8.6505946327e+02 1.7510598414e+01 1.7512673868e+01 1.7512673868e+01 1.7510603583e+01 1.7511078937e+01 7.4805810087e+02 7.4805712891e+02 7.4713829041e+02 5.6206682780e+02 5.6206610107e+02 5.6137007141e+02 0 0
40 8.0979578654e+02 8.0894769608e+02 8.0894769608e+02 8.0979530593e+02 8.0936402502e+02 1.7106434262e+01 1.7108453246e+01 1.7108453246e+01 1.7106439891e+01 1.7106891601e+01 6.8337836221e+02 6.8337744141e+02 6.8253498840e+02 5.0403471210e+02 5.0403403473e+02 5.0340732574e+02 0 0
41 7.6057777602e+02 7.5978056043e+02 7.5978056043e+02 7.6057733006e+02 7.6018431153e+02 1.6744028952e+01 1.6745983350e+01 1.6745983350e+01 1.6744035041e+01 1.6744461761e+01 5.9992124703e+02 5.9992039490e+02 5.9918014526e+02 4.3973775968e+02 4.3973713684e+02 4.3918907928e+02 0 0
42 7.3029398621e+02 7.2948864796e+02 7.2948864796e+02 7.3029351976e+02 7.2987811482e+02 1.6404420027e+01 1.6406319732e+01 1.6406319732e+01 1.6404426540e+01 1.6404833733e+01 5.3862733557e+02 5.3862655640e+02 5.3795738220e+02 3.9394503374e+02 3.9394445801e+02 3.9345141602e+02 0 0
43 6.9815653320e+02 6.9736598175e+02 6.9736598175e+02 6.9815605347e+02 6.9775951713e+02 1.6071655009e+01 1.6073512373e+01 1.6073512373e+01 1.6071661910e+01 1.6072050384e+01 4.7525161928e+02 4.7525093079e+02 4.7465359497e+02 3.5629457161e+02 3.5629403687e+02 3.5584469604e+02 0 0
44 6.6827053610e+02 6.6751067407e+02 6.6751067407e+02 6.6827010819e+02 6.6792605785e+02 1.5751243033e+01 1.5753068639e+01 1.5753068639e+01 1.5751250268e+01 1.5751623053e+01 4.3235627162e+02 4.3235561371e+02 4.3180911255e+02 3.2495169189e+02 3.2495117950e+02 3.2453970337e+02 0 0
45 6.3961336579e+02 6.3887166160e+02 6.3887166160e+02 6.3961294448e+02 6.3928316789e+02 1.5441060563e+01 1.5442857879e+01 1.5442857879e+01 1.5441068135e+01 1.5441424883e+01 3.9812670456e+02 3.9812607574e+02 3.9762152863e+02 2.9949035332e+02 2.9948986816e+02 2.9910932159e+02 0 0
46 6.1995266074e+02 6.1920894595e+02 6.1920894595e+02 6.1995221590e+02 6.1960902491e+02 1.5136353169e+01 1.5138123423e+01 1.5138123423e+01 1.5136361107e+01 1.5136703846e+01 3.6383435592e+02 3.6383377075e+02 3.6337065887e+02 2.7736945609e+02 2.7736899567e+02 2.7701512909e+02 0 0
47 5.9297063966e+02 5.9225208421e+02 5.9225208421e+02 5.9297019845e+02 5.9264381166e+02 1.4843238914e+01 1.4844979191e+01 1.4844979191e+01 1.4843247197e+01 1.4843576016e+01 3.3714535447e+02 3.3714478302e+02 3.3671614838e+02 2.5588211830e+02 2.5588167763e+02 2.5555488586e+02 0 0
48 5.7232590075e+02 5.7161429850e+02 5.7161429850e+02 5.7232543736e+02 5.7200764855e+02 1.4562068784e+01 1.4563784876e+01 1.4563784876e+01 1.4562077407e+01 1.4562395670e+01 3.1581237043e+02 3.1581182098e+02 3.1541061401e+02 2.3699925929e+02 2.3699884033e+02 2.3669600487e+02 0 0
49 5.5364626164e+02 5.5294043531e+02 5.5294043531e+02 5.5364578590e+02 5.5332983495e+02 1.4287888427e+01 1.4289582636e+01 1.4289582636e+01 1.4287897384e+01 1.4288202865e+01 2.9553768709e+02 2.9553716278e+02 2.9515773010e+02 2.2173102822e+02 2.2173062515e+02 2.2144609642e+02 0 0
50 5.3786753457e+02 5.3717810128e+02 5.3717810128e+02 5.3786708395e+02 5.3756601339e+02 1.4017200530e+01 1.4018870623e+01 1.4018870623e+01 1.4017209825e+01 1.4017502715e+01 2.7708464536e+02 2.7708413696e+02 2.7672641754e+02 2.0944970430e+02 2.0944931412e+02 2.0917983055e+02 0 0
51 5.2185756935e+02 5.2117316580e+02 5.2117316580e+02 5.2185714041e+02 5.2155920086e+02 1.3753600435e+01 1.3755253891e+01 1.3755253891e+01 1.3753610048e+01 1.3753891752e+01 2.5116978302e+02 2.5116931534e+02 2.5084498215e+02 1.9283114091e+02 1.9283077812e+02 1.9258200836e+02 0 0
52 5.0581538051e+02 5.0513814633e+02 5.0513814633e+02 5.0581496740e+02 5.0553466437e+02 1.3490057250e+01 1.3491704689e+01 1.3491704689e+01 1.3490067143e+01 1.3490341668e+01 2.2711630870e+02 2.2711587715e+02 2.2682461166e+02 1.7906780792e+02 1.7906746674e+02 1.7883651543e+02 0 0
53 4.8758099202e+02 4.8691156795e+02 4.8691156795e+02 4.8758060231e+02 4.8731323345e+02 1.3234397311e+01 1.3236047339e+01 1.3236047339e+01 1.3234407499e+01 1.3234678435e+01 2.2098879247e+02 2.2098836327e+02 2.2070936012e+02 1.7013316142e+02 1.7013283157e+02 1.6991433525e+02 0 0
54 4.6918995089e+02 4.6854370461e+02 4.6854370461e+02 4.6918959387e+02 4.6895610469e+02 1.2992278173e+01 1.2993934976e+01 1.2993934976e+01 1.2992288628e+01 1.2992556849e+01 2.1193450524e+02 2.1193408966e+02 2.1166876984e+02 1.5901504024e+02 1.5901472855e+02 1.5881114197e+02 0 0
55 4.5257882825e+02 4.5192959560e+02 4.5192959560e+02 4.5257844624e+02 4.5232836869e+02 1.2757430693e+01 1.2759094437e+01 1.2759094437e+01 1.2757441422e+01 1.2757705379e+01 1.9671842056e+02 1.9671803665e+02 1.9647079086e+02 1.4845185779e+02 1.4845156670e+02 1.4826110458e+02 0 0
56 4.3271170418e+02 4.3206482804e+02 4.3206482804e+02 4.3271131037e+02 4.3244813634e+02 1.2533095854e+01 1.2534767638e+01 1.2534767638e+01 1.2533106830e+01 1.2533366669e+01 1.8361978184e+02 1.8361942291e+02 1.8338764763e+02 1.3780362670e+02 1.3780335617e+02 1.3762612152e+02 0 0
57 4.1608541328e+02 4.1545389335e+02 4.1545389335e+02 4.1608502737e+02 4.1582852160e+02 1.2316110041e+01 1.2317788158e+01 1.2317788158e+01 1.2316121220e+01 1.2316379754e+01 1.6243866164e+02 1.6243833733e+02 1.6223624039e+02 1.2484127357e+02 1.2484102631e+02 1.2468082714e+02 0 0
58 3.9874955032e+02 3.9814248392e+02 3.9814248392e+02 3.9874919671e+02 3.9851768311e+02 1.2105757961e+01 1.2107443440e+01 1.2107443440e+01 1.2105769341e+01 1.2106030077e+01 1.5366333299e+02 1.5366302490e+02 1.5347684288e+02 1.1698198397e+02 1.1698175144e+02 1.1683292770e+02 0 0
59 3.8411411762e+02 3.8352220438e+02 3.8352220438e+02 3.8411377302e+02 3.8389020240e+02 1.1905469938e+01 1.1907162546e+01 1.1907162546e+01 1.1905481513e+01 1.1905744710e+01 1.4500055979e+02 1.4500026894e+02 1.4482818985e+02 1.0853455294e+02 1.0853433704e+02 1.0839751530e+02 0 0
60 3.7541403013e+02 3.7486320422e+02 3.7486320422e+02 3.7541375091e+02 3.7525395568e+02 1.1709787302e+01 1.1711486300e+01 1.1711486300e+01 1.1709799053e+01 1.1710067045e+01 1.3028611342e+02 1.3028585243e+02 1.3013268852e+02 9.9676881628e+01 9.9676682472e+01 9.9550854683e+01 0 0
61 3.6135165597e+02 3.6081120626e+02 3.6081120626e+02 3.6135139148e+02 3.6119183139e+02 1.1518769053e+01 1.1520472760e+01 1.1520472760e+01 1.1518780926e+01 1.1519053896e+01 1.2388412963e+02 1.2388388062e+02 1.2374073887e+02 9.4329541885e+01 9.4329352379e+01 9.4210908890e+01 0 0
62 3.4923359660e+02 3.4866130144e+02 3.4866130144e+02 3.4923326732e+02 3.4901084555e+02 1.1336517226e+01 1.1338226247e+01 1.1338226247e+01 1.1336529145e+01 1.1336806690e+01 1.1734635898e+02 1.1734612179e+02 1.1721363544e+02 8.7978565759e+01 8.7978387833e+01 8.7869307518e+01 0 0
63 3.3946714629e+02 3.3891558453e+02 3.3891558453e+02 3.3946682690e+02 3.3926795043e+02 1.1155732249e+01 1.1157443455e+01 1.1157443455e+01 1.1155744192e+01 1.1156023633e+01 1.0811718033e+02 1.0811696339e+02 1.0798815155e+02 8.2540786688e+01 8.2540619850e+01 8.2436182976e+01 0 0
64 3.3042539789e+02 3.2987639731e+02 3.2987639731e+02 3.3042506951e+02 3.3022760853e+02 1.0978067381e+01 1.0979780498e+01 1.0979780498e+01 1.0978079307e+01 1.0978359093e+01 1.0281197962e+02 1.0281177425e+02 1.0268813992e+02 7.8487942987e+01 7.8487784386e+01 7.8388342857e+01 0 0
65 3.1971785880e+02 3.1916453437e+02 3.1916453437e+02 3.1971752669e+02 3.1949388687e+02 1.0806545715e+01 1.0808260027e+01 1.0808260027e+01 1.0806557596e+01 1.0806843239e+01 9.5236951435e+01 9.5236761093e+01 9.5131402016e+01 7.3084452228e+01 7.3084304810e+01 7.2993940353e+01 0 0
66 3.0901826969e+02 3.0852552569e+02 3.0852552569e+02 3.0901803902e+02 3.0888690032e+02 1.0638609190e+01 1.0640329908e+01 1.0640329908e+01 1.0638620992e+01 1.0638927901e+01 8.7389307992e+01 8.7389132500e+01 8.7309810638e+01 6.8117496425e+01 6.8117359161e+01 6.8036858559e+01 0 0
67 2.9975537273e+02 2.9929458732e+02 2.9929458732e+02 2.9975518657e+02 2.9966865817e+02 1.0477147450e+01 1.0478875453e+01 1.0478875453e+01 1.0477159128e+01 1.0477492042e+01 8.5797607563e+01 8.5797435760e+01 8.5739407539e+01 6.5078141587e+01 6.5078011513e+01 6.5007676125e+01 0 0
68 2.9380003152e+02 2.9327725257e+02 2.9327725257e+02 2.9379972983e+02 2.9360244964e+02 1.0320286090e+01 1.0322018560e+01 1.0322018560e+01 1.0320297642e+01 1.0320649044e+01 8.1552546895e+01 8.1552387238e+01 8.1492999077e+01 6.1567699233e+01 6.1567577839e+01 6.1500833511e+01 0 0
69 2.8690138604e+02 2.8639630541e+02 2.8639630541e+02 2.8690112898e+02 2.8672583268e+02 1.0164392286e+01 1.0166126603e+01 1.0166126603e+01 1.0164403704e+01 1.0164771736e+01 7.5613590384e+01 7.5613442421e+01 7.5548047066e+01 5.8377195916e+01 5.8377081394e+01 5.8309774399e+01 0 0
70 2.7635913204e+02 2.7589536060e+02 2.7589536060e+02 2.7635890105e+02 2.7625827193e+02 1.0013234405e+01 1.0014974810e+01 1.0014974810e+01 1.0013245700e+01 1.0013646467e+01 7.1541381589e+01 7.1541242599e+01 7.1502982140e+01 5.5416849087e+01 5.5416741848e+01 5.5358707905e+01 0 0
71 2.6945166738e+02 2.6898138295e+02 2.6898138295e+02 2.6945142477e+02 2.6934283451e+02 9.8696492508e+00 9.8714127022e+00 9.8714127022e+00 9.8696604283e+00 9.8701404585e+00 6.6692408361e+01 6.6692281723e+01 6.6717373848e+01 5.1564306988e+01 5.1564208984e+01 5.1525790691e+01 0 0
72 2.6203207820e+02 2.6157659012e+02 2.6157659012e+02 2.6203185935e+02 2.6193668725e+02 9.7279240069e+00 9.7297206490e+00 9.7297206490e+00 9.7279349961e+00 9.7285307473e+00 6.3391495972e+01 6.3391376019e+01 6.3460724354e+01 4.9373336101e+01 4.9373243332e+01 4.9347353458e+01 0 0
73 2.5685006179e+02 2.5643191713e+02 2.5643191713e+02 2.5684990753e+02 2.5681758787e+02 9.5915890939e+00 9.5934451865e+00 9.5934451865e+00 9.5915998433e+00 9.5923834145e+00 6.0601759994e+01 6.0601647854e+01 6.0771597862e+01 4.6825946557e+01 4.6825860500e+01 4.6829183102e+01 0 0
74 2.5228078166e+02 2.5178798900e+02 2.5178798900e+02 2.5228049710e+02 2.5211643206e+02 9.4585690691e+00 9.4605348866e+00 9.4605348866e+00 9.4585794988e+00 9.4596917968e+00 5.6154989608e+01 5.6154887199e+01 5.6466580868e+01 4.4115825120e+01 4.4115745544e+01 4.4154160023e+01 0 0
75 2.4596704498e+02 2.4556013775e+02 2.4556013775e+02 2.4596683831e+02 2.4598330657e+02 9.3276137730e+00 9.3297778160e+00 9.3297778160e+00 9.3276238612e+00 9.3292907654e+00 5.4107563681e+01 5.4107467651e+01 5.4657216072e+01 4.2610288585e+01 4.2610213757e+01 4.2709327698e+01 0 0
76 2.3940319627e+02 2.3924899588e+02 2.3924899588e+02 2.3940324980e+02 2.3990813672e+02 9.2022792995e+00 9.2047762163e+00 9.2047762163e+00 9.2022890486e+00 9.2048258805e+00 5.2153274889e+01 5.2153185368e+01 5.3156091213e+01 4.0574783720e+01 4.0574715137e+01 4.0796444893e+01 0 0
77 2.3146669406e+02 2.3126096258e+02 2.3126096258e+02 2.3146654135e+02 2.3186957962e+02 9.0823726270e+00 9.0853075466e+00 9.0853075466e+00 9.0823820222e+00 9.0859193954e+00 5.0562306140e+01 5.0562224865e+01 5.1908656120e+01 3.8696623339e+01 3.8696561337e+01 3.9029047489e+01 0 0
78 2.2529172642e+02 2.2490724651e+02 2.2490724651e+02 2.2529113543e+02 2.2539203693e+02 8.9647324328e+00 8.9682599357e+00 8.9682599357e+00 8.9647413931e+00 8.9694312584e+00 4.7085901121e+01 4.7085829735e+01 4.8509690762e+01 3.6536056649e+01 3.6536001205e+01 3.6891317844e+01 0 0
79 2.2094488334e+02 2.2074048854e+02 2.2074048854e+02 2.2094482838e+02 2.2114492561e+02 8.8518451116e+00 8.8562992617e+00 8.8562992617e+00 8.8518535492e+00 8.8580579970e+00 4.4197797145e+01 4.4197735310e+01 4.6148938656e+01 3.4179268992e+01 3.4179220200e+01 3.4691968441e+01 0 0
80 2.1538145421e+02 2.1549781575e+02 2.1549781575e+02 2.1538200982e+02 2.1593229010e+02 8.7404100166e+00 8.7457935204e+00 8.7457935204e+00 8.7404178395e+00 8.7477080999e+00 4.2523232220e+01 4.2523178101e+01 4.4093924999e+01 3.2905772884e+01 3.2905729294e+01 3.3341378212e+01 0 0
81 2.0983007427e+02 2.0979145151e+02 2.0979145151e+02 2.0982996744e+02 2.1020877364e+02 8.6322959142e+00 8.6379938010e+00 8.6379938010e+00 8.6323031478e+00 8.6393768109e+00 4.2629331531e+01 4.2629282475e+01 4.3144158363e+01 3.2103951832e+01 3.2103912830e+01 3.2336131096e+01 0 0
