matrix=data/matrices/s3dkq4m2.mtx n=90449 seed=35
iter res_d res_f res_ffma res_p32q res_p32n solerr_d solerr_f solerr_ffma solerr_p32q solerr_p32n pAp_d pAp_p32q pAp_p32n rz_d rz_p32q rz_p32n guard_p32q guard_p32n
46 3.0826992082e+02 3.0788587323e+02 3.0788631729e+02 3.0827008501e+02 3.0814164509e+02 1.1369803505e+01 1.1371229331e+01 1.1371208973e+01 1.1369798709e+01 1.1369981417e+01 1.0181295320e+02 1.0181305981e+02 1.0171854401e+02 9.3522162428e+01 9.3522261620e+01 9.3435264587e+01 0 0
47 2.9258497266e+02 2.9221389587e+02 2.9221423006e+02 2.9258512383e+02 2.9246567640e+02 1.1137907299e+01 1.1139317734e+01 1.1139297965e+01 1.1137902593e+01 1.1138075885e+01 8.9498976323e+01 8.9499073029e+01 8.9415625572e+01 8.3431972948e+01 8.3432064056e+01 8.3354142189e+01 0 0
48 2.7976786939e+02 2.7940072588e+02 2.7940051617e+02 2.7976802612e+02 2.7964989272e+02 1.0920835283e+01 1.0922230236e+01 1.0922212046e+01 1.0920830617e+01 1.0920995085e+01 8.1016040864e+01 8.1016131401e+01 8.0940359116e+01 7.5524964061e+01 7.5525049210e+01 7.5454335213e+01 0 0
49 2.6789455773e+02 2.6753832961e+02 2.6753711775e+02 2.6789471463e+02 2.6778387391e+02 1.0712348818e+01 1.0713736101e+01 1.0713720085e+01 1.0712344166e+01 1.0712501038e+01 7.3626797832e+01 7.3626882553e+01 7.3558015823e+01 6.8681754404e+01 6.8681834221e+01 6.8617452621e+01 0 0
50 2.5850416197e+02 2.5815650534e+02 2.5815576391e+02 2.5850430666e+02 2.5839752563e+02 1.0505943586e+01 1.0507325223e+01 1.0507311212e+01 1.0505939007e+01 1.0506089058e+01 6.6414003539e+01 6.6414082527e+01 6.6351725578e+01 6.3198591278e+01 6.3198667526e+01 6.3139192104e+01 0 0
51 2.5123614687e+02 2.5089311563e+02 2.5089228266e+02 2.5123629471e+02 2.5113524276e+02 1.0305068717e+01 1.0306446101e+01 1.0306433230e+01 1.0305064289e+01 1.0305208625e+01 6.2080360256e+01 6.2080436230e+01 6.2021965981e+01 5.9344156237e+01 5.9344230175e+01 5.9288180828e+01 0 0
52 2.4304160606e+02 2.4270464947e+02 2.4270432758e+02 2.4304175551e+02 2.4294337287e+02 1.0115529240e+01 1.0116897523e+01 1.0116885178e+01 1.0115524998e+01 1.0115663209e+01 6.1117452336e+01 6.1117528915e+01 6.1059804440e+01 5.6615744326e+01 5.6615817070e+01 5.6562220097e+01 0 0
53 2.3320890650e+02 2.3288450229e+02 2.3288451068e+02 2.3320905405e+02 2.3311565414e+02 9.9311663797e+00 9.9325258488e+00 9.9325132351e+00 9.9311623027e+00 9.9312957133e+00 5.5715776999e+01 5.5715849876e+01 5.5663165092e+01 5.2433435462e+01 5.2433505535e+01 5.2383789539e+01 0 0
54 2.2488464934e+02 2.2456410903e+02 2.2456407424e+02 2.2488480124e+02 2.2479123996e+02 9.7524838700e+00 9.7538352338e+00 9.7538220185e+00 9.7524798950e+00 9.7526085539e+00 5.3197750997e+01 5.3197823524e+01 5.3147464752e+01 4.9296098394e+01 4.9296166897e+01 4.9249360561e+01 0 0
55 2.1862118801e+02 2.1830343704e+02 2.1830341020e+02 2.1862134163e+02 2.1853012164e+02 9.5757160168e+00 9.5770699742e+00 9.5770563126e+00 9.5757121127e+00 9.5758380026e+00 4.8015718830e+01 4.8015787125e+01 4.7970330238e+01 4.5320144950e+01 4.5320209980e+01 4.5277098656e+01 0 0
56 2.1286852908e+02 2.1254679632e+02 2.1254628172e+02 2.1286868293e+02 2.1277608903e+02 9.3983731162e+00 9.3997354674e+00 9.3997220190e+00 9.3983693310e+00 9.3984929627e+00 4.4533793395e+01 4.4533857822e+01 4.4491650105e+01 4.2651250156e+01 4.2651312351e+01 4.2610640526e+01 0 0
57 2.0719477867e+02 2.0687142180e+02 2.0686999616e+02 2.0719492822e+02 2.0710425835e+02 9.2233778420e+00 9.2247541917e+00 9.2247422497e+00 9.2233741811e+00 9.2234971017e+00 4.2116978341e+01 4.2117041588e+01 4.2077223301e+01 4.0374200259e+01 4.0374260426e+01 4.0335760593e+01 0 0
58 1.9814541734e+02 1.9782682610e+02 1.9782476265e+02 1.9814556281e+02 1.9805622821e+02 9.0539677741e+00 9.0553565769e+00 9.0553470372e+00 9.0539641919e+00 9.0540858969e+00 4.0572730821e+01 4.0572791576e+01 4.0534776211e+01 3.8204400549e+01 3.8204457760e+01 3.8168143272e+01 0 0
59 1.9105012492e+02 1.9072618216e+02 1.9072467681e+02 1.9105025824e+02 1.9095889303e+02 8.8894181818e+00 8.8908273894e+00 8.8908193688e+00 8.8894147032e+00 8.8895371986e+00 3.7142581285e+01 3.7142637253e+01 3.7108335495e+01 3.5209320414e+01 3.5209373474e+01 3.5176019669e+01 0 0
60 1.8330498384e+02 1.8298480128e+02 1.8298342437e+02 1.8330511087e+02 1.8321439797e+02 8.7301454132e+00 8.7315792998e+00 8.7315722245e+00 8.7301421107e+00 8.7302655027e+00 3.4819802567e+01 3.4819855690e+01 3.4788405418e+01 3.2845765881e+01 3.2845816135e+01 3.2814906120e+01 0 0
61 1.7720206198e+02 1.7691186122e+02 1.7691088417e+02 1.7720219295e+02 1.7712314197e+02 8.5774547239e+00 8.5789252176e+00 8.5789188146e+00 8.5774516809e+00 8.5775782464e+00 3.1933344635e+01 3.1933395386e+01 3.1905776978e+01 3.0267005844e+01 3.0267053127e+01 3.0238933802e+01 0 0
62 1.6995475483e+02 1.6973280357e+02 1.6973091641e+02 1.6995490555e+02 1.6990045339e+02 8.4311867805e+00 8.4327125329e+00 8.4327075293e+00 8.4311840749e+00 8.4313160788e+00 2.9527286643e+01 2.9527334690e+01 2.9503989697e+01 2.8063494741e+01 2.8063539028e+01 2.8038175821e+01 0 0
63 1.6430670158e+02 1.6412885563e+02 1.6412686833e+02 1.6430686860e+02 1.6426991353e+02 8.2908118947e+00 8.2924246044e+00 8.2924218731e+00 8.2908095388e+00 8.2909523322e+00 2.7759746290e+01 2.7759793520e+01 2.7741062164e+01 2.6240694524e+01 2.6240736723e+01 2.6218063116e+01 0 0
64 1.5993024064e+02 1.5976402276e+02 1.5976198728e+02 1.5993039868e+02 1.5989242600e+02 8.1541508660e+00 8.1559061659e+00 8.1559060473e+00 8.1541488364e+00 8.1543109723e+00 2.5823943127e+01 2.5823989391e+01 2.5810906887e+01 2.4510602883e+01 2.4510643244e+01 2.4490797758e+01 0 0
65 1.5656583038e+02 1.5630979481e+02 1.5630703334e+02 1.5656595555e+02 1.5649872703e+02 8.0210769253e+00 8.0230330254e+00 8.0230357507e+00 8.0210751994e+00 8.0212655744e+00 2.4424990599e+01 2.4425037622e+01 2.4418534040e+01 2.3139519451e+01 2.3139559031e+01 2.3122712851e+01 0 0
66 1.5254619848e+02 1.5227506464e+02 1.5227110127e+02 1.5254631085e+02 1.5247654148e+02 7.8913906119e+00 7.8935842217e+00 7.8935911296e+00 7.8913892102e+00 7.8916165267e+00 2.3392672831e+01 2.3392721176e+01 2.3391930819e+01 2.2076618668e+01 2.2076657772e+01 2.2062489510e+01 0 0
67 1.4744010195e+02 1.4719605867e+02 1.4719274805e+02 1.4744021564e+02 1.4738409442e+02 7.7653301365e+00 7.7678891457e+00 7.7679000725e+00 7.7653290694e+00 7.7656151442e+00 2.1633673732e+01 2.1633722544e+01 2.1643765450e+01 2.0696542534e+01 2.0696580172e+01 2.0686400890e+01 0 0
68 1.4492199219e+02 1.4463751161e+02 1.4463455430e+02 1.4492206621e+02 1.4484236110e+02 7.6419752202e+00 7.6453261051e+00 7.6453409173e+00 7.6419744920e+00 7.6423999181e+00 1.9839864533e+01 1.9839921236e+01 1.9877628803e+01 1.9348801527e+01 1.9348839998e+01 1.9347328424e+01 0 0
69 1.4036491813e+02 1.3985251718e+02 1.3984859978e+02 1.4036489139e+02 1.4019780947e+02 7.5220210615e+00 7.5263417950e+00 7.5263607925e+00 7.5220206754e+00 7.5226378860e+00 1.9902115485e+01 1.9902187109e+01 1.9978260279e+01 1.8839088050e+01 1.8839130878e+01 1.8851393461e+01 0 0
70 1.3734428488e+02 1.3696408345e+02 1.3696012621e+02 1.3734425483e+02 1.3718850726e+02 7.4046058852e+00 7.4103846036e+00 7.4104088269e+00 7.4046059686e+00 7.4055672040e+00 1.8234431881e+01 1.8234519720e+01 1.8361189365e+01 1.7614149117e+01 1.7614195347e+01 1.7641716003e+01 0 0
71 1.3456990156e+02 1.3428453350e+02 1.3428091183e+02 1.3457000023e+02 1.3449997096e+02 7.2918908135e+00 7.2991256032e+00 7.2991529573e+00 7.2918914613e+00 7.2933152552e+00 1.7828294146e+01 1.7828414917e+01 1.8037177801e+01 1.6927708320e+01 1.6927764893e+01 1.6983868361e+01 0 0
72 1.2983994009e+02 1.3012318382e+02 1.3012109744e+02 1.2984024890e+02 1.2999173276e+02 7.1832973676e+00 7.1912729736e+00 7.1912991219e+00 7.1832986231e+00 7.1851836520e+00 1.7351453305e+01 1.7351588488e+01 1.7592147827e+01 1.6249878417e+01 1.6249940634e+01 1.6322128057e+01 0 0
73 1.2468036166e+02 1.2479780131e+02 1.2479460078e+02 1.2468051359e+02 1.2471303976e+02 7.0807717609e+00 7.0887047625e+00 7.0887298425e+00 7.0807735603e+00 7.0830036289e+00 1.6463729418e+01 1.6463867664e+01 1.6704065084e+01 1.5205167941e+01 1.5205232799e+01 1.5285832465e+01 0 0
74 1.2105136262e+02 1.2107094947e+02 1.2106824328e+02 1.2105130708e+02 1.2097330098e+02 6.9815564896e+00 6.9887833780e+00 6.9888066484e+00 6.9815587288e+00 6.9839083569e+00 1.5430789082e+01 1.5430880189e+01 1.5556142390e+01 1.4264432825e+01 1.4264483333e+01 1.4312732816e+01 0 0
75 1.1859209076e+02 1.1858642929e+02 1.1858276053e+02 1.1859207838e+02 1.1856263591e+02 6.8851785549e+00 6.8913223807e+00 6.8913450222e+00 6.8851810744e+00 6.8873753243e+00 1.4565932523e+01 1.4565965354e+01 1.4571774662e+01 1.3399585004e+01 1.3399617314e+01 1.3412679255e+01 0 0
76 1.1529312014e+02 1.1533903827e+02 1.1533579541e+02 1.1529334826e+02 1.1540602787e+02 6.7899137400e+00 6.7947085322e+00 6.7947304787e+00 6.7899164232e+00 6.7916781192e+00 1.3729595972e+01 1.3729549825e+01 1.3591683686e+01 1.2733171917e+01 1.2733175695e+01 1.2694591999e+01 0 0
77 1.1287998142e+02 1.1295738186e+02 1.1295469311e+02 1.1288021903e+02 1.1302379364e+02 6.6957386806e+00 6.6996046056e+00 6.6996258146e+00 6.6957415418e+00 6.6971395444e+00 1.2711494894e+01 1.2711429715e+01 1.2562293828e+01 1.2048248082e+01 1.2048239589e+01 1.1996288538e+01 0 0
78 1.0970173476e+02 1.0962980587e+02 1.0962787286e+02 1.0970183979e+02 1.0973853202e+02 6.6043218064e+00 6.6075991247e+00 6.6076188949e+00 6.6043248931e+00 6.6054742338e+00 1.2181857154e+01 1.2181808650e+01 1.2084159076e+01 1.1476251820e+01 1.1476247251e+01 1.1442220032e+01 0 0
79 1.0577872828e+02 1.0557925692e+02 1.0557675026e+02 1.0577872735e+02 1.0572238484e+02 6.5152661587e+00 6.5181496677e+00 6.5181686866e+00 6.5152694985e+00 6.5162361056e+00 1.1535055296e+01 1.1535019100e+01 1.1465804279e+01 1.0857175958e+01 1.0857173264e+01 1.0832012117e+01 0 0
80 1.0250024501e+02 1.0229529387e+02 1.0229307906e+02 1.0250034061e+02 1.0247365324e+02 6.4286821616e+00 6.4314781449e+00 6.4314966496e+00 6.4286858062e+00 6.4296285321e+00 1.0558367877e+01 1.0558349431e+01 1.0538870811e+01 1.0062793982e+01 1.0062794924e+01 1.0051765919e+01 0 0
81 1.0098620244e+02 1.0085442595e+02 1.0085152104e+02 1.0098641181e+02 1.0103192661e+02 6.3426450187e+00 6.3456506470e+00 6.3456690723e+00 6.3426490612e+00 6.3437386066e+00 9.7711898699e+00 9.7711827159e+00 9.7996648550e+00 9.4949027731e+00 9.4949059486e+00 9.4970788956e+00 0 0
