matrix=data/matrices/s3dkq4m2.mtx n=90449 seed=11
iter res_d res_f res_ffma res_p32q res_p32n solerr_d solerr_f solerr_ffma solerr_p32q solerr_p32n pAp_d pAp_p32q pAp_p32n rz_d rz_p32q rz_p32n guard_p32q guard_p32n
21 1.3274328147e+03 1.3266529784e+03 1.3266549570e+03 1.3274326725e+03 1.3269669363e+03 2.3881195728e+01 2.3882918000e+01 2.3882906018e+01 2.3881196089e+01 2.3881835738e+01 1.9945094080e+03 1.9945089417e+03 1.9929356689e+03 1.7994553013e+03 1.7994548645e+03 1.7980271301e+03 0 0
22 1.2504907831e+03 1.2497362222e+03 1.2497378225e+03 1.2504906037e+03 1.2500505990e+03 2.2755657127e+01 2.2757411124e+01 2.2757402266e+01 2.2755657426e+01 2.2756286319e+01 1.6837528689e+03 1.6837524414e+03 1.6824065857e+03 1.5535250434e+03 1.5535246582e+03 1.5522768860e+03 0 0
23 1.1578900136e+03 1.1571763586e+03 1.1571764127e+03 1.1578898911e+03 1.1574971922e+03 2.1755615850e+01 2.1757345982e+01 2.1757340951e+01 2.1755615998e+01 2.1756216916e+01 1.5130086729e+03 1.5130083008e+03 1.5117854919e+03 1.3712880114e+03 1.3712876587e+03 1.3701751709e+03 0 0
24 1.0694718674e+03 1.0687642981e+03 1.0687644151e+03 1.0694717154e+03 1.0690976335e+03 2.0829878261e+01 2.0831610004e+01 2.0831608124e+01 2.0829878190e+01 2.0830444170e+01 1.3273411604e+03 1.3273407898e+03 1.3262613220e+03 1.1904608831e+03 1.1904605713e+03 1.1894928894e+03 0 0
25 1.0094194282e+03 1.0087375154e+03 1.0087390024e+03 1.0094193257e+03 1.0090784781e+03 1.9952217417e+01 1.9953949216e+01 1.9953948734e+01 1.9952217083e+01 1.9952745619e+01 1.1241032692e+03 1.1241029968e+03 1.1231904297e+03 1.0122662423e+03 1.0122660217e+03 1.0114426270e+03 0 0
26 9.2908660984e+02 9.2844069547e+02 9.2844180620e+02 9.2908651373e+02 9.2875773886e+02 1.9133513112e+01 1.9135213110e+01 1.9135213304e+01 1.9133512512e+01 1.9133995831e+01 9.6979710697e+02 9.6979693604e+02 9.6900653076e+02 8.8386715909e+02 8.8386700439e+02 8.8314396667e+02 0 0
27 8.7174264043e+02 8.7111114388e+02 8.7111135913e+02 8.7174257955e+02 8.7144104792e+02 1.8435715389e+01 1.8437354406e+01 1.8437355945e+01 1.8435714446e+01 1.8436149747e+01 8.4086778131e+02 8.4086764526e+02 8.4017608643e+02 7.6093685677e+02 7.6093673706e+02 7.6031031799e+02 0 0
28 8.1526089881e+02 8.1465276345e+02 8.1465272509e+02 8.1526084783e+02 8.1497327410e+02 1.7830989876e+01 1.7832555401e+01 1.7832557870e+01 1.7830988518e+01 1.7831383890e+01 7.2481143260e+02 7.2481130981e+02 7.2421482849e+02 6.5796424090e+02 6.5796414185e+02 6.5742018127e+02 0 0
29 7.6670826131e+02 7.6611328307e+02 7.6611462915e+02 7.6670818275e+02 7.6643953610e+02 1.7262189121e+01 1.7263696468e+01 1.7263698483e+01 1.7262187389e+01 1.7262548515e+01 6.2990364907e+02 6.2990357971e+02 6.2938108826e+02 5.7922528834e+02 5.7922521973e+02 5.7874316406e+02 0 0
30 6.9885433149e+02 6.9829358976e+02 6.9829573785e+02 6.9885426324e+02 6.9859940238e+02 1.6730156534e+01 1.6731619537e+01 1.6731620286e+01 1.6730154590e+01 1.6730485058e+01 5.7719601618e+02 5.7719593811e+02 5.7671363831e+02 5.1425658637e+02 5.1425651550e+02 5.1382536316e+02 0 0
31 6.6169728450e+02 6.6115419911e+02 6.6115611337e+02 6.6169722589e+02 6.6146272571e+02 1.6244764894e+01 1.6246190933e+01 1.6246190194e+01 1.6244762841e+01 1.6245067630e+01 4.7888324208e+02 4.7888317871e+02 4.7848024750e+02 4.3190662839e+02 4.3190657043e+02 4.3154222107e+02 0 0
32 6.1791978052e+02 6.1739989067e+02 6.1740156098e+02 6.1791974600e+02 6.1769946171e+02 1.5798811012e+01 1.5800193230e+01 1.5800191338e+01 1.5798808870e+01 1.5799093368e+01 4.2924867214e+02 4.2924861145e+02 4.2888551331e+02 3.8619569235e+02 3.8619564056e+02 3.8586788940e+02 0 0
33 5.7639370586e+02 5.7589406035e+02 5.7589441307e+02 5.7639369141e+02 5.7618991010e+02 1.5393557013e+01 1.5394899622e+01 1.5394897846e+01 1.5393554787e+01 1.5393822461e+01 3.7953636259e+02 3.7953631592e+02 3.7921387482e+02 3.4019959450e+02 3.4019956207e+02 3.3990964508e+02 0 0
34 5.4345582010e+02 5.4296756924e+02 5.4296808723e+02 5.4345581122e+02 5.4325517715e+02 1.5003995222e+01 1.5005315639e+01 1.5005314114e+01 1.5003992958e+01 1.5004250206e+01 3.3027692063e+02 3.3027690125e+02 3.2999469757e+02 2.9796022449e+02 2.9796021271e+02 2.9770437622e+02 0 0
35 5.1688622006e+02 5.1640832923e+02 5.1640920669e+02 5.1688623023e+02 5.1669439106e+02 1.4608094886e+01 1.4609417505e+01 1.4609416229e+01 1.4608092650e+01 1.4608343938e+01 2.9206958870e+02 2.9206957245e+02 2.9181705475e+02 2.6626784844e+02 2.6626783752e+02 2.6603731537e+02 0 0
36 4.8495453583e+02 4.8448901884e+02 4.8449061523e+02 4.8495454040e+02 4.8477111223e+02 1.4215817885e+01 1.4217155700e+01 1.4217153720e+01 1.4215815692e+01 1.4216062241e+01 2.6404431177e+02 2.6404430389e+02 2.6381501007e+02 2.4001848717e+02 2.4001848221e+02 2.3981004333e+02 0 0
37 4.6676900720e+02 4.6631016703e+02 4.6631306544e+02 4.6676901407e+02 4.6659263550e+02 1.3836302960e+01 1.3837652717e+01 1.3837648833e+01 1.3836300782e+01 1.3836542763e+01 2.2738004267e+02 2.2738003349e+02 2.2718327141e+02 2.1202428803e+02 2.1202428246e+02 2.1184017372e+02 0 0
38 4.4596635540e+02 4.4552090299e+02 4.4552309494e+02 4.4596634893e+02 4.4579844100e+02 1.3466421885e+01 1.3467781822e+01 1.3467776434e+01 1.3466419695e+01 1.3466657575e+01 2.0667149793e+02 2.0667149353e+02 2.0649099541e+02 1.9424127628e+02 1.9424127197e+02 1.9407157707e+02 0 0
39 4.2426205951e+02 4.2382350026e+02 4.2382445880e+02 4.2426204314e+02 4.2410180824e+02 1.3106894751e+01 1.3108275118e+01 1.3108269834e+01 1.3106892607e+01 1.3107126997e+01 1.8902857240e+02 1.8902856636e+02 1.8886361313e+02 1.7663086829e+02 1.7663086128e+02 1.7647648621e+02 0 0
40 4.0513203792e+02 4.0469637539e+02 4.0469799697e+02 4.0513201938e+02 4.0497715985e+02 1.2749675648e+01 1.2751088663e+01 1.2751083440e+01 1.2749673668e+01 1.2749903848e+01 1.6882293561e+02 1.6882292747e+02 1.6867497063e+02 1.5993139448e+02 1.5993138313e+02 1.5979120255e+02 0 0
41 3.8906135970e+02 3.8863446836e+02 3.8863549359e+02 3.8906131024e+02 3.8891318922e+02 1.2404859788e+01 1.2406295474e+01 1.2406290811e+01 1.2404858066e+01 1.2405082317e+01 1.5297709189e+02 1.5297707367e+02 1.5284327316e+02 1.4561287543e+02 1.4561285591e+02 1.4548526382e+02 0 0
42 3.6856884164e+02 3.6815685346e+02 3.6815729909e+02 3.6856879022e+02 3.6842827066e+02 1.2086855213e+01 1.2088299359e+01 1.2088295317e+01 1.2086853767e+01 1.2087071589e+01 1.4636503769e+02 1.4636501312e+02 1.4623679352e+02 1.3490512351e+02 1.3490509796e+02 1.3478662872e+02 0 0
43 3.4611478495e+02 3.4571584475e+02 3.4571708764e+02 3.4611472989e+02 3.4598667785e+02 1.1797285541e+01 1.1798734487e+01 1.1798730151e+01 1.1797284355e+01 1.1797494857e+01 1.3265625469e+02 1.3265622139e+02 1.3253978157e+02 1.2067134781e+02 1.2067131615e+02 1.2056514359e+02 0 0
44 3.3404083447e+02 3.3364760836e+02 3.3364897816e+02 3.3404076753e+02 3.3391674206e+02 1.1524077404e+01 1.1525528364e+01 1.1525523895e+01 1.1524076484e+01 1.1524278941e+01 1.1749423138e+02 1.1749419689e+02 1.1739087391e+02 1.0827631321e+02 1.0827627850e+02 1.0818071938e+02 0 0
45 3.1949677291e+02 3.1911055588e+02 3.1911250220e+02 3.1949668670e+02 3.1937614970e+02 1.1264668866e+01 1.1266116267e+01 1.1266110884e+01 1.1264668254e+01 1.1264862236e+01 1.0959803205e+02 1.0959799194e+02 1.0950116158e+02 9.9888278301e+01 9.9888237953e+01 9.9799813271e+01 0 0
46 3.0425395060e+02 3.0388074604e+02 3.0388273849e+02 3.0425385166e+02 3.0413327157e+02 1.1019593893e+01 1.1021026232e+01 1.1021019621e+01 1.1019593642e+01 1.1019778955e+01 9.9884321628e+01 9.9884278297e+01 9.9795954704e+01 9.0961206221e+01 9.0961161613e+01 9.0880604744e+01 0 0
47 2.8928058664e+02 2.8891669972e+02 2.8891890352e+02 2.8928049213e+02 2.8916852785e+02 1.0791579287e+01 1.0792992681e+01 1.0792984538e+01 1.0791579486e+01 1.0791754946e+01 8.9895670694e+01 8.9895622253e+01 8.9815903664e+01 8.2203829859e+01 8.2203781128e+01 8.2130855560e+01 0 0
48 2.7639654608e+02 2.7604552670e+02 2.7604780496e+02 2.7639644026e+02 2.7629152686e+02 1.0577064056e+01 1.0578455846e+01 1.0578446547e+01 1.0577064803e+01 1.0577231081e+01 7.8929697633e+01 7.8929649353e+01 7.8859595299e+01 7.3789893921e+01 7.3789843559e+01 7.3724280357e+01 0 0
49 2.6477915721e+02 2.6443750739e+02 2.6443979702e+02 2.6477903524e+02 2.6468157461e+02 1.0372170212e+01 1.0373544850e+01 1.0373534473e+01 1.0372171530e+01 1.0372329482e+01 7.1613717937e+01 7.1613664627e+01 7.1550156593e+01 6.7265138274e+01 6.7265084267e+01 6.7205308914e+01 0 0
50 2.5694930037e+02 2.5660999104e+02 2.5661323341e+02 2.5694918333e+02 2.5685335979e+02 1.0171675924e+01 1.0173038128e+01 1.0173025751e+01 1.0171677798e+01 1.0171828079e+01 6.5408093013e+01 6.5408037186e+01 6.5350169182e+01 6.2095395685e+01 6.2095340252e+01 6.2040193081e+01 0 0
51 2.4642460628e+02 2.4608562883e+02 2.4608777175e+02 2.4642447420e+02 2.4632651889e+02 9.9765596098e+00 9.9779090873e+00 9.9778956702e+00 9.9765620649e+00 9.9767057892e+00 6.1305588473e+01 6.1305531502e+01 6.1251537800e+01 5.8103076330e+01 5.8103020668e+01 5.8051421642e+01 0 0
52 2.3988922067e+02 2.3954359272e+02 2.3954606322e+02 2.3988907756e+02 2.3978692527e+02 9.7881990838e+00 9.7895354546e+00 9.7895214457e+00 9.7882021190e+00 9.7883405432e+00 5.7148763724e+01 5.7148706436e+01 5.7098437309e+01 5.4265656969e+01 5.4265602112e+01 5.4217320919e+01 0 0
53 2.3099853509e+02 2.3066390255e+02 2.3066602785e+02 2.3099838930e+02 2.3090302940e+02 9.6082776442e+00 9.6096025462e+00 9.6095881085e+00 9.6082812731e+00 9.6084151013e+00 5.4708117993e+01 5.4708061218e+01 5.4660236835e+01 5.1168921928e+01 5.1168868065e+01 5.1123359680e+01 0 0
54 2.2249028572e+02 2.2216924151e+02 2.2217137776e+02 2.2249014199e+02 2.2240098306e+02 9.4330640050e+00 9.4343809572e+00 9.4343661658e+00 9.4330682764e+00 9.4331994944e+00 5.1422851138e+01 5.1422795296e+01 5.1377873898e+01 4.7990081159e+01 4.7990027905e+01 4.7947255135e+01 0 0
55 2.1428185416e+02 2.1397390502e+02 2.1397511903e+02 2.1428171713e+02 2.1420177951e+02 9.2633277670e+00 9.2646443790e+00 9.2646302355e+00 9.2633326939e+00 9.2634622591e+00 4.8865193082e+01 4.8865137100e+01 4.8822274208e+01 4.4822716161e+01 4.4822662830e+01 4.4782576561e+01 0 0
56 2.0540300439e+02 2.0510552734e+02 2.0510621296e+02 2.0540287204e+02 2.0532777721e+02 9.0979185541e+00 9.0992376140e+00 9.0992246671e+00 9.0979241169e+00 9.0980516574e+00 4.5372168115e+01 4.5372112274e+01 4.5331723690e+01 4.1585916633e+01 4.1585863590e+01 4.1548490524e+01 0 0
57 2.0049126512e+02 2.0020290489e+02 2.0020323658e+02 2.0049113038e+02 2.0042321433e+02 8.9363254200e+00 8.9376439987e+00 8.9376327339e+00 8.9363316800e+00 8.9364567032e+00 4.0869105413e+01 4.0869052410e+01 4.0832473755e+01 3.8259681456e+01 3.8259629250e+01 3.8225171566e+01 0 0
58 1.9219806303e+02 1.9193269694e+02 1.9193273765e+02 1.9219792655e+02 1.9214058370e+02 8.7787719851e+00 8.7800854009e+00 8.7800756486e+00 8.7787790197e+00 8.7789017917e+00 3.8296271249e+01 3.8296217918e+01 3.8262057304e+01 3.6015719369e+01 3.6015666008e+01 3.5983250618e+01 0 0
59 1.8417099588e+02 1.8391984073e+02 1.8391962834e+02 1.8417085626e+02 1.8412165857e+02 8.6273869562e+00 8.6287008655e+00 8.6286924686e+00 8.6273947972e+00 8.6275170851e+00 3.5018575735e+01 3.5018521309e+01 3.4987911224e+01 3.3068007148e+01 3.3067953110e+01 3.3038325310e+01 0 0
60 1.7710899583e+02 1.7684158805e+02 1.7684184208e+02 1.7710882843e+02 1.7704582354e+02 8.4809461696e+00 8.4822676990e+00 8.4822603373e+00 8.4809548323e+00 8.4810788155e+00 3.2284305552e+01 3.2284250736e+01 3.2256979465e+01 3.0457754092e+01 3.0457699776e+01 3.0430665016e+01 0 0
61 1.7071687011e+02 1.7042776489e+02 1.7042845823e+02 1.7071667352e+02 1.7063599724e+02 8.3398331273e+00 8.3411657209e+00 8.3411584862e+00 8.3398426138e+00 8.3399706524e+00 2.9698725783e+01 2.9698670387e+01 2.9674987793e+01 2.8040743534e+01 2.8040688276e+01 2.8016175032e+01 0 0
62 1.6500758426e+02 1.6470531213e+02 1.6470664618e+02 1.6500735957e+02 1.6491556789e+02 8.2029105422e+00 8.2042588016e+00 8.2042510586e+00 8.2029208441e+00 8.2030560931e+00 2.7278822051e+01 2.7278765202e+01 2.7259038925e+01 2.6035418925e+01 2.6035361767e+01 2.6013190508e+01 0 0
63 1.5989426560e+02 1.5960645571e+02 1.5960818113e+02 1.5989403229e+02 1.5981099677e+02 8.0692018304e+00 8.0705818643e+00 8.0705727099e+00 8.0692129874e+00 8.0693648734e+00 2.5167386770e+01 2.5167328119e+01 2.5153566360e+01 2.4355188570e+01 2.4355129004e+01 2.4335704327e+01 0 0
64 1.5529880184e+02 1.5503625458e+02 1.5503770963e+02 1.5529856577e+02 1.5523321983e+02 7.9408835473e+00 7.9423216703e+00 7.9423107846e+00 7.9408955680e+00 7.9410770625e+00 2.4317060434e+01 2.4316997528e+01 2.4311888218e+01 2.3039923001e+01 2.3039860964e+01 2.3024205446e+01 0 0
65 1.5113107840e+02 1.5086660473e+02 1.5086772456e+02 1.5113082211e+02 1.5106375736e+02 7.8144775186e+00 7.8160284420e+00 7.8160159485e+00 7.8144903654e+00 7.8147284835e+00 2.2306591072e+01 2.2306528091e+01 2.2313275099e+01 2.1488684811e+01 2.1488621712e+01 2.1477311611e+01 0 0
66 1.4848774071e+02 1.4814811924e+02 1.4814945737e+02 1.4848743239e+02 1.4836924747e+02 7.6906900740e+00 7.6924178109e+00 7.6924035799e+00 7.6907037004e+00 7.6910334399e+00 2.1417579377e+01 2.1417513609e+01 2.1442817450e+01 2.0584618769e+01 2.0584553003e+01 2.0579581976e+01 0 0
67 1.4502692295e+02 1.4470370455e+02 1.4470452789e+02 1.4502660720e+02 1.4491818476e+02 7.5716843710e+00 7.5736471736e+00 7.5736315422e+00 7.5716987906e+00 7.5721568413e+00 2.0864682238e+01 2.0864612579e+01 2.0913987160e+01 1.9774086102e+01 1.9774017572e+01 1.9777747154e+01 0 0
68 1.4236571428e+02 1.4212634674e+02 1.4212687581e+02 1.4236542096e+02 1.4231202995e+02 7.4539261716e+00 7.4562741460e+00 7.4562558202e+00 7.4539414622e+00 7.4546150800e+00 1.9410663965e+01 1.9410594225e+01 1.9488515615e+01 1.8790198366e+01 1.8790127993e+01 1.8802352428e+01 0 0
69 1.3877325645e+02 1.3862318952e+02 1.3862366151e+02 1.3877298866e+02 1.3877855492e+02 7.3384868668e+00 7.3413342004e+00 7.3413125674e+00 7.3385030646e+00 7.3394676153e+00 1.9255369488e+01 1.9255294323e+01 1.9380532980e+01 1.8310569540e+01 1.8310495377e+01 1.8339634657e+01 0 0
70 1.3488445826e+02 1.3478791935e+02 1.3478740494e+02 1.3488421322e+02 1.3492969089e+02 7.2272881712e+00 7.2307233444e+00 7.2306993567e+00 7.2273052070e+00 7.2286308963e+00 1.8426739278e+01 1.8426662445e+01 1.8603172541e+01 1.7348901101e+01 1.7348825932e+01 1.7397140980e+01 0 0
71 1.3207217542e+02 1.3196172356e+02 1.3196067270e+02 1.3207186875e+02 1.3209997841e+02 7.1182984097e+00 7.1224833250e+00 7.1224573957e+00 7.1183162175e+00 7.1201380825e+00 1.7096686039e+01 1.7096610069e+01 1.7314394951e+01 1.6368006619e+01 1.6367930889e+01 1.6428360939e+01 0 0
72 1.2807027872e+02 1.2800563037e+02 1.2800495901e+02 1.2806995006e+02 1.2812804874e+02 7.0130412565e+00 7.0180330061e+00 7.0180056058e+00 7.0130598107e+00 7.0154742742e+00 1.6531807330e+01 1.6531728745e+01 1.6824321747e+01 1.5688898668e+01 1.5688821197e+01 1.5777296364e+01 0 0
73 1.2386560586e+02 1.2386834225e+02 1.2386866943e+02 1.2386532860e+02 1.2398648884e+02 6.9121342443e+00 6.9179958850e+00 6.9179665810e+00 6.9121535774e+00 6.9152890195e+00 1.5674947905e+01 1.5674868405e+01 1.6044586658e+01 1.4769723250e+01 1.4769645810e+01 1.4888880730e+01 0 0
74 1.2050300198e+02 1.2058284561e+02 1.2058338822e+02 1.2050278783e+02 1.2070313006e+02 6.8137216136e+00 6.8206010580e+00 6.8205703928e+00 6.8137417246e+00 6.8178050484e+00 1.4499304801e+01 1.4499227107e+01 1.4931176186e+01 1.3777831170e+01 1.3777754784e+01 1.3917998672e+01 0 0
75 1.1658816203e+02 1.1668352882e+02 1.1668390544e+02 1.1658796639e+02 1.1681052073e+02 6.7177667048e+00 6.7255128504e+00 6.7254834380e+00 6.7177875678e+00 6.7227886163e+00 1.3713886387e+01 1.3713808894e+01 1.4187697411e+01 1.3040681725e+01 1.3040605485e+01 1.3199673474e+01 0 0
76 1.1308191081e+02 1.1313430124e+02 1.1313515148e+02 1.1308175753e+02 1.1327980171e+02 6.6256814234e+00 6.6343015093e+00 6.6342737003e+00 6.6257029979e+00 6.6317453942e+00 1.2848848319e+01 1.2848772347e+01 1.3397850692e+01 1.2230658972e+01 1.2230583966e+01 1.2419983029e+01 0 0
77 1.1101129897e+02 1.1089502268e+02 1.1089660778e+02 1.1101084503e+02 1.1104003624e+02 6.5359391989e+00 6.5458088894e+00 6.5457823584e+00 6.5359614816e+00 6.5434445803e+00 1.1854646290e+01 1.1854573607e+01 1.2483277559e+01 1.1459479993e+01 1.1459406614e+01 1.1670099735e+01 0 0
78 1.0753730933e+02 1.0745749977e+02 1.0745990804e+02 1.0753665572e+02 1.0758858087e+02 6.4478834169e+00 6.4588389913e+00 6.4588126431e+00 6.4479063849e+00 6.4567475813e+00 1.1388536733e+01 1.1388465226e+01 1.2034230590e+01 1.0982658789e+01 1.0982585728e+01 1.1210969627e+01 0 0
79 1.0470724972e+02 1.0444572828e+02 1.0444828079e+02 1.0470647916e+02 1.0459352592e+02 6.3621560228e+00 6.3743090034e+00 6.3742827816e+00 6.3621796684e+00 6.3724858636e+00 1.0703237533e+01 1.0703171194e+01 1.1407708108e+01 1.0346023616e+01 1.0345953166e+01 1.0603732049e+01 0 0
80 1.0110511033e+02 1.0098494435e+02 1.0098765201e+02 1.0110419189e+02 1.0112831229e+02 6.2792772335e+00 6.2917356299e+00 6.2917092277e+00 6.2793015318e+00 6.2901723805e+00 1.0321375377e+01 1.0321315229e+01 1.0838100910e+01 9.8362313205e+00 9.8361638784e+00 1.0060083985e+01 0 0
81 9.7792364695e+01 9.7920367838e+01 9.7923499318e+01 9.7791379010e+01 9.8068298207e+01 6.1991466708e+00 6.2115064195e+00 6.2114793508e+00 6.1991716244e+00 6.2101207144e+00 9.6430514612e+00 9.6430027485e+00 9.9233343601e+00 9.2242452351e+00 9.2241826653e+00 9.3637587428e+00 0 0
