matrix=data/matrices/bodyy4.mtx n=17546 seed=10
iter res_d res_f res_ffma res_p8q res_p8n res_p16q res_p16n res_p32q res_p32n res_p64q res_p64n solerr_d solerr_f solerr_p32q solerr_p32n pAp_d pAp_p8q pAp_p8n pAp_p16q pAp_p16n pAp_p32q pAp_p32n pAp_p64q pAp_p64n rz_d rz_p32q rz_p32n guard_p8q guard_p8n guard_p16q guard_p16n guard_p32q guard_p32n guard_p64q guard_p64n
17 1.9575069849e+01 1.9574056996e+01 1.9574046862e+01 4.0960000000e+03 1.0240000000e+03 1.8303005218e+01 2.6400757565e+01 1.9575100384e+01 1.9574741031e+01 1.9575069849e+01 1.9575069849e+01 5.2331547120e-02 5.2331636173e-02 5.2331549296e-02 5.2331557090e-02 4.1017793242e+00 1.6777216000e+07 3.2768000000e+04 4.0878906250e+00 2.0921875000e+01 4.1017801464e+00 4.1017496884e+00 4.1017793242e+00 4.1017793242e+00 7.8100163842e+00 7.8100180030e+00 7.8099606633e+00 0 0 0 0 0 0 0 0
18 1.7512878050e+01 1.7511954448e+01 1.7511956191e+01 4.0960000000e+03 1.0240000000e+03 1.6416455159e+01 2.4331050121e+01 1.7512905267e+01 1.7512586590e+01 1.7512878050e+01 1.7512878050e+01 4.6768856303e-02 4.6768945081e-02 4.6768857871e-02 4.6768862877e-02 3.7936788803e+00 1.6777216000e+07 6.5536000000e+04 3.7832031250e+00 1.8156250000e+01 3.7936796993e+00 3.7936528921e+00 3.7936788803e+00 3.7936788803e+00 7.0055904205e+00 7.0055919886e+00 7.0055432022e+00 0 0 0 0 0 0 0 0
19 1.5579384640e+01 1.5578535406e+01 1.5578568708e+01 4.0960000000e+03 4.0960000000e+03 1.4452508433e+01 2.2715633383e+01 1.5579410787e+01 1.5579117815e+01 1.5579384640e+01 1.5579384640e+01 4.1829723212e-02 4.1829796126e-02 4.1829724097e-02 4.1829726727e-02 3.2341637972e+00 1.6777216000e+07 1.0485760000e+06 3.2304687500e+00 1.6187500000e+01 3.2341645807e+00 3.2341414988e+00 3.2341637972e+00 3.2341637972e+00 5.8646491376e+00 5.8646506071e+00 5.8646106124e+00 0 0 0 0 0 0 0 0
20 1.3841097713e+01 1.3840367440e+01 1.3840388938e+01 4.0960000000e+03 4.0960000000e+03 1.2893796958e+01 2.0591260282e+01 1.3841120554e+01 1.3840866856e+01 1.3841097713e+01 1.3841097713e+01 3.7369445270e-02 3.7369483069e-02 3.7369445540e-02 3.7369445665e-02 2.6203934384e+00 1.6777216000e+07 1.0485760000e+06 2.6152343750e+00 1.4054687500e+01 2.6203941405e+00 2.6203776449e+00 2.6203934384e+00 2.6203934384e+00 4.8121413738e+00 4.8121427000e+00 4.8121129870e+00 0 0 0 0 0 0 0 0
21 1.2128657465e+01 1.2128004194e+01 1.2128014259e+01 4.0960000000e+03 4.0960000000e+03 1.1216617137e+01 1.9467922334e+01 1.2128679170e+01 1.2128444772e+01 1.2128657465e+01 1.2128657465e+01 3.3452986728e-02 3.3452989749e-02 3.3452986477e-02 3.3452985956e-02 2.2050032631e+00 1.6777216000e+07 1.0485760000e+06 2.1992187500e+00 1.1812500000e+01 2.2050038874e+00 2.2049903870e+00 2.2050032631e+00 2.2050032631e+00 3.9804921818e+00 3.9804933369e+00 3.9804689437e+00 0 0 0 0 0 0 0 0
22 1.0505242259e+01 1.0504659073e+01 1.0504664883e+01 4.0960000000e+03 4.0960000000e+03 9.7819987733e+00 1.7958284996e+01 1.0505260194e+01 1.0505062155e+01 1.0505242259e+01 1.0505242259e+01 3.0165695322e-02 3.0165681395e-02 3.0165694653e-02 3.0165693074e-02 1.7937513390e+00 1.0000000000e+00 1.0485760000e+06 1.7885742188e+00 1.0359375000e+01 1.7937518805e+00 1.7937409878e+00 1.7937513390e+00 1.7937513390e+00 3.1460682905e+00 3.1460692436e+00 3.1460504383e+00 1 0 0 0 0 0 0 0
23 9.3981429356e+00 9.3976313752e+00 9.3976252864e+00 4.0960000000e+03 4.0960000000e+03 8.6926693254e+00 1.6643316977e+01 9.3981601741e+00 9.3979740171e+00 9.3981429356e+00 9.3981429356e+00 2.7277730587e-02 2.7277695918e-02 2.7277729461e-02 2.7277728183e-02 1.3357269348e+00 1.0000000000e+00 1.0485760000e+06 1.3310546875e+00 9.2421875000e+00 1.3357273415e+00 1.3357195780e+00 1.3357269348e+00 1.3357269348e+00 2.3950777499e+00 2.3950784802e+00 2.3950641453e+00 1 0 0 0 0 0 0 0
24 8.3326945717e+00 8.3322221651e+00 8.3322162134e+00 4.0960000000e+03 4.0960000000e+03 7.7962330648e+00 1.6232683081e+01 8.3327092191e+00 8.3325482444e+00 8.3326945717e+00 8.3326945717e+00 2.4679573145e-02 2.4679522879e-02 2.4679571517e-02 2.4679570167e-02 1.0588604495e+00 1.0000000000e+00 1.6777216000e+07 1.0551757812e+00 8.1835937500e+00 1.0588607788e+00 1.0588544235e+00 1.0588604495e+00 1.0588604495e+00 1.9096646797e+00 1.9096652716e+00 1.9096534848e+00 1 0 0 0 0 0 0 0
25 7.4939084146e+00 7.4934686832e+00 7.4934697014e+00 4.0960000000e+03 4.0960000000e+03 6.9888303742e+00 1.5463667094e+01 7.4939225051e+00 7.4937698873e+00 7.4939084146e+00 7.4939084146e+00 2.2381970739e-02 2.2381913726e-02 2.2381968596e-02 2.2381967479e-02 8.4668936950e-01 1.6777216000e+07 1.6777216000e+07 8.4448242188e-01 7.2167968750e+00 8.4668963775e-01 8.4668418020e-01 8.4668936950e-01 8.4668936950e-01 1.5228613406e+00 1.5228618160e+00 1.5228517875e+00 0 0 0 0 0 0 0 0
26 6.6693702153e+00 6.6689944336e+00 6.6689930036e+00 4.0960000000e+03 4.0960000000e+03 6.2898728127e+00 1.4530141087e+01 6.6693823489e+00 6.6692516878e+00 6.6693702153e+00 6.6693702153e+00 2.0376331461e-02 2.0376263098e-02 2.0376328816e-02 2.0376327314e-02 6.7895548267e-01 1.6777216000e+07 1.6777216000e+07 6.7797851562e-01 6.5644531250e+00 6.7895569652e-01 6.7895104736e-01 6.7895548267e-01 6.7895548267e-01 1.2121054661e+00 1.2121058404e+00 1.2120975330e+00 0 0 0 0 0 0 0 0
27 6.1184405062e+00 6.1180978928e+00 6.1180851108e+00 4.0960000000e+03 4.0960000000e+03 5.7309466932e+00 1.4330910648e+01 6.1184524261e+00 6.1183268337e+00 6.1184405062e+00 6.1184405062e+00 1.8586063977e-02 1.8585984686e-02 1.8586060878e-02 1.8586059207e-02 5.2670309875e-01 1.0000000000e+00 1.6777216000e+07 5.2661132812e-01 5.7089843750e+00 5.2670326456e-01 5.2669968084e-01 5.2670309875e-01 5.2670309875e-01 9.5254032414e-01 9.5254061371e-01 9.5253410190e-01 1 0 0 0 0 0 0 0
28 5.6885458879e+00 5.6882437754e+00 5.6882320394e+00 4.0960000000e+03 4.0960000000e+03 5.3531532763e+00 1.3486103959e+01 5.6885565730e+00 5.6884437868e+00 5.6885458879e+00 5.6885458879e+00 1.6895725640e-02 1.6895640872e-02 1.6895722029e-02 1.6895719720e-02 4.2190740731e-01 1.0000000000e+00 1.6777216000e+07 4.2089843750e-01 5.3554687500e+00 4.2190753482e-01 4.2190458439e-01 4.2190740731e-01 4.2190740731e-01 7.8136026124e-01 7.8136049211e-01 7.8135513514e-01 1 0 0 0 0 0 0 0
29 5.2639584228e+00 5.2636843764e+00 5.2636611853e+00 4.0960000000e+03 4.0960000000e+03 4.9021678878e+00 1.2554879529e+01 5.2639690252e+00 5.2638586008e+00 5.2639584228e+00 5.2639584228e+00 1.5283407962e-02 1.5283312591e-02 1.5283403918e-02 1.5283401161e-02 3.6192118607e-01 1.0000000000e+00 1.6777216000e+07 3.5974121094e-01 5.0917968750e+00 3.6192129552e-01 3.6191891134e-01 3.6192118607e-01 3.6192118607e-01 6.7239040811e-01 6.7239060998e-01 6.7238615826e-01 1 0 0 0 0 0 0 0
30 4.8575892426e+00 4.8573400033e+00 4.8573219403e+00 4.0960000000e+03 4.0960000000e+03 4.5689167206e+00 1.2221906562e+01 4.8575983019e+00 4.8575039171e+00 4.8575892426e+00 4.8575892426e+00 1.3761379624e-02 1.3761286759e-02 1.3761375090e-02 1.3761372097e-02 3.1064141883e-01 1.6777216000e+07 1.6777216000e+07 3.0822753906e-01 4.6718750000e+00 3.1064151414e-01 3.1063942239e-01 3.1064141883e-01 3.1064141883e-01 5.7931396794e-01 5.7931414619e-01 5.7931012288e-01 0 0 0 0 0 0 0 0
31 4.3859404810e+00 4.3857198989e+00 4.3857003284e+00 4.0960000000e+03 4.0960000000e+03 4.1022097704e+00 1.1510864433e+01 4.3859488949e+00 4.3858630330e+00 4.3859404810e+00 4.3859404810e+00 1.2371217214e-02 1.2371125938e-02 1.2371212198e-02 1.2371208823e-02 2.7328940900e-01 1.0000000000e+00 1.6777216000e+07 2.7026367188e-01 4.3105468750e+00 2.7328949422e-01 2.7328749932e-01 2.7328940900e-01 2.7328940900e-01 5.0072750464e-01 5.0072766468e-01 5.0072409958e-01 1 0 0 0 0 0 0 0
32 3.9900027643e+00 3.9898047456e+00 3.9897893283e+00 4.0960000000e+03 4.0960000000e+03 3.7743997867e+00 1.0723805295e+01 3.9900099159e+00 3.9899380462e+00 3.9900027643e+00 3.9900027643e+00 1.1104199785e-02 1.1104116385e-02 1.1104194223e-02 1.1104190747e-02 2.2617577044e-01 1.0000000000e+00 1.6777216000e+07 2.2399902344e-01 3.9121093750e+00 2.2617584560e-01 2.2617436107e-01 2.2617577044e-01 2.2617577044e-01 4.1590351893e-01 4.1590366140e-01 4.1590083949e-01 1 0 0 0 0 0 0 0
33 3.5729415259e+00 3.5727498689e+00 3.5727415941e+00 4.0960000000e+03 4.0960000000e+03 3.3877075582e+00 1.0389297378e+01 3.5729479422e+00 3.5728834149e+00 3.5729415259e+00 3.5729415259e+00 9.9371553035e-03 9.9370766887e-03 9.9371492421e-03 9.9371459060e-03 1.9125039060e-01 1.6777216000e+07 1.6777216000e+07 1.8878173828e-01 3.4365234375e+00 1.9125045836e-01 1.9124904554e-01 1.9125039060e-01 1.9125039060e-01 3.5168103102e-01 3.5168116167e-01 3.5167860612e-01 0 0 0 0 0 0 0 0
34 3.1941093243e+00 3.1939534699e+00 3.1939398842e+00 4.0960000000e+03 4.0960000000e+03 3.0688709243e+00 9.7082439195e+00 3.1941145631e+00 3.1940653543e+00 3.1941093243e+00 3.1941093243e+00 8.9092286392e-03 8.9091516970e-03 8.9092221582e-03 8.9092188691e-03 1.6314258207e-01 1.6777216000e+07 1.6777216000e+07 1.6088867188e-01 3.0078125000e+00 1.6314264573e-01 1.6314152628e-01 1.6314258207e-01 1.6314258207e-01 2.9394195539e-01 2.9394207522e-01 2.9394004121e-01 0 0 0 0 0 0 0 0
35 2.8257420307e+00 2.8256035624e+00 2.8255954621e+00 4.0960000000e+03 4.0960000000e+03 2.7167737070e+00 9.0208092763e+00 2.8257467112e+00 2.8257020192e+00 2.8257420307e+00 2.8257420307e+00 8.0600581653e-03 8.0599850798e-03 8.0600512792e-03 8.0600483047e-03 1.2898641389e-01 1.0000000000e+00 1.6777216000e+07 1.2829589844e-01 2.7041015625e+00 1.2898647040e-01 1.2898555864e-01 1.2898641389e-01 1.2898641389e-01 2.2848320639e-01 2.2848330997e-01 2.2848169599e-01 1 0 0 0 0 0 0 0
36 2.5439158968e+00 2.5437912321e+00 2.5437813909e+00 4.0960000000e+03 4.0960000000e+03 2.4478945034e+00 8.7392791465e+00 2.5439200138e+00 2.5438827009e+00 2.5439158968e+00 2.5439158968e+00 7.3222083653e-03 7.3221375552e-03 7.3222011197e-03 7.3221985434e-03 9.9257573254e-02 1.6777216000e+07 1.6777216000e+07 9.8388671875e-02 2.4189453125e+00 9.9257620983e-02 9.9256930407e-02 9.9257573254e-02 9.9257573254e-02 1.7908123673e-01 1.7908132542e-01 1.7908007000e-01 0 0 0 0 0 0 0 0
37 2.2504656676e+00 2.2503507129e+00 2.2503423430e+00 4.0960000000e+03 4.0960000000e+03 2.1722683996e+00 8.3028609527e+00 2.2504694965e+00 2.2504354426e+00 2.2504656676e+00 2.2504656676e+00 6.6722446697e-03 6.6721728946e-03 6.6722370915e-03 6.6722349731e-03 8.0007616880e-02 1.0000000000e+00 1.6777216000e+07 7.9162597656e-02 2.2832031250e+00 8.0007658806e-02 8.0007066019e-02 8.0007616880e-02 8.0007616880e-02 1.4470257844e-01 1.4470265619e-01 1.4470162895e-01 1 0 0 0 0 0 0 0
38 2.0258068147e+00 2.0256986614e+00 2.0256885394e+00 4.0960000000e+03 4.0960000000e+03 1.9523123309e+00 7.6994317972e+00 2.0258103454e+00 2.0257799736e+00 2.0258068147e+00 2.0258068147e+00 6.0959161863e-03 6.0958436138e-03 6.0959082396e-03 6.0959066914e-03 6.4123475614e-02 1.0000000000e+00 1.6777216000e+07 6.3842773438e-02 2.0097656250e+00 6.4123511780e-02 6.4123084769e-02 6.4123475614e-02 6.4123475614e-02 1.1493097320e-01 1.1493103951e-01 1.1493028235e-01 1 0 0 0 0 0 0 0
39 1.8142334365e+00 1.8141367527e+00 1.8141215733e+00 4.0960000000e+03 4.0960000000e+03 1.7438508035e+00 7.3654599313e+00 1.8142368282e+00 1.8142079371e+00 1.8142334365e+00 1.8142334365e+00 5.5624194442e-03 5.5623438455e-03 5.5624110483e-03 5.5624105201e-03 5.1375584312e-02 1.6777216000e+07 1.6777216000e+07 5.0903320312e-02 1.7187500000e+00 5.1375614945e-02 5.1375288051e-02 5.1375584312e-02 5.1375584312e-02 9.2587143570e-02 9.2587201390e-02 9.2586557847e-02 0 0 0 0 0 0 0 0
40 1.6583543672e+00 1.6582689036e+00 1.6582568983e+00 4.0960000000e+03 4.0960000000e+03 1.6177723882e+00 7.0400639202e+00 1.6583574536e+00 1.6583319750e+00 1.6583543672e+00 1.6583543672e+00 5.0553579933e-03 5.0552788725e-03 5.0553489456e-03 5.0553494063e-03 4.0877728998e-02 1.0000000000e+00 1.6777216000e+07 4.0466308594e-02 1.4960937500e+00 4.0877756197e-02 4.0877441876e-02 4.0877728998e-02 4.0877728998e-02 7.5312756839e-02 7.5312809087e-02 7.5312210713e-02 1 0 0 0 0 0 0 0
41 1.5285393587e+00 1.5284542330e+00 1.5284413640e+00 4.0960000000e+03 4.0960000000e+03 1.4733969043e+00 6.5431261642e+00 1.5285425043e+00 1.5285170846e+00 1.5285393587e+00 1.5285393587e+00 4.5950704725e-03 4.5949862961e-03 4.5950606663e-03 4.5950619098e-03 3.4143045103e-02 1.6777216000e+07 1.6777216000e+07 3.4149169922e-02 1.3681640625e+00 3.4143070690e-02 3.4142786171e-02 3.4143045103e-02 3.4143045103e-02 6.2080782156e-02 6.2080830801e-02 6.2080327421e-02 0 0 0 0 0 0 0 0
42 1.3873482640e+00 1.3872688599e+00 1.3872585911e+00 4.0960000000e+03 4.0960000000e+03 1.3382883191e+00 6.2923564743e+00 1.3873510719e+00 1.3873300548e+00 1.3873482640e+00 1.3873482640e+00 4.1797885124e-03 4.1796989640e-03 4.1797778239e-03 4.1797795910e-03 2.8371486985e-02 1.6777216000e+07 1.6777216000e+07 2.8320312500e-02 1.2089843750e+00 2.8371510794e-02 2.8371280991e-02 2.8371486985e-02 2.8371486985e-02 5.1122718131e-02 5.1122763660e-02 5.1122388802e-02 0 0 0 0 0 0 0 0
43 1.2603619429e+00 1.2602845535e+00 1.2602768445e+00 4.0960000000e+03 4.0960000000e+03 1.2141338863e+00 6.0595998218e+00 1.2603646946e+00 1.2603436260e+00 1.2603619429e+00 1.2603619429e+00 3.8000638672e-03 3.7999699569e-03 3.8000522835e-03 3.8000547797e-03 2.2957174530e-02 1.0000000000e+00 1.6777216000e+07 2.2857666016e-02 1.1000976562e+00 2.2957196459e-02 2.2957057459e-02 2.2957174530e-02 2.2957174530e-02 4.1779463924e-02 4.1779506486e-02 4.1779239196e-02 1 0 0 0 0 0 0 0
44 1.1752359347e+00 1.1751655158e+00 1.1751552702e+00 4.0960000000e+03 4.0960000000e+03 1.1276011595e+00 5.7227615711e+00 1.1752384967e+00 1.1752200070e+00 1.1752359347e+00 1.1752359347e+00 3.4508562875e-03 3.4507589002e-03 3.4508437207e-03 3.4508470478e-03 1.8496995962e-02 1.0000000000e+00 1.6777216000e+07 1.8661499023e-02 9.8388671875e-01 1.8497016514e-02 1.8496884732e-02 1.8496995962e-02 1.8496995962e-02 3.3965466869e-02 3.3965506125e-02 3.3965263981e-02 1 0 0 0 0 0 0 0
45 1.0885684320e+00 1.0885006959e+00 1.0884916607e+00 4.0960000000e+03 4.0960000000e+03 1.0392680718e+00 5.5042597141e+00 1.0885709351e+00 1.0885518939e+00 1.0885684320e+00 1.0885684320e+00 3.1300699320e-03 3.1299696217e-03 3.1300563491e-03 3.1300606237e-03 1.5534546986e-02 1.0000000000e+00 1.6777216000e+07 1.5716552734e-02 8.6547851562e-01 1.5534565900e-02 1.5534462407e-02 1.5534546986e-02 1.5534546986e-02 2.8310934789e-02 2.8310970869e-02 2.8310770635e-02 1 0 0 0 0 0 0 0
46 9.9686022895e-01 9.9680359923e-01 9.9679415145e-01 4.0960000000e+03 4.0960000000e+03 9.4644173256e-01 5.3370755101e+00 9.9686250006e-01 9.9684558992e-01 9.9686022895e-01 9.9686022895e-01 2.8423242771e-03 2.8422203778e-03 2.8423097202e-03 2.8423148826e-03 1.2926512863e-02 1.0000000000e+00 1.6777216000e+07 1.3076782227e-02 7.6928710938e-01 1.2926530209e-02 1.2926435098e-02 1.2926512863e-02 1.2926512863e-02 2.3433969106e-02 2.3434002185e-02 2.3433826864e-02 1 0 0 0 0 0 0 0
