matrix=data/matrices/mhd4800b.mtx n=4800 seed=11
iter res_d res_f res_ffma res_p8q res_p8n res_p16q res_p16n res_p32q res_p32n res_p64q res_p64n solerr_d solerr_f solerr_p32q solerr_p32n pAp_d pAp_p8q pAp_p8n pAp_p16q pAp_p16n pAp_p32q pAp_p32n pAp_p64q pAp_p64n rz_d rz_p32q rz_p32n guard_p8q guard_p8n guard_p16q guard_p16n guard_p32q guard_p32n guard_p64q guard_p64n
10 3.3983181091e-04 3.3984630356e-04 3.3984719214e-04 1.1313708499e+01 5.6568542495e+00 3.8842535588e-04 3.2440630532e-04 3.3983342413e-04 3.3983346595e-04 3.3983181091e-04 3.3983181091e-04 4.1759355650e+00 4.1759205361e+00 4.1759033978e+00 4.1759580191e+00 2.5631786791e-06 1.0485760000e+06 6.5536000000e+04 3.9935112000e-06 4.4405460358e-06 2.5631848075e-06 2.5631904919e-06 2.5631786791e-06 2.5631786791e-06 3.1652388931e-06 3.1652514281e-06 3.1652514281e-06 0 0 0 0 0 0 0 0
11 2.3681143188e-04 2.3672652336e-04 2.3672223863e-04 1.1313708499e+01 5.6568542495e+00 3.9790053743e-04 2.6952395222e-04 2.3681356685e-04 2.3679562359e-04 2.3681143188e-04 2.3681143188e-04 2.9390144340e+00 2.9390845040e+00 2.9389225440e+00 2.9388853122e+00 5.2875787393e-07 1.0485760000e+06 6.5536000000e+04 1.8849968910e-06 1.3038516045e-06 5.2876441714e-07 5.2876544032e-07 5.2875787393e-07 5.2875787393e-07 9.3768069342e-07 9.3769222076e-07 9.3768528586e-07 0 0 0 0 0 0 0 0
12 1.8799977812e-04 1.8800096776e-04 1.8799947487e-04 1.1313708499e+01 5.6568542495e+00 2.9430086551e-04 2.1362304688e-04 1.8799928590e-04 1.8798991251e-04 1.8799977812e-04 1.8799977812e-04 4.1018722654e+00 4.1018429086e+00 4.1018119764e+00 4.1017892538e+00 4.3367834681e-07 1.0485760000e+06 6.5536000000e+04 9.0897083282e-07 3.5762786865e-07 4.3369914238e-07 4.3371079528e-07 4.3367834681e-07 4.3367834681e-07 6.0876959426e-07 6.0878790009e-07 6.0878971908e-07 0 0 0 0 0 0 0 0
13 1.5670922820e-04 1.5669852528e-04 1.5670029371e-04 1.1313708499e+01 5.6568542495e+00 2.7802836850e-04 1.5560972637e-04 1.5671420238e-04 1.5671402102e-04 1.5670922820e-04 1.5670922820e-04 1.6489186989e+00 1.6490654740e+00 1.6487064433e+00 1.6485171914e+00 3.7038209245e-07 1.0485760000e+06 6.5536000000e+04 4.9173831940e-07 1.8253922462e-07 3.7039836798e-07 3.7040467760e-07 3.7038209245e-07 3.7038209245e-07 4.8400921903e-07 4.8402637276e-07 4.8402898756e-07 0 0 0 0 0 0 0 0
14 1.6872126701e-04 1.6872447889e-04 1.6872540010e-04 1.1313708499e+01 5.6568542495e+00 1.7531013936e-04 1.1003269273e-04 1.6872286281e-04 1.6871997804e-04 1.6872126701e-04 1.6872126701e-04 1.4035317625e+00 1.4035754279e+00 1.4034470591e+00 1.4034184913e+00 2.6886447766e-07 1.0485760000e+06 6.5536000000e+04 4.2095780373e-07 1.2293457985e-07 2.6886397109e-07 2.6885311399e-07 2.6886447766e-07 2.6886447766e-07 3.6755153886e-07 3.6755676547e-07 3.6754960320e-07 0 0 0 0 0 0 0 0
15 7.8626528528e-05 7.8568356012e-05 7.8565145459e-05 1.1313708499e+01 5.6568542495e+00 9.0272213487e-05 1.3126106670e-04 7.8626581033e-05 7.8616854438e-05 7.8626528528e-05 7.8626528528e-05 9.6230783664e-01 9.6221823959e-01 9.6246683666e-01 9.6271628694e-01 1.2322726178e-07 1.0485760000e+06 6.5536000000e+04 2.3655593395e-07 2.2351741791e-07 1.2322863086e-07 1.2322632870e-07 1.2322726178e-07 1.2322726178e-07 1.8228487807e-07 1.8228695353e-07 1.8228365661e-07 0 0 0 0 0 0 0 0
16 3.0015031872e-05 3.0041386788e-05 3.0043011904e-05 1.1313708499e+01 5.6568542495e+00 5.5016346366e-05 5.0607678075e-05 3.0015266624e-05 3.0017071614e-05 3.0015031872e-05 3.0015031872e-05 3.4086907582e-01 3.4088351667e-01 3.4087481073e-01 3.4093410644e-01 5.1632787594e-08 1.0485760000e+06 6.5536000000e+04 1.3411045074e-07 8.4750354290e-08 5.1635538512e-08 5.1637513820e-08 5.1632787594e-08 5.1632787594e-08 5.7930345754e-08 5.7931941910e-08 5.7931885067e-08 0 0 0 0 0 0 0 0
17 2.3796132717e-05 2.3793279529e-05 2.3793597990e-05 1.1313708499e+01 5.6568542495e+00 2.9548517961e-05 3.0036956307e-05 2.3796739206e-05 2.3795115577e-05 2.3796132717e-05 2.3796132717e-05 8.0644502938e-01 8.0639821586e-01 8.0654841015e-01 8.0670455969e-01 2.5154057794e-08 1.0485760000e+06 6.5536000000e+04 2.3748725653e-08 2.6077032089e-08 2.5155756589e-08 2.5156850825e-08 2.5154057794e-08 2.5154057794e-08 2.0724730757e-08 2.0726012906e-08 2.0726801608e-08 0 0 0 0 0 0 0 0
18 9.5217165008e-06 9.5384946900e-06 9.5394370707e-06 1.1313708499e+01 5.6568542495e+00 1.5258789062e-05 2.0542773465e-05 9.5217079148e-06 9.5226464917e-06 9.5217165008e-06 9.5217165008e-06 5.7052971292e-01 5.7049521849e-01 5.7061998532e-01 5.7076955311e-01 5.7839328800e-09 1.0485760000e+06 6.5536000000e+04 6.7520886660e-09 6.5192580223e-09 5.7837681311e-09 5.7832885147e-09 5.7839328800e-09 5.7839328800e-09 5.8604189918e-09 5.8604339159e-09 5.8601425934e-09 0 0 0 0 0 0 0 0
19 6.6052615695e-06 6.6017268266e-06 6.6015639084e-06 1.1313708499e+01 5.6568542495e+00 1.5728399756e-05 1.7059844799e-05 6.6052790218e-06 6.6038585831e-06 6.6052615695e-06 6.6052615695e-06 5.7717694685e-01 5.7713861241e-01 5.7726956065e-01 5.7742684023e-01 1.0832094155e-09 1.0485760000e+06 6.5536000000e+04 2.9103830457e-09 2.3283064365e-09 1.0832028607e-09 1.0831158193e-09 1.0832094155e-09 1.0832094155e-09 1.2741426127e-09 1.2741425692e-09 1.2740501987e-09 0 0 0 0 0 0 0 0
20 1.9654194815e-06 1.9671156570e-06 1.9672266582e-06 1.1313708499e+01 5.6568542495e+00 1.0092740292e-05 1.3214498959e-05 1.9654216434e-06 1.9647189510e-06 1.9654194815e-06 1.9654194815e-06 5.4122699641e-01 5.4119324750e-01 5.4131803131e-01 5.4148780545e-01 2.3559088693e-10 1.0485760000e+06 6.5536000000e+04 2.2118911147e-09 2.4447217584e-09 2.3559110218e-10 2.3557755746e-10 2.3559088693e-10 2.3559088693e-10 2.7708143737e-10 2.7708191297e-10 2.7705637784e-10 0 0 0 0 0 0 0 0
21 1.1099265031e-06 1.1141996542e-06 1.1144333141e-06 1.1313708499e+01 5.6568542495e+00 1.4273290202e-05 8.9462580868e-06 1.1099130315e-06 1.1099974269e-06 1.1099265031e-06 1.1099265031e-06 5.1576569404e-01 5.1572650334e-01 5.1585820891e-01 5.1603319844e-01 4.0866626846e-11 1.0485760000e+06 6.5536000000e+04 1.8044374883e-09 1.8044374883e-09 4.0866698914e-11 4.0860426154e-11 4.0866626846e-11 4.0866626846e-11 4.7842216798e-11 4.7842341200e-11 4.7834125549e-11 0 0 0 0 0 0 0 0
22 4.6724673711e-07 4.6172161457e-07 4.6148030610e-07 1.1313708499e+01 5.6568542495e+00 8.5299223995e-06 6.6072494796e-06 4.6726412888e-07 4.6611555115e-07 4.6724673711e-07 4.6724673711e-07 4.8193821612e-01 4.8191650492e-01 4.8202770080e-01 4.8222395759e-01 7.9126228506e-12 1.0485760000e+06 6.5536000000e+04 1.1059455574e-09 5.8207660913e-10 7.9126427632e-12 7.9105333395e-12 7.9126228506e-12 7.9126228506e-12 1.1643016794e-11 1.1643075393e-11 1.1638495723e-11 0 0 0 0 0 0 0 0
23 3.6907024730e-07 3.6866824588e-07 3.6881491055e-07 1.1313708499e+01 5.6568542495e+00 3.8146972656e-06 4.0460974570e-06 3.6907997550e-07 3.6829421754e-07 3.6907024730e-07 3.6907024730e-07 4.4319031862e-01 4.4319454440e-01 4.4328482784e-01 4.4349482768e-01 2.1600682808e-12 1.0485760000e+06 6.5536000000e+04 8.4401108325e-10 3.9290171117e-10 2.1600915501e-12 2.1591409216e-12 2.1600682808e-12 2.1600682808e-12 3.6062773776e-12 3.6063235731e-12 3.6038394491e-12 0 0 0 0 0 0 0 0
24 5.2636594872e-07 5.3985004446e-07 5.4067925352e-07 1.1313708499e+01 5.2915026221e+00 2.6973983047e-06 1.3486991523e-06 5.2633157873e-07 5.2686524006e-07 5.2636594873e-07 5.2636594873e-07 3.6859722532e-01 3.6883916780e-01 3.6867650647e-01 3.6898940724e-01 1.1983265381e-12 1.0485760000e+06 6.5536000000e+04 3.4924596548e-10 1.0186340660e-10 1.1983435078e-12 1.1973894098e-12 1.1983265381e-12 1.1983265381e-12 2.7385192138e-12 2.7385663182e-12 2.7352842213e-12 0 0 0 0 0 0 0 0
25 5.2483727440e-07 5.0859470587e-07 5.0898040829e-07 1.1313708499e+01 5.2915026221e+00 1.9073486328e-06 9.5367431641e-07 5.2493557196e-07 5.1965462959e-07 5.2483727437e-07 5.2483727437e-07 2.1309965544e-01 2.1449331069e-01 2.1322954374e-01 2.1364402095e-01 1.0061144530e-12 1.0485760000e+06 6.5536000000e+04 9.4587448984e-11 2.1827872843e-11 1.0061534939e-12 1.0048940846e-12 1.0061144530e-12 1.0061144530e-12 3.1436240780e-12 3.1437005776e-12 3.1383437515e-12 0 0 0 0 0 0 0 0
26 3.6641329415e-07 4.1494289597e-07 4.2020827622e-07 1.1313708499e+01 5.2915026221e+00 1.7841612753e-06 6.7434957617e-07 3.6654021761e-07 3.6373363240e-07 3.6641329413e-07 3.6641329413e-07 7.4095394486e-02 7.8121779839e-02 7.4095938278e-02 7.5139144640e-02 2.1884619321e-12 1.0485760000e+06 6.5536000000e+04 3.6379788071e-11 1.2732925825e-11 2.1885826484e-12 2.1944529527e-12 2.1884619321e-12 2.1884619321e-12 4.1591799632e-12 4.1592423949e-12 4.1575770604e-12 0 0 0 0 0 0 0 0
27 1.7602158478e-07 2.6949165124e-07 2.7302991926e-07 1.1313708499e+01 5.2915026221e+00 1.2615925365e-06 3.3717478809e-07 1.7584124919e-07 1.8137731302e-07 1.7602158482e-07 1.7602158482e-07 1.9305615686e-02 2.1911987275e-02 1.9551764677e-02 2.0674065556e-02 1.6219319388e-12 1.0485760000e+06 6.5536000000e+04 1.8189894035e-11 2.7284841053e-12 1.6227089117e-12 1.6835040306e-12 1.6219319388e-12 1.6219319388e-12 2.1818665097e-12 2.1822474383e-12 2.2110438480e-12 0 0 0 0 0 0 0 0
28 1.0180950518e-07 1.1414457003e-07 1.1439018705e-07 1.1313708499e+01 5.2915026221e+00 1.9073486328e-06 2.3841857910e-07 1.0167637167e-07 9.8627896112e-08 1.0180950517e-07 1.0180950517e-07 4.6428416071e-03 7.2458736708e-03 4.5549597806e-03 7.0347395831e-03 4.5437035955e-13 1.0485760000e+06 6.5536000000e+04 5.4569682106e-11 3.6379788071e-12 4.5649942160e-13 6.1451885247e-13 4.5437035955e-13 4.5437035955e-13 5.7834271970e-13 5.7936641595e-13 6.5682528860e-13 0 0 0 0 0 0 0 0
29 4.6921494734e-08 6.1581005931e-08 6.1726380501e-08 1.1313708499e+01 5.2915026221e+00 1.1680077280e-06 2.3841857910e-07 4.6053995483e-08 6.0056767872e-08 4.6921494753e-08 4.6921494753e-08 1.0919935657e-03 1.8614178511e-03 1.5412631029e-03 2.5861449655e-03 1.1231288432e-13 1.0485760000e+06 6.5536000000e+04 4.0017766878e-11 6.8212102633e-13 1.1733496119e-13 2.9853029770e-13 1.1231288432e-13 1.1231288432e-13 1.3884766045e-13 1.4127501252e-13 2.4844536151e-13 0 0 0 0 0 0 0 0
30 1.5091335207e-08 4.1743922153e-08 4.1700448515e-08 1.1313708499e+01 4.8989794856e+00 9.5367431641e-07 2.3841857910e-07 1.7128290388e-08 3.1710730202e-08 1.5091335214e-08 1.5091335214e-08 2.5856256352e-04 6.2654077914e-04 2.6501184314e-04 1.0872548235e-03 2.6324580761e-14 1.0485760000e+06 6.5536000000e+04 2.5465851650e-11 1.8189894035e-12 3.6187199071e-14 6.6357076084e-14 2.6324580761e-14 2.6324580761e-14 3.1290744228e-14 3.6204979986e-14 6.9163858668e-14 0 0 0 0 0 0 0 0
31 8.3365796913e-09 1.5905437225e-08 1.5774241708e-08 1.1313708499e+01 4.8989794856e+00 4.7683715820e-07 2.3841857910e-07 1.0492728076e-08 1.3063438366e-08 8.3365796614e-09 8.3365796618e-09 1.3328634688e-04 1.9780142617e-04 3.5633452664e-04 7.4034526743e-04 4.1430136348e-15 1.0485760000e+06 6.5536000000e+04 1.8189894035e-11 1.3642420527e-12 1.4225599865e-14 1.2939736088e-14 4.1430136348e-15 4.1430136348e-15 5.0787131388e-15 1.0879101439e-14 1.4084328322e-14 0 0 0 0 0 0 0 0
32 4.5795373006e-09 7.3831599039e-09 7.3976498816e-09 1.1313708499e+01 4.8989794856e+00 3.3717478809e-07 1.1920928955e-07 4.9952721240e-09 5.8760914783e-09 4.5795373083e-09 4.5795373077e-09 8.8555451836e-05 9.9218605094e-05 2.4797433665e-04 6.2238482418e-04 1.0727840057e-15 1.0485760000e+06 6.5536000000e+04 6.3664629124e-12 6.8212102633e-13 2.1629833341e-15 1.9694532463e-15 1.0727840057e-15 1.0727840057e-15 1.3193654602e-15 2.5400688497e-15 2.5251068597e-15 0 0 0 0 0 0 0 0
33 1.8732440830e-09 3.8969403826e-09 3.9199559276e-09 1.1313708499e+01 4.8989794856e+00 2.3841857910e-07 1.1920928955e-07 3.8431384962e-09 4.8606882226e-09 1.8732440554e-09 1.8732440581e-09 6.7996546464e-05 1.1085615259e-04 2.0635086385e-04 6.3868290404e-04 2.2016398056e-16 1.0485760000e+06 6.5536000000e+04 1.8189894035e-12 2.2737367544e-13 5.0514334469e-16 6.2246757228e-16 2.2016398056e-16 2.2016398056e-16 3.8056266192e-16 6.5312338871e-16 7.3964272207e-16 0 0 0 0 0 0 0 0
34 2.4290852242e-09 2.2402040731e-09 2.1720335889e-09 1.1313708499e+01 4.8989794856e+00 3.3717478809e-07 1.1920928955e-07 1.4578085144e-09 2.3975798415e-09 2.4290852660e-09 2.4290852622e-09 4.6107893371e-05 1.1491427971e-04 2.4076598562e-04 5.4413902995e-04 1.0506229039e-16 1.0485760000e+06 6.5536000000e+04 1.8189894035e-12 2.2737367544e-13 2.0570025717e-16 2.1602050660e-16 1.0506229039e-16 1.0506229039e-16 1.8911088506e-16 2.9778290294e-16 3.1723755567e-16 0 0 0 0 0 0 0 0
35 2.0506145633e-09 2.0851186095e-09 2.0690762598e-09 1.1313708499e+01 4.8989794856e+00 2.3841857910e-07 1.1920928955e-07 2.2560631596e-09 2.2468458705e-09 2.0506145342e-09 2.0506145403e-09 2.6150914274e-05 8.1914259542e-05 1.8239948757e-04 6.0661975687e-04 6.6883228424e-17 1.0485760000e+06 6.5536000000e+04 2.7284841053e-12 4.5474735089e-13 1.7101934018e-16 1.4789195259e-16 6.6883228415e-17 6.6883228415e-17 1.3849261823e-16 2.0186489199e-16 1.9615250179e-16 0 0 0 0 0 0 0 0
36 1.3769295215e-09 2.1004741249e-09 2.0945438865e-09 1.1313708499e+01 4.8989794856e+00 2.3841857910e-07 1.1920928955e-07 1.8816476077e-09 2.2907136679e-09 1.3769296099e-09 1.3769296031e-09 9.7700979946e-06 8.4712278282e-05 1.9557343305e-04 5.0862034316e-04 6.1410214384e-17 1.0485760000e+06 6.5536000000e+04 2.7284841053e-12 3.4106051316e-13 9.4010492750e-17 1.0320588243e-16 6.1410214311e-17 6.1410214311e-17 9.7487547342e-17 1.5605735020e-16 1.5628096690e-16 0 0 0 0 0 0 0 0
37 4.6172156215e-10 1.7266048489e-09 1.7245835681e-09 1.1313708499e+01 4.8989794856e+00 2.3841857910e-07 5.9604644775e-08 1.4069527347e-09 2.0813817547e-09 4.6172142006e-10 4.6172142992e-10 3.9908041218e-06 8.1361757367e-05 1.8157307154e-04 5.2611324565e-04 3.1672415843e-17 1.0485760000e+06 6.5536000000e+04 1.8189894035e-12 1.1368683772e-13 6.2751588864e-17 9.1445676986e-17 3.1672415542e-17 3.1672415541e-17 4.2387099977e-17 9.7642570028e-17 1.1843553482e-16 0 0 0 0 0 0 0 0
38 2.8075436646e-10 7.4511820915e-10 7.4487026123e-10 1.1313708499e+01 4.8989794856e+00 2.3841857910e-07 1.1920928955e-07 5.1356098367e-10 8.6794580906e-10 2.8075446099e-10 2.8075445353e-10 1.8077690074e-06 8.4411525780e-05 1.8009233560e-04 5.0234563346e-04 7.6586624940e-18 1.0485760000e+06 6.5536000000e+04 3.1832314562e-12 1.1368683772e-13 2.8814366800e-17 4.0289969169e-17 7.6586615695e-18 7.6586615669e-18 9.4633387549e-18 3.9571685230e-17 5.2388987788e-17 0 0 0 0 0 0 0 0
39 1.4528727310e-10 3.2662995152e-10 3.2753641610e-10 1.1313708499e+01 4.8989794856e+00 1.1920928955e-07 1.1920928955e-07 3.3223332304e-10 3.3552343085e-10 1.4528724374e-10 1.4528724952e-10 7.9630165638e-07 8.5444131753e-05 1.7979905790e-04 4.9829543893e-04 2.0330599928e-18 1.0485760000e+06 6.5536000000e+04 1.3642420527e-12 6.8212102633e-13 8.4093431003e-18 1.2993485411e-17 2.0330580219e-18 2.0330580163e-18 2.4758598412e-18 9.7544314206e-18 1.5166124921e-17 0 0 0 0 0 0 0 0
40 6.7555534068e-11 1.6397948545e-10 1.6106226393e-10 1.1313708499e+01 4.8989794856e+00 1.1920928955e-07 1.1920928955e-07 1.8149832152e-10 1.4622231182e-10 6.7555666262e-11 6.7555661441e-11 3.4692964907e-07 8.5175561281e-05 1.7947563397e-04 4.9415364524e-04 4.4114858611e-19 1.0485760000e+06 6.5536000000e+04 1.1368683772e-12 4.5474735089e-13 1.9625753388e-18 2.3414108244e-18 4.4114429810e-19 4.4114428599e-19 5.3709940326e-19 2.4261141192e-18 3.1088226747e-18 0 0 0 0 0 0 0 0
41 1.9105950196e-11 9.5158374709e-11 9.4377653184e-11 1.1313708499e+01 4.8989794856e+00 1.1920928955e-07 8.4293697022e-08 8.6817450674e-11 8.7007798306e-11 1.9107297532e-11 1.9107303809e-11 1.2582117392e-07 8.5483246247e-05 1.7948951531e-04 4.9103314326e-04 1.0027532394e-19 1.0485760000e+06 6.5536000000e+04 9.0949470177e-13 8.5265128291e-14 6.0181690902e-19 6.6312091858e-19 1.0026588466e-19 1.0026585795e-19 1.1341900440e-19 6.1092251321e-19 7.8117613561e-19 0 0 0 0 0 0 0 0
42 1.0330404453e-11 5.4570272372e-11 5.4456926087e-11 1.1313708499e+01 4.8989794856e+00 5.9604644775e-08 5.9604644775e-08 3.4870553486e-11 3.0976273349e-11 1.0327972611e-11 1.0327972277e-11 6.0316011868e-08 8.5480686425e-05 1.7950820191e-04 4.8805930968e-04 1.5131642857e-20 1.0485760000e+06 6.5536000000e+04 3.4106051316e-13 5.6843418861e-14 2.2012268717e-19 1.5783929576e-19 1.5114098119e-20 1.5114048400e-20 1.8103139571e-20 1.8888834724e-19 1.8716781156e-19 0 0 0 0 0 0 0 0
43 5.9363128997e-12 1.8267407714e-11 1.8268382612e-11 1.1313708499e+01 4.8989794856e+00 8.4293697022e-08 1.4901161194e-08 2.1570560831e-11 2.1455209411e-11 5.9731036670e-12 5.9732084436e-12 2.1803660292e-08 8.5463243458e-05 1.7947442484e-04 4.8583308619e-04 3.6205181616e-21 1.0485760000e+06 6.5536000000e+04 3.4106051316e-13 8.5265128291e-14 5.5043906682e-20 6.6108274555e-20 3.5854734591e-21 3.5853737185e-21 4.2045930073e-21 4.8016180197e-20 6.3898047958e-20 0 0 0 0 0 0 0 0
44 2.2676923346e-12 9.4716302813e-12 9.4799186795e-12 1.1313708499e+01 4.8989794856e+00 1.1920928955e-07 5.9604644775e-08 1.2577690255e-11 2.8406243813e-11 2.2679533503e-12 2.2680801879e-12 6.6055144280e-09 8.5483460551e-05 1.7947806935e-04 4.8121314416e-04 7.7071944349e-22 1.0485760000e+06 6.5536000000e+04 3.4106051316e-13 5.6843418861e-14 9.3438321994e-21 2.3491929397e-20 7.0671222771e-22 7.0652541002e-22 9.2136645190e-22 9.8004358975e-21 3.5204806870e-20 0 0 0 0 0 0 0 0
45 1.0911139704e-12 3.8875264035e-12 3.9011805206e-12 1.1313708499e+01 4.8989794856e+00 8.4293697022e-08 1.1920928955e-07 4.9633126657e-12 3.4632526448e-11 8.1850335272e-13 8.1855315350e-13 3.6786633562e-09 8.5476534779e-05 1.7947680359e-04 4.7105134422e-04 2.8705545786e-22 1.0485760000e+06 6.5536000000e+04 3.4106051316e-13 5.6843418861e-14 2.2730923233e-21 1.3009896674e-20 1.5486158306e-22 1.5438234237e-22 2.4830996617e-22 2.5229008683e-21 3.2068137987e-20 0 0 0 0 0 0 0 0
