matrix=data/matrices/s3dkq4m2.mtx n=90449 seed=14
iter res_d res_f res_ffma res_p32q res_p32n solerr_d solerr_f solerr_ffma solerr_p32q solerr_p32n pAp_d pAp_p32q pAp_p32n rz_d rz_p32q rz_p32n guard_p32q guard_p32n
22 1.2491688295e+03 1.2484523419e+03 1.2484581491e+03 1.2491685235e+03 1.2486375575e+03 2.2876526529e+01 2.2878305681e+01 2.2878289248e+01 2.2876528235e+01 2.2877242499e+01 1.6828308183e+03 1.6828298340e+03 1.6811719055e+03 1.5606862384e+03 1.5606853027e+03 1.5591424866e+03 0 0
23 1.1473347505e+03 1.1466415634e+03 1.1466463600e+03 1.1473345197e+03 1.1468510147e+03 2.1879119583e+01 2.1880923413e+01 2.1880905327e+01 2.1879121270e+01 2.1879797318e+01 1.5055448663e+03 1.5055439453e+03 1.5040527039e+03 1.3604425869e+03 1.3604417419e+03 1.3590893555e+03 0 0
24 1.0640453915e+03 1.0633863362e+03 1.0633908618e+03 1.0640451118e+03 1.0635922621e+03 2.0969797804e+01 2.0971592067e+01 2.0971574389e+01 2.0969799489e+01 2.0970438643e+01 1.3160501821e+03 1.3160493774e+03 1.3147368469e+03 1.1702586657e+03 1.1702579346e+03 1.1690855713e+03 0 0
25 1.0060065810e+03 1.0053784113e+03 1.0053813953e+03 1.0060063680e+03 1.0056006911e+03 2.0096727860e+01 2.0098493359e+01 2.0098477380e+01 2.0096729461e+01 2.0097326032e+01 1.1042482049e+03 1.1042474976e+03 1.1031354370e+03 1.0063724608e+03 1.0063718262e+03 1.0053538208e+03 0 0
26 9.2940526210e+02 9.2880040240e+02 9.2880157999e+02 9.2940505163e+02 9.2900504573e+02 1.9298499846e+01 1.9300209383e+01 1.9300197176e+01 1.9298501304e+01 1.9299051740e+01 1.0094719297e+03 1.0094713287e+03 1.0084474945e+03 8.9845587014e+02 8.9845532227e+02 8.9753897095e+02 0 0
27 8.7225935854e+02 8.7166704509e+02 8.7166855083e+02 8.7225913581e+02 8.7189054646e+02 1.8603098997e+01 1.8604735677e+01 1.8604727483e+01 1.8603100244e+01 1.8603604702e+01 8.7372389761e+02 8.7372334290e+02 8.7282626343e+02 7.7634435055e+02 7.7634385681e+02 7.7554498291e+02 0 0
28 8.1191207646e+02 8.1133728344e+02 8.1133974850e+02 8.1191186406e+02 8.1154959799e+02 1.7997872458e+01 1.7999425054e+01 1.7999418849e+01 1.7997873471e+01 1.7998337676e+01 7.2743755653e+02 7.2743707275e+02 7.2668800354e+02 6.6201581708e+02 6.6201538086e+02 6.6132960510e+02 0 0
29 7.5368030231e+02 7.5312880704e+02 7.5313241698e+02 7.5368009626e+02 7.5334317379e+02 1.7459686930e+01 1.7461153264e+01 1.7461147492e+01 1.7459687727e+01 1.7460116457e+01 6.3446005096e+02 6.3445962524e+02 6.3379789734e+02 5.7464980655e+02 5.7464941406e+02 5.7404743958e+02 0 0
30 6.8846511160e+02 6.8794006370e+02 6.8794315263e+02 6.8846493647e+02 6.8814651420e+02 1.6965493971e+01 1.6966889750e+01 1.6966884995e+01 1.6965494535e+01 1.6965891444e+01 5.4928933222e+02 5.4928894043e+02 5.4871043396e+02 4.9452198475e+02 4.9452163696e+02 4.9399996948e+02 0 0
31 6.5177541769e+02 6.5125777347e+02 6.5126142025e+02 6.5177524405e+02 6.5148129290e+02 1.6505400220e+01 1.6506742382e+01 1.6506737760e+01 1.6505400458e+01 1.6505768506e+01 4.4779604505e+02 4.4779573059e+02 4.4732220459e+02 4.1433548637e+02 4.1433519745e+02 4.1389705658e+02 0 0
32 6.0660601391e+02 6.0611225239e+02 6.0611668637e+02 6.0660584917e+02 6.0633233977e+02 1.6072316468e+01 1.6073616365e+01 1.6073611523e+01 1.6072316276e+01 1.6072662164e+01 4.0405863670e+02 4.0405834961e+02 4.0363285065e+02 3.7171194640e+02 3.7171168518e+02 3.7131824493e+02 0 0
33 5.6579250469e+02 5.6531918528e+02 5.6532446436e+02 5.6579236474e+02 5.6554437271e+02 1.5677623346e+01 1.5678899945e+01 1.5678893699e+01 1.5677622706e+01 1.5677952984e+01 3.5986440728e+02 3.5986415100e+02 3.5948129272e+02 3.2495583871e+02 3.2495561218e+02 3.2460866547e+02 0 0
34 5.2833451124e+02 5.2787329801e+02 5.2787830037e+02 5.2833438157e+02 5.2810175984e+02 1.5299697136e+01 1.5300973955e+01 1.5300966032e+01 1.5299696103e+01 1.5300014504e+01 3.1363781949e+02 3.1363761139e+02 3.1330203247e+02 2.8446337543e+02 2.8446318817e+02 2.8415794373e+02 0 0
35 5.0358572708e+02 5.0313709613e+02 5.0314229784e+02 5.0358559662e+02 5.0336298719e+02 1.4923433885e+01 1.4924727470e+01 1.4924717728e+01 1.4923432505e+01 1.4923742541e+01 2.7004301572e+02 2.7004283905e+02 2.6975267029e+02 2.4962555345e+02 2.4962539101e+02 2.4935650826e+02 0 0
36 4.7610226890e+02 4.7565651998e+02 4.7566080680e+02 4.7610215881e+02 4.7587997436e+02 1.4551046563e+01 1.4552365550e+01 1.4552355412e+01 1.4551044814e+01 1.4551349264e+01 2.5088742269e+02 2.5088725281e+02 2.5061669922e+02 2.2802971558e+02 2.2802956581e+02 2.2778305817e+02 0 0
37 4.5514376719e+02 4.5470115529e+02 4.5470515859e+02 4.5514367580e+02 4.5492823953e+02 1.4192195444e+01 1.4193537102e+01 1.4193526627e+01 1.4192193263e+01 1.4192491883e+01 2.2748318753e+02 2.2748304176e+02 2.2723706245e+02 2.0584189726e+02 2.0584177017e+02 2.0561869431e+02 0 0
38 4.3603539361e+02 4.3560224116e+02 4.3560498519e+02 4.3603531609e+02 4.3582810903e+02 1.3837837248e+01 1.3839198964e+01 1.3839189164e+01 1.3837834529e+01 1.3838126499e+01 2.0044786746e+02 2.0044774818e+02 2.0022999954e+02 1.8675559506e+02 1.8675548744e+02 1.8655249214e+02 0 0
39 4.1317445643e+02 4.1275497801e+02 4.1275620831e+02 4.1317439190e+02 4.1298274782e+02 1.3499045055e+01 1.3500430986e+01 1.3500423828e+01 1.3499041820e+01 1.3499328410e+01 1.9200390929e+02 1.9200380135e+02 1.9179513931e+02 1.7266507680e+02 1.7266498375e+02 1.7247730064e+02 0 0
40 3.9507675461e+02 3.9466857140e+02 3.9466962054e+02 3.9507669350e+02 3.9489217278e+02 1.3160924181e+01 1.3162335810e+01 1.3162331517e+01 1.3160920476e+01 1.3161201586e+01 1.6619778901e+02 1.6619770622e+02 1.6601690102e+02 1.5404782897e+02 1.5404775429e+02 1.5388006783e+02 0 0
41 3.8202674667e+02 3.8161812146e+02 3.8161947261e+02 3.8202670882e+02 3.8184713483e+02 1.2826910922e+01 1.2828344977e+01 1.2828342848e+01 1.2826906765e+01 1.2827180126e+01 1.5057466680e+02 1.5057459641e+02 1.5041053391e+02 1.4116803157e+02 1.4116796875e+02 1.4101417732e+02 0 0
42 3.6627584297e+02 3.6587749828e+02 3.6587942003e+02 3.6627580967e+02 3.6610368238e+02 1.2507507461e+01 1.2508952964e+01 1.2508952115e+01 1.2507502781e+01 1.2507766601e+01 1.4375792287e+02 1.4375786209e+02 1.4360128593e+02 1.3237230452e+02 1.3237225342e+02 1.3222792244e+02 0 0
43 3.4784420879e+02 3.4746528604e+02 3.4746770309e+02 3.4784419779e+02 3.4768111288e+02 1.2208698482e+01 1.2210136511e+01 1.2210135863e+01 1.2208693261e+01 1.2208947535e+01 1.2792270016e+02 1.2792265606e+02 1.2778317928e+02 1.1906650109e+02 1.1906646347e+02 1.1893650150e+02 0 0
44 3.3310706580e+02 3.3274540990e+02 3.3274751126e+02 3.3310707034e+02 3.3295431838e+02 1.1929563822e+01 1.1930982595e+01 1.1930982339e+01 1.1929558083e+01 1.1929801830e+01 1.1715806889e+02 1.1715803432e+02 1.1703023243e+02 1.0861233768e+02 1.0861230946e+02 1.0849356842e+02 0 0
45 3.2023654993e+02 3.1987762553e+02 3.1988011670e+02 3.2023657027e+02 3.2008970911e+02 1.1663885694e+01 1.1665287454e+01 1.1665286894e+01 1.1663879473e+01 1.1664112692e+01 1.0602254460e+02 1.0602252007e+02 1.0590658188e+02 9.8893517864e+01 9.8893498421e+01 9.8785166740e+01 0 0
46 3.0656439520e+02 3.0620506048e+02 3.0620761186e+02 3.0656441768e+02 3.0641941742e+02 1.1410227893e+01 1.1411617535e+01 1.1411616710e+01 1.1410221200e+01 1.1410444289e+01 9.7478900605e+01 9.7478884697e+01 9.7372226715e+01 9.1037899001e+01 9.1037886620e+01 9.0937883377e+01 0 0
47 2.9244825690e+02 2.9209081957e+02 2.9209266509e+02 2.9244828603e+02 2.9230610561e+02 1.1174473443e+01 1.1175847486e+01 1.1175847047e+01 1.1174466286e+01 1.1174679748e+01 8.9401370367e+01 8.9401360512e+01 8.9303235054e+01 8.3211800896e+01 8.3211793900e+01 8.3120108604e+01 0 0
48 2.7672136450e+02 2.7638148737e+02 2.7638316926e+02 2.7672140209e+02 2.7658853691e+02 1.0957560676e+01 1.0958913282e+01 1.0958913804e+01 1.0957553022e+01 1.0957756926e+01 8.1562956443e+01 8.1562951088e+01 8.1473410606e+01 7.5485193232e+01 7.5485191345e+01 7.5401907921e+01 0 0
49 2.6385756132e+02 2.6353228574e+02 2.6353385693e+02 2.6385759061e+02 2.6373470039e+02 1.0754421966e+01 1.0755756880e+01 1.0755758360e+01 1.0754413797e+01 1.0754610164e+01 7.2903425261e+01 7.2903426170e+01 7.2823533058e+01 6.7801244588e+01 6.7801248550e+01 6.7726403236e+01 0 0
50 2.5523329257e+02 2.5491784829e+02 2.5491925805e+02 2.5523332998e+02 2.5511714910e+02 1.0556514952e+01 1.0557834773e+01 1.0557836943e+01 1.0556506311e+01 1.0556696131e+01 6.5661459056e+01 6.5661463737e+01 6.5589719772e+01 6.2036018307e+01 6.2036026001e+01 6.1967561722e+01 0 0
51 2.4660441683e+02 2.4628599832e+02 2.4628770333e+02 2.4660446807e+02 2.4648855434e+02 1.0363968095e+01 1.0365278966e+01 1.0365281986e+01 1.0363959037e+01 1.0364143557e+01 6.0721373133e+01 6.0721381664e+01 6.0655705929e+01 5.7582895534e+01 5.7582907200e+01 5.7519533634e+01 0 0
52 2.3744076480e+02 2.3712088162e+02 2.3712322911e+02 2.3744083145e+02 2.3732503424e+02 1.0177658825e+01 1.0178965204e+01 1.0178968338e+01 1.0177649377e+01 1.0177829045e+01 5.7694178827e+01 5.7694191933e+01 5.7632490158e+01 5.4289761500e+01 5.4289777756e+01 5.4230237007e+01 0 0
53 2.2921996056e+02 2.2891165736e+02 2.2891423408e+02 2.2922003877e+02 2.2911243487e+02 9.9985987089e+00 9.9999026863e+00 9.9999055293e+00 9.9985888497e+00 9.9987668454e+00 5.3080390273e+01 5.3080408096e+01 5.3024954796e+01 5.0236233745e+01 5.0236254215e+01 5.0181490421e+01 0 0
54 2.2283595249e+02 2.2253632077e+02 2.2253794445e+02 2.2283604364e+02 2.2273370363e+02 9.8246821643e+00 9.8259886269e+00 9.8259918537e+00 9.8246718487e+00 9.8248504878e+00 5.0357204527e+01 5.0357226372e+01 5.0305947781e+01 4.7243577457e+01 4.7243601322e+01 4.7192481995e+01 0 0
55 2.1580666333e+02 2.1551334972e+02 2.1551475443e+02 2.1580676216e+02 2.1571026847e+02 9.6523798539e+00 9.6536971553e+00 9.6537014201e+00 9.6523690854e+00 9.6525504732e+00 4.7604455246e+01 4.7604481697e+01 4.7556963444e+01 4.4616518349e+01 4.4616545677e+01 4.4568585873e+01 0 0
56 2.0827131284e+02 2.0796778033e+02 2.0796961166e+02 2.0827142934e+02 2.0816573363e+02 9.4815232206e+00 9.4828583177e+00 9.4828628177e+00 9.4815120760e+00 9.4816998452e+00 4.3964356995e+01 4.3964385509e+01 4.3922295094e+01 4.1673063393e+01 4.1673093319e+01 4.1628750324e+01 0 0
57 2.0159625992e+02 2.0130915280e+02 2.0131064692e+02 2.0159637797e+02 2.0150346035e+02 9.3146567004e+00 9.3160151252e+00 9.3160198676e+00 9.3146452291e+00 9.3148436991e+00 4.1578460347e+01 4.1578491688e+01 4.1542170048e+01 3.9217845830e+01 3.9217878342e+01 3.9177298069e+01 0 0
58 1.9220684271e+02 1.9192013923e+02 1.9192092284e+02 1.9220697056e+02 1.9210963362e+02 9.1547822152e+00 9.1561642726e+00 9.1561696857e+00 9.1547704335e+00 9.1549810794e+00 3.9734860023e+01 3.9734894753e+01 3.9703477859e+01 3.6789228753e+01 3.6789263248e+01 3.6752587795e+01 0 0
59 1.8507157478e+02 1.8480491192e+02 1.8480647606e+02 1.8507169747e+02 1.8498766851e+02 9.0004707780e+00 9.0018854895e+00 9.0018910034e+00 9.0004586430e+00 9.0006873406e+00 3.6097922293e+01 3.6097957611e+01 3.6072710514e+01 3.3685187385e+01 3.3685222149e+01 3.3652650833e+01 0 0
60 1.8053529544e+02 1.8027297010e+02 1.8027407520e+02 1.8053541788e+02 1.8045489665e+02 8.8478590863e+00 8.8493245174e+00 8.8493300487e+00 8.8478465379e+00 8.8481039563e+00 3.2940655297e+01 3.2940690041e+01 3.2922540665e+01 3.1283690708e+01 3.1283725977e+01 3.1254705429e+01 0 0
61 1.7430432686e+02 1.7408960740e+02 1.7408956253e+02 1.7430443801e+02 1.7426046866e+02 8.7006017359e+00 8.7021317640e+00 8.7021379509e+00 8.7005887929e+00 8.7008862311e+00 3.1322804487e+01 3.1322840452e+01 3.1315697908e+01 2.9396790184e+01 2.9396826267e+01 2.9373105288e+01 0 0
62 1.6854014483e+02 1.6830481787e+02 1.6830546773e+02 1.6854026897e+02 1.6847828530e+02 8.5576323819e+00 8.5592585428e+00 8.5592646050e+00 8.5576190840e+00 8.5579796039e+00 2.8831273094e+01 2.8831309080e+01 2.8837346315e+01 2.7293968016e+01 2.7294004679e+01 2.7275799513e+01 0 0
63 1.6290326611e+02 1.6264477325e+02 1.6264604015e+02 1.6290340852e+02 1.6281969454e+02 8.4199588139e+00 8.4217249697e+00 8.4217296026e+00 8.4199451470e+00 8.4203979118e+00 2.7107576785e+01 2.7107613325e+01 2.7133746386e+01 2.5509439081e+01 2.5509476423e+01 2.5499387264e+01 0 0
64 1.5856966138e+02 1.5822123430e+02 1.5822320937e+02 1.5856984734e+02 1.5841243946e+02 8.2861328948e+00 8.2880838331e+00 8.2880869696e+00 8.2861187977e+00 8.2866949085e+00 2.5329161968e+01 2.5329198837e+01 2.5373555422e+01 2.3944148844e+01 2.3944187164e+01 2.3941134691e+01 0 0
65 1.5514887136e+02 1.5486035166e+02 1.5486173268e+02 1.5514904943e+02 1.5504037088e+02 8.1557400108e+00 8.1579173661e+00 8.1579184859e+00 8.1557254118e+00 8.1564545028e+00 2.4079797164e+01 2.4079836369e+01 2.4142669916e+01 2.2736703230e+01 2.2736743689e+01 2.2741094112e+01 0 0
66 1.5055398704e+02 1.5039944860e+02 1.5040025375e+02 1.5055414568e+02 1.5055059106e+02 8.0271817442e+00 8.0295682739e+00 8.0295677314e+00 8.0271666232e+00 8.0280410085e+00 2.3210698827e+01 2.3210741758e+01 2.3274878025e+01 2.1871992781e+01 2.1872035980e+01 2.1878628254e+01 0 0
67 1.4702832921e+02 1.4694279021e+02 1.4694229177e+02 1.4702849028e+02 1.4707798474e+02 7.9028713059e+00 7.9054821014e+00 7.9054807293e+00 7.9028557357e+00 7.9038908422e+00 2.1951022198e+01 2.1951066971e+01 2.2029910803e+01 2.0697593410e+01 2.0697638273e+01 2.0710374832e+01 0 0
68 1.4438066688e+02 1.4420592779e+02 1.4420388263e+02 1.4438086771e+02 1.4435813281e+02 7.7827345049e+00 7.7855184294e+00 7.7855189952e+00 7.7827185413e+00 7.7838872245e+00 2.1129092724e+01 2.1129140854e+01 2.1204567194e+01 1.9757160348e+01 1.9757207394e+01 1.9772058487e+01 0 0
69 1.4080020364e+02 1.4057182328e+02 1.4056989893e+02 1.4080043224e+02 1.4073308346e+02 7.6633341347e+00 7.6661344148e+00 7.6661389610e+00 7.6633177433e+00 7.6645115738e+00 2.0359730052e+01 2.0359783411e+01 2.0377354383e+01 1.9069152513e+01 1.9069203138e+01 1.9066938877e+01 0 0
70 1.3744687624e+02 1.3720925226e+02 1.3720767932e+02 1.3744710630e+02 1.3737657102e+02 7.5473167663e+00 7.5501629791e+00 7.5501707190e+00 7.5472998622e+00 7.5485403775e+00 1.8994753945e+01 1.8994808435e+01 1.9018543959e+01 1.7909799031e+01 1.7909851313e+01 1.7908909321e+01 0 0
71 1.3393403663e+02 1.3373002917e+02 1.3372852485e+02 1.3393426268e+02 1.3389466111e+02 7.4344919509e+00 7.4374021662e+00 7.4374125563e+00 7.4344745011e+00 7.4357768570e+00 1.8004940919e+01 1.8004997492e+01 1.8036067724e+01 1.7009852488e+01 1.7009907007e+01 1.7011628866e+01 0 0
72 1.2990497556e+02 1.2983739079e+02 1.2983627761e+02 1.2990516748e+02 1.2998349505e+02 7.3245931472e+00 7.3276849388e+00 7.3276961540e+00 7.3245751762e+00 7.3260314994e+00 1.6878066657e+01 1.6878124237e+01 1.6938619375e+01 1.6082711833e+01 1.6082767963e+01 1.6092797279e+01 0 0
73 1.2599213319e+02 1.2594338929e+02 1.2594259062e+02 1.2599231709e+02 1.2609339568e+02 7.2191549503e+00 7.2226921397e+00 7.2227022387e+00 7.2191364961e+00 7.2209570118e+00 1.5754548122e+01 1.5754605949e+01 1.5904932797e+01 1.5045594559e+01 1.5045651674e+01 1.5084563196e+01 0 0
74 1.2352393642e+02 1.2340912253e+02 1.2340917397e+02 1.2352411320e+02 1.2358235369e+02 7.1162433534e+00 7.1204958453e+00 7.1205033820e+00 7.1162243736e+00 7.1186418847e+00 1.4911860598e+01 1.4911919892e+01 1.5150010228e+01 1.4243438155e+01 1.4243497014e+01 1.4311527908e+01 0 0
75 1.1980265638e+02 1.1958802981e+02 1.1958649050e+02 1.1980299177e+02 1.1973649658e+02 7.0138276967e+00 7.0189003775e+00 7.0189067475e+00 7.0138080935e+00 7.0169453535e+00 1.4349047777e+01 1.4349110067e+01 1.4639088571e+01 1.3682356866e+01 1.3682418406e+01 1.3769992590e+01 0 0
76 1.1710126269e+02 1.1666614025e+02 1.1666490140e+02 1.1710177073e+02 1.1681459418e+02 6.9140811050e+00 6.9201285853e+00 6.9201348393e+00 6.9140607974e+00 6.9181008591e+00 1.3586288188e+01 1.3586352110e+01 1.3977410018e+01 1.2915192577e+01 1.2915255547e+01 1.3039694309e+01 0 0
77 1.1499860887e+02 1.1473356960e+02 1.1472824974e+02 1.1499921450e+02 1.1484278911e+02 6.8151908192e+00 6.8220398851e+00 6.8220521188e+00 6.8151698301e+00 6.8200262288e+00 1.3022634233e+01 1.3022700489e+01 1.3381331325e+01 1.2418871807e+01 1.2418937087e+01 1.2536267459e+01 0 0
78 1.1227335257e+02 1.1240025092e+02 1.1239525940e+02 1.1227377428e+02 1.1250873447e+02 6.7170504902e+00 6.7246765868e+00 6.7246957646e+00 6.7170288841e+00 6.7227248689e+00 1.2428942775e+01 1.2429011047e+01 1.2770830393e+01 1.1959477821e+01 1.1959545374e+01 1.2069333971e+01 0 0
79 1.0966905126e+02 1.0990000338e+02 1.0989519599e+02 1.0966934946e+02 1.1003068863e+02 6.6222143921e+00 6.6308040857e+00 6.6308300878e+00 6.6221921764e+00 6.6289334331e+00 1.1900432256e+01 1.1900502145e+01 1.2373359501e+01 1.1382000908e+01 1.1382069588e+01 1.1543871939e+01 0 0
80 1.0709151115e+02 1.0704462964e+02 1.0704187903e+02 1.0709171650e+02 1.0720807474e+02 6.5295534100e+00 6.5390091938e+00 6.5390409992e+00 6.5295305130e+00 6.5372546931e+00 1.1327287159e+01 1.1327358544e+01 1.1786412656e+01 1.0841243832e+01 1.0841313660e+01 1.1004453480e+01 0 0
81 1.0477208402e+02 1.0459998207e+02 1.0459631757e+02 1.0477251212e+02 1.0474825429e+02 6.4385568762e+00 6.4488007743e+00 6.4488382692e+00 6.4385332331e+00 6.4471712270e+00 1.0736241812e+01 1.0736314178e+01 1.1153508484e+01 1.0346606847e+01 1.0346677840e+01 1.0495027125e+01 0 0
