matrix=data/matrices/bodyy4.mtx n=17546 seed=11
iter res_d res_f res_ffma res_p8q res_p8n res_p16q res_p16n res_p32q res_p32n res_p64q res_p64n solerr_d solerr_f solerr_p32q solerr_p32n pAp_d pAp_p8q pAp_p8n pAp_p16q pAp_p16n pAp_p32q pAp_p32n pAp_p64q pAp_p64n rz_d rz_p32q rz_p32n guard_p8q guard_p8n guard_p16q guard_p16n guard_p32q guard_p32n guard_p64q guard_p64n
10 4.3652283536e+01 4.3652107277e+01 4.3652098888e+01 4.0960000000e+03 2.5600000000e+02 4.3520110294e+01 6.0695963622e+01 4.3652288346e+01 4.3651620695e+01 4.3652283536e+01 4.3652283536e+01 1.0058540944e-01 1.0058550328e-01 1.0058540675e-01 1.0058540380e-01 2.2533668560e+01 1.6777216000e+07 4.0960000000e+03 2.2546875000e+01 9.7312500000e+01 2.2533671141e+01 2.2533612251e+01 2.2533668560e+01 2.2533668560e+01 3.8453891979e+01 3.8453896523e+01 3.8453796387e+01 0 0 0 0 0 0 0 0
11 3.8024863653e+01 3.8024683916e+01 3.8024687126e+01 4.0960000000e+03 2.5600000000e+02 3.7868192458e+01 5.1107729357e+01 3.8024868106e+01 3.8024142577e+01 3.8024863653e+01 3.8024863653e+01 9.3616958343e-02 9.3617066837e-02 9.3616955760e-02 9.3616953997e-02 1.5817304830e+01 1.6777216000e+07 2.0480000000e+03 1.5855468750e+01 6.9437500000e+01 1.5817306757e+01 1.5817266822e+01 1.5817304830e+01 1.5817304830e+01 2.7683486256e+01 2.7683489561e+01 2.7683412075e+01 0 0 0 0 0 0 0 0
12 3.3087045771e+01 3.3086786995e+01 3.3086768548e+01 4.0960000000e+03 2.5600000000e+02 3.2954514107e+01 4.4564559910e+01 3.3087050324e+01 3.3086310598e+01 3.3087045771e+01 3.3087045771e+01 8.6906662078e-02 8.6906804089e-02 8.6906659989e-02 8.6906660238e-02 1.1751749370e+01 1.6777216000e+07 4.0960000000e+03 1.1792968750e+01 5.8218750000e+01 1.1751750767e+01 1.1751714826e+01 1.1751749370e+01 1.1751749370e+01 2.1213721811e+01 2.1213724136e+01 2.1213652611e+01 0 0 0 0 0 0 0 0
13 2.9465675190e+01 2.9465427636e+01 2.9465430743e+01 4.0960000000e+03 2.5600000000e+02 2.9291637032e+01 4.0298883359e+01 2.9465679053e+01 2.9464918581e+01 2.9465675190e+01 2.9465675190e+01 8.0197236701e-02 8.0197415348e-02 8.0197235580e-02 8.0197235700e-02 9.4078950627e+00 1.6777216000e+07 4.0960000000e+03 9.4492187500e+00 4.3750000000e+01 9.4078960419e+00 9.4078590870e+00 9.4078950627e+00 9.4078950627e+00 1.7343023939e+01 1.7343025446e+01 1.7342961073e+01 0 0 0 0 0 0 0 0
14 2.6110877913e+01 2.6110653675e+01 2.6110632637e+01 4.0960000000e+03 2.5600000000e+02 2.5942243542e+01 3.4467375879e+01 2.6110882171e+01 2.6110042397e+01 2.6110877913e+01 2.6110877913e+01 7.3583606401e-02 7.3583803333e-02 7.3583606782e-02 7.3583605157e-02 7.9042309789e+00 1.0000000000e+00 4.0960000000e+03 7.9433593750e+00 3.6437500000e+01 7.9042315781e+00 7.9042041600e+00 7.9042309789e+00 7.9042309789e+00 1.4565114354e+01 1.4565115154e+01 1.4565065563e+01 1 0 0 0 0 0 0 0
15 2.3817395054e+01 2.3817251617e+01 2.3817188833e+01 4.0960000000e+03 2.5600000000e+02 2.3579652245e+01 3.2031234756e+01 2.3817399289e+01 2.3816480249e+01 2.3817395054e+01 2.3817395054e+01 6.7347598175e-02 6.7347806423e-02 6.7347600448e-02 6.7347597881e-02 6.5264298002e+00 1.6777216000e+07 4.0960000000e+03 6.5644531250e+00 3.1140625000e+01 6.5264300108e+00 6.5264098942e+00 6.5264298002e+00 6.5264298002e+00 1.1880726059e+01 1.1880726159e+01 1.1880688608e+01 0 0 0 0 0 0 0 0
16 2.2314617937e+01 2.2314435261e+01 2.2314409960e+01 4.0960000000e+03 2.5600000000e+02 2.2090722034e+01 3.0594117082e+01 2.2314622110e+01 2.2313662373e+01 2.2314617937e+01 2.2314617937e+01 6.1383602084e-02 6.1383809151e-02 6.1383606696e-02 6.1383603274e-02 5.3775789445e+00 1.6777216000e+07 4.0960000000e+03 5.4140625000e+00 2.6171875000e+01 5.3775789142e+00 5.3775607347e+00 5.3775789445e+00 5.3775789445e+00 9.8510806120e+00 9.8510802388e+00 9.8510463834e+00 0 0 0 0 0 0 0 0
17 2.0501235136e+01 2.0501149959e+01 2.0501142517e+01 4.0960000000e+03 2.5600000000e+02 2.0199009877e+01 2.7073972741e+01 2.0501238902e+01 2.0500265166e+01 2.0501235136e+01 2.0501235136e+01 5.5398418690e-02 5.5398611447e-02 5.5398426309e-02 5.5398422031e-02 4.5292611688e+00 1.6777216000e+07 4.0960000000e+03 4.5625000000e+00 2.2437500000e+01 4.5292608738e+00 4.5292457640e+00 4.5292611688e+00 4.5292611688e+00 8.6243544717e+00 8.6243535876e+00 8.6243243217e+00 0 0 0 0 0 0 0 0
18 1.8574897196e+01 1.8574840207e+01 1.8574795847e+01 4.0960000000e+03 2.5600000000e+02 1.8289341158e+01 2.5059928172e+01 1.8574900586e+01 1.8573950116e+01 1.8574897196e+01 1.8574897196e+01 4.9709971617e-02 4.9710145435e-02 4.9709982739e-02 4.9709975623e-02 4.1230586744e+00 1.6777216000e+07 4.0960000000e+03 4.1464843750e+00 1.9312500000e+01 4.1230581403e+00 4.1230431497e+00 4.1230586743e+00 4.1230586743e+00 7.7500480766e+00 7.7500467896e+00 7.7500200868e+00 0 0 0 0 0 0 0 0
19 1.6621847858e+01 1.6621764363e+01 1.6621704693e+01 4.0960000000e+03 2.5600000000e+02 1.6278820596e+01 2.3853720884e+01 1.6621850425e+01 1.6620970044e+01 1.6621847858e+01 1.6621847858e+01 4.4609953058e-02 4.4610101219e-02 4.4609967886e-02 4.4609959108e-02 3.6946415702e+00 1.6777216000e+07 8.1920000000e+03 3.7060546875e+00 1.7062500000e+01 3.6946408153e+00 3.6946289986e+00 3.6946415702e+00 3.6946415702e+00 6.7223397090e+00 6.7223381400e+00 6.7223164737e+00 0 0 0 0 0 0 0 0
20 1.4603465789e+01 1.4603391677e+01 1.4603318012e+01 4.0960000000e+03 5.1200000000e+02 1.4300349646e+01 2.1482551059e+01 1.4603468149e+01 1.4602676178e+01 1.4603465789e+01 1.4603465789e+01 4.0053010678e-02 4.0053138745e-02 4.0053029348e-02 4.0053018208e-02 3.0315665034e+00 1.6777216000e+07 1.5360000000e+03 3.0283203125e+00 1.5515625000e+01 3.0315657258e+00 3.0315558016e+00 3.0315665034e+00 3.0315665034e+00 5.5183738313e+00 5.5183722675e+00 5.5183544755e+00 0 0 0 0 0 0 0 0
21 1.2751428775e+01 1.2751327745e+01 1.2751279879e+01 4.0960000000e+03 5.1200000000e+02 1.2424773640e+01 2.0087309427e+01 1.2751430431e+01 1.2750702633e+01 1.2751428775e+01 1.2751428775e+01 3.6058850976e-02 3.6058971120e-02 3.6058873406e-02 3.6058860921e-02 2.5088575624e+00 1.6777216000e+07 1.6384000000e+04 2.4960937500e+00 1.2992187500e+01 2.5088567883e+00 2.5088490993e+00 2.5088575624e+00 2.5088575624e+00 4.4813749704e+00 4.4813734591e+00 4.4813590646e+00 0 0 0 0 0 0 0 0
22 1.1259836463e+01 1.1259748177e+01 1.1259684823e+01 4.0960000000e+03 1.0240000000e+03 1.0982941318e+01 1.9013153342e+01 1.1259837914e+01 1.1259199238e+01 1.1259836463e+01 1.1259836463e+01 3.2560521321e-02 3.2560628799e-02 3.2560547367e-02 3.2560533180e-02 1.9540621775e+00 1.6777216000e+07 4.0960000000e+03 1.9365234375e+00 1.1179687500e+01 1.9540614709e+00 1.9540548623e+00 1.9540621775e+00 1.9540621775e+00 3.4900412156e+00 3.4900398403e+00 3.4900274873e+00 0 0 0 0 0 0 0 0
23 9.9562939238e+00 9.9561822289e+00 9.9561163271e+00 4.0960000000e+03 1.0240000000e+03 9.6792303413e+00 1.7363755354e+01 9.9562947303e+00 9.9557181294e+00 9.9562939238e+00 9.9562939238e+00 2.9463759153e-02 2.9463861181e-02 2.9463788616e-02 2.9463771941e-02 1.5442318445e+00 1.0000000000e+00 1.0485760000e+06 1.5263671875e+00 1.0250000000e+01 1.5442311913e+00 1.5442252830e+00 1.5442318445e+00 1.5442318445e+00 2.7566774129e+00 2.7566761523e+00 2.7566662431e+00 1 0 0 0 0 0 0 0
24 8.7364786717e+00 8.7364030098e+00 8.7363462459e+00 4.0960000000e+03 1.0240000000e+03 8.5110222653e+00 1.6703293088e+01 8.7364794221e+00 8.7359826207e+00 8.7364786717e+00 8.7364786717e+00 2.6726843407e-02 2.6726936681e-02 2.6726876050e-02 2.6726856772e-02 1.2181257385e+00 1.0000000000e+00 1.0485760000e+06 1.2001953125e+00 9.2460937500e+00 1.2181251347e+00 1.2181212381e+00 1.2181257385e+00 1.2181257385e+00 2.1766999512e+00 2.1766988039e+00 2.1766918302e+00 1 0 0 0 0 0 0 0
25 7.7575518502e+00 7.7574763998e+00 7.7574168985e+00 4.0960000000e+03 1.0240000000e+03 7.5394794250e+00 1.6278820596e+01 7.7575520667e+00 7.7571120700e+00 7.7575518502e+00 7.7575518502e+00 2.4352746251e-02 2.4352827266e-02 2.4352781772e-02 2.4352761182e-02 9.5778287191e-01 1.6777216000e+07 1.0485760000e+06 9.4116210938e-01 8.3828125000e+00 9.5778234676e-01 9.5777925104e-01 9.5778287191e-01 9.5778287191e-01 1.6913505998e+00 1.6913496032e+00 1.6913437620e+00 0 0 0 0 0 0 0 0
26 7.0654082482e+00 7.0653283861e+00 7.0652649455e+00 4.0960000000e+03 1.0240000000e+03 6.8829499490e+00 1.5374491862e+01 7.0654084960e+00 7.0650239334e+00 7.0654082482e+00 7.0654082482e+00 2.2201962997e-02 2.2202044608e-02 2.2202001241e-02 2.2201979659e-02 7.2466609634e-01 1.6777216000e+07 1.0485760000e+06 7.1093750000e-01 7.4296875000e+00 7.2466564551e-01 7.2466304526e-01 7.2466609634e-01 7.2466609634e-01 1.3123705871e+00 1.3123697117e+00 1.3123644739e+00 0 0 0 0 0 0 0 0
27 6.5569572826e+00 6.5568829430e+00 6.5568116739e+00 4.0960000000e+03 1.0240000000e+03 6.3664157891e+00 1.5037453242e+01 6.5569570111e+00 6.5565996075e+00 6.5569572826e+00 6.5569572826e+00 2.0217209232e-02 2.0217291772e-02 2.0217249891e-02 2.0217227136e-02 5.8300597988e-01 1.0000000000e+00 1.0485760000e+06 5.7104492188e-01 6.5722656250e+00 5.8300557360e-01 5.8300291747e-01 5.8300597988e-01 5.8300597988e-01 1.0675722702e+00 1.0675714836e+00 1.0675666556e+00 1 0 0 0 0 0 0 0
28 6.2234503113e+00 6.2233523107e+00 6.2232775285e+00 4.0960000000e+03 1.0240000000e+03 6.0621778265e+00 1.4491376746e+01 6.2234501545e+00 6.2231177322e+00 6.2234503113e+00 6.2234503113e+00 1.8309916924e-02 1.8310002147e-02 1.8309959775e-02 1.8309935072e-02 4.7439222278e-01 1.0000000000e+00 1.0485760000e+06 4.6423339844e-01 6.0117187500e+00 4.7439185716e-01 4.7438979894e-01 4.7439222278e-01 4.7439222278e-01 8.9599592662e-01 8.9599520341e-01 8.9599131048e-01 1 0 0 0 0 0 0 0
29 5.7871125416e+00 5.7870207158e+00 5.7869426022e+00 4.0960000000e+03 1.0240000000e+03 5.6180512636e+00 1.3322912594e+01 5.7871118469e+00 5.7868013689e+00 5.7871125416e+00 5.7871125416e+00 1.6528537739e-02 1.6528624613e-02 1.6528582338e-02 1.6528555964e-02 4.2747570910e-01 1.0000000000e+00 1.0485760000e+06 4.1857910156e-01 5.5488281250e+00 4.2747535370e-01 4.2747343145e-01 4.2747570910e-01 4.2747570910e-01 7.9332055790e-01 7.9331987351e-01 7.9331637546e-01 1 0 0 0 0 0 0 0
30 5.3968098740e+00 5.3967158751e+00 5.3966587962e+00 4.0960000000e+03 1.0240000000e+03 5.2604063531e+00 1.2908330643e+01 5.3968092013e+00 5.3965366401e+00 5.3968098740e+00 5.3968098740e+00 1.4909938150e-02 1.4910026847e-02 1.4909984065e-02 1.4909955474e-02 3.6477288389e-01 1.0000000000e+00 1.0485760000e+06 3.5729980469e-01 5.2109375000e+00 3.6477256194e-01 3.6477094889e-01 3.6477288389e-01 3.6477288389e-01 6.7541304431e-01 6.7541242763e-01 6.7540951446e-01 1 0 0 0 0 0 0 0
31 4.9576848836e+00 4.9575997245e+00 4.9575514404e+00 4.0960000000e+03 1.0240000000e+03 4.8137173785e+00 1.2333896384e+01 4.9576836916e+00 4.9574322429e+00 4.9576848836e+00 4.9576848836e+00 1.3454744490e-02 1.3454829075e-02 1.3454791124e-02 1.3454761519e-02 3.1416402179e-01 1.6777216000e+07 1.0485760000e+06 3.0786132812e-01 4.8613281250e+00 3.1416372769e-01 3.1416252628e-01 3.1416402179e-01 3.1416402179e-01 5.7654241324e-01 5.7654185593e-01 5.7653941214e-01 0 0 0 0 0 0 0 0
32 4.3521922489e+00 4.3521020305e+00 4.3520571087e+00 4.0960000000e+03 1.0240000000e+03 4.2518378379e+00 1.1418187247e+01 4.3521910510e+00 4.3519960800e+00 4.3521922489e+00 4.3521922489e+00 1.2160015274e-02 1.2160098952e-02 1.2160062163e-02 1.2160030995e-02 2.6931645065e-01 1.0000000000e+00 1.0485760000e+06 2.6379394531e-01 4.5351562500e+00 2.6931618154e-01 2.6931486093e-01 2.6931645065e-01 2.6931645065e-01 4.9124430806e-01 4.9124380574e-01 4.9124139175e-01 1 0 0 0 0 0 0 0
33 3.9146061792e+00 3.9145355243e+00 3.9144892355e+00 4.0960000000e+03 1.0240000000e+03 3.8145486299e+00 1.0937321427e+01 3.9146048043e+00 3.9144312672e+00 3.9146061792e+00 3.9146061792e+00 1.1033002371e-02 1.1033082740e-02 1.1033049107e-02 1.1033016825e-02 2.2000975954e-01 1.0000000000e+00 1.0485760000e+06 2.1545410156e-01 3.9560546875e+00 2.2000952903e-01 2.2000843380e-01 2.2000975954e-01 2.2000975954e-01 4.0088045923e-01 4.0088002570e-01 4.0087807551e-01 1 0 0 0 0 0 0 0
34 3.4712451706e+00 3.4711755743e+00 3.4711431547e+00 4.0960000000e+03 1.0240000000e+03 3.4009419651e+00 1.0508924778e+01 3.4712437610e+00 3.4711134136e+00 3.4712451706e+00 3.4712451706e+00 1.0058846625e-02 1.0058924463e-02 1.0058893188e-02 1.0058859422e-02 1.8106816902e-01 1.6777216000e+07 1.0485760000e+06 1.7724609375e-01 3.5654296875e+00 1.8106796686e-01 1.8106707186e-01 1.8106816902e-01 1.8106816902e-01 3.2592990393e-01 3.2592952810e-01 3.2592796907e-01 0 0 0 0 0 0 0 0
35 3.1482164649e+00 3.1481585131e+00 3.1481197377e+00 4.0960000000e+03 1.0240000000e+03 3.0739581568e+00 9.5981769102e+00 3.1482149997e+00 3.1480962602e+00 3.1482164649e+00 3.1482164649e+00 9.2133316328e-03 9.2134069490e-03 9.2133778639e-03 9.2133433851e-03 1.4481187315e-01 1.6777216000e+07 1.0485760000e+06 1.4166259766e-01 3.1357421875e+00 1.4481170010e-01 1.4481109008e-01 1.4481187315e-01 1.4481187315e-01 2.6069220130e-01 2.6069188118e-01 2.6069072261e-01 0 0 0 0 0 0 0 0
36 2.8091731819e+00 2.8091085543e+00 2.8090795275e+00 4.0960000000e+03 1.0240000000e+03 2.7592175068e+00 9.1753746518e+00 2.8091717790e+00 2.8090887628e+00 2.8091731819e+00 2.8091731819e+00 8.4681029959e-03 8.4681754057e-03 8.4681489384e-03 8.4681134364e-03 1.1649018910e-01 1.6777216000e+07 1.0485760000e+06 1.1373901367e-01 2.8378906250e+00 1.1649004230e-01 1.1648948491e-01 1.1649018910e-01 1.1649018910e-01 2.1107896268e-01 2.1107869036e-01 2.1107767895e-01 0 0 0 0 0 0 0 0
37 2.5973055441e+00 2.5972402598e+00 2.5972081307e+00 4.0960000000e+03 1.0240000000e+03 2.5349124738e+00 8.7891979156e+00 2.5973041554e+00 2.5972155491e+00 2.5973055441e+00 2.5973055441e+00 7.7811802096e-03 7.7812504244e-03 7.7812258293e-03 7.7811896892e-03 9.1999821224e-02 1.0000000000e+00 1.0485760000e+06 8.9721679688e-02 2.4980468750e+00 9.1999699827e-02 9.1999245342e-02 9.1999821224e-02 9.1999821224e-02 1.7206698622e-01 1.7206675373e-01 1.7206593696e-01 1 0 0 0 0 0 0 0
38 2.3602047948e+00 2.3601367049e+00 2.3601058939e+00 4.0960000000e+03 1.0240000000e+03 2.3129222587e+00 8.1163415404e+00 2.3602035091e+00 2.3601362503e+00 2.3602047948e+00 2.3602047948e+00 7.1463160508e-03 7.1463834246e-03 7.1463615029e-03 7.1463245697e-03 8.0784361508e-02 1.6777216000e+07 1.0485760000e+06 7.8643798828e-02 2.3095703125e+00 8.0784250051e-02 8.0783908255e-02 8.0784361508e-02 8.0784361508e-02 1.4808838382e-01 1.4808817580e-01 1.4808752574e-01 0 0 0 0 0 0 0 0
39 2.1435202439e+00 2.1434549156e+00 2.1434241044e+00 4.0960000000e+03 1.0240000000e+03 2.0907160855e+00 7.7721457784e+00 2.1435190393e+00 2.1434475813e+00 2.1435202439e+00 2.1435202439e+00 6.5576264931e-03 6.5576891257e-03 6.5576718863e-03 6.5576347057e-03 6.6858140581e-02 1.6777216000e+07 1.0485760000e+06 6.5002441406e-02 1.9736328125e+00 6.6858045757e-02 6.6857736092e-02 6.6858140581e-02 6.6858140581e-02 1.2224560958e-01 1.2224543327e-01 1.2224485120e-01 0 0 0 0 0 0 0 0
40 1.9383055851e+00 1.9382512882e+00 1.9382265636e+00 4.0960000000e+03 1.0240000000e+03 1.8967488632e+00 7.5145691826e+00 1.9383045034e+00 1.9382471867e+00 1.9383055851e+00 1.9383055851e+00 5.9981117203e-03 5.9981678007e-03 5.9981572873e-03 5.9981197728e-03 5.6175520891e-02 1.6777216000e+07 1.0485760000e+06 5.4504394531e-02 1.7456054688e+00 5.6175438687e-02 5.6175168138e-02 5.6175520891e-02 5.6175520891e-02 1.0297886781e-01 1.0297871567e-01 1.0297817551e-01 0 0 0 0 0 0 0 0
41 1.7588658839e+00 1.7588164451e+00 1.7587971282e+00 4.0960000000e+03 1.0240000000e+03 1.7119182406e+00 6.9529669926e+00 1.7588649270e+00 1.7588007332e+00 1.7588658839e+00 1.7588658839e+00 5.4876909421e-03 5.4877415734e-03 5.4877368070e-03 5.4876990117e-03 4.6518367666e-02 1.0000000000e+00 1.0485760000e+06 4.5135498047e-02 1.5322265625e+00 4.6518298332e-02 4.6518025920e-02 4.6518367666e-02 4.6518367666e-02 8.4456497088e-02 8.4456370212e-02 8.4455903154e-02 1 0 0 0 0 0 0 0
42 1.6255359803e+00 1.6254878412e+00 1.6254672332e+00 4.0960000000e+03 1.0240000000e+03 1.5900692792e+00 6.5835970411e+00 1.6255351341e+00 1.6254826205e+00 1.6255359803e+00 1.6255359803e+00 5.0024164193e-03 5.0024593581e-03 5.0024627397e-03 5.0024245979e-03 3.7606214167e-02 1.6777216000e+07 1.0485760000e+06 3.6468505859e-02 1.3535156250e+00 3.7606157362e-02 3.7605955731e-02 3.7606214167e-02 3.7606214167e-02 7.0000620908e-02 7.0000514388e-02 7.0000134874e-02 0 0 0 0 0 0 0 0
43 1.4735225271e+00 1.4734826640e+00 1.4734616291e+00 4.0960000000e+03 1.0240000000e+03 1.4276154726e+00 6.4493216698e+00 1.4735218509e+00 1.4734599604e+00 1.4735225271e+00 1.4735225271e+00 4.5619706314e-03 4.5620039479e-03 4.5620174649e-03 4.5619793686e-03 3.2609379489e-02 1.6777216000e+07 1.0485760000e+06 3.1616210938e-02 1.2387695312e+00 3.2609330025e-02 3.2609161921e-02 3.2609379489e-02 3.2609379489e-02 5.9085493455e-02 5.9085403103e-02 5.9085072484e-02 0 0 0 0 0 0 0 0
44 1.3534321357e+00 1.3533940777e+00 1.3533728058e+00 4.0960000000e+03 1.0240000000e+03 1.3202893859e+00 6.0078074203e+00 1.3534316495e+00 1.3533776090e+00 1.3534321357e+00 1.3534321357e+00 4.1500684420e-03 4.1500912885e-03 4.1501158842e-03 4.1500775457e-03 2.6344397264e-02 1.0000000000e+00 1.0485760000e+06 2.5482177734e-02 1.1479492188e+00 2.6344356360e-02 2.6344187558e-02 2.6344397264e-02 2.6344397264e-02 4.8652495722e-02 4.8652420286e-02 4.8652122263e-02 1 0 0 0 0 0 0 0
45 1.2641045584e+00 1.2640679283e+00 1.2640450588e+00 4.0960000000e+03 1.0240000000e+03 1.2185496630e+00 5.7227615711e+00 1.2641041678e+00 1.2640401371e+00 1.2641045584e+00 1.2641045584e+00 3.7767318349e-03 3.7767454463e-03 3.7767798838e-03 3.7767416421e-03 2.1830241320e-02 1.0000000000e+00 1.0485760000e+06 2.1087646484e-02 1.0029296875e+00 2.1830208134e-02 2.1830099635e-02 2.1830241320e-02 2.1830241320e-02 4.0106261289e-02 4.0106200147e-02 4.0105977096e-02 1 0 0 0 0 0 0 0
46 1.1708257081e+00 1.1707881211e+00 1.1707661787e+00 4.0960000000e+03 1.0240000000e+03 1.1347236035e+00 5.6347138348e+00 1.1708254756e+00 1.1707650746e+00 1.1708257081e+00 1.1708257081e+00 3.4402821002e-03 3.4402884362e-03 3.4403306739e-03 3.4402927200e-03 1.8536415452e-02 1.6777216000e+07 1.0485760000e+06 1.7822265625e-02 8.7622070312e-01 1.8536387477e-02 1.8536268501e-02 1.8536415452e-02 1.8536415452e-02 3.3466208745e-02 3.3466158435e-02 3.3465918154e-02 0 0 0 0 0 0 0 0
