matrix=data/matrices/sts4098.mtx n=4098 seed=12
iter res_d res_f res_ffma res_p8q res_p8n res_p16q res_p16n res_p32q res_p32n res_p64q res_p64n solerr_d solerr_f solerr_p32q solerr_p32n pAp_d pAp_p8q pAp_p8n pAp_p16q pAp_p16n pAp_p32q pAp_p32n pAp_p64q pAp_p64n rz_d rz_p32q rz_p32n guard_p8q guard_p8n guard_p16q guard_p16n guard_p32q guard_p32n guard_p64q guard_p64n
15 1.4522883323e+06 1.4522551704e+06 1.4522548094e+06 4.0960000000e+03 4.0960000000e+03 3.6323738152e+06 2.0971520000e+06 1.4522789522e+06 1.4518918973e+06 1.4522883323e+06 1.4522883323e+06 4.5377156206e-01 4.5377163515e-01 4.5373958052e-01 4.5373098406e-01 5.3038269799e+05 1.0000000000e+00 1.6777216000e+07 2.8180480000e+06 1.7530880000e+06 5.3037631250e+05 5.3080193750e+05 5.3038269799e+05 5.3038269799e+05 3.7589870902e+05 3.7589496875e+05 3.7592784375e+05 1 0 0 0 0 0 0 0
16 9.8071293496e+05 9.8062743957e+05 9.8062764006e+05 4.0960000000e+03 4.0960000000e+03 3.6323738152e+06 2.9658208008e+06 9.8072153265e+05 9.7977805474e+05 9.8071293496e+05 9.8071293496e+05 4.6604505999e-01 4.6604515371e-01 4.6600225870e-01 4.6595287151e-01 4.0718083569e+05 1.6777216000e+07 1.0000000000e+00 3.0474240000e+06 1.6875520000e+06 4.0717781250e+05 4.0785056250e+05 4.0718083569e+05 4.0718083569e+05 3.1078996153e+05 3.1078831250e+05 3.1089093750e+05 0 1 0 0 0 0 0 0
17 8.7782672422e+05 8.7784639691e+05 8.7784706881e+05 4.0960000000e+03 4.0960000000e+03 3.6323738152e+06 2.0971520000e+06 8.7785890161e+05 8.7813000441e+05 8.7782672422e+05 8.7782672422e+05 4.6154584322e-01 4.6154784284e-01 4.6149491899e-01 4.6151748942e-01 3.8699502312e+05 1.0000000000e+00 1.0000000000e+00 3.3423360000e+06 1.6220160000e+06 3.8699387500e+05 3.8872434375e+05 3.8699502312e+05 3.8699502312e+05 2.4758583338e+05 2.4758562500e+05 2.4802692188e+05 1 1 0 0 0 0 0 0
18 7.8843376417e+05 7.8833673504e+05 7.8833536336e+05 4.0960000000e+03 4.0960000000e+03 4.1943040000e+06 2.5684761565e+06 7.8848531946e+05 7.8457113172e+05 7.8843376417e+05 7.8843376417e+05 4.5319848762e-01 4.5320217748e-01 4.5314401766e-01 4.5312257032e-01 2.2767793580e+05 1.0000000000e+00 1.6777216000e+07 4.0632320000e+06 2.0971520000e+06 2.2767865625e+05 2.2956035938e+05 2.2767793580e+05 2.2767793580e+05 1.6548790738e+05 1.6548868750e+05 1.6594790625e+05 1 0 0 0 0 0 0 0
19 5.8062322958e+05 5.8067035997e+05 5.8066956993e+05 4.0960000000e+03 4.0960000000e+03 3.6323738152e+06 2.9658208008e+06 5.8060438800e+05 5.7912428411e+05 5.8062322958e+05 5.8062322958e+05 4.4591457368e-01 4.4591921133e-01 4.4585827842e-01 4.4588228624e-01 1.6942601986e+05 1.6777216000e+07 1.0000000000e+00 3.1784960000e+06 1.3107200000e+06 1.6942767188e+05 1.7305279688e+05 1.6942601986e+05 1.6942601986e+05 1.3066667435e+05 1.3066795312e+05 1.3152646875e+05 0 1 0 0 0 0 0 0
20 5.7772054739e+05 5.7754763109e+05 5.7754564531e+05 4.0960000000e+03 4.0960000000e+03 3.6323738152e+06 2.9658208008e+06 5.7773205183e+05 5.6873590547e+05 5.7772054739e+05 5.7772054739e+05 4.3549909969e-01 4.3550572090e-01 4.3544050458e-01 4.3572758739e-01 1.4568639271e+05 1.0000000000e+00 1.0000000000e+00 3.4734080000e+06 1.9333120000e+06 1.4568909375e+05 1.5520204688e+05 1.4568639271e+05 1.4568639271e+05 1.0225319820e+05 1.0225474219e+05 1.0467768750e+05 1 1 0 0 0 0 0 0
21 3.6767877998e+05 3.6840652607e+05 3.6840833832e+05 4.0960000000e+03 4.0960000000e+03 4.1943040000e+06 4.1943040000e+06 3.6760922556e+05 4.7128202478e+05 3.6767877998e+05 3.6767877998e+05 4.2303388176e-01 4.2304095300e-01 4.2297424438e-01 4.2322672762e-01 8.6448645329e+04 1.0000000000e+00 1.6777216000e+07 3.7355520000e+06 1.6220160000e+06 8.6451796875e+04 9.9871218750e+04 8.6448645329e+04 8.6448645329e+04 8.0350205335e+04 8.0351859375e+04 8.3228000000e+04 1 0 0 0 0 0 0 0
22 4.8920334816e+05 4.8841386883e+05 4.8841187288e+05 4.0960000000e+03 4.0960000000e+03 4.1943040000e+06 3.6323738152e+06 4.8939915776e+05 4.3516807412e+05 4.8920334816e+05 4.8920334816e+05 4.0329456572e-01 4.0333084365e-01 4.0323744617e-01 4.0885726942e-01 8.3945364254e+04 1.6777216000e+07 1.0000000000e+00 3.7683200000e+06 1.9005440000e+06 8.3960304688e+04 1.3820559375e+05 8.3945364254e+04 8.3945364254e+04 6.8507519446e+04 6.8511757812e+04 8.2583718750e+04 0 1 0 0 0 0 0 0
23 6.1350754002e+05 6.1432644893e+05 6.1432631558e+05 4.0960000000e+03 4.0960000000e+03 4.1943040000e+06 2.9658208008e+06 6.1335975938e+05 5.8570830736e+05 6.1350754002e+05 6.1350754002e+05 3.8447442965e-01 3.8455903891e-01 3.8442316481e-01 3.8954164717e-01 8.0098433544e+04 1.0000000000e+00 1.0000000000e+00 6.4225280000e+06 1.5892480000e+06 8.0141156250e+04 9.5666203125e+04 8.0098433544e+04 8.0098433544e+04 6.3208697990e+04 6.3219494141e+04 6.9644398438e+04 1 1 0 0 0 0 0 0
24 5.2136397889e+05 5.2111827768e+05 5.2111819908e+05 4.0960000000e+03 4.0960000000e+03 4.1943040000e+06 2.9658208008e+06 5.2175236842e+05 5.3496135690e+05 5.2136397890e+05 5.2136397890e+05 3.6804919681e-01 3.6822356012e-01 3.6800669460e-01 3.7167842653e-01 9.2854884968e+04 1.0000000000e+00 1.6777216000e+07 4.5219840000e+06 2.1954560000e+06 9.2916257812e+04 7.2193960938e+04 9.2854884968e+04 9.2854884968e+04 6.4092442696e+04 6.4110822266e+04 6.0392220703e+04 1 0 0 0 0 0 0 0
25 3.2127340328e+05 3.2857361900e+05 3.2858930086e+05 4.0960000000e+03 4.0960000000e+03 4.1943040000e+06 2.0971520000e+06 3.2077974759e+05 3.6205460132e+05 3.2127340327e+05 3.2127340327e+05 3.4910638786e-01 3.4934665065e-01 3.4907220429e-01 3.5187595799e-01 6.5998836666e+04 1.6777216000e+07 1.6777216000e+07 6.0948480000e+06 1.7039360000e+06 6.6071367188e+04 6.2707648438e+04 6.5998836666e+04 6.5998836666e+04 5.0062869471e+04 5.0082154297e+04 4.9646242188e+04 0 0 0 0 0 0 0 0
26 3.0499268299e+05 3.1617914760e+05 3.1620794454e+05 4.0960000000e+03 4.0960000000e+03 4.1943040000e+06 2.0971520000e+06 3.0670338526e+05 3.3823636100e+05 3.0499268300e+05 3.0499268300e+05 3.3403326565e-01 3.3446707775e-01 3.3401604584e-01 3.3691241062e-01 4.6573519833e+04 1.6777216000e+07 1.0000000000e+00 5.5705600000e+06 2.0807680000e+06 4.6783621094e+04 5.6742289062e+04 4.6573519833e+04 4.6573519833e+04 4.0138877175e+04 4.0185906250e+04 4.2843050781e+04 0 1 0 0 0 0 0 0
27 3.7809304392e+05 3.7316133973e+05 3.7313499524e+05 4.0960000000e+03 4.0960000000e+03 4.1943040000e+06 2.5684761565e+06 3.7721927925e+05 3.4189372665e+05 3.7809304391e+05 3.7809304391e+05 3.2105127619e-01 3.2237306134e-01 3.2111311187e-01 3.2462124536e-01 4.9596499099e+04 1.0000000000e+00 1.0000000000e+00 5.6360960000e+06 1.6711680000e+06 5.0396273438e+04 5.8387931641e+04 4.9596499099e+04 4.9596499099e+04 3.7470047935e+04 3.7661287109e+04 4.1446349609e+04 1 1 0 0 0 0 0 0
28 3.2277996806e+05 3.5129864091e+05 3.5131734240e+05 4.0960000000e+03 4.0960000000e+03 4.1943040000e+06 2.9658208008e+06 3.2961707451e+05 3.5818782291e+05 3.2277996807e+05 3.2277996807e+05 3.1188778413e-01 3.1278818364e-01 3.1193581862e-01 3.1343657437e-01 4.3574456000e+04 1.6777216000e+07 1.6777216000e+07 6.2259200000e+06 1.5564800000e+06 4.4933847656e+04 4.0711587891e+04 4.3574456000e+04 4.3574456000e+04 3.3679615931e+04 3.4013662109e+04 3.3381537109e+04 0 0 0 0 0 0 0 0
29 2.5886702625e+05 2.6839983928e+05 2.6839259030e+05 4.0960000000e+03 4.0960000000e+03 3.6323738152e+06 2.9658208008e+06 2.6699658652e+05 2.6543089364e+05 2.5886702626e+05 2.5886702626e+05 3.0361377366e-01 3.0543640399e-01 3.0395855302e-01 3.0583144764e-01 3.7374291207e+04 1.0000000000e+00 1.6777216000e+07 6.8812800000e+06 1.6056320000e+06 4.0284664062e+04 3.9009693359e+04 3.7374291207e+04 3.7374291207e+04 2.8845188013e+04 2.9567698242e+04 2.9939666992e+04 1 0 0 0 0 0 0 0
30 2.1128944503e+05 2.3575091289e+05 2.3574597854e+05 4.0960000000e+03 4.0960000000e+03 4.1943040000e+06 2.5684761565e+06 2.3203318052e+05 2.3371173656e+05 2.1128944501e+05 2.1128944501e+05 2.9390561025e-01 2.9616470718e-01 2.9471959130e-01 2.9632111481e-01 2.7388761258e+04 1.0000000000e+00 1.0000000000e+00 6.5536000000e+06 2.3920640000e+06 3.4003800781e+04 3.3614941406e+04 2.7388761258e+04 2.7388761258e+04 2.3046515543e+04 2.4634475586e+04 2.5147149414e+04 1 1 0 0 0 0 0 0
31 2.1856293348e+05 2.0867471613e+05 2.0867198773e+05 4.0960000000e+03 4.0960000000e+03 4.1943040000e+06 2.5684761565e+06 2.2133594781e+05 2.0843164075e+05 2.1856293353e+05 2.1856293354e+05 2.8613562539e-01 2.8859843410e-01 2.8784809760e-01 2.8861265467e-01 2.6675819183e+04 1.6777216000e+07 1.6777216000e+07 7.6677120000e+06 1.7530880000e+06 3.6813322266e+04 2.9251903320e+04 2.6675819183e+04 2.6675819183e+04 2.0793075127e+04 2.3748072266e+04 2.2416418945e+04 0 0 0 0 0 0 0 0
32 2.4321965702e+05 2.2439600196e+05 2.2439275282e+05 4.0960000000e+03 4.0960000000e+03 4.1943040000e+06 2.5684761565e+06 2.2504962766e+05 2.2335570884e+05 2.4321965695e+05 2.4321965693e+05 2.8004283408e-01 2.8130095242e-01 2.8109566120e-01 2.8126964223e-01 2.7702969802e+04 1.6777216000e+07 1.0000000000e+00 5.5705600000e+06 2.0480000000e+06 2.6232215820e+04 2.1380395508e+04 2.7702969802e+04 2.7702969802e+04 2.0985345655e+04 2.0863449219e+04 1.9262830078e+04 0 1 0 0 0 0 0 0
33 2.4780110620e+05 2.5635725472e+05 2.5635638393e+05 4.0960000000e+03 4.0960000000e+03 4.1943040000e+06 2.9658208008e+06 2.5848420275e+05 2.5691318727e+05 2.4780110629e+05 2.4780110632e+05 2.7389742894e-01 2.7495902427e-01 2.7484195212e-01 2.7491908374e-01 2.2195214457e+04 1.0000000000e+00 1.0000000000e+00 6.8157440000e+06 2.0971520000e+06 2.3118234375e+04 2.2004629883e+04 2.2195214457e+04 2.2195214457e+04 1.8719416496e+04 1.8855322266e+04 1.8497287109e+04 1 1 0 0 0 0 0 0
34 2.0045940813e+05 2.5025047548e+05 2.5024878143e+05 4.0960000000e+03 4.0960000000e+03 4.1943040000e+06 2.9658208008e+06 2.4922096348e+05 2.4987580249e+05 2.0045940790e+05 2.0045940783e+05 2.7265890512e-01 2.7205849373e-01 2.7200739252e-01 2.7201058291e-01 1.9681579906e+04 1.6777216000e+07 1.6777216000e+07 7.9953920000e+06 2.0152320000e+06 2.4885979492e+04 2.4411074219e+04 1.9681579906e+04 1.9681579906e+04 1.7158146503e+04 1.8658344727e+04 1.8536324219e+04 0 0 0 0 0 0 0 0
35 2.1876584277e+05 2.0040777119e+05 2.0040635072e+05 4.0960000000e+03 4.0960000000e+03 8.3886080000e+06 2.0971520000e+06 2.0152761621e+05 2.0092200405e+05 2.1876584303e+05 2.1876584311e+05 2.7352282875e-01 2.7361106624e-01 2.7356308874e-01 2.7356032347e-01 1.8468162381e+04 1.6777216000e+07 1.6777216000e+07 6.9468160000e+06 2.0971520000e+06 2.2562304688e+04 2.2278822266e+04 1.8468162381e+04 1.8468162381e+04 1.6403066506e+04 1.7726886719e+04 1.7640875977e+04 0 0 0 0 0 0 0 0
36 1.8449536604e+05 1.8366161302e+05 1.8365967832e+05 4.0960000000e+03 4.0960000000e+03 8.3886080000e+06 2.9658208008e+06 1.8357324284e+05 1.8388669068e+05 1.8449536575e+05 1.8449536566e+05 2.7101301287e-01 2.7203388242e-01 2.7198827635e-01 2.7198503151e-01 2.1600544123e+04 1.0000000000e+00 1.0000000000e+00 1.1665408000e+07 1.9496960000e+06 2.1140326172e+04 2.1074198242e+04 2.1600544123e+04 2.1600544123e+04 1.5553015062e+04 1.6577972656e+04 1.6552919922e+04 1 1 0 0 0 0 0 0
37 1.8416890387e+05 1.7139663026e+05 1.7139529795e+05 4.0960000000e+03 4.0960000000e+03 8.3886080000e+06 2.9658208008e+06 1.7147844273e+05 1.7353684676e+05 1.8416890431e+05 1.8416890445e+05 2.6901495027e-01 2.6965973714e-01 2.6961467543e-01 2.6959836601e-01 1.7817144320e+04 1.6777216000e+07 1.0000000000e+00 2.7262976000e+07 2.5231360000e+06 1.5248236328e+04 1.5444567383e+04 1.7817144320e+04 1.7817144320e+04 1.2747047037e+04 1.2509488770e+04 1.2549999512e+04 0 1 0 0 0 0 0 0
38 1.6438402477e+05 1.9135498054e+05 1.9135217643e+05 4.0960000000e+03 4.0960000000e+03 5.9316416015e+06 2.9658208008e+06 1.9133392732e+05 1.9609867361e+05 1.6438402440e+05 1.6438402429e+05 2.6300086542e-01 2.6470417981e-01 2.6465849174e-01 2.6484890307e-01 1.1975943256e+04 1.6777216000e+07 1.6777216000e+07 3.4603008000e+07 1.9988480000e+06 1.2056320801e+04 1.2856260742e+04 1.1975943256e+04 1.1975943256e+04 1.0647238273e+04 1.0460131836e+04 1.0635371094e+04 0 0 0 0 0 0 0 0
39 1.4079513888e+05 1.2978276890e+05 1.2978208641e+05 4.0960000000e+03 4.0960000000e+03 8.3886080000e+06 2.9658208008e+06 1.2979300986e+05 1.3617250988e+05 1.4079513953e+05 1.4079513973e+05 2.5546566815e-01 2.5743220720e-01 2.5738718207e-01 2.5790243780e-01 1.5308382398e+04 1.0000000000e+00 1.6777216000e+07 2.2020096000e+07 1.8022400000e+06 1.5524928223e+04 1.7200616211e+04 1.5308382398e+04 1.5308382398e+04 1.0822980771e+04 1.1404829590e+04 1.1850299316e+04 1 0 0 0 0 0 0 0
40 1.7629163066e+05 1.7078769642e+05 1.7078622146e+05 4.0960000000e+03 4.0960000000e+03 8.3886080000e+06 3.6323738152e+06 1.7077790508e+05 1.7294415321e+05 1.7629162929e+05 1.7629162887e+05 2.4551956322e-01 2.4764157384e-01 2.4759756270e-01 2.4905930476e-01 1.0603732810e+04 1.6777216000e+07 1.0000000000e+00 2.4641536000e+07 1.8841600000e+06 1.0296131348e+04 1.2891729004e+04 1.0603732810e+04 1.0603732810e+04 9.2491233276e+03 8.9896298828e+03 9.6067421875e+03 0 1 0 0 0 0 0 0
41 1.5509386290e+05 1.6363834465e+05 1.6363760624e+05 4.0960000000e+03 4.0960000000e+03 8.3886080000e+06 4.1943040000e+06 1.6363206806e+05 1.7351201457e+05 1.5509386430e+05 1.5509386474e+05 2.3730864058e-01 2.3886311538e-01 2.3882081393e-01 2.4029924633e-01 1.3082729633e+04 1.6777216000e+07 1.6777216000e+07 2.7787264000e+07 2.3920640000e+06 1.2506750977e+04 1.4262054688e+04 1.3082729633e+04 1.3082729633e+04 1.0139062658e+04 1.0080789551e+04 1.0600650391e+04 0 0 0 0 0 0 0 0
42 1.6018556601e+05 1.7529200434e+05 1.7529120402e+05 4.0960000000e+03 4.0960000000e+03 2.6843545600e+08 2.9658208008e+06 1.7530066149e+05 1.6812379744e+05 1.6018556177e+05 1.6018556047e+05 2.3193224416e-01 2.3258694840e-01 2.3254702901e-01 2.3363803634e-01 8.5186339578e+03 1.0000000000e+00 1.6777216000e+07 1.0000000000e+00 2.2282240000e+06 1.1357852539e+04 1.3533827637e+04 8.5186339578e+03 8.5186339578e+03 8.2467157944e+03 8.9027763672e+03 9.6676333008e+03 1 0 1 0 0 0 0 0
43 1.4904732091e+05 1.3313019961e+05 1.3312986117e+05 4.0960000000e+03 4.0960000000e+03 2.6843545600e+08 4.1943040000e+06 1.3310769174e+05 1.4136682994e+05 1.4904732641e+05 1.4904732810e+05 2.2877945952e-01 2.3039066431e-01 2.3035504472e-01 2.3073985680e-01 1.0468750548e+04 1.6777216000e+07 1.0000000000e+00 1.0000000000e+00 1.0485760000e+06 1.2815796387e+04 1.0610450684e+04 1.0468750548e+04 1.0468750548e+04 8.2191682718e+03 9.4134062500e+03 8.8974462891e+03 0 1 1 0 0 0 0 0
44 1.2205438335e+05 1.4799673769e+05 1.4799494564e+05 4.0960000000e+03 4.0960000000e+03 2.6843545600e+08 2.6843545600e+08 1.4799324352e+05 1.5266220384e+05 1.2205438048e+05 1.2205437960e+05 2.2496364317e-01 2.2578210144e-01 2.2575125920e-01 2.2664569560e-01 9.2193030234e+03 1.6777216000e+07 1.6777216000e+07 7.2057594038e+16 1.0000000000e+00 8.3391069336e+03 9.7904282227e+03 9.2193030232e+03 9.2193030233e+03 7.3934393434e+03 7.2581965332e+03 7.6108686523e+03 0 0 0 1 0 0 0 0
45 1.0617032663e+05 1.0142352421e+05 1.0142355955e+05 4.0960000000e+03 4.0960000000e+03 2.6843545600e+08 2.6843545600e+08 1.0135143137e+05 1.1199890285e+05 1.0617034258e+05 1.0617034749e+05 2.2243737034e-01 2.2338891088e-01 2.2336199005e-01 2.2393223110e-01 8.8098512256e+03 1.0000000000e+00 1.6777216000e+07 7.2057594038e+16 7.2057594038e+16 8.4357783203e+03 1.0685595215e+04 8.8098512251e+03 8.8098512252e+03 6.5203388621e+03 6.6984250488e+03 7.5251127930e+03 1 0 0 0 0 0 0 0
46 1.1268641461e+05 1.0081573464e+05 1.0081934037e+05 4.0960000000e+03 4.0960000000e+03 2.6843545600e+08 2.6843545600e+08 1.0068703257e+05 1.0828641134e+05 1.1268640622e+05 1.1268640363e+05 2.1748007658e-01 2.1865131033e-01 2.1862147719e-01 2.2044317996e-01 7.3540133173e+03 1.6777216000e+07 1.0000000000e+00 7.2057594038e+16 7.2057594038e+16 6.4571728516e+03 7.8062180176e+03 7.3540133165e+03 7.3540133166e+03 5.9353391881e+03 5.6509343262e+03 6.1051291504e+03 0 1 0 0 0 0 0 0
