matrix=data/matrices/s3dkt3m2.mtx n=90449 seed=9
iter res_d res_f res_ffma res_p32q res_p32n solerr_d solerr_f solerr_ffma solerr_p32q solerr_p32n pAp_d pAp_p32q pAp_p32n rz_d rz_p32q rz_p32n guard_p32q guard_p32n
10 9.7477755807e+03 9.7452774204e+03 9.7452946595e+03 9.7477792343e+03 9.7434827449e+03 4.5058450006e+01 4.5058676307e+01 4.5058676906e+01 4.5058450408e+01 4.5058909135e+01 1.1701725813e+05 1.1701734375e+05 1.1690471875e+05 8.0076454762e+04 8.0076515625e+04 7.9997992188e+04 0 0
11 8.6158626290e+03 8.6133055211e+03 8.6133143447e+03 8.6158662942e+03 8.6116293464e+03 4.3656535079e+01 4.3656702888e+01 4.3656706676e+01 4.3656535853e+01 4.3656936858e+01 8.2800988298e+04 8.2801054688e+04 8.2718804688e+04 5.9603503257e+04 5.9603548828e+04 5.9543460938e+04 0 0
12 7.5054561025e+03 7.5030599091e+03 7.5030660400e+03 7.5054582805e+03 7.5018696336e+03 4.2117594015e+01 4.2117767889e+01 4.2117772169e+01 4.2117594878e+01 4.2118008401e+01 6.1359671370e+04 6.1359714844e+04 6.1296812500e+04 4.5534403554e+04 4.5534435547e+04 4.5487273438e+04 0 0
13 6.6139748632e+03 6.6116593984e+03 6.6116672633e+03 6.6139767160e+03 6.6109666464e+03 4.0375374940e+01 4.0375653448e+01 4.0375654204e+01 4.0375375872e+01 4.0375874799e+01 5.2279280945e+04 5.2279318359e+04 5.2224718750e+04 3.6753437225e+04 3.6753462891e+04 3.6714755859e+04 0 0
14 5.9010603847e+03 5.8988785375e+03 5.8988856575e+03 5.9010615994e+03 5.8984418281e+03 3.8711776714e+01 3.8712131068e+01 3.8712130374e+01 3.8711777877e+01 3.8712319129e+01 4.4935835811e+04 4.4935867188e+04 4.4888117188e+04 2.9598647773e+04 2.9598667969e+04 2.9566948242e+04 0 0
15 5.2358161763e+03 5.2336748084e+03 5.2336660191e+03 5.2358174147e+03 5.2331604218e+03 3.7270056179e+01 3.7270419180e+01 3.7270420797e+01 3.7270057725e+01 3.7270570154e+01 3.4045062829e+04 3.4045085938e+04 3.4008386719e+04 2.3076984250e+04 2.3076999023e+04 2.3051904297e+04 0 0
16 4.7293232237e+03 4.7272791329e+03 4.7272725752e+03 4.7293246875e+03 4.7268408054e+03 3.6077784114e+01 3.6078140606e+01 3.6078143502e+01 3.6077785984e+01 3.6078252425e+01 2.4916521777e+04 2.4916536133e+04 2.4889098633e+04 1.7901780428e+04 1.7901791016e+04 1.7881943359e+04 0 0
17 4.1879856061e+03 4.1861318661e+03 4.1861258940e+03 4.1879866284e+03 4.1859679884e+03 3.5006880916e+01 3.5007287854e+01 3.5007290707e+01 3.5006883067e+01 3.5007344223e+01 1.9440167417e+04 1.9440179688e+04 1.9418517578e+04 1.4076681347e+04 1.4076689941e+04 1.4060853516e+04 0 0
18 3.7154810015e+03 3.7137528189e+03 3.7137534921e+03 3.7154816646e+03 3.7137525496e+03 3.3951653483e+01 3.3952164630e+01 3.3952164454e+01 3.3951655838e+01 3.3952151516e+01 1.6511979267e+04 1.6511989258e+04 1.6493222656e+04 1.1461363723e+04 1.1461370605e+04 1.1448268066e+04 0 0
19 3.2943644260e+03 3.2927256187e+03 3.2927283520e+03 3.2943651892e+03 3.2927259224e+03 3.2889242980e+01 3.2889888054e+01 3.2889885048e+01 3.2889245468e+01 3.2889796072e+01 1.3917703466e+04 1.3917710938e+04 1.3901685059e+04 9.3466349708e+03 9.3466401367e+03 9.3357890625e+03 0 0
20 3.0287339426e+03 3.0271271860e+03 3.0271250387e+03 3.0287343891e+03 3.0271204139e+03 3.1818787352e+01 3.1819570647e+01 3.1819567177e+01 3.1818790031e+01 3.1819384429e+01 9.9969837116e+03 9.9969892578e+03 9.9852895508e+03 7.1563704603e+03 7.1563742676e+03 7.1479565430e+03 0 0
21 2.7397217080e+03 2.7382096340e+03 2.7382102732e+03 2.7397220662e+03 2.7382912555e+03 3.0778106107e+01 3.0779025961e+01 3.0779022018e+01 3.0778109081e+01 3.0778713586e+01 7.7574903655e+03 7.7574941406e+03 7.7483222656e+03 5.8190785483e+03 5.8190812988e+03 5.8121889648e+03 0 0
22 2.4789504600e+03 2.4775059031e+03 2.4775108476e+03 2.4789507861e+03 2.4777021613e+03 2.9828727582e+01 2.9829780153e+01 2.9829773885e+01 2.9828730886e+01 2.9829349040e+01 6.5422527896e+03 6.5422558594e+03 6.5345139160e+03 4.7840876271e+03 4.7840898438e+03 4.7783937988e+03 0 0
23 2.2637929787e+03 2.2624406070e+03 2.2624458005e+03 2.2637932768e+03 2.2626389460e+03 2.8908635390e+01 2.8909811741e+01 2.8909803382e+01 2.8908639051e+01 2.8909278211e+01 5.7570282710e+03 5.7570307617e+03 5.7501196289e+03 4.0948336016e+03 4.0948353271e+03 4.0899114990e+03 0 0
24 2.1024099036e+03 2.1011000690e+03 2.1011074461e+03 2.1024102835e+03 2.1012877004e+03 2.8011620518e+01 2.8012915567e+01 2.8012904401e+01 2.8011624486e+01 2.8012280582e+01 5.0116111486e+03 5.0116130371e+03 5.0055881348e+03 3.5071461644e+03 3.5071475220e+03 3.5029206543e+03 0 0
25 1.9732489563e+03 1.9719470074e+03 1.9719567059e+03 1.9732492240e+03 1.9721649272e+03 2.7115492041e+01 2.7116914744e+01 2.7116901352e+01 2.7115496267e+01 2.7116163331e+01 3.9179312460e+03 3.9179328003e+03 3.9131951294e+03 2.9043802297e+03 2.9043813477e+03 2.9008605347e+03 0 0
26 1.8526450429e+03 1.8513535589e+03 1.8513635515e+03 1.8526452710e+03 1.8516433242e+03 2.6209089903e+01 2.6210666069e+01 2.6210650881e+01 2.6209094363e+01 2.6209771979e+01 3.3140297545e+03 3.3140310669e+03 3.3100081177e+03 2.5308362575e+03 2.5308372192e+03 2.5277531128e+03 0 0
27 1.7205247437e+03 1.7192816087e+03 1.7192906968e+03 1.7205247746e+03 1.7196275760e+03 2.5335769593e+01 2.5337483638e+01 2.5337465544e+01 2.5335774317e+01 2.5336459643e+01 3.1041418060e+03 3.1041430054e+03 3.1003458252e+03 2.2772722635e+03 2.2772730713e+03 2.2744814453e+03 0 0
28 1.6166765846e+03 1.6154719125e+03 1.6154832094e+03 1.6166766838e+03 1.6158177496e+03 2.4499420623e+01 2.4501261228e+01 2.4501239893e+01 2.4499425662e+01 2.4500120033e+01 2.8151569328e+03 2.8151577759e+03 2.8117014771e+03 2.0144572886e+03 2.0144578857e+03 2.0119762268e+03 0 0
29 1.5602499995e+03 1.5590513141e+03 1.5590620578e+03 1.5602501402e+03 1.5593806463e+03 2.3661838299e+01 2.3663775793e+01 2.3663751724e+01 2.3661843647e+01 2.3662540552e+01 2.4215096624e+03 2.4215103760e+03 2.4185183716e+03 1.7906062853e+03 1.7906067810e+03 1.7883889160e+03 0 0
30 1.4809621844e+03 1.4797824164e+03 1.4797920462e+03 1.4809621872e+03 1.4801442497e+03 2.2849539063e+01 2.2851559595e+01 2.2851534748e+01 2.2849544732e+01 2.2850232320e+01 2.1464896415e+03 2.1464902344e+03 2.1438212891e+03 1.6090215846e+03 1.6090219727e+03 1.6070210266e+03 0 0
31 1.4018435180e+03 1.4007034393e+03 1.4007151745e+03 1.4018435184e+03 1.4011021554e+03 2.2056571531e+01 2.2058656062e+01 2.2058629426e+01 2.2056577494e+01 2.2057247997e+01 1.8319965424e+03 1.8319969482e+03 1.8297171936e+03 1.4304200844e+03 1.4304203796e+03 1.4286361084e+03 0 0
32 1.3187384645e+03 1.3176423073e+03 1.3176529323e+03 1.3187385071e+03 1.3180313919e+03 2.1318443812e+01 2.1320568701e+01 2.1320540365e+01 2.1318450028e+01 2.1319104416e+01 1.7412330495e+03 1.7412333984e+03 1.7390570374e+03 1.3084639731e+03 1.3084642334e+03 1.3068249512e+03 0 0
33 1.2513767551e+03 1.2502955151e+03 1.2503028133e+03 1.2513767418e+03 1.2506851122e+03 2.0625678764e+01 2.0627834249e+01 2.0627807078e+01 2.0625685213e+01 2.0626323752e+01 1.5477572036e+03 1.5477574768e+03 1.5458169250e+03 1.1564459329e+03 1.1564461670e+03 1.1549924316e+03 0 0
34 1.1854009196e+03 1.1843528824e+03 1.1843602704e+03 1.1854009870e+03 1.1847420605e+03 1.9964237349e+01 1.9966402568e+01 1.9966376201e+01 1.9964244031e+01 1.9964862065e+01 1.3670542997e+03 1.3670545654e+03 1.3653350220e+03 1.0332966647e+03 1.0332968750e+03 1.0319946289e+03 0 0
35 1.1141141064e+03 1.1131230839e+03 1.1131295410e+03 1.1141141100e+03 1.1135190838e+03 1.9365477020e+01 1.9367618608e+01 1.9367593320e+01 1.9365483995e+01 1.9366075221e+01 1.2675612118e+03 1.2675614624e+03 1.2659651489e+03 9.3271259832e+02 9.3271276855e+02 9.3153411865e+02 0 0
36 1.0457961502e+03 1.0448525016e+03 1.0448576458e+03 1.0457961082e+03 1.0452467412e+03 1.8824265681e+01 1.8826363988e+01 1.8826341452e+01 1.8824272984e+01 1.8824833065e+01 1.1272381222e+03 1.1272383423e+03 1.1258117676e+03 8.2796478779e+02 8.2796492004e+02 8.2691395569e+02 0 0
37 9.8566937226e+02 9.8474654099e+02 9.8475323686e+02 9.8566934745e+02 9.8512337425e+02 1.8325668526e+01 1.8327714155e+01 1.8327692751e+01 1.8325676145e+01 1.8326205564e+01 1.0328167305e+03 1.0328168640e+03 1.0315054321e+03 7.5263169261e+02 7.5263179016e+02 7.5167233276e+02 0 0
38 9.2692717664e+02 9.2602871851e+02 9.2603671633e+02 9.2692718161e+02 9.2639742417e+02 1.7869245154e+01 1.7871243913e+01 1.7871222221e+01 1.7869252995e+01 1.7869754133e+01 8.8980310720e+02 8.8980322266e+02 8.8866320801e+02 6.5493019755e+02 6.5493028259e+02 6.5409065247e+02 0 0
39 8.7759474666e+02 8.7671638801e+02 8.7672348121e+02 8.7759472423e+02 8.7709014645e+02 1.7439541638e+01 1.7441498436e+01 1.7441477065e+01 1.7439549612e+01 1.7440024959e+01 7.5105413726e+02 7.5105424500e+02 7.5009341431e+02 5.6946638679e+02 5.6946646118e+02 5.6873515320e+02 0 0
40 8.2474899054e+02 8.2391625788e+02 8.2392384357e+02 8.2474893907e+02 8.2430046100e+02 1.7044228105e+01 1.7046140264e+01 1.7046118891e+01 1.7044236179e+01 1.7044686529e+01 6.9150888581e+02 6.9150897217e+02 6.9061973572e+02 5.1322695757e+02 5.1322700500e+02 5.1256430054e+02 0 0
41 7.8549219384e+02 7.8469902670e+02 7.8470679238e+02 7.8549216260e+02 7.8508291760e+02 1.6685793625e+01 1.6687653101e+01 1.6687631186e+01 1.6685801811e+01 1.6686227856e+01 6.3418465667e+02 6.3418470764e+02 6.3336531067e+02 4.5984884208e+02 4.5984886932e+02 4.5925229645e+02 0 0
42 7.4738553074e+02 7.4660418730e+02 7.4661218179e+02 7.4738552635e+02 7.4697351861e+02 1.6345505589e+01 1.6347311130e+01 1.6347288416e+01 1.6345513834e+01 1.6345915309e+01 5.7183061753e+02 5.7183062744e+02 5.7108383179e+02 4.1818032140e+02 4.1818033600e+02 4.1763407898e+02 0 0
43 7.1616518090e+02 7.1539147937e+02 7.1539899270e+02 7.1616517822e+02 7.1574419313e+02 1.6019242438e+01 1.6020994708e+01 1.6020971054e+01 1.6019250655e+01 1.6019630135e+01 4.9286259453e+02 4.9286260986e+02 4.9221768188e+02 3.7296707360e+02 3.7296709442e+02 3.7247827911e+02 0 0
44 6.8137808501e+02 6.8062723829e+02 6.8063658163e+02 6.8137806136e+02 6.8099373620e+02 1.5707173750e+01 1.5708885827e+01 1.5708861376e+01 1.5707181779e+01 1.5707542191e+01 4.3528509214e+02 4.3528512573e+02 4.3471353149e+02 3.3559658832e+02 3.3559661102e+02 3.3515447998e+02 0 0
45 6.5002190709e+02 6.4928535233e+02 6.4929341403e+02 6.5002187463e+02 6.4965740972e+02 1.5408789223e+01 1.5410471144e+01 1.5410445806e+01 1.5408797036e+01 1.5409141906e+01 4.0347824073e+02 4.0347827148e+02 4.0294587708e+02 3.0853126608e+02 3.0853128815e+02 3.0812271881e+02 0 0
46 6.2438091700e+02 6.2364996693e+02 6.2365988828e+02 6.2438086834e+02 6.2401487362e+02 1.5121302280e+01 1.5122964789e+01 1.5122938130e+01 1.5121309921e+01 1.5121641957e+01 3.8180834520e+02 3.8180836487e+02 3.8130200958e+02 2.8638476019e+02 2.8638477325e+02 2.8600394440e+02 0 0
47 6.0116655052e+02 6.0045040386e+02 6.0045901713e+02 6.0116652227e+02 6.0081356301e+02 1.4843116484e+01 1.4844764490e+01 1.4844737097e+01 1.4843124065e+01 1.4843445462e+01 3.5195496281e+02 3.5195497131e+02 3.5148870087e+02 2.6256185825e+02 2.6256186676e+02 2.6221250153e+02 0 0
48 5.8255300122e+02 5.8185688747e+02 5.8186478240e+02 5.8255297506e+02 5.8222431781e+02 1.4564968492e+01 1.4566601674e+01 1.4566574604e+01 1.4564976090e+01 1.4565287916e+01 3.1461089857e+02 3.1461090851e+02 3.1419168854e+02 2.4171990391e+02 2.4171991158e+02 2.4139681244e+02 0 0
49 5.6415993026e+02 5.6347615300e+02 5.6348383406e+02 5.6415991195e+02 5.6385248514e+02 1.4296875436e+01 1.4298500408e+01 1.4298473676e+01 1.4296883081e+01 1.4297186283e+01 3.0268464671e+02 3.0268466187e+02 3.0228067017e+02 2.2800047908e+02 2.2800048637e+02 2.2769501877e+02 0 0
50 5.4371128637e+02 5.4302865946e+02 5.4303685994e+02 5.4371126299e+02 5.4340299272e+02 1.4031445369e+01 1.4033067924e+01 1.4033040920e+01 1.4031453061e+01 1.4031747361e+01 2.8728714522e+02 2.8728715515e+02 2.8690153503e+02 2.1693908788e+02 2.1693909073e+02 2.1664749146e+02 0 0
51 5.2905859082e+02 5.2837519222e+02 5.2838302868e+02 5.2905853882e+02 5.2874571511e+02 1.3776114449e+01 1.3777742511e+01 1.3777715325e+01 1.3776122119e+01 1.3776409962e+01 2.7172343378e+02 2.7172343445e+02 2.7135698700e+02 2.0227276734e+02 2.0227276421e+02 2.0199992371e+02 0 0
52 5.0971012300e+02 5.0903608357e+02 5.0904295926e+02 5.0971004319e+02 5.0939567443e+02 1.3519586573e+01 1.3521226223e+01 1.3521199542e+01 1.3519594193e+01 1.3519877412e+01 2.3679764318e+02 2.3679763603e+02 2.3647801208e+02 1.8388264552e+02 1.8388263512e+02 1.8363434601e+02 0 0
53 4.8581659640e+02 4.8516305249e+02 4.8517078179e+02 4.8581650021e+02 4.8552267262e+02 1.3265867163e+01 1.3267521742e+01 1.3267495865e+01 1.3265874743e+01 1.3266154636e+01 2.2159157952e+02 2.2159156036e+02 2.2129379845e+02 1.7239419271e+02 1.7239417458e+02 1.7216167641e+02 0 0
54 4.7201479778e+02 4.7137823189e+02 4.7138477847e+02 4.7201469786e+02 4.7175213632e+02 1.3025634410e+01 1.3027304202e+01 1.3027279073e+01 1.3025642008e+01 1.3025918420e+01 2.0386860734e+02 2.0386858177e+02 2.0359717560e+02 1.5756020508e+02 1.5756018257e+02 1.5734816551e+02 0 0
55 4.5613488875e+02 4.5550794107e+02 4.5551552183e+02 4.5613477997e+02 4.5587827323e+02 1.2793645760e+01 1.2795328386e+01 1.2795303864e+01 1.2793653415e+01 1.2793926234e+01 1.9550921964e+02 1.9550918198e+02 1.9525028419e+02 1.4943943209e+02 1.4943940353e+02 1.4923845673e+02 0 0
56 4.3936094278e+02 4.3873497125e+02 4.3874257472e+02 4.3936082836e+02 4.3909286817e+02 1.2575971779e+01 1.2577662407e+01 1.2577637632e+01 1.2575979474e+01 1.2576246832e+01 1.9382989917e+02 1.9382985115e+02 1.9357234573e+02 1.4214165772e+02 1.4214162254e+02 1.4195043182e+02 0 0
57 4.2238687388e+02 4.2178580539e+02 4.2179265863e+02 4.2238678217e+02 4.2214876303e+02 1.2364705610e+01 1.2366405450e+01 1.2366380898e+01 1.2364713334e+01 1.2364976054e+01 1.7299953012e+02 1.7299948883e+02 1.7276696777e+02 1.2975778386e+02 1.2975774765e+02 1.2958229828e+02 0 0
58 4.0482801327e+02 4.0424673391e+02 4.0425401977e+02 4.0482791483e+02 4.0461756635e+02 1.2157806529e+01 1.2159517722e+01 1.2159493668e+01 1.2157814300e+01 1.2158073298e+01 1.5765881098e+02 1.5765876770e+02 1.5744632149e+02 1.1991441581e+02 1.1991437626e+02 1.1975187111e+02 0 0
59 3.9016517687e+02 3.8958575757e+02 3.8959345798e+02 3.9016506923e+02 3.8994082083e+02 1.1957654437e+01 1.1959379013e+01 1.1959354974e+01 1.1957662310e+01 1.1957918746e+01 1.4643412786e+02 1.4643407440e+02 1.4623719025e+02 1.1125052096e+02 1.1125047684e+02 1.1109963799e+02 0 0
60 3.8116119103e+02 3.8057941024e+02 3.8058602017e+02 3.8116107570e+02 3.8092242074e+02 1.1762632191e+01 1.1764367463e+01 1.1764344372e+01 1.1762640239e+01 1.1762895550e+01 1.2955801394e+02 1.2955795479e+02 1.2938697815e+02 1.0132996722e+02 1.0132991886e+02 1.0119304085e+02 0 0
61 3.6727480745e+02 3.6670449615e+02 3.6671169705e+02 3.6727467582e+02 3.6704086966e+02 1.1570513190e+01 1.1572255027e+01 1.1572232298e+01 1.1570521429e+01 1.1570777857e+01 1.2477068357e+02 1.2477061653e+02 1.2461041355e+02 9.7056868339e+01 9.7056814194e+01 9.6926836967e+01 0 0
62 3.5324737529e+02 3.5268790426e+02 3.5269523627e+02 3.5324720231e+02 3.5301989586e+02 1.1389732117e+01 1.1391483415e+01 1.1391461020e+01 1.1389740515e+01 1.1390001137e+01 1.1985095969e+02 1.1985088921e+02 1.1970502472e+02 9.0521584709e+01 9.0521527290e+01 9.0402576447e+01 0 0
63 3.4215023606e+02 3.4161983165e+02 3.4162586901e+02 3.4215008357e+02 3.4196997081e+02 1.1213795960e+01 1.1215555248e+01 1.1215533617e+01 1.1213804475e+01 1.1214069697e+01 1.1291867650e+02 1.1291860199e+02 1.1278149509e+02 8.4879281728e+01 8.4879220963e+01 8.4767862320e+01 0 0
64 3.3133217395e+02 3.3080823136e+02 3.3081465496e+02 3.3133201815e+02 3.3115990520e+02 1.1041138891e+01 1.1042907544e+01 1.1042887124e+01 1.1041147528e+01 1.1041413276e+01 1.0641662633e+02 1.0641654491e+02 1.0628224087e+02 8.0168757297e+01 8.0168692589e+01 8.0062303543e+01 0 0
65 3.2181831006e+02 3.2129719984e+02 3.2130443362e+02 3.2181815032e+02 3.2163948908e+02 1.0873704634e+01 1.0875483371e+01 1.0875462994e+01 1.0873713403e+01 1.0873984781e+01 9.5288706864e+01 9.5288624763e+01 9.5173338890e+01 7.3338220270e+01 7.3338154793e+01 7.3241567612e+01 0 0
66 3.1008276212e+02 3.0958499186e+02 3.0959092213e+02 3.1008259988e+02 3.0993709039e+02 1.0709431709e+01 1.0711222175e+01 1.0711202751e+01 1.0709440599e+01 1.0709724722e+01 8.8865030441e+01 8.8864946365e+01 8.8767030716e+01 6.8936908786e+01 6.8936841011e+01 6.8848129272e+01 0 0
67 2.9900800291e+02 2.9851542831e+02 2.9852212805e+02 2.9900782546e+02 2.9886091037e+02 1.0551805841e+01 1.0553608133e+01 1.0553589082e+01 1.0551814865e+01 1.0552117655e+01 8.5333548567e+01 8.5333462715e+01 8.5254545212e+01 6.5104808293e+01 6.5104739189e+01 6.5025338173e+01 0 0
68 2.9432106025e+02 2.9379834709e+02 2.9380369190e+02 2.9432081508e+02 2.9411885087e+02 1.0398714816e+01 1.0400529434e+01 1.0400511656e+01 1.0398724014e+01 1.0399052290e+01 7.9722064022e+01 7.9721977234e+01 7.9659873962e+01 6.1081960071e+01 6.1081890106e+01 6.1010492325e+01 0 0
69 2.8432107050e+02 2.8379111762e+02 2.8379601774e+02 2.8432079154e+02 2.8409398203e+02 1.0248182842e+01 1.0250008389e+01 1.0249992314e+01 1.0248192281e+01 1.0248549442e+01 7.5562402425e+01 7.5562312126e+01 7.5511860847e+01 5.8344953232e+01 5.8344881535e+01 5.8278690815e+01 0 0
70 2.7626325258e+02 2.7576745185e+02 2.7577120555e+02 2.7626302288e+02 2.7609285689e+02 1.0104681689e+01 1.0106519023e+01 1.0106505257e+01 1.0104691381e+01 1.0105104265e+01 7.0606952311e+01 7.0606861115e+01 7.0598917007e+01 5.4570133600e+01 5.4570062160e+01 5.4518179417e+01 0 0
71 2.6705879038e+02 2.6662458978e+02 2.6662882381e+02 2.6705864583e+02 2.6699963425e+02 9.9686403138e+00 9.9704869425e+00 9.9704752773e+00 9.9686502264e+00 9.9691318312e+00 6.7894612104e+01 6.7894519806e+01 6.7927723885e+01 5.1571364405e+01 5.1571292877e+01 5.1534882545e+01 0 0
72 2.6075964075e+02 2.6033906677e+02 2.6034236773e+02 2.6075951265e+02 2.6072525050e+02 9.8372127993e+00 9.8390626760e+00 9.8390539103e+00 9.8372228840e+00 9.8377462574e+00 6.5607306015e+01 6.5607213974e+01 6.5622191429e+01 4.9207830015e+01 4.9207758427e+01 4.9172227859e+01 0 0
73 2.5277019998e+02 2.5231909516e+02 2.5232183535e+02 2.5276999025e+02 2.5266552820e+02 9.7077922949e+00 9.7096376209e+00 9.7096312607e+00 9.7078024939e+00 9.7083335467e+00 6.1416816306e+01 6.1416727066e+01 6.1380145550e+01 4.6613015922e+01 4.6612945080e+01 4.6565745831e+01 0 0
74 2.4817741749e+02 2.4768522110e+02 2.4768796524e+02 2.4817713165e+02 2.4796391969e+02 9.5820337258e+00 9.5838891778e+00 9.5838848642e+00 9.5820440225e+00 9.5826480628e+00 5.4934357715e+01 5.4934271812e+01 5.4951570511e+01 4.2881738981e+01 4.2881669998e+01 4.2846875191e+01 0 0
75 2.4122220923e+02 2.4075857494e+02 2.4076031909e+02 2.4122194218e+02 2.4106057978e+02 9.4584897354e+00 9.4603732763e+00 9.4603715988e+00 9.4585001629e+00 9.4592654290e+00 5.1774416352e+01 5.1774330139e+01 5.1888946533e+01 4.0877265704e+01 4.0877195835e+01 4.0866847038e+01 0 0
76 2.3429001406e+02 2.3393526248e+02 2.3393794249e+02 2.3428988454e+02 2.3440159016e+02 9.3405520347e+00 9.3424870163e+00 9.3424879566e+00 9.3405626504e+00 9.3415893789e+00 5.0784996111e+01 5.0784905434e+01 5.1058532238e+01 3.9258343355e+01 3.9258271694e+01 3.9293999195e+01 0 0
77 2.2914447942e+02 2.2874437322e+02 2.2874615775e+02 2.2914418734e+02 2.2919230207e+02 9.2271512215e+00 9.2291351280e+00 9.2291388287e+00 9.2271620599e+00 9.2284235475e+00 4.9912014414e+01 4.9911920071e+01 5.0235301018e+01 3.7765056303e+01 3.7764983177e+01 3.7824427605e+01 0 0
78 2.2188803951e+02 2.2146283019e+02 2.2146460284e+02 2.2188770650e+02 2.2183879106e+02 9.1167087909e+00 9.1187196820e+00 9.1187258466e+00 9.1167198167e+00 9.1181001476e+00 4.7725377770e+01 4.7725283146e+01 4.7928302765e+01 3.5948713837e+01 3.5948640347e+01 3.5985906601e+01 0 0
79 2.1725751977e+02 2.1691111911e+02 2.1691239771e+02 2.1725728645e+02 2.1737761913e+02 9.0074122861e+00 9.0094902485e+00 9.0094994802e+00 9.0074234416e+00 9.0090683336e+00 4.2594181658e+01 4.2594092846e+01 4.2826453209e+01 3.3262373597e+01 3.3262301922e+01 3.3293990135e+01 0 0
80 2.1116651527e+02 2.1078604748e+02 2.1078663123e+02 2.1116626946e+02 2.1111969446e+02 8.9010964508e+00 8.9033170692e+00 8.9033302969e+00 8.9011076989e+00 8.9032565194e+00 4.0414940366e+01 4.0414851665e+01 4.0920274734e+01 3.1548189147e+01 3.1548117638e+01 3.1652062416e+01 0 0
81 2.0596880970e+02 2.0561958579e+02 2.0562088712e+02 2.0596850108e+02 2.0605399304e+02 8.7980965063e+00 8.8004901148e+00 8.8005068564e+00 8.7981078860e+00 8.8007798451e+00 3.9728722590e+01 3.9728631973e+01 4.0388917923e+01 3.0426839994e+01 3.0426768303e+01 3.0587174892e+01 0 0
