matrix=riscv-lab-transfer/s3dkq4m2.mtx n=90449 seed=2
iter res_d res_f res_ffma res_p32q res_p32n solerr_d solerr_f solerr_ffma solerr_p32q solerr_p32n pAp_d pAp_p32q pAp_p32n rz_d rz_p32q rz_p32n guard_p32q guard_p32n
23 1.1152762771e+03 1.1145640403e+03 1.1145640403e+03 1.1152763111e+03 1.1148665839e+03 2.1940066835e+01 2.1941818690e+01 2.1941818690e+01 2.1940060650e+01 2.1940626052e+01 1.4346769643e+03 1.4346768188e+03 1.4334370728e+03 1.2804253467e+03 1.2804252625e+03 1.2793157043e+03 0 0
24 1.0485601242e+03 1.0478628250e+03 1.0478628250e+03 1.0485602033e+03 1.0481701913e+03 2.1044872282e+01 2.1046645102e+01 2.1046645102e+01 2.1044865494e+01 2.1045406544e+01 1.2404357832e+03 1.2404357605e+03 1.2393593750e+03 1.1117271730e+03 1.1117272034e+03 1.1107593689e+03 0 0
25 1.0012626798e+03 1.0005825491e+03 1.0005825491e+03 1.0012628276e+03 1.0009060271e+03 2.0177933506e+01 2.0179711665e+01 2.0179711665e+01 2.0177926141e+01 2.0178435839e+01 1.0806465620e+03 1.0806466370e+03 1.0797054138e+03 9.7439913204e+02 9.7439924622e+02 9.7354512024e+02 0 0
26 9.3245555025e+02 9.3180299018e+02 9.3180299018e+02 9.3245572951e+02 9.3209978007e+02 1.9359971599e+01 1.9361717524e+01 1.9361717524e+01 1.9359963656e+01 1.9360434117e+01 9.6478648425e+02 9.6478663635e+02 9.6393489075e+02 8.7549842269e+02 8.7549859619e+02 8.7472146606e+02 0 0
27 8.7814195202e+02 8.7750430911e+02 8.7750430911e+02 8.7814217955e+02 8.7780446997e+02 1.8660563469e+01 1.8662240191e+01 1.8662240191e+01 1.8660554933e+01 1.8660986514e+01 8.5890735247e+02 8.5890754700e+02 8.5813838196e+02 7.6794018393e+02 7.6794039917e+02 7.6725073242e+02 0 0
28 8.1856425049e+02 8.1795041109e+02 8.1795041109e+02 8.1856448280e+02 8.1824747937e+02 1.8051164957e+01 1.8052755241e+01 1.8052755241e+01 1.8051155849e+01 1.8051553203e+01 7.2289335537e+02 7.2289358521e+02 7.2224377441e+02 6.6202992547e+02 6.6203016663e+02 6.6143281555e+02 0 0
29 7.6625235478e+02 7.6565421373e+02 7.6565421373e+02 7.6625261011e+02 7.6595716264e+02 1.7498011755e+01 1.7499528555e+01 1.7499528555e+01 1.7498002148e+01 1.7498369199e+01 6.3099343442e+02 6.3099369812e+02 6.3042196655e+02 5.7900584855e+02 5.7900611877e+02 5.7848005676e+02 0 0
30 6.9781021248e+02 6.9725421297e+02 6.9725421297e+02 6.9781048197e+02 6.9754128462e+02 1.6984322203e+01 1.6985780584e+01 1.6985780584e+01 1.6984312143e+01 1.6984651660e+01 5.7565096179e+02 5.7565126038e+02 5.7512689209e+02 5.1300765358e+02 5.1300794983e+02 5.1253959656e+02 0 0
31 6.6292349403e+02 6.6237711124e+02 6.6237711124e+02 6.6292380313e+02 6.6267129861e+02 1.6511369949e+01 1.6512787077e+01 1.6512787077e+01 1.6511359430e+01 1.6511675964e+01 4.7540851119e+02 4.7540880585e+02 4.7497393799e+02 4.3089087139e+02 4.3089116669e+02 4.3049597931e+02 0 0
32 6.1859503832e+02 6.1806894336e+02 6.1806894336e+02 6.1859535946e+02 6.1835808295e+02 1.6065695879e+01 1.6067075516e+01 1.6067075516e+01 1.6065684843e+01 1.6065983539e+01 4.2753264788e+02 4.2753296661e+02 4.2713903809e+02 3.8914224318e+02 3.8914255524e+02 3.8878354645e+02 0 0
33 5.7450070415e+02 5.7399363019e+02 5.7399363019e+02 5.7450103351e+02 5.7427835150e+02 1.5666360854e+01 1.5667707392e+01 1.5667707392e+01 1.5666349257e+01 1.5666635765e+01 3.8303921754e+02 3.8303954315e+02 3.8268679810e+02 3.4125520861e+02 3.4125552368e+02 3.4093997955e+02 0 0
34 5.4293908332e+02 5.4243510557e+02 5.4243510557e+02 5.4293945335e+02 5.4271942567e+02 1.5281687739e+01 1.5283031856e+01 1.5283031856e+01 1.5281675563e+01 1.5281956080e+01 3.2851068906e+02 3.2851100922e+02 3.2820603943e+02 2.9636116136e+02 2.9636148071e+02 2.9608515930e+02 0 0
35 5.1794147757e+02 5.1744549834e+02 5.1744549834e+02 5.1794187053e+02 5.1773168123e+02 1.4887892809e+01 1.4889263030e+01 1.4889263030e+01 1.4887880077e+01 1.4888156446e+01 2.8516911604e+02 2.8516945648e+02 2.8490164185e+02 2.6354311360e+02 2.6354344940e+02 2.6329567719e+02 0 0
36 4.9473932147e+02 4.9425471040e+02 4.9425471040e+02 4.9473973587e+02 4.9453647805e+02 1.4489679304e+01 1.4491085233e+01 1.4491085233e+01 1.4489666037e+01 1.4489938408e+01 2.5551263157e+02 2.5551297569e+02 2.5527286148e+02 2.3884791013e+02 2.3884825134e+02 2.3862343979e+02 0 0
37 4.7233834615e+02 4.7186789730e+02 4.7186789730e+02 4.7233877871e+02 4.7214416164e+02 1.4104928417e+01 1.4106358548e+01 1.4106358548e+01 1.4104914592e+01 1.4105182887e+01 2.3358561306e+02 2.3358596802e+02 2.3336565018e+02 2.1724227815e+02 2.1724262428e+02 2.1703761101e+02 0 0
38 4.5403101700e+02 4.5356804203e+02 4.5356804203e+02 4.5403147262e+02 4.5384100327e+02 1.3727296390e+01 1.3728743724e+01 1.3728743724e+01 1.3727281997e+01 1.3727545398e+01 2.0572632197e+02 2.0572666550e+02 2.0553255463e+02 1.9708965661e+02 1.9709000206e+02 1.9690382957e+02 0 0
39 4.3423922195e+02 4.3378573340e+02 4.3378573340e+02 4.3423969116e+02 4.3406073164e+02 1.3364021138e+01 1.3365488107e+01 1.3365488107e+01 1.3364006235e+01 1.3364264794e+01 1.9342865977e+02 1.9342901611e+02 1.9324615097e+02 1.8213794236e+02 1.8213829041e+02 1.8196588898e+02 0 0
40 4.1037241426e+02 4.0993065343e+02 4.0993065343e+02 4.1037288684e+02 4.1020008456e+02 1.3008616560e+01 1.3010114225e+01 1.3010114225e+01 1.3008601187e+01 1.3008855240e+01 1.8061156441e+02 1.8061192513e+02 1.8044084549e+02 1.6768674600e+02 1.6768709183e+02 1.6752796936e+02 0 0
41 3.9429042812e+02 3.9385470830e+02 3.9385470830e+02 3.9429091814e+02 3.9412892481e+02 1.2665274646e+01 1.2666801958e+01 1.2666801958e+01 1.2665258794e+01 1.2665506740e+01 1.6101645748e+02 1.6101680183e+02 1.6086369514e+02 1.5085703722e+02 1.5085737038e+02 1.5071371651e+02 0 0
42 3.7982776936e+02 3.7940364389e+02 3.7940364389e+02 3.7982827123e+02 3.7967224764e+02 1.2336395820e+01 1.2337932402e+01 1.2337932402e+01 1.2336379528e+01 1.2336619270e+01 1.4795542690e+02 1.4795576668e+02 1.4781493950e+02 1.3964136386e+02 1.3964169312e+02 1.3950850105e+02 0 0
43 3.6165106700e+02 3.6123748897e+02 3.6123748897e+02 3.6165156098e+02 3.6150209629e+02 1.2034016314e+01 1.2035546669e+01 1.2035546669e+01 1.2033999630e+01 1.2034230620e+01 1.3840569125e+02 1.3840602493e+02 1.3827383232e+02 1.2828655569e+02 1.2828687286e+02 1.2816427422e+02 0 0
44 3.4443136617e+02 3.4403174817e+02 3.4403174817e+02 3.4443185783e+02 3.4428774984e+02 1.1750190788e+01 1.1751707376e+01 1.1751707376e+01 1.1750173698e+01 1.1750395428e+01 1.2502110422e+02 1.2502142143e+02 1.2490205383e+02 1.1624304298e+02 1.1624334526e+02 1.1613222504e+02 0 0
45 3.2547512031e+02 3.2508885804e+02 3.2508885804e+02 3.2547560152e+02 3.2534355639e+02 1.1483770772e+01 1.1485276256e+01 1.1485276256e+01 1.1483753256e+01 1.1483965568e+01 1.1369039268e+02 1.1369069481e+02 1.1358232403e+02 1.0504925584e+02 1.0504954147e+02 1.0494912148e+02 0 0
46 3.1177024467e+02 3.1139769337e+02 3.1139769337e+02 3.1177071152e+02 3.1164831441e+02 1.1233708928e+01 1.1235205017e+01 1.1235205017e+01 1.1233691054e+01 1.1233894511e+01 1.0066142761e+02 1.0066170883e+02 1.0056567669e+02 9.3711631769e+01 9.3711897850e+01 9.3622157097e+01 0 0
47 2.9705135828e+02 2.9669497173e+02 2.9669497173e+02 2.9705182892e+02 2.9694116368e+02 1.1001650014e+01 1.1003129412e+01 1.1003129412e+01 1.1001631906e+01 1.1001826649e+01 9.1889443790e+01 9.1889709473e+01 9.1802099228e+01 8.5117823646e+01 8.5118074417e+01 8.5036478996e+01 0 0
48 2.8301081763e+02 2.8266495461e+02 2.8266495461e+02 2.8301127683e+02 2.8290506082e+02 1.0786126422e+01 1.0787586242e+01 1.0787586242e+01 1.0786108171e+01 1.0786295243e+01 8.4200426494e+01 8.4200680733e+01 8.4120311737e+01 7.7674004710e+01 7.7674242020e+01 7.7599552155e+01 0 0
49 2.7245896081e+02 2.7211582725e+02 2.7211582725e+02 2.7245941498e+02 2.7235439057e+02 1.0580260838e+01 1.0581702882e+01 1.0581702882e+01 1.0580242492e+01 1.0580423665e+01 7.5342343042e+01 7.5342576027e+01 7.5270607948e+01 7.0357034260e+01 7.0357254982e+01 7.0289441109e+01 0 0
50 2.6197589416e+02 2.6164188610e+02 2.6164188610e+02 2.6197633779e+02 2.6187235977e+02 1.0378585856e+01 1.0380011014e+01 1.0380011014e+01 1.0378567420e+01 1.0378743743e+01 7.0921509806e+01 7.0921735764e+01 7.0853823662e+01 6.5709059964e+01 6.5709272385e+01 6.5645805359e+01 0 0
51 2.5324059493e+02 2.5290835636e+02 2.5290835636e+02 2.5324104207e+02 2.5313651594e+02 1.0179893595e+01 1.0181302026e+01 1.0181302026e+01 1.0179875107e+01 1.0180046416e+01 6.5552824322e+01 6.5553039551e+01 6.5490165710e+01 6.1217932689e+01 6.1218136787e+01 6.1158951759e+01 0 0
52 2.4613145506e+02 2.4579206310e+02 2.4579206310e+02 2.4613189982e+02 2.4602059032e+02 9.9867013959e+00 9.9880953455e+00 9.9880953455e+00 9.9866829733e+00 9.9868493532e+00 6.1029247981e+01 6.1029454708e+01 6.0970992565e+01 5.7433667284e+01 5.7433864594e+01 5.7378305912e+01 0 0
53 2.3667539050e+02 2.3633450043e+02 2.3633450043e+02 2.3667583151e+02 2.3656172391e+02 9.8014013065e+00 9.8027836405e+00 9.8027836405e+00 9.8013830422e+00 9.8015457029e+00 5.6984727541e+01 5.6984925270e+01 5.6930599689e+01 5.3640942721e+01 5.3641131401e+01 5.3589275360e+01 0 0
54 2.3029256430e+02 2.2994477938e+02 2.2994477938e+02 2.3029299867e+02 2.3017192963e+02 9.6195625494e+00 9.6209423042e+00 9.6209423042e+00 9.6195443643e+00 9.6197060064e+00 5.2450014055e+01 5.2450201035e+01 5.2400764465e+01 4.9856295851e+01 4.9856475353e+01 4.9808302879e+01 0 0
55 2.2286204955e+02 2.2252032913e+02 2.2252032913e+02 2.2286247686e+02 2.2274865846e+02 9.4404596196e+00 9.4418463757e+00 9.4418463757e+00 9.4404413975e+00 9.4406032608e+00 5.0103861519e+01 5.0104043484e+01 5.0057345867e+01 4.7114085151e+01 4.7114257812e+01 4.7068826199e+01 0 0
56 2.1536190789e+02 2.1503648855e+02 2.1503648855e+02 2.1536232188e+02 2.1526014875e+02 9.2629945933e+00 9.2643903377e+00 9.2643903377e+00 9.2629763258e+00 9.2631394257e+00 4.6686171383e+01 4.6686344147e+01 4.6643520832e+01 4.4318732233e+01 4.4318897247e+01 4.4276267052e+01 0 0
57 2.0828634690e+02 2.0797821400e+02 2.0797821400e+02 2.0828675677e+02 2.0819842455e+02 9.0918836722e+00 9.0932895099e+00 9.0932895099e+00 9.0918654676e+00 9.0920318738e+00 4.4155467343e+01 4.4155632496e+01 4.4116716385e+01 4.1664551643e+01 4.1664709091e+01 4.1625151157e+01 0 0
58 1.9889211284e+02 1.9859573416e+02 1.9859573416e+02 1.9889250984e+02 1.9881004400e+02 8.9294288090e+00 8.9308438287e+00 8.9308438287e+00 8.9294107383e+00 8.9295812292e+00 4.2406291941e+01 4.2406454086e+01 4.2370301723e+01 3.9154742841e+01 3.9154893875e+01 3.9118195057e+01 0 0
59 1.9175913606e+02 1.9148020255e+02 1.9148020255e+02 1.9175952348e+02 1.9168752038e+02 8.7728773372e+00 8.7743059413e+00 8.7743059413e+00 8.7728593565e+00 8.7730348447e+00 3.8807352115e+01 3.8807503223e+01 3.8774919510e+01 3.5932724780e+01 3.5932866096e+01 3.5899383068e+01 0 0
60 1.8461054595e+02 1.8432919982e+02 1.8432919982e+02 1.8461092427e+02 1.8453235340e+02 8.6213119594e+00 8.6227481775e+00 8.6227481775e+00 8.6212940263e+00 8.6214702057e+00 3.6866816666e+01 3.6866963387e+01 3.6834603310e+01 3.3611030720e+01 3.3611165524e+01 3.3579637527e+01 0 0
61 1.7606804145e+02 1.7581002820e+02 1.7581002820e+02 1.7606841821e+02 1.7600274933e+02 8.4749418221e+00 8.4763778624e+00 8.4763778624e+00 8.4749240007e+00 8.4750972661e+00 3.3467207353e+01 3.3467343330e+01 3.3435647964e+01 3.0840362489e+01 3.0840488911e+01 3.0810742617e+01 0 0
62 1.6958723429e+02 1.6935130715e+02 1.6935130715e+02 1.6958762024e+02 1.6953821990e+02 8.3361870774e+00 8.3376232895e+00 8.3376232895e+00 8.3361694654e+00 8.3363416243e+00 2.9797420584e+01 2.9797543764e+01 2.9770244598e+01 2.7927803778e+01 2.7927920818e+01 2.7901130438e+01 0 0
63 1.6450057395e+02 1.6430061886e+02 1.6430061886e+02 1.6450097359e+02 1.6447873687e+02 8.2030720136e+00 8.2045167798e+00 8.2045167798e+00 8.2030546005e+00 8.2032317289e+00 2.7045817426e+01 2.7045932293e+01 2.7023815393e+01 2.5687112618e+01 2.5687223673e+01 2.5663314581e+01 0 0
64 1.5999554739e+02 1.5980539924e+02 1.5980539924e+02 1.5999595332e+02 1.5997945730e+02 8.0730259902e+00 8.0744881398e+00 8.0744881398e+00 8.0730086978e+00 8.0731968676e+00 2.5344529950e+01 2.5344641209e+01 2.5327490091e+01 2.4173693342e+01 2.4173801422e+01 2.4152394295e+01 0 0
65 1.5455677611e+02 1.5433516060e+02 1.5433516060e+02 1.5455717363e+02 1.5451320989e+02 7.9477326408e+00 7.9492232577e+00 7.9492232577e+00 7.9477154282e+00 7.9479217159e+00 2.4172206200e+01 2.4172315836e+01 2.4161178827e+01 2.2812347571e+01 2.2812453032e+01 2.2794055939e+01 0 0
66 1.4993745269e+02 1.4963294282e+02 1.4963294282e+02 1.4993783543e+02 1.4982908883e+02 7.8261920225e+00 7.8277451826e+00 7.8277451826e+00 7.8261749368e+00 7.8264200306e+00 2.1938622367e+01 2.1938725471e+01 2.1937786579e+01 2.1112169956e+01 2.1112271070e+01 2.1097794533e+01 0 0
67 1.4570048925e+02 1.4536945121e+02 1.4536945121e+02 1.4570086208e+02 1.4557081543e+02 7.7094731749e+00 7.7111293831e+00 7.7111293831e+00 7.7094562942e+00 7.7097676417e+00 2.1002190154e+01 2.1002292395e+01 2.1017504215e+01 2.0024337326e+01 2.0024436474e+01 2.0015954494e+01 0 0
68 1.4176639630e+02 1.4145667954e+02 1.4145667954e+02 1.4176676764e+02 1.4165384746e+02 7.5955124466e+00 7.5973506352e+00 7.5973506352e+00 7.5954957720e+00 7.5959230307e+00 1.9736262602e+01 1.9736361265e+01 1.9773024797e+01 1.8923926369e+01 1.8924022675e+01 1.8922817230e+01 0 0
69 1.3758595537e+02 1.3729678164e+02 1.3729678164e+02 1.3758632588e+02 1.3748699157e+02 7.4853141693e+00 7.4874028823e+00 7.4874028823e+00 7.4852976655e+00 7.4858867188e+00 1.9152437972e+01 1.9152536392e+01 1.9219114304e+01 1.8027427084e+01 1.8027521372e+01 1.8037456036e+01 0 0
70 1.3307484986e+02 1.3283377036e+02 1.3283377036e+02 1.3307521443e+02 1.3300167043e+02 7.3780836748e+00 7.3804825245e+00 7.3804825245e+00 7.3780673467e+00 7.3788617828e+00 1.7945742618e+01 1.7945837736e+01 1.8036060095e+01 1.6965589313e+01 1.6965680838e+01 1.6984228134e+01 0 0
71 1.3040671343e+02 1.3013844041e+02 1.3013844041e+02 1.3040706626e+02 1.3030528682e+02 7.2744795102e+00 7.2772950269e+00 7.2772950269e+00 7.2744634237e+00 7.2755433239e+00 1.6852618900e+01 1.6852711439e+01 1.6980081320e+01 1.5958167180e+01 1.5958256006e+01 1.5989777386e+01 0 0
72 1.2663408716e+02 1.2652684683e+02 1.2652684683e+02 1.2663445100e+02 1.2664944352e+02 7.1723748803e+00 7.1756449280e+00 7.1756449280e+00 7.1723590144e+00 7.1737672207e+00 1.6106072099e+01 1.6106163025e+01 1.6253028393e+01 1.5296883120e+01 1.5296970546e+01 1.5335984111e+01 0 0
73 1.2278934769e+02 1.2278095174e+02 1.2278095174e+02 1.2278973827e+02 1.2289692748e+02 7.0749387124e+00 7.0787961453e+00 7.0787961453e+00 7.0749229279e+00 7.0767757947e+00 1.5221538661e+01 1.5221626699e+01 1.5438710809e+01 1.4328362984e+01 1.4328446984e+01 1.4393189490e+01 0 0
74 1.1928348180e+02 1.1933106603e+02 1.1933106603e+02 1.1928388416e+02 1.1944309862e+02 6.9796713085e+00 6.9842098673e+00 6.9842098673e+00 6.9796554589e+00 6.9820601308e+00 1.4212910079e+01 1.4212994516e+01 1.4462495804e+01 1.3472327378e+01 1.3472408593e+01 1.3548635602e+01 0 0
75 1.1548742170e+02 1.1534997274e+02 1.1534997274e+02 1.1548781346e+02 1.1550439022e+02 6.8869388492e+00 6.8919669708e+00 6.8919669708e+00 6.8869229287e+00 6.8897878726e+00 1.3745752686e+01 1.3745836794e+01 1.3999385417e+01 1.2828478217e+01 1.2828557789e+01 1.2915138602e+01 0 0
76 1.1243140140e+02 1.1242151342e+02 1.1242151342e+02 1.1243182396e+02 1.1255990376e+02 6.7947326672e+00 6.8004947814e+00 6.8004947814e+00 6.7947167125e+00 6.7982702061e+00 1.2430401599e+01 1.2430479944e+01 1.2694270849e+01 1.1928552923e+01 1.1928629100e+01 1.2010106623e+01 0 0
77 1.0922212629e+02 1.0906630993e+02 1.0906630993e+02 1.0922256342e+02 1.0923273337e+02 6.7037848392e+00 6.7105690533e+00 6.7105690533e+00 6.7037688422e+00 6.7083086608e+00 1.1819518783e+01 1.1819595516e+01 1.2200702906e+01 1.1360310504e+01 1.1360385060e+01 1.1481397629e+01 0 0
78 1.0746797166e+02 1.0747128977e+02 1.0747128977e+02 1.0746842060e+02 1.0760533765e+02 6.6144452526e+00 6.6230335723e+00 6.6230335723e+00 6.6144291777e+00 6.6207224785e+00 1.0900561815e+01 1.0900634408e+01 1.1516260087e+01 1.0641397952e+01 1.0641469598e+01 1.0833648562e+01 0 0
79 1.0472204836e+02 1.0458832989e+02 1.0458832989e+02 1.0472237059e+02 1.0469955854e+02 6.5261710272e+00 6.5364692673e+00 6.5364692673e+00 6.5261549108e+00 6.5342736674e+00 1.0644120051e+01 1.0644192874e+01 1.1378333986e+01 1.0298659104e+01 1.0298730135e+01 1.0544778764e+01 0 0
80 1.0294229961e+02 1.0275808781e+02 1.0275808781e+02 1.0294246155e+02 1.0286372442e+02 6.4399165663e+00 6.4512422778e+00 6.4512422778e+00 6.4399004616e+00 6.4492946115e+00 1.0307847890e+01 1.0307920039e+01 1.0955615580e+01 9.8756592332e+00 9.8757288456e+00 1.0115228832e+01 0 0
81 1.0055968568e+02 1.0080117051e+02 1.0080117051e+02 1.0055986586e+02 1.0091577504e+02 6.3530617692e+00 6.3654948326e+00 6.3654948326e+00 6.3530456831e+00 6.3637622321e+00 9.6435424075e+00 9.6436116695e+00 1.0091233730e+01 9.4463009632e+00 9.4463690519e+00 9.6005849838e+00 0 0
