matrix=riscv-lab-transfer/s3dkt3m2.mtx n=90449 seed=2
iter res_d res_f res_ffma res_p32q res_p32n solerr_d solerr_f solerr_ffma solerr_p32q solerr_p32n pAp_d pAp_p32q pAp_p32n rz_d rz_p32q rz_p32n guard_p32q guard_p32n
17 4.1286512851e+03 4.1268523114e+03 4.1268523114e+03 4.1286520803e+03 4.1265443170e+03 3.4723790401e+01 3.4724184575e+01 3.4724184575e+01 3.4723791602e+01 3.4724267383e+01 2.0441002510e+04 2.0441022461e+04 2.0414809570e+04 1.4192064541e+04 1.4192078125e+04 1.4173726074e+04 0 0
18 3.6744213950e+03 3.6726762721e+03 3.6726762721e+03 3.6744226757e+03 3.6724476851e+03 3.3753012218e+01 3.3753512821e+01 3.3753512821e+01 3.3753013701e+01 3.3753539580e+01 1.6582341343e+04 1.6582357422e+04 1.6560717773e+04 1.1350617586e+04 1.1350628418e+04 1.1335733398e+04 0 0
19 3.2869333302e+03 3.2852468705e+03 3.2852468705e+03 3.2869344380e+03 3.2850470316e+03 3.2735682598e+01 3.2736317157e+01 3.2736317157e+01 3.2735684382e+01 3.2736274473e+01 1.2875567342e+04 1.2875579102e+04 1.2858557617e+04 8.9871816152e+03 8.9871899414e+03 8.9752744141e+03 0 0
20 2.9808636046e+03 2.9792488986e+03 2.9792488986e+03 2.9808646397e+03 2.9791676690e+03 3.1736624330e+01 3.1737408381e+01 3.1737408381e+01 3.1736626514e+01 3.1737238455e+01 9.6962030897e+03 9.6962124023e+03 9.6833247070e+03 6.9597233319e+03 6.9597297363e+03 6.9504797363e+03 0 0
21 2.6787496444e+03 2.6772396232e+03 2.6772396232e+03 2.6787502683e+03 2.6772967710e+03 3.0791000359e+01 3.0791909009e+01 3.0791909009e+01 3.0791002922e+01 3.0791606748e+01 8.1070117261e+03 8.1070187988e+03 8.0962861328e+03 5.7928009958e+03 5.7928059082e+03 5.7851018066e+03 0 0
22 2.4345872082e+03 2.4330988471e+03 2.4330988471e+03 2.4345878501e+03 2.4332297467e+03 2.9922666282e+01 2.9923699787e+01 2.9923699787e+01 2.9922669105e+01 2.9923282572e+01 7.0075862780e+03 7.0075920410e+03 6.9982368164e+03 4.8237500589e+03 4.8237539062e+03 4.8172602539e+03 0 0
23 2.2499376362e+03 2.2484999444e+03 2.2484999444e+03 2.2499382214e+03 2.2485811082e+03 2.9040495147e+01 2.9041639982e+01 2.9041639982e+01 2.9040498254e+01 2.9041139791e+01 5.4943438872e+03 5.4943481445e+03 5.4868952637e+03 3.9734773418e+03 3.9734803467e+03 3.9680696411e+03 0 0
24 2.0812740623e+03 2.0799003582e+03 2.0799003582e+03 2.0812746095e+03 2.0800139423e+03 2.8149638580e+01 2.8150903681e+01 2.8150903681e+01 2.8149641986e+01 2.8150320049e+01 4.4367160766e+03 4.4367192383e+03 4.4306403809e+03 3.2981764016e+03 3.2981787109e+03 3.2936555176e+03 0 0
25 1.9535360264e+03 1.9521816002e+03 1.9521816002e+03 1.9535364087e+03 1.9523516589e+03 2.7247012283e+01 2.7248416736e+01 2.7248416736e+01 2.7247016038e+01 2.7247723577e+01 3.5603421297e+03 3.5603444824e+03 3.5554609985e+03 2.7566026496e+03 2.7566044312e+03 2.7528144531e+03 0 0
26 1.7991555823e+03 1.7978783329e+03 1.7978783329e+03 1.7991559132e+03 1.7981248566e+03 2.6367510179e+01 2.6369050757e+01 2.6369050757e+01 2.6367514193e+01 2.6368237189e+01 3.3465569106e+03 3.3465590820e+03 3.3419490967e+03 2.4886986664e+03 2.4887001953e+03 2.4852599487e+03 0 0
27 1.6996120448e+03 1.6983369071e+03 1.6983369071e+03 1.6996123087e+03 1.6986073708e+03 2.5530206417e+01 2.5531877342e+01 2.5531877342e+01 2.5530210684e+01 2.5530943873e+01 3.0886956709e+03 3.0886975098e+03 3.0844155273e+03 2.2141433400e+03 2.2141445923e+03 2.2110618896e+03 0 0
28 1.6065181241e+03 1.6052651650e+03 1.6052651650e+03 1.6065184406e+03 1.6055161164e+03 2.4709898932e+01 2.4711686005e+01 2.4711686005e+01 2.4709903408e+01 2.4710646428e+01 2.7168827241e+03 2.7168842163e+03 2.7130842896e+03 1.9602053591e+03 1.9602064209e+03 1.9574553833e+03 0 0
29 1.5243649665e+03 1.5231542929e+03 1.5231542929e+03 1.5243652777e+03 1.5234014573e+03 2.3898752145e+01 2.3900627404e+01 2.3900627404e+01 2.3898756836e+01 2.3899503506e+01 2.2885664829e+03 2.2885676880e+03 2.2853424683e+03 1.7157818185e+03 1.7157827148e+03 1.7133634644e+03 0 0
30 1.4334506433e+03 1.4322821388e+03 1.4322821388e+03 1.4334507316e+03 1.4325868211e+03 2.3120996774e+01 2.3122946945e+01 2.3122946945e+01 2.3121001683e+01 2.3121743929e+01 2.0321509122e+03 2.0321519165e+03 2.0292843018e+03 1.5290274682e+03 1.5290281982e+03 1.5268671265e+03 0 0
31 1.3654727198e+03 1.3643373392e+03 1.3643373392e+03 1.3654728119e+03 1.3646596645e+03 2.2381270544e+01 2.2383280468e+01 2.2383280468e+01 2.2381275575e+01 2.2382006479e+01 1.8293680972e+03 1.8293688965e+03 1.8267772522e+03 1.3692361490e+03 1.3692367554e+03 1.3672941895e+03 0 0
32 1.2939208153e+03 1.2928134533e+03 1.2928134533e+03 1.2939208824e+03 1.2931240273e+03 2.1667760509e+01 2.1669816920e+01 2.1669816920e+01 2.1667765591e+01 2.1668483071e+01 1.7463525692e+03 1.7463533325e+03 1.7438725891e+03 1.2707884214e+03 1.2707889709e+03 1.2689797058e+03 0 0
33 1.2345096197e+03 1.2334201433e+03 1.2334201433e+03 1.2345097205e+03 1.2337247464e+03 2.0980003967e+01 2.0982095551e+01 2.0982095551e+01 2.0980008960e+01 2.0980712432e+01 1.5048218139e+03 1.5048224487e+03 1.5026763916e+03 1.1179342823e+03 1.1179347534e+03 1.1163351135e+03 0 0
34 1.1699346702e+03 1.1688811424e+03 1.1688811424e+03 1.1699348272e+03 1.1692125555e+03 2.0316025615e+01 2.0318133577e+01 2.0318133577e+01 2.0316030412e+01 2.0316711056e+01 1.3047962477e+03 1.3047968140e+03 1.3029255981e+03 9.9683955682e+02 9.9683998108e+02 9.9540753174e+02 0 0
35 1.1075606367e+03 1.1065377874e+03 1.1065377874e+03 1.1075607207e+03 1.1068999503e+03 1.9704859612e+01 1.9706974241e+01 1.9706974241e+01 1.9704864151e+01 1.9705516394e+01 1.1970525159e+03 1.1970530090e+03 1.1953265686e+03 9.0424803082e+02 9.0424839783e+02 9.0294116211e+02 0 0
36 1.0342822126e+03 1.0333068276e+03 1.0333068276e+03 1.0342822390e+03 1.0336659277e+03 1.9162752907e+01 1.9164850990e+01 1.9164850990e+01 1.9162757191e+01 1.9163374601e+01 1.1551993559e+03 1.1551997986e+03 1.1535263672e+03 8.2944498543e+02 8.2944529724e+02 8.2824316406e+02 0 0
37 9.7528977652e+02 9.7433865391e+02 9.7433865391e+02 9.7528982872e+02 9.7467215642e+02 1.8659174728e+01 1.8661240939e+01 1.8661240939e+01 1.8659178774e+01 1.8659760968e+01 9.8480771104e+02 9.8480804443e+02 9.8338017273e+02 7.2650582178e+02 7.2650607300e+02 7.2545143127e+02 0 0
38 9.2111995495e+02 9.2019912926e+02 9.2019912926e+02 9.2112000440e+02 9.2053333726e+02 1.8195635358e+01 1.8197675418e+01 1.8197675418e+01 1.8195639165e+01 1.8196193298e+01 8.3827526141e+02 8.3827555847e+02 8.3705757141e+02 6.2627843539e+02 6.2627865601e+02 6.2536546326e+02 0 0
39 8.6949806678e+02 8.6861927074e+02 8.6861927074e+02 8.6949809517e+02 8.6896317528e+02 1.7755269068e+01 1.7757277397e+01 1.7757277397e+01 1.7755272612e+01 1.7755800876e+01 7.2974822178e+02 7.2974845886e+02 7.2868138123e+02 5.5445268499e+02 5.5445286560e+02 5.5363960266e+02 0 0
40 8.2180280228e+02 8.2095995639e+02 8.2095995639e+02 8.2180282002e+02 8.2130768443e+02 1.7349515214e+01 1.7351483953e+01 1.7351483953e+01 1.7349518487e+01 1.7350019643e+01 7.0364919205e+02 7.0364941406e+02 7.0261437988e+02 5.1323718396e+02 5.1323735046e+02 5.1248052979e+02 0 0
41 7.8181211338e+02 7.8098779600e+02 7.8098779600e+02 7.8181215775e+02 7.8131791705e+02 1.6978849597e+01 1.6980773712e+01 1.6980773712e+01 1.6978852545e+01 1.6979324648e+01 6.3459818314e+02 6.3459838867e+02 6.3366065979e+02 4.5985130922e+02 4.5985147095e+02 4.5917086029e+02 0 0
42 7.4407110638e+02 7.4325424654e+02 7.4325424654e+02 7.4407119115e+02 7.4358624248e+02 1.6628106878e+01 1.6629991461e+01 1.6629991461e+01 1.6628109461e+01 1.6628555047e+01 5.3826336394e+02 5.3826356506e+02 5.3746502686e+02 4.0519983277e+02 4.0519999695e+02 4.0459783173e+02 0 0
43 7.0571988090e+02 7.0492776669e+02 7.0492776669e+02 7.0571997811e+02 7.0526841078e+02 1.6294117137e+01 1.6295968697e+01 1.6295968697e+01 1.6294119318e+01 1.6294543163e+01 4.7803046536e+02 4.7803067780e+02 4.7731873322e+02 3.6349472782e+02 3.6349489594e+02 3.6295346069e+02 0 0
44 6.7285944932e+02 6.7209639376e+02 6.7209639376e+02 6.7285952286e+02 6.7245153171e+02 1.5974949919e+01 1.5976781042e+01 1.5976781042e+01 1.5974951672e+01 1.5975357886e+01 4.4045776924e+02 4.4045798492e+02 4.3980149078e+02 3.3120699265e+02 3.3120716095e+02 3.3071314240e+02 0 0
45 6.4852525196e+02 6.4777185413e+02 6.4777185413e+02 6.4852537055e+02 6.4812204676e+02 1.5663140771e+01 1.5664955473e+01 1.5664955473e+01 1.5663142088e+01 1.5663531434e+01 4.1903695110e+02 4.1903717041e+02 4.1841191864e+02 3.1090246831e+02 3.1090264130e+02 3.1043822479e+02 0 0
46 6.3090891030e+02 6.3015615624e+02 6.3015615624e+02 6.3090904158e+02 6.3049772006e+02 1.5353597073e+01 1.5355397841e+01 1.5355397841e+01 1.5353597898e+01 1.5353969739e+01 3.7939307242e+02 3.7939330292e+02 3.7882604218e+02 2.8756226057e+02 2.8756243896e+02 2.8713227844e+02 0 0
47 6.0994156605e+02 6.0919093374e+02 6.0919093374e+02 6.0994172365e+02 6.0953745270e+02 1.5043949135e+01 1.5045741699e+01 1.5045741699e+01 1.5043949450e+01 1.5044304463e+01 3.3086445200e+02 3.3086465454e+02 3.3036908722e+02 2.6150341879e+02 2.6150358582e+02 2.6111235046e+02 0 0
48 5.9364577182e+02 5.9291022191e+02 5.9291022191e+02 5.9364591193e+02 5.9326574990e+02 1.4736590055e+01 1.4738377781e+01 1.4738377781e+01 1.4736589831e+01 1.4736931414e+01 3.0227053855e+02 3.0227074432e+02 3.0181970215e+02 2.4232098683e+02 2.4232115173e+02 2.4195916939e+02 0 0
49 5.7405744720e+02 5.7333972259e+02 5.7333972259e+02 5.7405754285e+02 5.7370675218e+02 1.4440071132e+01 1.4441856838e+01 1.4441856838e+01 1.4440070375e+01 1.4440399222e+01 2.9982950742e+02 2.9982971191e+02 2.9938157654e+02 2.3254300856e+02 2.3254316711e+02 2.3219514656e+02 0 0
50 5.5555492199e+02 5.5484800847e+02 5.5484800847e+02 5.5555504340e+02 5.5521088336e+02 1.4157384279e+01 1.4159166347e+01 1.4159166347e+01 1.4157382997e+01 1.4157698856e+01 3.0167122040e+02 3.0167141724e+02 3.0121920776e+02 2.2484251179e+02 2.2484266281e+02 2.2450524139e+02 0 0
51 5.3781915179e+02 5.3711942922e+02 5.3711942922e+02 5.3781929470e+02 5.3747299351e+02 1.3889815628e+01 1.3891592410e+01 1.3891592410e+01 1.3889813862e+01 1.3890117867e+01 2.9074424571e+02 2.9074444580e+02 2.9030783081e+02 2.1176114482e+02 2.1176129150e+02 2.1144282722e+02 0 0
52 5.1369465234e+02 5.1301075159e+02 5.1301075159e+02 5.1369479630e+02 5.1336180589e+02 1.3626321395e+01 1.3628096384e+01 1.3628096384e+01 1.3626319199e+01 1.3626614171e+01 2.5514032211e+02 2.5514049721e+02 2.5475609970e+02 1.9279196149e+02 1.9279209518e+02 1.9250154305e+02 0 0
53 4.9591097174e+02 4.9523507676e+02 4.9523507676e+02 4.9591109334e+02 4.9559695696e+02 1.3368317079e+01 1.3370098129e+01 1.3370098129e+01 1.3368314474e+01 1.3368603477e+01 2.3084218568e+02 2.3084235191e+02 2.3049416161e+02 1.7699141036e+02 1.7699153709e+02 1.7672450256e+02 0 0
54 4.7835802844e+02 4.7770192066e+02 4.7770192066e+02 4.7835814577e+02 4.7805808355e+02 1.3124008771e+01 1.3125796733e+01 1.3125796733e+01 1.3124005756e+01 1.3124289377e+01 2.1919728134e+02 2.1919743919e+02 2.1886670494e+02 1.6414293140e+02 1.6414304924e+02 1.6389520073e+02 0 0
55 4.6341536065e+02 4.6276760839e+02 4.6276760839e+02 4.6341549594e+02 4.6311690276e+02 1.2884123702e+01 1.2885916260e+01 1.2885916260e+01 1.2884120224e+01 1.2884397428e+01 2.0841392673e+02 2.0841407967e+02 2.0809926033e+02 1.5586072102e+02 1.5586083412e+02 1.5562515450e+02 0 0
56 4.4419224180e+02 4.4355502759e+02 4.4355502759e+02 4.4419236753e+02 4.4390280820e+02 1.2652549643e+01 1.2654349920e+01 1.2654349920e+01 1.2652545624e+01 1.2652816349e+01 1.9415003352e+02 1.9415017509e+02 1.9385611916e+02 1.4523591021e+02 1.4523601532e+02 1.4501580811e+02 0 0
57 4.3179878087e+02 4.3117084418e+02 4.3117084418e+02 4.3179888982e+02 4.3152254069e+02 1.2424847940e+01 1.2426660389e+01 1.2426660389e+01 1.2424843328e+01 1.2425108156e+01 1.6937332946e+02 1.6937345505e+02 1.6911622047e+02 1.3169191178e+02 1.3169200897e+02 1.3149201775e+02 0 0
58 4.1606685886e+02 4.1545255821e+02 4.1545255821e+02 4.1606696426e+02 4.1580559986e+02 1.2199475985e+01 1.2201301995e+01 1.2201301995e+01 1.2199470775e+01 1.2199730752e+01 1.5895338544e+02 1.5895350266e+02 1.5871231079e+02 1.2437494031e+02 1.2437503433e+02 1.2418613148e+02 0 0
59 4.0211469096e+02 4.0150895071e+02 4.0150895071e+02 4.0211480015e+02 4.0185552052e+02 1.1985328390e+01 1.1987165593e+01 1.1987165593e+01 1.1985322649e+01 1.1985578188e+01 1.5097237339e+02 1.5097248840e+02 1.5074296951e+02 1.1618659151e+02 1.1618668365e+02 1.1600984001e+02 0 0
60 3.8905755692e+02 3.8846000035e+02 3.8846000035e+02 3.8905767567e+02 3.8880473891e+02 1.1782420567e+01 1.1784264362e+01 1.1784264362e+01 1.1782414352e+01 1.1782664325e+01 1.4491550809e+02 1.4491562653e+02 1.4469502258e+02 1.0925046915e+02 1.0925056171e+02 1.0908410549e+02 0 0
61 3.7664255601e+02 3.7606444760e+02 3.7606444760e+02 3.7664267300e+02 3.7640339481e+02 1.1588247448e+01 1.1590091366e+01 1.1590091366e+01 1.1588240769e+01 1.1588484568e+01 1.3656203893e+02 1.3656215858e+02 1.3635397530e+02 1.0238706204e+02 1.0238715458e+02 1.0223089027e+02 0 0
62 3.5944567800e+02 3.5888513352e+02 3.5888513352e+02 3.5944580824e+02 3.5921462726e+02 1.1403601680e+01 1.1405442654e+01 1.1405442654e+01 1.1403594545e+01 1.1403832694e+01 1.2853024067e+02 1.2853036118e+02 1.2833411026e+02 9.5396400539e+01 9.5396492958e+01 9.5250703812e+01 0 0
63 3.4867930983e+02 3.4813008300e+02 3.4813008300e+02 3.4867945075e+02 3.4845804312e+02 1.1220785567e+01 1.1222625117e+01 1.1222625117e+01 1.1220777945e+01 1.1221011278e+01 1.1184574138e+02 1.1184585190e+02 1.1167475510e+02 8.7025048626e+01 8.7025137901e+01 8.6891836166e+01 0 0
64 3.3636176362e+02 3.3582296303e+02 3.3582296303e+02 3.3636191214e+02 3.3614311731e+02 1.1047607201e+01 1.1049446618e+01 1.1049446618e+01 1.1047599118e+01 1.1047828147e+01 1.0677531373e+02 1.0677542305e+02 1.0661174011e+02 8.1511403842e+01 8.1511490822e+01 8.1386394501e+01 0 0
65 3.2570748423e+02 3.2516867017e+02 3.2516867017e+02 3.2570763107e+02 3.2549084329e+02 1.0881297681e+01 1.0883138203e+01 1.0883138203e+01 1.0881289146e+01 1.0881514194e+01 1.0047711111e+02 1.0047721958e+02 1.0032296371e+02 7.6267845492e+01 7.6267930031e+01 7.6150659561e+01 0 0
66 3.1767739311e+02 3.1714412881e+02 3.1714412881e+02 3.1767753403e+02 3.1747178762e+02 1.0719072867e+01 1.0720915620e+01 1.0720915620e+01 1.0719063911e+01 1.0719284909e+01 9.5235746757e+01 9.5235857964e+01 9.5089087486e+01 7.2131876605e+01 7.2131960869e+01 7.2020740509e+01 0 0
67 3.0596044704e+02 3.0544457865e+02 3.0544457865e+02 3.0596060306e+02 3.0576396381e+02 1.0558848509e+01 1.0560692035e+01 1.0560692035e+01 1.0558839186e+01 1.0559056647e+01 9.0441908434e+01 9.0442018509e+01 9.0302646637e+01 6.8581419723e+01 6.8581503868e+01 6.8475696564e+01 0 0
68 2.9855211772e+02 2.9804016088e+02 2.9804016088e+02 2.9855227505e+02 2.9835326691e+02 1.0401767024e+01 1.0403609915e+01 1.0403609915e+01 1.0401757382e+01 1.0401971279e+01 8.1051131746e+01 8.1051235199e+01 8.0925997734e+01 6.3119107061e+01 6.3119188309e+01 6.3021634102e+01 0 0
69 2.8927694966e+02 2.8877708206e+02 2.8877708206e+02 2.8927711627e+02 2.8908455997e+02 1.0246760795e+01 1.0248601475e+01 1.0248601475e+01 1.0246750845e+01 1.0246960848e+01 7.4157655896e+01 7.4157753944e+01 7.4043223381e+01 5.9144682383e+01 5.9144761562e+01 5.9053286552e+01 0 0
70 2.7977880468e+02 2.7929240949e+02 2.7929240949e+02 2.7977897247e+02 2.7959615128e+02 1.0101295043e+01 1.0103132155e+01 1.0103132155e+01 1.0101284767e+01 1.0101490321e+01 7.1874634619e+01 7.1874735832e+01 7.1763936996e+01 5.5842389838e+01 5.5842468739e+01 5.5756093979e+01 0 0
71 2.7009870674e+02 2.6962178371e+02 2.6962178371e+02 2.7009886789e+02 2.6992338323e+02 9.9627849791e+00 9.9646172624e+00 9.9646172624e+00 9.9627744201e+00 9.9629759009e+00 6.9751946858e+01 6.9752050400e+01 6.9644298553e+01 5.3041201012e+01 5.3041279316e+01 5.2959042549e+01 0 0
72 2.6361053314e+02 2.6313680199e+02 2.6313680199e+02 2.6361070077e+02 2.6343755190e+02 9.8281741822e+00 9.8300010216e+00 9.8300010216e+00 9.8281633525e+00 9.8283612651e+00 6.7485833210e+01 6.7485935211e+01 6.7381506920e+01 5.0617394699e+01 5.0617472172e+01 5.0538882256e+01 0 0
73 2.6065787226e+02 2.6018321369e+02 2.6018321369e+02 2.6065806145e+02 2.6047971070e+02 9.6935300884e+00 9.6953499529e+00 9.6953499529e+00 9.6935190193e+00 9.6937141474e+00 6.1272979753e+01 6.1273074627e+01 6.1178091526e+01 4.7372019760e+01 4.7372094154e+01 4.7298418045e+01 0 0
74 2.5358443962e+02 2.5311071719e+02 2.5311071719e+02 2.5358462514e+02 2.5340751210e+02 9.5590249564e+00 9.5608397051e+00 9.5608397051e+00 9.5590136477e+00 9.5592058092e+00 5.6977497012e+01 5.6977586269e+01 5.6889397621e+01 4.4959807318e+01 4.4959878922e+01 4.4889935970e+01 0 0
75 2.4639325484e+02 2.4593545107e+02 2.4593545107e+02 2.4639343855e+02 2.4623151501e+02 9.4278042384e+00 9.4296164540e+00 9.4296164540e+00 9.4277926818e+00 9.4279817468e+00 5.3264985749e+01 5.3265073299e+01 5.3183446884e+01 4.2500682391e+01 4.2500752449e+01 4.2434779167e+01 0 0
76 2.3864586615e+02 2.3820585078e+02 2.3820585078e+02 2.3864605067e+02 2.3849789537e+02 9.3035206077e+00 9.3053330048e+00 9.3053330048e+00 9.3035087783e+00 9.3036957124e+00 5.2460297340e+01 5.2460388660e+01 5.2381433010e+01 4.0644310505e+01 4.0644380093e+01 4.0581604481e+01 0 0
77 2.3551908421e+02 2.3507021059e+02 2.3507021059e+02 2.3551927336e+02 2.3536511696e+02 9.1823016640e+00 9.1841178863e+00 9.1841178863e+00 9.1822894911e+00 9.1824757923e+00 5.0875790419e+01 5.0875880718e+01 5.0800491333e+01 3.9019935967e+01 3.9020004272e+01 3.8960035801e+01 0 0
78 2.2870071076e+02 2.2825645185e+02 2.2825645185e+02 2.2870090406e+02 2.2854269124e+02 9.0622338545e+00 9.0640514175e+00 9.0640514175e+00 9.0622212708e+00 9.0624072020e+00 4.9921930090e+01 4.9922018051e+01 4.9847927570e+01 3.7895539862e+01 3.7895606995e+01 3.7837355614e+01 0 0
79 2.2278769038e+02 2.2236688434e+02 2.2236688434e+02 2.2278789310e+02 2.2264227368e+02 8.9444517496e+00 8.9462755902e+00 8.9462755902e+00 8.9444387355e+00 8.9446265634e+00 4.5373589983e+01 4.5373672962e+01 4.5307769775e+01 3.5256474253e+01 3.5256538391e+01 3.5202566624e+01 0 0
80 2.1605512886e+02 2.1567099147e+02 2.1567099147e+02 2.1605533597e+02 2.1593505787e+02 8.8296015773e+00 8.8314445989e+00 8.8314445989e+00 8.8295881755e+00 8.8297820092e+00 4.2281645321e+01 4.2281726837e+01 4.2224508286e+01 3.3217166649e+01 3.3217228889e+01 3.3167277813e+01 0 0
81 2.0971941439e+02 2.0931840653e+02 2.0931840653e+02 2.0971959516e+02 2.0958798868e+02 8.7186286086e+00 8.7205056962e+00 8.7205056962e+00 8.7186148774e+00 8.7188204188e+00 4.1286985659e+01 4.1287070274e+01 4.1237613201e+01 3.1871215296e+01 3.1871277094e+01 3.1825076103e+01 0 0
