matrix=data/matrices/s3dkq4m2.mtx n=90449 seed=10
iter res_d res_f res_ffma res_p32q res_p32n solerr_d solerr_f solerr_ffma solerr_p32q solerr_p32n pAp_d pAp_p32q pAp_p32n rz_d rz_p32q rz_p32n guard_p32q guard_p32n
10 5.4119306229e+03 5.4101883516e+03 5.4101950057e+03 5.4119320025e+03 5.4101970389e+03 3.8969471651e+01 3.8969600173e+01 3.8969600392e+01 3.8969470153e+01 3.8969562249e+01 3.9912468739e+04 3.9912492188e+04 3.9884044922e+04 3.4003588595e+04 3.4003609375e+04 3.3979107422e+04 0 0
11 4.5440060745e+03 4.5423659034e+03 4.5423786720e+03 4.5440070422e+03 4.5424143360e+03 3.7229841237e+01 3.7230092791e+01 3.7230089972e+01 3.7229839944e+01 3.7230041734e+01 3.0981791392e+04 3.0981811523e+04 3.0959333984e+04 2.5161442983e+04 2.5161458984e+04 2.5142911133e+04 0 0
12 3.9178905596e+03 3.9163241694e+03 3.9163361705e+03 3.9178915248e+03 3.9165569063e+03 3.5823310992e+01 3.5823634466e+01 3.5823630069e+01 3.5823310171e+01 3.5823579807e+01 2.0903792249e+04 2.0903804688e+04 2.0888217773e+04 1.7924354760e+04 1.7924365234e+04 1.7910757812e+04 0 0
13 3.3136513616e+03 3.3122265925e+03 3.3122356498e+03 3.3136523656e+03 3.3124619243e+03 3.4603316062e+01 3.4603714839e+01 3.4603709744e+01 3.4603315703e+01 3.4603636191e+01 1.6187149433e+04 1.6187158691e+04 1.6174596191e+04 1.3389145876e+04 1.3389153809e+04 1.3378665039e+04 0 0
14 2.8521940674e+03 2.8509184485e+03 2.8509294099e+03 2.8521947689e+03 2.8512386782e+03 3.3212932673e+01 3.3213537889e+01 3.3213531552e+01 3.3212932705e+01 3.3213362508e+01 1.1155959382e+04 1.1155966309e+04 1.1147121094e+04 9.5393575140e+03 9.5393632812e+03 9.5317187500e+03 0 0
15 2.4823657123e+03 2.4811989038e+03 2.4812089795e+03 2.4823664113e+03 2.4815148599e+03 3.1723886891e+01 3.1724742012e+01 3.1724732795e+01 3.1723887146e+01 3.1724415922e+01 8.7696065674e+03 8.7696118164e+03 8.7625356445e+03 7.2670917774e+03 7.2670961914e+03 7.2611611328e+03 0 0
16 2.1408923480e+03 2.1398366760e+03 2.1398461393e+03 2.1408928044e+03 2.1401247627e+03 3.0336407422e+01 3.0337466225e+01 3.0337456781e+01 3.0336407924e+01 3.0336989913e+01 6.6298848480e+03 6.6298889160e+03 6.6243969727e+03 5.5111587702e+03 5.5111621094e+03 5.5065373535e+03 0 0
17 1.9318845698e+03 1.9308885908e+03 1.9308910508e+03 1.9318852192e+03 1.9311723124e+03 2.9117955289e+01 2.9119163525e+01 2.9119156368e+01 2.9117955977e+01 2.9118573656e+01 4.9524139854e+03 4.9524167480e+03 4.9482219238e+03 4.1855255189e+03 4.1855280762e+03 4.1819619141e+03 0 0
18 1.7048917056e+03 1.7039339042e+03 1.7039410201e+03 1.7048922253e+03 1.7042444074e+03 2.7944225891e+01 2.7945603543e+01 2.7945595408e+01 2.7944226691e+01 2.7944895214e+01 3.8925922451e+03 3.8925949097e+03 3.8892492676e+03 3.3207807425e+03 3.3207830811e+03 3.3179191895e+03 0 0
19 1.5477118518e+03 1.5467801234e+03 1.5467863459e+03 1.5477123441e+03 1.5470953429e+03 2.6739912058e+01 2.6741468303e+01 2.6741458302e+01 2.6739912947e+01 2.6740608829e+01 2.8722008938e+03 2.8722029419e+03 2.8697156982e+03 2.5623824670e+03 2.5623843384e+03 2.5601613159e+03 0 0
20 1.4297683751e+03 1.4288694395e+03 1.4288747321e+03 1.4297689499e+03 1.4292196297e+03 2.5502550518e+01 2.5504283425e+01 2.5504273386e+01 2.5502551540e+01 2.5503247899e+01 2.3856470203e+03 2.3856488037e+03 2.3835761108e+03 2.1347669112e+03 2.1347685547e+03 2.1329112549e+03 0 0
21 1.3293686082e+03 1.3285014114e+03 1.3285048457e+03 1.3293691173e+03 1.3288605081e+03 2.4293238871e+01 2.4295130439e+01 2.4295122509e+01 2.4293240139e+01 2.4293927231e+01 1.9810470059e+03 1.9810485840e+03 1.9793261414e+03 1.7949273596e+03 1.7949288025e+03 1.7933598938e+03 0 0
22 1.2370674527e+03 1.2362317238e+03 1.2362322294e+03 1.2370679044e+03 1.2365977519e+03 2.3165849979e+01 2.3167832165e+01 2.3167830309e+01 2.3165851637e+01 2.3166513160e+01 1.7106762424e+03 1.7106776733e+03 1.7091755066e+03 1.5629543510e+03 1.5629556274e+03 1.5615792847e+03 0 0
23 1.1416544385e+03 1.1408505051e+03 1.1408514364e+03 1.1416548296e+03 1.1412175516e+03 2.2170892532e+01 2.2172903907e+01 2.2172906991e+01 2.2170894644e+01 2.2171524782e+01 1.4880857181e+03 1.4880868835e+03 1.4867705383e+03 1.3431628906e+03 1.3431639404e+03 1.3419689636e+03 0 0
24 1.0586641897e+03 1.0578869268e+03 1.0578876358e+03 1.0586646069e+03 1.0582459544e+03 2.1254168465e+01 2.1256179890e+01 2.1256185794e+01 2.1254171015e+01 2.1254767887e+01 1.2949199820e+03 1.2949209900e+03 1.2937619629e+03 1.1589058518e+03 1.1589067688e+03 1.1578672485e+03 0 0
25 1.0037906406e+03 1.0030276978e+03 1.0030292244e+03 1.0037910017e+03 1.0034123342e+03 2.0379853167e+01 2.0381864997e+01 2.0381872370e+01 2.0379856143e+01 2.0380416558e+01 1.0980399395e+03 1.0980408325e+03 1.0970547791e+03 9.9476566741e+02 9.9476646423e+02 9.9387025452e+02 0 0
26 9.3130539529e+02 9.3057038960e+02 9.3056904634e+02 9.3130570303e+02 9.3093967984e+02 1.9571668547e+01 1.9573644935e+01 1.9573656069e+01 1.9571671945e+01 1.9572183786e+01 9.7716958485e+02 9.7717034912e+02 9.7628495789e+02 8.8192087858e+02 8.8192155457e+02 8.8112145996e+02 0 0
27 8.7844819386e+02 8.7773504687e+02 8.7773191380e+02 8.7844849024e+02 8.7810435029e+02 1.8876805952e+01 1.8878697892e+01 1.8878713686e+01 1.8876809766e+01 1.8877273159e+01 8.6655783860e+02 8.6655848694e+02 8.6577447510e+02 7.7272853472e+02 7.7272909546e+02 7.7202546692e+02 0 0
28 8.2001861225e+02 8.1933830009e+02 8.1933700331e+02 8.2001886411e+02 8.1969456964e+02 1.8271398685e+01 1.8273179275e+01 1.8273196996e+01 1.8271402831e+01 1.8271826048e+01 7.4268520429e+02 7.4268572998e+02 7.4200349426e+02 6.7024090910e+02 6.7024137878e+02 6.6962409973e+02 0 0
29 7.6132797520e+02 7.6068238280e+02 7.6068254712e+02 7.6132815691e+02 7.6102336528e+02 1.7715368051e+01 1.7717041049e+01 1.7717058466e+01 1.7715372431e+01 1.7715762223e+01 6.4171007437e+02 6.4171052551e+02 6.4111904907e+02 5.8499484060e+02 5.8499523926e+02 5.8445329285e+02 0 0
30 6.9648575868e+02 6.9588199431e+02 6.9588174732e+02 6.9648593399e+02 6.9620572121e+02 1.7210017412e+01 1.7211603243e+01 1.7211620394e+01 1.7210021927e+01 1.7210380734e+01 5.6622825832e+02 5.6622863770e+02 5.6570149231e+02 5.0463804105e+02 5.0463837433e+02 5.0416743469e+02 0 0
31 6.5438532409e+02 6.5380152761e+02 6.5380188609e+02 6.5438549419e+02 6.5412460587e+02 1.6750054388e+01 1.6751573053e+01 1.6751589877e+01 1.6750059094e+01 1.6750392310e+01 4.7100697179e+02 4.7100727844e+02 4.7056678772e+02 4.2449562416e+02 4.2449589539e+02 4.2409782410e+02 0 0
32 6.0698948299e+02 6.0643504908e+02 6.0643525520e+02 6.0698965189e+02 6.0675025752e+02 1.6322827606e+01 1.6324284212e+01 1.6324300324e+01 1.6322832561e+01 1.6323143803e+01 4.0657056309e+02 4.0657081604e+02 4.0618780518e+02 3.7296167848e+02 3.7296190643e+02 3.7261042023e+02 0 0
33 5.6753543790e+02 5.6699636242e+02 5.6699636242e+02 5.6753559910e+02 5.6730880590e+02 1.5934983948e+01 1.5936393286e+01 1.5936408992e+01 1.5934989126e+01 1.5935283756e+01 3.5495677765e+02 3.5495698547e+02 3.5462334442e+02 3.2406866935e+02 3.2406886292e+02 3.2376293182e+02 0 0
34 5.3875960242e+02 5.3823333695e+02 5.3823243701e+02 5.3875974469e+02 5.3854305770e+02 1.5554514025e+01 1.5555904883e+01 1.5555921170e+01 1.5554519368e+01 1.5554803048e+01 3.1007010607e+02 3.1007029724e+02 3.0977646637e+02 2.8603552763e+02 2.8603569794e+02 2.8576381683e+02 0 0
35 5.1294179776e+02 5.1243100145e+02 5.1242969030e+02 5.1294191313e+02 5.1273387956e+02 1.5167498184e+01 1.5168889932e+01 1.5168907465e+01 1.5167503672e+01 1.5167779492e+01 2.8191192538e+02 2.8191208649e+02 2.8164365387e+02 2.5956381208e+02 2.5956395721e+02 2.5931632996e+02 0 0
36 4.8210718435e+02 4.8161160116e+02 4.8161009255e+02 4.8210728837e+02 4.8190492773e+02 1.4784606130e+01 1.4786010218e+01 1.4786028713e+01 1.4784611755e+01 1.4784881384e+01 2.6006159457e+02 2.6006174469e+02 2.5981335449e+02 2.3592627863e+02 2.3592640495e+02 2.3570071983e+02 0 0
37 4.6562347212e+02 4.6512473125e+02 4.6512350510e+02 4.6562355704e+02 4.6542564524e+02 1.4409086454e+01 1.4410514332e+01 1.4410533975e+01 1.4409092236e+01 1.4409358296e+01 2.2626079177e+02 2.2626090240e+02 2.2604445076e+02 2.0949731966e+02 2.0949741554e+02 2.0929644203e+02 0 0
38 4.4738441368e+02 4.4689667780e+02 4.4689662535e+02 4.4738446483e+02 4.4719547949e+02 1.4034732340e+01 1.4036185888e+01 1.4036205047e+01 1.4034738330e+01 1.4035001792e+01 2.0783614518e+02 2.0783623505e+02 2.0763656998e+02 1.9383499029e+02 1.9383506775e+02 1.9364843941e+02 0 0
39 4.2564573099e+02 4.2517369612e+02 4.2517354912e+02 4.2564575941e+02 4.2547008928e+02 1.3663747807e+01 1.3665237819e+01 1.3665256583e+01 1.3663753989e+01 1.3664014956e+01 1.9571266737e+02 1.9571273804e+02 1.9552435303e+02 1.8040888376e+02 1.8040894318e+02 1.8023483467e+02 0 0
40 4.0778736216e+02 4.0732766678e+02 4.0732868331e+02 4.0778737949e+02 4.0761948018e+02 1.3297331571e+01 1.3298862072e+01 1.3298879614e+01 1.3297337931e+01 1.3297595886e+01 1.7658979333e+02 1.7658984375e+02 1.7641914940e+02 1.6379821892e+02 1.6379825974e+02 1.6363977432e+02 0 0
41 3.9287855407e+02 3.9242644613e+02 3.9242823787e+02 3.9287855948e+02 3.9271650080e+02 1.2941358119e+01 1.2942918222e+01 1.2942933372e+01 1.2941364650e+01 1.2941618578e+01 1.5997398022e+02 1.5997401047e+02 1.5981938553e+02 1.4939739846e+02 1.4939742279e+02 1.4925267982e+02 0 0
42 3.7567454217e+02 3.7523061659e+02 3.7523211566e+02 3.7567453916e+02 3.7551304488e+02 1.2604403968e+01 1.2605973868e+01 1.2605986499e+01 1.2604410705e+01 1.2604658076e+01 1.5183015850e+02 1.5183017731e+02 1.5168347168e+02 1.3940954794e+02 1.3940956116e+02 1.3927451134e+02 0 0
43 3.5737706578e+02 3.5694711399e+02 3.5694853664e+02 3.5737704398e+02 3.5722377878e+02 1.2290602547e+01 1.2292165161e+01 1.2292176699e+01 1.2290609457e+01 1.2290849524e+01 1.3754326452e+02 1.3754327202e+02 1.3740991974e+02 1.2641096410e+02 1.2641096687e+02 1.2628798485e+02 0 0
44 3.4292371670e+02 3.4250500681e+02 3.4250597623e+02 3.4292367728e+02 3.4277438826e+02 1.1996169324e+01 1.1997719705e+01 1.1997730793e+01 1.1996176376e+01 1.1996409562e+01 1.2438875549e+02 1.2438875389e+02 1.2426770592e+02 1.1465813612e+02 1.1465813065e+02 1.1454598427e+02 0 0
45 3.2350415186e+02 3.2310536691e+02 3.2310601975e+02 3.2350411754e+02 3.2336579519e+02 1.1719931819e+01 1.1721462960e+01 1.1721474076e+01 1.1719938952e+01 1.1720164036e+01 1.1582841095e+02 1.1582840061e+02 1.1571460533e+02 1.0526113264e+02 1.0526111984e+02 1.0515761280e+02 0 0
46 3.0935164410e+02 3.0896390616e+02 3.0896255335e+02 3.0935160265e+02 3.0921929162e+02 1.1461525877e+01 1.1463036733e+01 1.1463049503e+01 1.1461533048e+01 1.1461749112e+01 9.9360543032e+01 9.9360527039e+01 9.9263070107e+01 9.2724330575e+01 9.2724313736e+01 9.2633083344e+01 0 0
47 2.9640835573e+02 2.9603052260e+02 2.9602862245e+02 2.9640830422e+02 2.9628544092e+02 1.1223099301e+01 1.1224584318e+01 1.1224600158e+01 1.1223106461e+01 1.1223312788e+01 9.0916832302e+01 9.0916813850e+01 9.0827598572e+01 8.4441379777e+01 8.4441360474e+01 8.4358181000e+01 0 0
48 2.8362821350e+02 2.8326141857e+02 2.8325973615e+02 2.8362815390e+02 2.8351150495e+02 1.0998987695e+01 1.1000444207e+01 1.1000462459e+01 1.0998994792e+01 1.0999191820e+01 8.4103517596e+01 8.4103494644e+01 8.4020982742e+01 7.7953980720e+01 7.7953957558e+01 7.7877057076e+01 0 0
49 2.7047396432e+02 2.7011597625e+02 2.7011418303e+02 2.7047390412e+02 2.7036427972e+02 1.0786417518e+01 1.0787854919e+01 1.0787875107e+01 1.0786424456e+01 1.0786613490e+01 7.6684011807e+01 7.6683985710e+01 7.6608530998e+01 7.1075153102e+01 7.1075128555e+01 7.1004848480e+01 0 0
50 2.5984752814e+02 2.5949098310e+02 2.5948877023e+02 2.5984746126e+02 2.5973706657e+02 1.0580846037e+01 1.0582270761e+01 1.0582293055e+01 1.0580852713e+01 1.0581034311e+01 7.0788754887e+01 7.0788728714e+01 7.0719119072e+01 6.5522586207e+01 6.5522562027e+01 6.5457786560e+01 0 0
51 2.5247586225e+02 2.5212527113e+02 2.5212314080e+02 2.5247580330e+02 2.5237047653e+02 1.0381385138e+01 1.0382798923e+01 1.0382822571e+01 1.0381391524e+01 1.0381566477e+01 6.4305944792e+01 6.4305920601e+01 6.4242753983e+01 6.0191987053e+01 6.0191964626e+01 6.0132429600e+01 0 0
52 2.4561947880e+02 2.4527201895e+02 2.4527091208e+02 2.4561942980e+02 2.4551643195e+02 1.0186617814e+01 1.0188018548e+01 1.0188042311e+01 1.0186623895e+01 1.0186792103e+01 6.1052775309e+01 6.1052753448e+01 6.0992661953e+01 5.7095690776e+01 5.7095671177e+01 5.7039115906e+01 0 0
53 2.3736532953e+02 2.3702504318e+02 2.3702312321e+02 2.3736529074e+02 2.3726699096e+02 9.9981084343e+00 9.9994968868e+00 9.9995215072e+00 9.9981141619e+00 9.9982772723e+00 5.6953083793e+01 5.6953065395e+01 5.6897065163e+01 5.3502979431e+01 5.3502963066e+01 5.3449865341e+01 0 0
54 2.2818204182e+02 2.2784240202e+02 2.2784041324e+02 2.2818200914e+02 2.2808172107e+02 9.8147308134e+00 9.8161138527e+00 9.8161398620e+00 9.8147361118e+00 9.8148953106e+00 5.3065270933e+01 5.3065256119e+01 5.3013009548e+01 4.9918107474e+01 4.9918094158e+01 4.9868453979e+01 0 0
55 2.2002674874e+02 2.1969076278e+02 2.1968843350e+02 2.2002672512e+02 2.1992802001e+02 9.6347825683e+00 9.6361668379e+00 9.6361942281e+00 9.6347873994e+00 9.6349447041e+00 4.9572489671e+01 4.9572476387e+01 4.9524093628e+01 4.6595404084e+01 4.6595393181e+01 4.6549125195e+01 0 0
56 2.1291968947e+02 2.1259157034e+02 2.1258951240e+02 2.1291967290e+02 2.1282529330e+02 9.4593038635e+00 9.4606926725e+00 9.4607205752e+00 9.4593082017e+00 9.4594643955e+00 4.5605725078e+01 4.5605715752e+01 4.5561673164e+01 4.3190035257e+01 4.3190028191e+01 4.3147181511e+01 0 0
57 2.0614983988e+02 2.0583102331e+02 2.0582778754e+02 2.0614983363e+02 2.0606000719e+02 9.2887866385e+00 9.2901747583e+00 9.2902041845e+00 9.2887904793e+00 9.2889469171e+00 4.3067064735e+01 4.3067059994e+01 4.3026219368e+01 4.0709908152e+01 4.0709905148e+01 4.0669758797e+01 0 0
58 1.9771740509e+02 1.9739466139e+02 1.9739097070e+02 1.9771740902e+02 1.9761801755e+02 9.1238936463e+00 9.1252800308e+00 9.1253118999e+00 9.1238969494e+00 9.1240552449e+00 4.0917132925e+01 4.0917131424e+01 4.0879373550e+01 3.8296598811e+01 3.8296598911e+01 3.8259174824e+01 0 0
59 1.8944218732e+02 1.8910983911e+02 1.8910547032e+02 1.8944220652e+02 1.8932937260e+02 8.9636860853e+00 8.9650777452e+00 8.9651126893e+00 8.9636887613e+00 8.9638518925e+00 3.7681351392e+01 3.7681353092e+01 3.7647906303e+01 3.5342923050e+01 3.5342926502e+01 3.5308771133e+01 0 0
60 1.8205643047e+02 1.8174055383e+02 1.8173591116e+02 1.8205646016e+02 1.8195541070e+02 8.8099046480e+00 8.8113065713e+00 8.8113444150e+00 8.8099065980e+00 8.8100747584e+00 3.5604631313e+01 3.5604637146e+01 3.5574396133e+01 3.2818358712e+01 3.2818366051e+01 3.2787199020e+01 0 0
61 1.7569530498e+02 1.7541893494e+02 1.7541420290e+02 1.7569534290e+02 1.7562579237e+02 8.6603066014e+00 8.6617175443e+00 8.6617578726e+00 8.6603077578e+00 8.6604816504e+00 3.2424800663e+01 3.2424809933e+01 3.2397477150e+01 3.0233967383e+01 3.0233977795e+01 3.0205243826e+01 0 0
62 1.7041915580e+02 1.7018059686e+02 1.7017490428e+02 1.7041920109e+02 1.7038005828e+02 8.5158241706e+00 8.5172430961e+00 8.5172867354e+00 8.5158245102e+00 8.5160067541e+00 2.9594416529e+01 2.9594428539e+01 2.9571347475e+01 2.7955352160e+01 2.7955365419e+01 2.7929287910e+01 0 0
63 1.6462356393e+02 1.6439165790e+02 1.6438705398e+02 1.6462362079e+02 1.6458889363e+02 8.3780493502e+00 8.3794818112e+00 8.3795274271e+00 8.3780488045e+00 8.3782441463e+00 2.7794616719e+01 2.7794631720e+01 2.7776527882e+01 2.6101709357e+01 2.6101725578e+01 2.6078576326e+01 0 0
64 1.6052896783e+02 1.6029554004e+02 1.6029110481e+02 1.6052903870e+02 1.6049180092e+02 8.2423966984e+00 8.2438550445e+00 8.2439015366e+00 8.2423951730e+00 8.2426134400e+00 2.5639055806e+01 2.5639073610e+01 2.5626150846e+01 2.4466700141e+01 2.4466719151e+01 2.4445995808e+01 0 0
65 1.5717737811e+02 1.5694688965e+02 1.5694310026e+02 1.5717745992e+02 1.5714317839e+02 8.1100987503e+00 8.1116043278e+00 8.1116502061e+00 8.1100962350e+00 8.1103533332e+00 2.4207533963e+01 2.4207554579e+01 2.4204365253e+01 2.3095061231e+01 2.3095082998e+01 2.3078330040e+01 0 0
66 1.5272122507e+02 1.5248498902e+02 1.5248133211e+02 1.5272132057e+02 1.5268165730e+02 7.9806801163e+00 7.9822477848e+00 7.9822928448e+00 7.9806766278e+00 7.9809859099e+00 2.3291203006e+01 2.3291226625e+01 2.3297068119e+01 2.2161891901e+01 2.2161916256e+01 2.2148785353e+01 0 0
67 1.4765406115e+02 1.4738747032e+02 1.4738410436e+02 1.4765416996e+02 1.4758283228e+02 7.8574393328e+00 7.8590982516e+00 7.8591422133e+00 7.8574348622e+00 7.8578236531e+00 2.2034706912e+01 2.2034732819e+01 2.2057657480e+01 2.0852050700e+01 2.0852077007e+01 2.0845483541e+01 0 0
68 1.4401178539e+02 1.4369438462e+02 1.4369089818e+02 1.4401190814e+02 1.4389280271e+02 7.7384495224e+00 7.7402703344e+00 7.7403134556e+00 7.7384440595e+00 7.7389724173e+00 2.0381136107e+01 2.0381163597e+01 2.0428870916e+01 1.9487083025e+01 1.9487110853e+01 1.9488817453e+01 0 0
69 1.4188964911e+02 1.4156518347e+02 1.4156123758e+02 1.4188977759e+02 1.4176446685e+02 7.6205117009e+00 7.6225975521e+00 7.6226396231e+00 7.6205051731e+00 7.6212606919e+00 1.9359878068e+01 1.9359907150e+01 1.9441654205e+01 1.8654460997e+01 1.8654490471e+01 1.8667005539e+01 0 0
70 1.3819404571e+02 1.3798340452e+02 1.3797914386e+02 1.3819416750e+02 1.3817030507e+02 7.5040999242e+00 7.5065621605e+00 7.5066019675e+00 7.5040922508e+00 7.5051693035e+00 1.8903606069e+01 1.8903637648e+01 1.9034155130e+01 1.8059039777e+01 1.8059071302e+01 1.8088373184e+01 0 0
71 1.3447376181e+02 1.3439006456e+02 1.3438484702e+02 1.3447388077e+02 1.3456152752e+02 7.3916023016e+00 7.3946107131e+00 7.3946481130e+00 7.3915934899e+00 7.3931419381e+00 1.7909122373e+01 1.7909155130e+01 1.8116544485e+01 1.7096241671e+01 1.7096274376e+01 1.7151009798e+01 0 0
72 1.3110375676e+02 1.3106137488e+02 1.3105488473e+02 1.3110389189e+02 1.3122359481e+02 7.2825568766e+00 7.2864082056e+00 7.2864427639e+00 7.2825469780e+00 7.2848356429e+00 1.6810165665e+
