matrix=data/matrices/s3dkq4m2.mtx n=90449 seed=9
iter res_d res_f res_ffma res_p32q res_p32n solerr_d solerr_f solerr_ffma solerr_p32q solerr_p32n pAp_d pAp_p32q pAp_p32n rz_d rz_p32q rz_p32n guard_p32q guard_p32n
10 5.3913988028e+03 5.3900307977e+03 5.3900395175e+03 5.3913990763e+03 5.3895402401e+03 3.8408885664e+01 3.8408959973e+01 3.8408960639e+01 3.8408883247e+01 3.8409033493e+01 4.1459493974e+04 4.1459505859e+04 4.1428130859e+04 3.4529224667e+04 3.4529234375e+04 3.4502589844e+04 0 0
11 4.5305184967e+03 4.5292012541e+03 4.5292045659e+03 4.5305187341e+03 4.5288612255e+03 3.6686332646e+01 3.6686520308e+01 3.6686522422e+01 3.6686329908e+01 3.6686587404e+01 3.2117361290e+04 3.2117369141e+04 3.2092014648e+04 2.5540866799e+04 2.5540873047e+04 2.5520434570e+04 0 0
12 3.9061311100e+03 3.9049262477e+03 3.9049289366e+03 3.9061313342e+03 3.9047332815e+03 3.5290131420e+01 3.5290360096e+01 3.5290363187e+01 3.5290128417e+01 3.5290396235e+01 2.1410521569e+04 2.1410527344e+04 2.1393214844e+04 1.8027466337e+04 1.8027470703e+04 1.8012701172e+04 0 0
13 3.3207055778e+03 3.3195584044e+03 3.3195636761e+03 3.3207059490e+03 3.3194303728e+03 3.4083762825e+01 3.4084057198e+01 3.4084058083e+01 3.4083759473e+01 3.4084040968e+01 1.6086318355e+04 1.6086321777e+04 1.6072975586e+04 1.3267552435e+04 1.3267555176e+04 1.3256386230e+04 0 0
14 2.8555467707e+03 2.8544853301e+03 2.8544911105e+03 2.8555468828e+03 2.8545024085e+03 3.2715964111e+01 3.2716447880e+01 3.2716446694e+01 3.2715960412e+01 3.2716353040e+01 1.1191622751e+04 1.1191625000e+04 1.1182031738e+04 9.5094284905e+03 9.5094301758e+03 9.5012333984e+03 0 0
15 2.4785290803e+03 2.4775470732e+03 2.4775512104e+03 2.4785292010e+03 2.4775788585e+03 3.1177774290e+01 3.1178511054e+01 3.1178506626e+01 3.1177770266e+01 3.1178296992e+01 8.3333696474e+03 8.3333710938e+03 8.3261918945e+03 7.1468137862e+03 7.1468149414e+03 7.1405754395e+03 0 0
16 2.1569159766e+03 2.1560037106e+03 2.1560074211e+03 2.1569160855e+03 2.1560811673e+03 2.9758659240e+01 2.9759600662e+01 2.9759594401e+01 2.9758654941e+01 2.9759232873e+01 6.3685973521e+03 6.3685981445e+03 6.3629328613e+03 5.4072773569e+03 5.4072780762e+03 5.4024250488e+03 0 0
17 1.9346096929e+03 1.9337534745e+03 1.9337594861e+03 1.9346097798e+03 1.9338915430e+03 2.8493713458e+01 2.8494797794e+01 2.8494789155e+01 2.8493708830e+01 2.8494319025e+01 4.8535242780e+03 4.8535251465e+03 4.8491328125e+03 4.1672954174e+03 4.1672961426e+03 4.1635122070e+03 0 0
18 1.7204491200e+03 1.7196370257e+03 1.7196403694e+03 1.7204492146e+03 1.7197783287e+03 2.7297023456e+01 2.7298251937e+01 2.7298243226e+01 2.7297018450e+01 2.7297666360e+01 3.8071087995e+03 3.8071094360e+03 3.8036419067e+03 3.3074348963e+03 3.3074355469e+03 3.3044133911e+03 0 0
19 1.5696746946e+03 1.5688702942e+03 1.5688749950e+03 1.5696749664e+03 1.5690536957e+03 2.6083634529e+01 2.6085023881e+01 2.6085013460e+01 2.6083629105e+01 2.6084304295e+01 2.9680382835e+03 2.9680389404e+03 2.9653236694e+03 2.6306237078e+03 2.6306243896e+03 2.6282089844e+03 0 0
20 1.4290340017e+03 1.4282733019e+03 1.4282771965e+03 1.4290342893e+03 1.4284510842e+03 2.4846304178e+01 2.4847843622e+01 2.4847832398e+01 2.4846298315e+01 2.4846986458e+01 2.5158873970e+03 2.5158881226e+03 2.5135635376e+03 2.2100808658e+03 2.2100816040e+03 2.2080321655e+03 0 0
21 1.3371251208e+03 1.3363862185e+03 1.3363881360e+03 1.3371254616e+03 1.3365805251e+03 2.3639069172e+01 2.3640738295e+01 2.3640728686e+01 2.3639062891e+01 2.3639752875e+01 2.0054536337e+03 2.0054543457e+03 2.0035851746e+03 1.8043499043e+03 1.8043506165e+03 1.8026674194e+03 0 0
22 1.2600421540e+03 1.2593194591e+03 1.2593203028e+03 1.2600424596e+03 1.2595269945e+03 2.2488164429e+01 2.2489894104e+01 2.2489887797e+01 2.2488157698e+01 2.2488821707e+01 1.6647390604e+03 1.6647398071e+03 1.6631902771e+03 1.5557979621e+03 1.5557987061e+03 1.5543453369e+03 0 0
23 1.1653511624e+03 1.1646501084e+03 1.1646505377e+03 1.1653514491e+03 1.1648767102e+03 2.1484682662e+01 2.1486425138e+01 2.1486421570e+01 2.1484675411e+01 2.1485297371e+01 1.5358334653e+03 1.5358342590e+03 1.5343950500e+03 1.3792906161e+03 1.3792913818e+03 1.3779941101e+03 0 0
24 1.0729562393e+03 1.0722766667e+03 1.0722768416e+03 1.0729565462e+03 1.0725193471e+03 2.0577568964e+01 2.0579316783e+01 2.0579316136e+01 2.0577561192e+01 2.0578146829e+01 1.3621941076e+03 1.3621949463e+03 1.3609104004e+03 1.1990351563e+03 1.1990359192e+03 1.1978997498e+03 0 0
25 1.0193687570e+03 1.0187142325e+03 1.0187122079e+03 1.0193691064e+03 1.0189778580e+03 1.9716174936e+01 1.9717913867e+01 1.9717917569e+01 1.9716166717e+01 1.9716714017e+01 1.1320673652e+03 1.1320681152e+03 1.1309873962e+03 1.0191663459e+03 1.0191670532e+03 1.0181928253e+03 0 0
26 9.4613331577e+02 9.4550115679e+02 9.4549752115e+02 9.4613367845e+02 9.4574857917e+02 1.8918161779e+01 1.8919857468e+01 1.8919866513e+01 1.8918153217e+01 1.8918650359e+01 1.0218872220e+03 1.0218879852e+03 1.0209097290e+03 9.1398537467e+02 9.1398608398e+02 9.1310893250e+02 0 0
27 8.8851728740e+02 8.8790434451e+02 8.8789962834e+02 8.8851765599e+02 8.8815774922e+02 1.8234957342e+01 1.8236563525e+01 1.8236576895e+01 1.8234948501e+01 1.8235390713e+01 8.9143885156e+02 8.9143955994e+02 8.9058169556e+02 7.9706708680e+02 7.9706774902e+02 7.9629963684e+02 0 0
28 8.2082371846e+02 8.2023677984e+02 8.2023255087e+02 8.2082409047e+02 8.2048423202e+02 1.7663533863e+01 1.7665037576e+01 1.7665053243e+01 1.7663524696e+01 1.7663920390e+01 7.7897439720e+02 7.7897506714e+02 7.7822457886e+02 6.8931550706e+02 6.8931611633e+02 6.8864947510e+02 0 0
29 7.6580326659e+02 7.6524277194e+02 7.6524040340e+02 7.6580362202e+02 7.6548742642e+02 1.7146312803e+01 1.7147719897e+01 1.7147736116e+01 1.7146303232e+01 1.7146658758e+01 6.4428770349e+02 6.4428826904e+02 6.4366247559e+02 5.8665771101e+02 5.8665824890e+02 5.8608766174e+02 0 0
30 7.0046072376e+02 6.9994126986e+02 6.9993888126e+02 7.0046107583e+02 7.0016199019e+02 1.6672691600e+01 1.6674015829e+01 1.6674031473e+01 1.6672681622e+01 1.6673003718e+01 5.7112632489e+02 5.7112686157e+02 5.7057048035e+02 5.0797254180e+02 5.0797303772e+02 5.0747731781e+02 0 0
31 6.6386018205e+02 6.6334516845e+02 6.6334210631e+02 6.6386053694e+02 6.6357733159e+02 1.6223414889e+01 1.6224683783e+01 1.6224699819e+01 1.6223404499e+01 1.6223702262e+01 4.6411567942e+02 4.6411614990e+02 4.6366201019e+02 4.2637166104e+02 4.2637210846e+02 4.2595388794e+02 0 0
32 6.1795906985e+02 6.1746128421e+02 6.1745925979e+02 6.1795941918e+02 6.1769483262e+02 1.5795332636e+01 1.5796558088e+01 1.5796572889e+01 1.5795321776e+01 1.5795600251e+01 4.0492969725e+02 4.0493013000e+02 4.0453259277e+02 3.7908046417e+02 3.7908088684e+02 3.7870700836e+02 0 0
33 5.7381250371e+02 5.7334530935e+02 5.7334348344e+02 5.7381287782e+02 5.7357233088e+02 1.5412088957e+01 1.5413273167e+01 1.5413286491e+01 1.5412077571e+01 1.5412341504e+01 3.6999764507e+02 3.6999806976e+02 3.6963172913e+02 3.3523966539e+02 3.3524007416e+02 3.3490703583e+02 0 0
34 5.3952475518e+02 5.3907562665e+02 5.3907461218e+02 5.3952516739e+02 5.3929740172e+02 1.5041506009e+01 1.5042670602e+01 1.5042682630e+01 1.5041494017e+01 1.5041750545e+01 3.2043499097e+02 3.2043540192e+02 3.2011605835e+02 2.9276767213e+02 2.9276807404e+02 2.9247494507e+02 0 0
35 5.1382278816e+02 5.1338728072e+02 5.1338630679e+02 5.1382320038e+02 5.1361004785e+02 1.4670628301e+01 1.4671797462e+01 1.4671808213e+01 1.4670615663e+01 1.4670867859e+01 2.8686353197e+02 2.8686395264e+02 2.8657488251e+02 2.6092001810e+02 2.6092041779e+02 2.6065748596e+02 0 0
36 4.8388280726e+02 4.8345514270e+02 4.8345393072e+02 4.8388323424e+02 4.8367649635e+02 1.4298384984e+01 1.4299569667e+01 1.4299579618e+01 1.4298371697e+01 1.4298619505e+01 2.6072946148e+02 2.6072987366e+02 2.6046755219e+02 2.3750424720e+02 2.3750464249e+02 2.3726531219e+02 0 0
37 4.6545662014e+02 4.6503706170e+02 4.6503546572e+02 4.6545706703e+02 4.6525713657e+02 1.3941586337e+01 1.3942784045e+01 1.3942793489e+01 1.3941572379e+01 1.3941815898e+01 2.3061721211e+02 2.3061761475e+02 2.3038472748e+02 2.1133207137e+02 2.1133245659e+02 2.1111891937e+02 0 0
38 4.4550964730e+02 4.4509610971e+02 4.4509493369e+02 4.4551010090e+02 4.4531344298e+02 1.3590182821e+01 1.3591392331e+01 1.3591401199e+01 1.3590168125e+01 1.3590406621e+01 2.0572273506e+02 2.0572312737e+02 2.0551520729e+02 1.9264707004e+02 1.9264744949e+02 1.9245266724e+02 0 0
39 4.2658686935e+02 4.2617739484e+02 4.2617697322e+02 4.2658731155e+02 4.2639458691e+02 1.3243843869e+01 1.3245069466e+01 1.3245077529e+01 1.3243828428e+01 1.3244062475e+01 1.8891788434e+02 1.8891827011e+02 1.8872720337e+02 1.7728099395e+02 1.7728136444e+02 1.7710181427e+02 0 0
40 4.0934364880e+02 4.0894106773e+02 4.0894125877e+02 4.0934410189e+02 4.0915685027e+02 1.2904549637e+01 1.2905797245e+01 1.2905803681e+01 1.2904533513e+01 1.2904762959e+01 1.7421023003e+02 1.7421060371e+02 1.7403394890e+02 1.6184374813e+02 1.6184410286e+02 1.6167995453e+02 0 0
41 3.9342864849e+02 3.9303432977e+02 3.9303474719e+02 3.9342909542e+02 3.9324970200e+02 1.2570203284e+01 1.2571469293e+01 1.2571473694e+01 1.2570186504e+01 1.2570410896e+01 1.5550376567e+02 1.5550411797e+02 1.5534627151e+02 1.4696441981e+02 1.4696475792e+02 1.4681536484e+02 0 0
42 3.7340794434e+02 3.7302477716e+02 3.7302655737e+02 3.7340839322e+02 3.7324079024e+02 1.2253869022e+01 1.2255141799e+01 1.2255143559e+01 1.2253851573e+01 1.2254068724e+01 1.4766436999e+02 1.4766471481e+02 1.4751472092e+02 1.3724547006e+02 1.3724579620e+02 1.3710611916e+02 0 0
43 3.5635028487e+02 3.5597825162e+02 3.5597963425e+02 3.5635072041e+02 3.5619327399e+02 1.1963866584e+01 1.1965135828e+01 1.1965134950e+01 1.1963848470e+01 1.1964058002e+01 1.3496128310e+02 1.3496160698e+02 1.3482423973e+02 1.2411019343e+02 1.2411049747e+02 1.2398393345e+02 0 0
44 3.3522930029e+02 3.3487546659e+02 3.3487694802e+02 3.3522972534e+02 3.3508248751e+02 1.1692815067e+01 1.1694073716e+01 1.1694070802e+01 1.1692796360e+01 1.1692997926e+01 1.2477583031e+02 1.2477614117e+02 1.2464880562e+02 1.1338732880e+02 1.1338761616e+02 1.1327174568e+02 0 0
45 3.1847420721e+02 3.1813391441e+02 3.1813499493e+02 3.1847463596e+02 3.1833928196e+02 1.1438333534e+01 1.1439587791e+01 1.1439583658e+01 1.1438314309e+01 1.1438508147e+01 1.1057125731e+02 1.1057153988e+02 1.1045851707e+02 1.0100544913e+02 1.0100571251e+02 1.0090230370e+02 0 0
46 3.0669403110e+02 3.0636701846e+02 3.0636788547e+02 3.0669446064e+02 3.0656499107e+02 1.1196168690e+01 1.1197415607e+01 1.1197410737e+01 1.1196148960e+01 1.1196334647e+01 9.8743675065e+01 9.8743936539e+01 9.8642873764e+01 9.1031445115e+01 9.1031690598e+01 9.0938405991e+01 0 0
47 2.9335907105e+02 2.9304305891e+02 2.9304387204e+02 2.9335948777e+02 2.9323970304e+02 1.0967741731e+01 1.0968974628e+01 1.0968969604e+01 1.0967721519e+01 1.0967898240e+01 8.8398184228e+01 8.8398426056e+01 8.8307856560e+01 8.2589991556e+01 8.2590221405e+01 8.2505495071e+01 0 0
48 2.7797252364e+02 2.7765644520e+02 2.7765785206e+02 2.7797293596e+02 2.7785236637e+02 1.0757433032e+01 1.0758651264e+01 1.0758645760e+01 1.0757412414e+01 1.0757579790e+01 8.0764242556e+01 8.0764471054e+01 8.0681706429e+01 7.5074850865e+01 7.5075066566e+01 7.4998030663e+01 0 0
49 2.6655965770e+02 2.6624518775e+02 2.6624564257e+02 2.6656006007e+02 2.6644225746e+02 1.0559208870e+01 1.0560417668e+01 1.0560412410e+01 1.0559187901e+01 1.0559347369e+01 7.1941626508e+01 7.1941837311e+01 7.1868326187e+01 6.7459278017e+01 6.7459479332e+01 6.7390329361e+01 0 0
50 2.5945588615e+02 2.5914498838e+02 2.5914554610e+02 2.5945629750e+02 2.5934281427e+02 1.0362426406e+01 1.0363629664e+01 1.0363624945e+01 1.0362405057e+01 1.0362557095e+01 6.4044256443e+01 6.4044451714e+01 6.3979295731e+01 6.1755436709e+01 6.1755628109e+01 6.1692415237e+01 0 0
51 2.4985614237e+02 2.4956037909e+02 2.4956062171e+02 2.4985655260e+02 2.4975434806e+02 1.0171290285e+01 1.0172489579e+01 1.0172485761e+01 1.0171268484e+01 1.0171414069e+01 6.1682944743e+01 6.1683138847e+01 6.1620801926e+01 5.8528170805e+01 5.8528357506e+01 5.8468548775e+01 0 0
52 2.3938946408e+02 2.3909490793e+02 2.3909532454e+02 2.3938986981e+02 2.3928766765e+02 9.9888623070e+00 9.9900554361e+00 9.9900520186e+00 9.9888400275e+00 9.9889803074e+00 5.8929476773e+01 5.8929666042e+01 5.8870551586e+01 5.5040739221e+01 5.5040918827e+01 5.4984710217e+01 0 0
53 2.2904432785e+02 2.2875306521e+02 2.2875354335e+02 2.2904472134e+02 2.2894481117e+02 9.8152734661e+00 9.8164620224e+00 9.8164589829e+00 9.8152507689e+00 9.8153875950e+00 5.4226996108e+01 5.4227174282e+01 5.4173067093e+01 5.0714249103e+01 5.0714418411e+01 5.0662631035e+01 0 0
54 2.2153773346e+02 2.2124250517e+02 2.2124257579e+02 2.2153811132e+02 2.2143468634e+02 9.6475510034e+00 9.6487399642e+00 9.6487373413e+00 9.6475279621e+00 9.6476630070e+00 5.0272651057e+01 5.0272819996e+01 5.0223288536e+01 4.7007797585e+01 4.7007957935e+01 4.6960061550e+01 0 0
55 2.1514049978e+02 2.1485082034e+02 2.1485068398e+02 2.1514086955e+02 2.1504334138e+02 9.4824556884e+00 9.4836505976e+00 9.4836487114e+00 9.4824323182e+00 9.4825661945e+00 4.8189781188e+01 4.8189947605e+01 4.8142254353e+01 4.4515205057e+01 4.4515360355e+01 4.4469991207e+01 0 0
56 2.0650527157e+02 2.0621845403e+02 2.0621767739e+02 2.0650562757e+02 2.0640707560e+02 9.3200845175e+00 9.3212842212e+00 9.3212837845e+00 9.3200607709e+00 9.3201924705e+00 4.5279080132e+01 4.5279240608e+01 4.5233904362e+01 4.1769670263e+01 4.1769819260e+01 4.1727062225e+01 0 0
57 2.0051645649e+02 2.0021904021e+02 2.0021824030e+02 2.0051679812e+02 2.0040962934e+02 9.1624350362e+00 9.1636393375e+00 9.1636402262e+00 9.1624109175e+00 9.1625416082e+00 4.1682722488e+01 4.1682873726e+01 4.1640596390e+01 3.8623983444e+01 3.8624124050e+01 3.8584316730e+01 0 0
58 1.9364009994e+02 1.9334275749e+02 1.9334198975e+02 1.9364043273e+02 1.9353035433e+02 9.0065982435e+00 9.0078053502e+00 9.0078075623e+00 9.0065738432e+00 9.0067040514e+00 3.7919390204e+01 3.7919529915e+01 3.7880868912e+01 3.5897745114e+01 3.5897877693e+01 3.5860631466e+01 0 0
59 1.8598506524e+02 1.8571335229e+02 1.8571235318e+02 1.8598540874e+02 1.8589292533e+02 8.8571691197e+00 8.8583847528e+00 8.8583885060e+00 8.8571445414e+00 8.8572761040e+00 3.5596311642e+01 3.5596444130e+01 3.5561283112e+01 3.3362325171e+01 3.3362450123e+01 3.3328186989e+01 0 0
60 1.7735116019e+02 1.7711966294e+02 1.7711929904e+02 1.7735151139e+02 1.7728500679e+02 8.7126592548e+00 8.7138901274e+00 8.7138945616e+00 8.7126345233e+00 8.7127693522e+00 3.2584971319e+01 3.2585094452e+01 3.2554277420e+01 3.0687396673e+01 3.0687513351e+01 3.0656390429e+01 0 0
61 1.7077676508e+02 1.7056444667e+02 1.7056385695e+02 1.7077711855e+02 1.7072523098e+02 8.5748209676e+00 8.5760770547e+00 8.5760816593e+00 8.5747960730e+00 8.5749385783e+00 2.9761965520e+01 2.9762079239e+01 2.9736644983e+01 2.8036488765e+01 2.8036596775e+01 2.8008983135e+01 0 0
62 1.6522254154e+02 1.6500614335e+02 1.6500522009e+02 1.6522288450e+02 1.6516884708e+02 8.4426257901e+00 8.4439082330e+00 8.4439134486e+00 8.4426007633e+00 8.4427521097e+00 2.8041900437e+01 2.8042008638e+01 2.8020372391e+01 2.6205852843e+01 2.6205955267e+01 2.6180992126e+01 0 0
63 1.5870543760e+02 1.5846565332e+02 1.5846539449e+02 1.5870575171e+02 1.5863419435e+02 8.3143775013e+00 8.3156857524e+00 8.3156906337e+00 8.3143524113e+00 8.3145124686e+00 2.6513837958e+01 2.6513942480e+01 2.6494126558e+01 2.4712407170e+01 2.4712505817e+01 2.4689319611e+01 0 0
64 1.5472814091e+02 1.5450330574e+02 1.5450377979e+02 1.5472845417e+02 1.5466326830e+02 8.1904323365e+00 8.1917675703e+00 8.1917713737e+00 8.1904072238e+00 8.1905771374e+00 2.4614639532e+01 2.4614738941e+01 2.4597604036e+01 2.3041692066e+01 2.3041786432e+01 2.3020601034e+01 0 0
65 1.5060580171e+02 1.5039668900e+02 1.5039615655e+02 1.5060611915e+02 1.5054934563e+02 8.0708093603e+00 8.0721681977e+00 8.0721716996e+00 8.0707841784e+00 8.0709625909e+00 2.3322172675e+01 2.3322269440e+01 2.3306438446e+01 2.1692881123e+01 2.1692972422e+01 2.1673335552e+01 0 0
66 1.4614882974e+02 1.4593973499e+02 1.4593964131e+02 1.4614915393e+02 1.4609214906e+02 7.9513731043e+00 7.9527637268e+00 7.9527668645e+00 7.9513477686e+00 7.9515388181e+00 2.1448655578e+01 2.1448747873e+01 2.1433816910e+01 2.0460436844e+01 2.0460525751e+01 2.0441487074e+01 0 0
67 1.4400230248e+02 1.4377901881e+02 1.4377921578e+02 1.4400263127e+02 1.4393814793e+02 7.8347653727e+00 7.8362253952e+00 7.8362276307e+00 7.8347398349e+00 7.8349621576e+00 1.9973669560e+01 1.9973757505e+01 1.9968346834e+01 1.9235063052e+01 1.9235148907e+01 1.9219704151e+01 0 0
68 1.4013269561e+02 1.3991127909e+02 1.3991130701e+02 1.4013303877e+02 1.4007568406e+02 7.7216382393e+00 7.7232462845e+00 7.7232476136e+00 7.7216125048e+00 7.7219050360e+00 1.8740894247e+01 1.8740979195e+01 1.8752818346e+01 1.8127599023e+01 1.8127682447e+01 1.8118213892e+01 0 0
69 1.3740377544e+02 1.3708341011e+02 1.3708313228e+02 1.3740412140e+02 1.3729890479e+02 7.6105084285e+00 7.6123943543e+00 7.6123949108e+00 7.6104824866e+00 7.6109074891e+00 1.7900668297e+01 1.7900751829e+01 1.7938667774e+01 1.7338944543e+01 1.7339026690e+01 1.7338023186e+01 0 0
70 1.3445381058e+02 1.3403820438e+02 1.3403861967e+02 1.3445414457e+02 1.3429547065e+02 7.5017012639e+00 7.5040884173e+00 7.5040873324e+00 7.5016750714e+00 7.5023473875e+00 1.7100490495e+01 1.7100572586e+01 1.7185152292e+01 1.6554069003e+01 1.6554149628e+01 1.6567954302e+01 0 0
71 1.3191579046e+02 1.3126076593e+02 1.3126233573e+02 1.3191607032e+02 1.3160502579e+02 7.3941559492e+00 7.3974943175e+00 7.3974892169e+00 7.3941294841e+00 7.3952926221e+00 1.6093961254e+01 1.6094040394e+01 1.6264156342e+01 1.5754468511e+01 1.5754547477e+01 1.5794032514e+01 0 0
72 1.2832056672e+02 1.2766599565e+02 1.2766625190e+02 1.2832085260e+02 1.2797714602e+02 7.2882927135e+00 7.2931287289e+00 7.2931192719e+00 7.2882660091e+00 7.2902748576e+00 1.5689468391e+0
